"X1";"X28676";"X2";"X30";"X32";"X31";"X6";"X25";"X24";"X21";"X15";"X12";"X3";"X20";"X28";"X18";"X1.1";"X4";"X26";"X7";"X19";"X23";"X9";"X29";"X14";"X5";"X11";"X16";"X13";"X22";"X10";"X17";"X8";"X27"
127;20240;26;22;20;21;19;31;25;17;30;11;27;29;15;7;32;28;23;8;1;18;9;10;5;6;12;24;4;3;2;16;14;13
26;22;20;21;19;31;25;17;12;11;27;29;15;7;32;28;23;8;1;18;9;10;5;6;30;24;4;3;2;16;14;13;127;21154
127;20240;26;22;20;21;19;31;25;17;30;11;27;29;15;7;32;28;23;8;1;18;9;10;5;6;12;24;4;3;2;16;14;13
26;22;20;21;19;31;25;1;30;11;27;29;15;7;32;28;23;8;17;18;9;10;5;6;12;24;4;3;2;16;14;13;127;21252
127;20240;26;22;20;21;19;31;25;17;30;11;27;29;15;7;32;28;23;8;1;18;9;10;5;6;12;24;4;3;2;16;14;13
26;22;21;20;19;31;25;17;30;11;27;29;15;7;32;28;23;8;1;18;9;10;5;6;12;24;4;3;2;16;14;13;127;20360
127;20240;26;22;20;21;19;31;25;17;30;11;27;29;15;7;32;28;23;8;1;18;9;10;5;6;12;24;4;3;2;16;14;13
17;22;20;21;19;31;25;26;30;11;27;29;15;7;32;28;23;8;1;18;9;10;5;6;12;24;4;3;2;16;14;13;127;20760
127;20240;26;22;20;21;19;31;25;17;30;11;27;29;15;7;32;28;23;8;1;18;9;10;5;6;12;24;4;3;2;16;14;13
26;22;20;21;10;31;25;17;30;11;27;29;15;7;32;28;23;8;1;18;9;19;5;6;12;24;4;3;2;16;14;13;127;20964
128;20240;26;22;20;21;19;31;25;17;30;11;27;29;15;7;32;28;23;8;1;18;9;10;5;6;12;24;4;3;2;16;14;13
26;22;20;21;19;31;25;17;30;11;27;29;15;7;32;28;2;8;1;18;9;10;5;6;12;24;4;3;23;16;14;13;128;22926
128;20240;26;22;20;21;19;31;25;17;30;11;27;29;15;7;32;28;23;8;1;18;9;10;5;6;12;24;4;3;2;16;14;13
26;22;20;12;19;31;25;17;30;11;27;29;15;7;32;28;23;8;1;18;9;10;5;6;21;24;4;3;2;16;14;13;128;21282
128;20240;26;22;20;21;19;31;25;17;30;11;27;29;15;7;32;28;23;8;1;18;9;10;5;6;12;24;4;3;2;16;14;13
26;22;20;21;19;31;25;17;30;11;27;29;15;7;32;28;23;8;1;18;9;10;5;6;12;24;4;3;2;14;16;13;128;20400
128;20240;26;22;20;21;19;31;25;17;30;11;27;29;15;7;32;28;23;8;1;18;9;10;5;6;12;24;4;3;2;16;14;13
26;22;20;21;19;16;25;17;30;11;27;29;15;7;32;28;23;8;1;18;9;10;5;6;12;24;4;3;2;31;14;13;128;21414
128;20240;26;22;20;21;19;31;25;17;30;11;27;29;15;7;32;28;23;8;1;18;9;10;5;6;12;24;4;3;2;16;14;13
26;22;20;21;19;31;25;17;30;11;27;29;15;7;32;28;23;8;1;18;9;10;5;6;12;14;4;3;2;16;24;13;128;21672
128;20240;26;22;20;21;19;31;25;17;30;11;27;29;15;7;32;28;23;8;1;18;9;10;5;6;12;24;4;3;2;16;14;13
26;22;20;21;19;31;25;5;30;11;27;29;15;7;32;28;23;8;1;18;9;10;17;6;12;24;4;3;2;16;14;13;128;21026
128;20240;26;22;20;21;19;31;25;17;30;11;27;29;15;7;32;28;23;8;1;18;9;10;5;6;12;24;4;3;2;16;14;13
26;22;20;21;19;31;25;17;9;11;27;29;15;7;32;28;23;8;1;18;30;10;5;6;12;24;4;3;2;16;14;13;128;20664
128;20240;26;22;20;21;19;31;25;17;30;11;27;29;15;7;32;28;23;8;1;18;9;10;5;6;12;24;4;3;2;16;14;13
26;22;20;21;19;31;25;18;30;11;27;29;15;7;32;28;23;8;1;17;9;10;5;6;12;24;4;3;2;16;14;13;128;20360
128;20240;26;22;20;21;19;31;25;17;30;11;27;29;15;7;32;28;23;8;1;18;9;10;5;6;12;24;4;3;2;16;14;13
26;22;20;21;19;31;25;17;30;11;27;5;15;7;32;28;23;8;1;18;9;10;29;6;12;24;4;3;2;16;14;13;128;21090
128;20240;26;22;20;21;19;31;25;17;30;11;27;29;15;7;32;28;23;8;1;18;9;10;5;6;12;24;4;3;2;16;14;13
26;22;20;21;19;31;3;17;30;11;27;29;15;7;32;28;23;8;1;18;9;10;5;6;12;24;4;25;2;16;14;13;128;21578
128;20240;26;22;20;21;19;31;25;17;30;11;27;29;15;7;32;28;23;8;1;18;9;10;5;6;12;24;4;3;2;16;14;13
26;22;20;21;19;31;25;17;30;11;27;29;15;7;32;14;23;8;1;18;9;10;5;6;12;24;4;3;2;16;28;13;128;21660
128;20240;26;22;20;21;19;31;25;17;30;11;27;29;15;7;32;28;23;8;1;18;9;10;5;6;12;24;4;3;2;16;14;13
26;22;20;21;19;31;25;17;30;11;27;29;15;7;32;28;23;8;1;18;9;10;5;6;12;14;4;3;2;16;24;13;128;21672
128;20240;26;22;20;21;19;31;25;17;30;11;27;29;15;7;32;28;23;8;1;18;9;10;5;6;12;24;4;3;2;16;14;13
26;22;20;21;19;31;25;17;30;11;27;29;15;7;32;28;23;8;1;18;9;10;5;6;24;12;4;3;2;16;14;13;128;21160
128;20240;26;22;20;21;19;31;25;17;30;11;27;29;15;7;32;28;23;8;1;18;9;10;5;6;12;24;4;3;2;16;14;13
26;22;20;21;19;31;25;17;30;11;27;29;15;7;32;28;23;8;1;18;9;10;5;6;12;4;24;3;2;16;14;13;128;21496
128;20240;26;22;20;21;19;31;25;17;30;11;27;29;15;7;32;28;23;8;1;18;9;10;5;6;12;24;4;3;2;16;14;13
26;22;20;21;25;31;19;17;30;11;27;29;15;7;32;28;23;8;1;18;9;10;5;6;12;24;4;3;2;16;14;13;128;20800
128;20240;26;22;20;21;19;31;25;17;30;11;27;29;15;7;32;28;23;8;1;18;9;10;5;6;12;24;4;3;2;16;14;13
26;28;20;21;19;31;25;17;30;11;27;29;15;7;32;22;23;8;1;18;9;10;5;6;12;24;4;3;2;16;14;13;128;20420
128;20240;26;22;20;21;19;31;25;17;30;11;27;29;15;7;32;28;23;8;1;18;9;10;5;6;12;24;4;3;2;16;14;13
26;2;20;21;19;31;25;17;30;11;27;29;15;7;32;28;23;8;1;18;9;10;5;6;12;24;4;3;22;16;14;13;128;22228
128;20240;26;22;20;21;19;31;25;17;30;11;27;29;15;7;32;28;23;8;1;18;9;10;5;6;12;24;4;3;2;16;14;13
26;22;20;21;19;31;25;17;30;11;27;29;15;7;32;24;23;8;1;18;9;10;5;6;12;28;4;3;2;16;14;13;128;20240
128;20240;26;22;20;21;19;31;25;17;30;11;27;29;15;7;32;24;23;8;1;18;9;10;5;6;12;28;4;3;2;16;14;13
27;22;20;21;19;31;25;17;30;11;26;29;15;7;32;24;23;8;1;18;9;10;5;6;12;28;4;3;2;16;14;13;128;20440
128;20240;26;22;20;21;19;31;25;17;30;11;27;29;15;7;32;24;23;8;1;18;9;10;5;6;12;28;4;3;2;16;14;13
26;22;20;21;19;31;25;17;30;11;27;29;15;7;32;24;18;8;1;23;9;10;5;6;12;28;4;3;2;16;14;13;128;20920
129;20240;26;22;20;21;19;31;25;17;30;11;27;29;15;7;32;24;23;8;1;18;9;10;5;6;12;28;4;3;2;16;14;13
26;22;20;21;19;11;25;17;30;31;27;29;15;7;32;24;23;8;1;18;9;10;5;6;12;28;4;3;2;16;14;13;129;21116
129;20240;26;22;20;21;19;31;25;17;30;11;27;29;15;7;32;24;23;8;1;18;9;10;5;6;12;28;4;3;2;16;14;13
26;22;20;25;19;31;21;17;30;11;27;29;15;7;32;24;23;8;1;18;9;10;5;6;12;28;4;3;2;16;14;13;129;20320
129;20240;26;22;20;21;19;31;25;17;30;11;27;29;15;7;32;24;23;8;1;18;9;10;5;6;12;28;4;3;2;16;14;13
26;22;20;21;19;31;25;17;30;11;27;29;15;7;32;24;9;8;1;18;23;10;5;6;12;28;4;3;2;16;14;13;129;22050
129;20240;26;22;20;21;19;31;25;17;30;11;27;29;15;7;32;24;23;8;1;18;9;10;5;6;12;28;4;3;2;16;14;13
26;22;20;25;19;31;21;17;30;11;27;29;15;7;32;24;23;8;1;18;9;10;5;6;12;28;4;3;2;16;14;13;129;20320
129;20240;26;22;20;21;19;31;25;17;30;11;27;29;15;7;32;24;23;8;1;18;9;10;5;6;12;28;4;3;2;16;14;13
26;22;20;21;19;31;25;17;30;11;27;29;15;7;32;24;23;8;1;18;9;10;16;6;12;28;4;3;2;5;14;13;129;20940
129;20240;26;22;20;21;19;31;25;17;30;11;27;29;15;7;32;24;23;8;1;18;9;10;5;6;12;28;4;3;2;16;14;13
26;11;20;21;19;31;25;17;30;22;27;29;15;7;32;24;23;8;1;18;9;10;5;6;12;28;4;3;2;16;14;13;129;21540
129;20240;26;22;20;21;19;31;25;17;30;11;27;29;15;7;32;24;23;8;1;18;9;10;5;6;12;28;4;3;2;16;14;13
26;22;20;6;19;31;25;17;30;11;27;29;15;7;32;24;23;8;1;18;9;10;5;21;12;28;4;3;2;16;14;13;129;21354
129;20240;26;22;20;21;19;31;25;17;30;11;27;29;15;7;32;24;23;8;1;18;9;10;5;6;12;28;4;3;2;16;14;13
26;22;20;21;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13;129;20160
129;20160;26;22;20;21;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;18;20;21;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;22;9;15;5;6;12;28;4;3;2;16;14;13;129;20500
129;20160;26;22;20;21;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;22;20;21;16;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;19;14;13;129;21698
129;20160;26;22;20;21;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;22;20;21;19;31;25;17;30;11;27;29;10;7;28;24;23;8;1;18;9;15;5;6;12;32;4;3;2;16;14;13;129;20460
129;20160;26;22;20;21;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;22;20;21;19;31;25;17;30;11;27;2;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;29;16;14;13;129;21206
129;20160;26;22;20;21;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;22;20;21;19;31;25;17;30;11;27;29;1;7;32;24;23;8;10;18;9;15;5;6;12;28;4;3;2;16;14;13;129;20960
129;20160;26;22;20;21;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;22;20;21;19;31;25;17;30;11;27;29;10;7;24;32;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13;129;20360
129;20160;26;22;20;21;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;22;20;21;19;31;30;17;25;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13;129;20600
129;20160;26;22;20;21;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;22;20;21;19;31;25;17;30;11;27;29;10;7;32;24;5;8;1;18;9;15;23;6;12;28;4;3;2;16;14;13;129;22106
129;20160;26;22;20;21;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;22;20;21;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;13;14;16;129;20400
129;20160;26;22;20;21;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;22;20;21;19;31;25;17;30;11;27;29;10;7;32;24;23;8;4;18;9;15;5;6;12;28;1;3;2;16;14;13;129;20440
129;20160;26;22;20;21;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;22;20;21;19;31;25;17;30;11;27;4;10;7;32;24;23;8;1;18;9;15;5;6;12;28;29;3;2;16;14;13;129;21244
129;20160;26;22;20;21;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;22;20;21;19;31;25;17;30;11;27;10;29;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13;129;20704
130;20160;26;22;20;21;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;22;20;21;19;31;25;17;30;11;2;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;27;16;14;13;130;22566
130;20160;26;22;20;21;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;22;20;21;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;28;9;15;5;6;12;18;4;3;2;16;14;13;130;21760
130;20160;26;22;20;21;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;22;20;21;19;31;25;17;30;11;27;29;10;32;7;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13;130;20534
130;20160;26;22;20;21;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;22;20;21;19;31;25;10;30;11;27;29;17;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13;130;20928
130;20160;26;22;20;21;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;22;20;21;19;17;25;31;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13;130;20700
130;20160;26;22;20;21;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
30;22;20;21;19;31;25;17;26;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13;130;20380
130;20160;26;22;20;21;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;22;20;21;3;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;19;2;16;14;13;130;21678
130;20160;26;22;20;21;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;7;20;21;19;31;25;17;30;11;27;29;10;22;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13;130;21618
130;20160;26;22;20;21;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;22;20;21;19;31;25;17;30;11;27;29;10;7;32;24;23;3;1;18;9;15;5;6;12;28;4;8;2;16;14;13;130;20400
130;20160;26;22;20;21;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;22;20;21;19;31;29;17;30;11;27;25;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13;130;20500
130;20160;26;22;20;21;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;21;20;22;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13;130;20120
130;20120;26;21;20;22;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;21;20;22;19;31;25;17;30;11;27;29;10;24;32;7;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13;130;21216
130;20120;26;21;20;22;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;21;20;22;7;31;25;17;30;11;27;29;10;19;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13;130;21378
130;20120;26;21;20;22;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;21;20;22;29;31;25;17;30;11;27;19;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13;130;20380
130;20120;26;21;20;22;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;21;20;22;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;16;9;15;5;6;12;28;4;3;2;18;14;13;130;21820
130;20120;26;21;20;22;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;21;20;22;19;31;25;17;30;11;27;29;10;3;32;24;23;8;1;18;9;15;5;6;12;28;4;7;2;16;14;13;130;20160
130;20120;26;21;20;22;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;21;20;22;19;31;25;17;30;23;27;29;10;7;32;24;11;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13;130;21618
130;20120;26;21;20;22;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;21;20;22;19;31;6;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;25;12;28;4;3;2;16;14;13;130;20822
130;20120;26;21;20;22;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;21;20;22;23;31;25;17;30;11;27;29;10;7;32;24;19;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13;130;20220
130;20120;26;21;20;22;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;21;20;22;19;31;25;29;30;11;27;17;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13;130;20560
131;20120;26;21;20;22;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;21;20;22;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;28;12;6;4;3;2;16;14;13;131;21272
131;20120;26;21;20;22;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;21;20;22;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;5;9;15;18;6;12;28;4;3;2;16;14;13;131;20810
131;20120;26;21;20;22;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;21;20;22;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;13;28;4;3;2;16;14;12;131;20600
131;20120;26;21;20;22;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;21;20;22;5;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;19;6;12;28;4;3;2;16;14;13;131;21540
131;20120;26;21;20;22;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
1;21;20;22;19;31;25;17;30;11;27;29;10;7;32;24;23;8;26;18;9;15;5;6;12;28;4;3;2;16;14;13;131;22300
131;20120;26;21;20;22;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;21;20;22;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;14;4;3;2;16;28;13;131;21552
131;20120;26;21;20;22;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;21;20;22;19;31;25;17;30;11;27;29;10;18;32;24;23;8;1;7;9;15;5;6;12;28;4;3;2;16;14;13;131;21520
131;20120;26;21;20;22;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;21;20;22;19;11;25;17;30;31;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13;131;21036
131;20120;26;21;20;22;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;21;20;22;19;31;25;17;30;11;32;29;10;7;27;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13;131;20480
131;20120;26;21;20;22;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;21;20;22;19;31;25;17;30;2;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;11;16;14;13;131;20520
131;20120;26;21;20;22;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;21;20;22;19;16;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;31;14;13;131;21294
131;20120;26;21;20;22;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;21;20;22;19;10;25;17;30;11;27;29;31;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13;131;20626
131;20120;26;21;20;22;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;21;8;22;19;31;25;17;30;11;27;29;10;7;32;24;23;20;1;18;9;15;5;6;12;28;4;3;2;16;14;13;131;21036
131;20120;26;21;20;22;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;21;20;22;19;31;10;17;30;11;27;29;25;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13;131;20818
131;20120;26;21;20;22;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;21;20;22;19;31;25;17;29;11;27;30;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13;131;20060
131;20060;26;21;20;22;19;31;25;17;29;11;27;30;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;21;20;22;19;31;25;17;29;11;27;30;10;7;32;24;23;8;4;18;9;15;5;6;12;28;1;3;2;16;14;13;131;20340
131;20060;26;21;20;22;19;31;25;17;29;11;27;30;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;21;20;22;19;31;25;5;29;11;27;30;10;7;32;24;23;8;1;18;9;15;17;6;12;28;4;3;2;16;14;13;131;20846
131;20060;26;21;20;22;19;31;25;17;29;11;27;30;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;21;20;22;19;31;25;17;29;11;27;30;10;7;32;24;23;5;1;18;9;15;8;6;12;28;4;3;2;16;14;13;131;21140
131;20060;26;21;20;22;19;31;25;17;29;11;27;30;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;21;20;22;19;31;25;17;29;18;27;30;10;7;32;24;23;8;1;11;9;15;5;6;12;28;4;3;2;16;14;13;131;21062
131;20060;26;21;20;22;19;31;25;17;29;11;27;30;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;21;20;22;19;31;25;17;29;11;32;30;10;7;27;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13;131;20420
132;20060;26;21;20;22;19;31;25;17;29;11;27;30;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;21;20;22;19;31;25;17;29;11;27;28;10;7;32;24;23;8;1;18;9;15;5;6;12;30;4;3;2;16;14;13;132;21020
132;20060;26;21;20;22;19;31;25;17;29;11;27;30;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;21;20;22;19;31;25;17;29;11;27;30;10;7;32;24;23;8;1;6;9;15;5;18;12;28;4;3;2;16;14;13;132;20584
132;20060;26;21;20;22;19;31;25;17;29;11;27;30;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;21;20;22;19;31;25;16;29;11;27;30;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;17;14;13;132;21556
132;20060;26;21;20;22;19;31;25;17;29;11;27;30;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;21;20;22;19;31;25;17;30;11;27;29;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13;132;20120
132;20060;26;21;20;22;19;31;25;17;29;11;27;30;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;21;8;22;19;31;25;17;29;11;27;30;10;7;32;24;23;20;1;18;9;15;5;6;12;28;4;3;2;16;14;13;132;20976
132;20060;26;21;20;22;19;31;25;17;29;11;27;30;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;21;20;22;19;31;25;17;29;11;27;30;10;7;9;24;23;8;1;18;32;15;5;6;12;28;4;3;2;16;14;13;132;21348
132;20060;26;21;20;22;19;31;25;17;29;11;27;30;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;21;20;22;19;31;25;17;27;11;29;30;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13;132;20520
132;20060;26;21;20;22;19;31;25;17;29;11;27;30;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;21;20;22;19;31;25;17;29;11;15;30;10;7;32;24;23;8;1;18;9;27;5;6;12;28;4;3;2;16;14;13;132;20562
132;20060;26;21;20;22;19;31;25;17;29;11;27;30;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;21;11;22;19;31;25;17;29;20;27;30;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13;132;20576
132;20060;26;21;20;22;19;31;25;17;29;11;27;30;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;21;20;22;19;31;25;17;29;11;27;30;10;7;4;24;23;8;1;18;9;15;5;6;12;28;32;3;2;16;14;13;132;20702
132;20060;26;21;20;22;19;31;25;17;29;11;27;30;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
30;21;20;22;19;31;25;17;29;11;27;26;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13;132;20260
132;20060;26;21;20;22;19;31;25;17;29;11;27;30;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
1;21;20;22;19;31;25;17;29;11;27;30;10;7;32;24;23;8;26;18;9;15;5;6;12;28;4;3;2;16;14;13;132;22200
132;20060;26;21;20;22;19;31;25;17;29;11;27;30;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;21;12;22;19;31;25;17;29;11;27;30;10;7;32;24;23;8;1;18;9;15;5;6;20;28;4;3;2;16;14;13;132;20758
132;20060;26;21;20;22;19;31;25;17;29;11;27;30;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;21;20;22;19;31;11;17;29;25;27;30;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13;132;21576
132;20060;26;21;20;22;19;31;25;17;29;11;27;30;10;7;32;24;23;8;1;18;9;15;5;6;12;28;4;3;2;16;14;13
26;21;20;22;19;31;25;17;29;11;27;30;10;7;32;24;23;8;1;18;9;15;5;6;12;16;4;3;2;28;14;13;132;21316
