"X1";"X5833072";"X12";"X4";"X6";"X1.1";"X22";"X14";"X19";"X10";"X13";"X21";"X2";"X5";"X18";"X20";"X26";"X25";"X11";"X15";"X7";"X17";"X23";"X24";"X9";"X8";"X16";"X3"
206;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;24;10;17;25
16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25;206;5440607
206;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;12;1;11;8;15;4;10;19;20;18;14;26;9;21;5;2;23;22;7;24;17;25;206;5475077
206;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;12;1;11;8;15;4;7;21;20;18;14;26;9;19;5;2;23;22;10;24;17;25;206;5462571
206;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;20;12;1;11;8;15;4;7;19;13;18;14;26;9;21;5;2;23;22;10;24;17;25;206;5490778
206;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;12;1;11;8;15;4;7;19;20;18;26;14;9;21;5;2;23;22;10;24;17;25;206;5613650
206;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;5;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;6;2;23;22;10;24;17;25;206;5703273
206;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;12;1;11;8;15;20;7;19;4;18;14;26;9;21;5;2;23;22;10;24;17;25;206;5474607
206;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
13;6;3;16;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25;206;5449248
206;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;2;9;21;5;26;23;22;10;24;17;25;206;5454867
206;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;12;26;11;8;15;4;7;19;20;18;14;1;9;21;5;2;23;22;10;24;17;25;206;5443664
206;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;12;1;11;26;15;4;7;19;20;18;14;8;9;21;5;2;23;22;10;24;17;25;206;5451523
206;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;12;1;11;8;15;4;7;24;20;18;14;26;9;21;5;2;23;22;10;19;17;25;206;5485330
206;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;12;1;11;8;25;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;15;206;5449755
206;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;17;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;6;25;206;5461504
206;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;11;1;12;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25;206;5479979
206;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;24;2;23;22;10;5;17;25;206;5851120
206;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;24;23;22;10;2;17;25;206;5445676
207;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;26;13;12;1;11;8;15;4;7;19;20;18;14;3;9;21;5;2;23;22;10;24;17;25;207;5499654
207;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;9;3;13;12;1;11;8;15;4;7;19;20;18;14;26;6;21;5;2;23;22;10;24;17;25;207;5569782
207;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;4;12;1;11;8;15;13;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25;207;5476974
207;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;14;1;11;8;15;4;7;19;20;18;12;26;9;21;5;2;23;22;10;24;17;25;207;5440811
207;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;10;21;5;2;23;22;9;24;17;25;207;5608107
207;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;12;26;11;8;15;4;7;19;20;18;14;1;9;21;5;2;23;22;10;24;17;25;207;5443664
207;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;7;13;12;1;11;8;15;4;3;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25;207;5446112
207;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;17;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;12;25;207;5518126
207;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;12;7;11;8;15;4;1;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25;207;5475812
207;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;17;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;13;25;207;5495728
207;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;22;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;13;10;24;17;25;207;5443038
207;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;10;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;6;24;17;25;207;5447053
207;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;12;1;11;8;15;20;7;19;4;18;14;26;9;21;5;2;23;22;10;24;17;25;207;5474607
207;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;8;12;1;11;13;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25;207;5504879
207;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
23;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;16;22;10;24;17;25;207;5442946
207;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;10;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;12;24;17;25;207;5446875
207;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;12;21;11;8;15;4;7;19;20;18;14;26;9;1;5;2;23;22;10;24;17;25;207;5457732
207;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;22;21;5;2;23;9;10;24;17;25;207;5609889
207;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;12;1;11;8;15;4;7;24;20;18;14;26;9;21;5;2;23;22;10;19;17;25;207;5485330
207;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;12;1;11;5;15;4;7;19;20;18;14;26;9;21;8;2;23;22;10;24;17;25;207;5523596
208;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;12;1;11;8;15;4;14;19;20;18;7;26;9;21;5;2;23;22;10;24;17;25;208;5457356
208;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;17;22;10;24;23;25;208;5459561
208;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;17;9;21;5;2;23;22;10;24;26;25;208;5443371
208;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;12;1;11;22;15;4;7;19;20;18;14;26;9;21;5;2;23;8;10;24;17;25;208;5545712
208;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;12;1;11;8;15;4;7;19;20;9;14;26;18;21;5;2;23;22;10;24;17;25;208;5520053
208;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;20;1;11;8;15;4;7;19;12;18;14;26;9;21;5;2;23;22;10;24;17;25;208;5477119
208;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;5;9;21;26;2;23;22;10;24;17;25;208;5559039
208;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;7;1;11;8;15;4;12;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25;208;5451283
208;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;12;1;11;8;15;4;22;19;20;18;14;26;9;21;5;2;23;7;10;24;17;25;208;5470043
208;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;12;1;11;8;15;4;7;19;2;18;14;26;9;21;5;20;23;22;10;24;17;25;208;5504674
208;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;2;1;11;8;15;4;7;19;20;18;14;26;9;21;5;12;23;22;10;24;17;25;208;5444471
208;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;14;3;13;12;1;11;8;15;4;7;19;20;18;6;26;9;21;5;2;23;22;10;24;17;25;208;5452323
208;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;12;1;11;8;15;4;22;19;20;18;14;26;9;21;5;2;23;7;10;24;17;25;208;5470043
208;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;12;1;11;8;15;25;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;4;208;5471915
208;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;12;1;11;18;15;4;7;19;20;8;14;26;9;21;5;2;23;22;10;24;17;25;208;5523016
208;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;12;1;11;8;26;4;7;19;20;18;14;15;9;21;5;2;23;22;10;24;17;25;208;5447929
208;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
20;6;3;13;12;1;11;8;15;4;7;19;16;18;14;26;9;21;5;2;23;22;10;24;17;25;208;5484585
208;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;12;19;11;8;15;4;7;1;20;18;14;26;9;21;5;2;23;22;10;24;17;25;208;5500563
208;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;12;17;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;1;25;208;5457276
208;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;19;3;13;12;1;11;8;15;4;7;6;20;18;14;26;9;21;5;2;23;22;10;24;17;25;208;5461546
209;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;12;1;11;8;15;4;7;2;20;18;14;26;9;21;5;19;23;22;10;24;17;25;209;5475634
209;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;12;1;11;9;15;4;7;19;20;18;14;26;8;21;5;2;23;22;10;24;17;25;209;5479992
209;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;12;1;11;14;15;4;7;19;20;18;8;26;9;21;5;2;23;22;10;24;17;25;209;5632860
209;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;12;1;11;8;15;18;7;19;20;4;14;26;9;21;5;2;23;22;10;24;17;25;209;5539379
209;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;12;1;23;8;15;4;7;19;20;18;14;26;9;21;5;2;11;22;10;24;17;25;209;5458149
209;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;22;2;23;5;10;24;17;25;209;5758866
209;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;2;9;21;5;26;23;22;10;24;17;25;209;5454867
209;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;10;23;22;2;24;17;25;209;5445428
209;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;9;26;21;5;2;23;22;10;24;17;25;209;5486419
209;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;12;1;11;8;15;20;7;19;4;18;14;26;9;21;5;2;23;22;10;24;17;25;209;5474607
209;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;12;1;11;8;15;4;7;24;20;18;14;26;9;21;5;2;23;22;10;19;17;25;209;5485330
209;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;24;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;3;17;25;209;5450176
209;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;9;3;13;12;1;11;8;15;4;7;19;20;18;14;26;6;21;5;2;23;22;10;24;17;25;209;5569782
209;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;1;12;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25;209;5529617
209;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;12;1;11;8;2;4;7;19;20;18;14;26;9;21;5;15;23;22;10;24;17;25;209;5523891
209;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;10;24;17;25
16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;24;10;17;25;209;5440607
209;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;24;10;17;25
16;6;3;14;12;1;11;8;15;4;7;19;20;18;13;26;9;21;5;2;23;22;24;10;17;25;209;5441145
209;5441145;16;6;3;14;12;1;11;8;15;4;7;19;20;18;13;26;9;21;5;2;23;22;24;10;17;25
16;6;3;14;12;1;11;8;15;4;7;19;20;18;13;26;9;21;5;2;24;22;23;10;17;25;209;5441529
209;5441145;16;6;3;14;12;1;11;8;15;4;7;19;20;18;13;26;9;21;5;2;23;22;24;10;17;25
16;6;3;14;12;1;11;8;2;4;7;19;20;18;13;26;9;21;5;15;23;22;24;10;17;25;209;5524429
209;5441145;16;6;3;14;12;1;11;8;15;4;7;19;20;18;13;26;9;21;5;2;23;22;24;10;17;25
16;6;3;10;12;1;11;8;15;4;7;19;20;18;13;26;9;21;5;2;23;22;24;14;17;25;209;5444482
210;5441145;16;6;3;14;12;1;11;8;15;4;7;19;20;18;13;26;9;21;5;2;23;22;24;10;17;25
16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;24;10;17;25;210;5440607
210;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;24;10;17;25
16;6;3;13;12;1;11;23;15;4;7;19;20;18;14;26;9;21;5;2;8;22;24;10;17;25;210;5499178
210;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;24;10;17;25
16;6;3;13;12;22;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;1;24;10;17;25;210;5548964
210;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;24;10;17;25
16;6;3;13;18;1;11;8;15;4;7;19;20;12;14;26;9;21;5;2;23;22;24;10;17;25;210;5448629
210;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;24;10;17;25
16;6;3;12;13;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;24;10;17;25;210;5440767
210;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;24;10;17;25
16;6;3;11;12;1;13;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;24;10;17;25;210;5476049
210;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;24;10;17;25
12;6;3;13;16;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;24;10;17;25;210;5444739
210;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;24;10;17;25
16;6;3;13;12;9;11;8;15;4;7;19;20;18;14;26;1;21;5;2;23;22;24;10;17;25;210;5474505
210;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;24;10;17;25
16;6;3;13;12;1;11;8;15;4;7;19;20;17;14;26;9;21;5;2;23;22;24;10;18;25;210;5623648
210;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;24;10;17;25
16;6;3;13;12;1;11;8;21;4;7;19;20;18;14;26;9;15;5;2;23;22;24;10;17;25;210;5463575
210;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;24;10;17;25
16;6;3;13;12;1;11;8;15;4;7;10;20;18;14;26;9;21;5;2;23;22;24;19;17;25;210;5484418
210;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;24;10;17;25
16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;17;10;24;25;210;5442093
210;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;24;10;17;25
16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;22;5;2;23;21;24;10;17;25;210;5515055
210;5440607;16;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;2;23;22;24;10;17;25
2;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;16;23;22;24;10;17;25;210;5440583
210;5440583;2;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;16;23;22;24;10;17;25
2;6;3;13;12;1;11;8;15;20;7;19;4;18;14;26;9;21;5;16;23;22;24;10;17;25;210;5474807
210;5440583;2;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;16;23;22;24;10;17;25
2;6;3;13;12;1;11;8;15;4;25;19;20;18;14;26;9;21;5;16;23;22;24;10;17;7;210;5478572
210;5440583;2;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;16;23;22;24;10;17;25
2;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;16;24;22;23;10;17;25;210;5440543
210;5440543;2;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;16;24;22;23;10;17;25
2;6;3;24;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;16;13;22;23;10;17;25;210;5443208
210;5440543;2;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;16;24;22;23;10;17;25
2;6;3;13;12;1;11;20;15;4;7;19;8;18;14;26;9;21;5;16;24;22;23;10;17;25;210;5530019
210;5440543;2;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;16;24;22;23;10;17;25
2;6;14;13;12;1;11;8;15;4;7;19;20;18;3;26;9;21;5;16;24;22;23;10;17;25;210;5454423
211;5440543;2;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;16;24;22;23;10;17;25
2;6;3;13;12;17;11;8;15;4;7;19;20;18;14;26;9;21;5;16;24;22;23;10;1;25;211;5457212
211;5440543;2;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;16;24;22;23;10;17;25
2;13;3;6;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;16;24;22;23;10;17;25;211;5444082
211;5440543;2;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;16;24;22;23;10;17;25
2;6;3;13;20;1;11;8;15;4;7;19;12;18;14;26;9;21;5;16;24;22;23;10;17;25;211;5478067
211;5440543;2;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;16;24;22;23;10;17;25
2;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;16;24;22;25;10;17;23;211;5461802
211;5440543;2;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;16;24;22;23;10;17;25
2;6;3;13;12;1;11;8;15;4;7;16;20;18;14;26;9;21;5;19;24;22;23;10;17;25;211;5474330
211;5440543;2;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;16;24;22;23;10;17;25
2;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;21;9;5;16;24;22;23;10;17;25;211;5467374
211;5440543;2;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;16;24;22;23;10;17;25
24;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;16;2;22;23;10;17;25;211;5444630
211;5440543;2;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;16;24;22;23;10;17;25
2;6;3;13;12;1;11;8;15;4;7;19;26;18;14;20;9;21;5;16;24;22;23;10;17;25;211;5494172
211;5440543;2;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;16;24;22;23;10;17;25
24;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;16;2;22;23;10;17;25;211;5444630
211;5440543;2;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;16;24;22;23;10;17;25
2;6;3;13;12;1;16;8;15;4;7;19;20;18;14;26;9;21;5;11;24;22;23;10;17;25;211;5443958
211;5440543;2;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;16;24;22;23;10;17;25
2;6;3;13;12;1;11;8;15;4;7;20;19;18;14;26;9;21;5;16;24;22;23;10;17;25;211;5445128
211;5440543;2;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;16;24;22;23;10;17;25
2;6;3;13;12;1;8;11;15;4;7;19;20;18;14;26;9;21;5;16;24;22;23;10;17;25;211;5443845
211;5440543;2;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;16;24;22;23;10;17;25
2;6;3;13;1;12;11;8;15;4;7;19;20;18;14;26;9;21;5;16;24;22;23;10;17;25;211;5533609
211;5440543;2;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;16;24;22;23;10;17;25
2;6;3;13;12;17;11;8;15;4;7;19;20;18;14;26;9;21;5;16;24;22;23;10;1;25;211;5457212
211;5440543;2;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;16;24;22;23;10;17;25
2;6;3;13;12;1;10;8;15;4;7;19;20;18;14;26;9;21;5;16;24;22;23;11;17;25;211;5449057
211;5440543;2;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;16;24;22;23;10;17;25
2;6;3;13;12;1;11;8;15;4;7;19;20;18;5;26;9;21;14;16;24;22;23;10;17;25;211;5697844
211;5440543;2;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;16;24;22;23;10;17;25
2;6;4;13;12;1;11;8;15;3;7;19;20;18;14;26;9;21;5;16;24;22;23;10;17;25;211;5504676
211;5440543;2;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;16;24;22;23;10;17;25
2;6;3;13;12;15;11;8;1;4;7;19;20;18;14;26;9;21;5;16;24;22;23;10;17;25;211;5440909
211;5440543;2;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;16;24;22;23;10;17;25
2;6;3;13;12;1;11;8;15;4;24;19;20;18;14;26;9;21;5;16;7;22;23;10;17;25;211;5473053
211;5440543;2;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;16;24;22;23;10;17;25
2;6;3;13;12;1;11;8;15;4;7;19;20;18;10;26;9;21;5;16;24;22;23;14;17;25;211;5445016
212;5440543;2;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;16;24;22;23;10;17;25
2;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;5;21;9;16;24;22;23;10;17;25;212;5448012
212;5440543;2;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;16;24;22;23;10;17;25
2;6;3;13;12;17;11;8;15;4;7;19;20;18;14;26;9;21;5;16;24;22;23;10;1;25;212;5457212
212;5440543;2;6;3;13;12;1;11;8;15;4;7;19;20;18;14;26;9;21;5;16;24;22;23;10;17;25
