"X1";"X5821855";"X5";"X7";"X25";"X14";"X16";"X9";"X26";"X21";"X1.1";"X2";"X8";"X18";"X12";"X22";"X23";"X20";"X24";"X3";"X15";"X17";"X11";"X19";"X10";"X13";"X4";"X6"
15;12;8;2;11;22;10;13;23;14;9;5;7;21;4;1;3;19;20;25;24;26;16;17;18;6;191;5521674
191;5445326;15;1;8;2;11;22;10;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;18;6
15;1;8;2;11;22;10;13;23;14;9;5;7;21;4;12;3;19;20;25;18;26;16;17;24;6;191;5643472
191;5445326;15;1;8;2;11;22;10;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;18;6
15;1;8;2;11;22;10;13;23;21;9;5;7;14;4;12;3;19;20;25;24;26;16;17;18;6;191;5494957
191;5445326;15;1;8;2;11;22;10;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;18;6
21;1;8;2;11;22;10;13;23;14;9;5;7;15;4;12;3;19;20;25;24;26;16;17;18;6;191;5464381
191;5445326;15;1;8;2;11;22;10;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;18;6
15;1;8;2;11;22;10;4;23;14;9;5;7;21;13;12;3;19;20;25;24;26;16;17;18;6;191;5483729
191;5445326;15;1;8;2;11;22;10;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;18;6
15;1;8;2;11;22;10;13;23;14;9;5;7;19;4;12;3;21;20;25;24;26;16;17;18;6;191;5493688
191;5445326;15;1;8;2;11;22;10;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;18;6
15;1;8;2;11;22;10;13;23;20;9;5;7;21;4;12;3;19;14;25;24;26;16;17;18;6;191;5485505
191;5445326;15;1;8;2;11;22;10;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;18;6
15;1;8;2;11;22;10;19;23;14;9;5;7;21;4;12;3;13;20;25;24;26;16;17;18;6;191;5463568
191;5445326;15;1;8;2;11;22;10;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;18;6
15;1;8;2;11;22;10;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;6;18;191;5445326
191;5445326;15;1;8;2;11;22;10;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;6;18
15;1;8;2;11;22;10;13;23;14;9;16;7;21;4;12;3;19;20;25;24;26;5;17;6;18;191;5674669
191;5445326;15;1;8;2;11;22;10;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;6;18
19;1;8;2;11;22;10;13;23;14;9;5;7;21;4;12;3;15;20;25;24;26;16;17;6;18;191;5525600
191;5445326;15;1;8;2;11;22;10;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;6;18
15;4;8;2;11;22;10;13;23;14;9;5;7;21;1;12;3;19;20;25;24;26;16;17;6;18;191;5513364
191;5445326;15;1;8;2;11;22;10;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;6;18
15;1;8;2;11;22;10;13;23;14;16;5;7;21;4;12;3;19;20;25;24;26;9;17;6;18;191;5535727
191;5445326;15;1;8;2;11;22;10;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;6;18
15;1;8;2;11;22;10;13;23;14;9;5;7;21;4;12;18;19;20;25;24;26;16;17;6;3;191;5461953
191;5445326;15;1;8;2;11;22;10;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;6;18
15;1;8;2;11;25;10;13;23;14;9;5;7;21;4;12;3;19;20;22;24;26;16;17;6;18;191;5465831
191;5445326;15;1;8;2;11;22;10;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;6;18
15;1;10;2;11;22;8;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;6;18;191;5498985
191;5445326;15;1;8;2;11;22;10;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;6;18
15;1;8;12;11;22;10;13;23;14;9;5;7;21;4;2;3;19;20;25;24;26;16;17;6;18;191;5480475
192;5445326;15;1;8;2;11;22;10;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;6;18
18;1;8;2;11;22;10;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;6;15;192;5593557
192;5445326;15;1;8;2;11;22;10;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;6;18
15;1;8;2;13;22;10;11;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;6;18;192;5473379
192;5445326;15;1;8;2;11;22;10;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;6;18
15;1;8;2;5;22;10;13;23;14;9;11;7;21;4;12;3;19;20;25;24;26;16;17;6;18;192;5577052
192;5445326;15;1;8;2;11;22;10;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;6;18
15;1;8;2;11;22;10;13;23;14;9;18;7;21;4;12;3;19;20;25;24;26;16;17;6;5;192;5679669
192;5445326;15;1;8;2;11;22;10;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;6;18
15;1;8;2;11;5;10;13;23;14;9;22;7;21;4;12;3;19;20;25;24;26;16;17;6;18;192;5802107
192;5445326;15;1;8;2;11;22;10;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;6;18
15;1;8;2;11;22;10;17;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;13;6;18;192;5486374
192;5445326;15;1;8;2;11;22;10;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;6;18
15;1;8;2;11;22;10;13;21;14;9;5;7;23;4;12;3;19;20;25;24;26;16;17;6;18;192;5500657
192;5445326;15;1;8;2;11;22;10;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;6;18
15;1;8;2;11;14;10;13;23;22;9;5;7;21;4;12;3;19;20;25;24;26;16;17;6;18;192;5452280
192;5445326;15;1;8;2;11;22;10;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;6;18
15;1;8;2;11;22;10;13;23;14;9;5;12;21;4;7;3;19;20;25;24;26;16;17;6;18;192;5471217
192;5445326;15;1;8;2;11;22;10;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;6;18
15;1;8;2;11;22;10;13;23;14;24;5;7;21;4;12;3;19;20;25;9;26;16;17;6;18;192;5562001
192;5445326;15;1;8;2;11;22;10;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;6;18
15;6;8;2;11;22;10;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;1;18;192;5511713
192;5445326;15;1;8;2;11;22;10;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;6;18
15;1;8;2;11;22;10;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;6;17;18;192;5458783
192;5445326;15;1;8;2;11;22;10;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;6;18
15;1;8;14;11;22;10;13;23;2;9;5;7;21;4;12;3;19;20;25;24;26;16;17;6;18;192;5615381
192;5445326;15;1;8;2;11;22;10;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;6;18
15;1;8;2;11;22;10;18;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;6;13;192;5451687
192;5445326;15;1;8;2;11;22;10;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;6;18
15;1;6;2;11;22;10;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;8;18;192;5512076
192;5445326;15;1;8;2;11;22;10;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;6;18
15;1;8;2;11;22;10;13;23;14;21;5;7;9;4;12;3;19;20;25;24;26;16;17;6;18;192;5460342
192;5445326;15;1;8;2;11;22;10;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;6;18
15;1;8;2;11;17;10;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;22;6;18;192;5453900
192;5445326;15;1;8;2;11;22;10;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;6;18
15;1;8;2;11;22;10;13;23;14;9;4;7;21;5;12;3;19;20;25;24;26;16;17;6;18;192;5584129
192;5445326;15;1;8;2;11;22;10;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;6;18
15;1;8;2;11;22;10;13;23;14;9;5;7;21;4;12;20;19;3;25;24;26;16;17;6;18;192;5459582
192;5445326;15;1;8;2;11;22;10;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;6;18
15;1;8;2;11;22;10;13;25;14;9;5;7;21;4;12;3;19;20;23;24;26;16;17;6;18;192;5464897
193;5445326;15;1;8;2;11;22;10;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;6;18
15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;6;18;193;5445326
193;5445326;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;6;18
15;1;8;2;11;10;22;13;23;14;9;4;7;21;5;12;3;19;20;25;24;26;16;17;6;18;193;5584129
193;5445326;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;6;18
15;1;8;2;11;10;22;13;23;14;9;3;7;21;4;12;5;19;20;25;24;26;16;17;6;18;193;5691461
193;5445326;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;6;18
15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;24;6;16;17;26;18;193;5463351
193;5445326;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;6;18
15;1;22;2;11;10;8;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;6;18;193;5504702
193;5445326;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;6;18
15;1;8;2;11;10;22;13;23;14;9;5;18;21;4;12;3;19;20;25;24;26;16;17;6;7;193;5485939
193;5445326;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;6;18
15;1;8;2;11;10;26;13;23;14;9;5;7;21;4;12;3;19;20;25;24;22;16;17;6;18;193;5458138
193;5445326;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;6;18
15;1;8;2;11;12;22;13;23;14;9;5;7;21;4;10;3;19;20;25;24;26;16;17;6;18;193;5450985
193;5445326;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;6;18
15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;17;25;24;26;16;20;6;18;193;5526867
193;5445326;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;24;26;16;17;6;18
15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18;193;5444822
193;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;11;25;22;13;23;14;9;5;7;21;4;12;3;19;20;10;17;26;16;24;6;18;193;5447439
193;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;22;11;10;2;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18;193;5451982
193;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;7;10;22;13;23;14;9;5;11;21;4;12;3;19;20;25;17;26;16;24;6;18;193;5456956
193;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;5;10;22;13;23;14;9;11;7;21;4;12;3;19;20;25;17;26;16;24;6;18;193;5577156
193;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;6;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;2;18;193;5447578
193;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;11;24;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;10;6;18;193;5445702
193;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;11;16;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;10;24;6;18;193;5457594
193;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;22;2;11;10;8;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18;193;5504198
193;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;11;10;22;13;23;14;9;5;7;19;4;12;3;21;20;25;17;26;16;24;6;18;193;5493353
193;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;11;10;22;13;23;14;9;5;7;16;4;12;3;19;20;25;17;26;21;24;6;18;193;5490513
194;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;11;10;22;13;23;14;9;5;7;25;4;12;3;19;20;21;17;26;16;24;6;18;194;5490330
194;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;11;10;22;13;6;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;23;18;194;5450984
194;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;11;10;22;13;12;14;9;5;7;21;4;23;3;19;20;25;17;26;16;24;6;18;194;5451191
194;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
6;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;15;18;194;5501444
194;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;2;8;1;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18;194;5492279
194;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;11;10;22;13;23;14;9;26;7;21;4;12;3;19;20;25;17;5;16;24;6;18;194;5670126
194;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;5;10;22;13;23;14;9;11;7;21;4;12;3;19;20;25;17;26;16;24;6;18;194;5577156
194;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
2;1;8;15;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18;194;5450424
194;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;14;2;11;10;22;13;23;8;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18;194;5664989
194;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;13;11;10;22;2;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18;194;5468903
194;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;11;14;22;13;23;10;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18;194;5451940
194;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;11;10;22;13;16;14;9;5;7;21;4;12;3;19;20;25;17;26;23;24;6;18;194;5460173
194;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;7;2;11;10;22;13;23;14;9;5;8;21;4;12;3;19;20;25;17;26;16;24;6;18;194;5449466
194;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;11;10;22;13;23;14;19;5;7;21;4;12;3;9;20;25;17;26;16;24;6;18;194;5502184
194;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;11;5;22;13;23;14;9;10;7;21;4;12;3;19;20;25;17;26;16;24;6;18;194;5802588
194;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;11;10;22;21;23;14;9;5;7;13;4;12;3;19;20;25;17;26;16;24;6;18;194;5501478
194;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;4;8;2;11;10;22;13;23;14;9;5;7;21;1;12;3;19;20;25;17;26;16;24;6;18;194;5513051
194;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;11;10;22;13;23;14;25;5;7;21;4;12;3;19;20;9;17;26;16;24;6;18;194;5537172
194;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;11;10;22;13;23;14;9;3;7;21;4;12;5;19;20;25;17;26;16;24;6;18;194;5691009
194;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;26;17;16;24;6;18;194;5450580
195;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;11;16;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;10;24;6;18;195;5457594
195;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
26;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;15;16;24;6;18;195;5457541
195;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
18;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;15;195;5593053
195;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;4;11;10;22;13;23;14;9;5;7;21;2;12;3;19;20;25;17;26;16;24;6;18;195;5445203
195;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;11;10;22;13;23;14;9;5;7;19;4;12;3;21;20;25;17;26;16;24;6;18;195;5493353
195;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
2;1;8;15;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18;195;5450424
195;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;11;10;22;13;23;14;9;5;17;21;4;12;3;19;20;25;7;26;16;24;6;18;195;5505225
195;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;24;16;26;6;18;195;5451667
195;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;22;8;2;11;10;1;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18;195;5542042
195;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;11;10;22;13;23;9;14;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18;195;5538196
195;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;2;8;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18;195;5445185
195;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;14;2;11;10;22;13;23;8;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18;195;5664989
195;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;26;20;25;17;19;16;24;6;18;195;5532119
195;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;11;10;16;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;22;24;6;18;195;5463953
195;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
3;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;15;19;20;25;17;26;16;24;6;18;195;5536333
195;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;26;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;8;16;24;6;18;195;5450338
195;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;11;10;22;13;23;26;9;5;7;21;4;12;3;19;20;25;17;14;16;24;6;18;195;5697353
195;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;11;10;22;13;23;14;9;20;7;21;4;12;3;19;5;25;17;26;16;24;6;18;195;5624035
195;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;11;10;22;13;3;14;9;5;7;21;4;12;23;19;20;25;17;26;16;24;6;18;195;5457754
195;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;11;10;22;13;23;14;9;6;7;21;4;12;3;19;20;25;17;26;16;24;5;18;195;5727406
196;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;11;10;22;13;23;14;19;5;7;21;4;12;3;9;20;25;17;26;16;24;6;18;196;5502184
196;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;11;10;22;13;23;14;9;5;7;3;4;12;21;19;20;25;17;26;16;24;6;18;196;5526959
196;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;11;10;22;26;23;14;9;5;7;21;4;12;3;19;20;25;17;13;16;24;6;18;196;5488025
196;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;11;21;22;13;23;14;9;5;7;10;4;12;3;19;20;25;17;26;16;24;6;18;196;5515462
196;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;11;10;12;13;23;14;9;5;7;21;4;22;3;19;20;25;17;26;16;24;6;18;196;5450387
196;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;11;10;22;13;23;14;9;5;12;21;4;7;3;19;20;25;17;26;16;24;6;18;196;5470713
196;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;26;25;17;20;16;24;6;18;196;5517458
196;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;11;10;22;4;23;14;9;5;7;21;13;12;3;19;20;25;17;26;16;24;6;18;196;5483225
196;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
6;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;15;18;196;5501444
196;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;20;19;25;17;26;16;24;6;18;196;5445742
196;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;11;19;22;13;23;14;9;5;7;21;4;12;3;10;20;25;17;26;16;24;6;18;196;5498040
196;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;11;10;22;13;23;14;7;5;9;21;4;12;3;19;20;25;17;26;16;24;6;18;196;5452013
196;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;3;10;22;13;23;14;9;5;7;21;4;12;11;19;20;25;17;26;16;24;6;18;196;5502770
196;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;11;12;22;13;23;14;9;5;7;21;4;10;3;19;20;25;17;26;16;24;6;18;196;5450481
196;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;21;10;22;13;23;14;9;5;7;11;4;12;3;19;20;25;17;26;16;24;6;18;196;5467816
196;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;11;10;3;13;23;14;9;5;7;21;4;12;22;19;20;25;17;26;16;24;6;18;196;5460254
196;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;11;6;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;10;18;196;5449004
196;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;17;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;8;26;16;24;6;18;196;5483593
196;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;11;23;22;13;10;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18;196;5446065
196;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;6;3;19;20;25;17;26;16;24;12;18;196;5447000
197;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;6;25;17;26;16;24;20;18;197;5501729
197;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;11;21;22;13;23;14;9;5;7;10;4;12;3;19;20;25;17;26;16;24;6;18;197;5515462
197;5444822;15;1;8;2;11;10;22;13;23;14;9;5;7;21;4;12;3;19;20;25;17;26;16;24;6;18
15;1;8;2;11;20;22;13;23;14;9;5;7;21;4;12;3;19;10;25;17;26;16;24;6;18;197;5510036
