"X1";"X280";"X39";"X21";"X42";"X46";"X43";"X28";"X9";"X6";"X3";"X22";"X1.1";"X49";"X52";"X53";"X4";"X2";"X51";"X18";"X32";"X33";"X31";"X14";"X54";"X34";"X48";"X61";"X38";"X58";"X37";"X44";"X63";"X29";"X7";"X24";"X26";"X59";"X27";"X55";"X15";"X62";"X23";"X47";"X10";"X17";"X30";"X35";"X36";"X25";"X56";"X19";"X41";"X64";"X50";"X11";"X20";"X8";"X60";"X16";"X5";"X40";"X13";"X57";"X12";"X45"
22;12;34;25;45;57;8;42;61;44;14;64;19;33;20;26;3;2;4;59;10;52;6;62;23;50;63;32;9;54;1;60;56;48;36;47;24;13;21;30;51;29;17;15;7;49;43;31;38;28;5;39;16;18;37;40;41;27;11;58;35;55;53;46;47;276
47;276;22;12;34;25;45;57;8;42;61;44;14;64;19;33;20;26;3;2;4;59;10;52;6;62;23;50;63;32;9;54;1;60;56;48;36;47;24;13;21;30;51;29;17;15;7;49;43;31;38;28;5;39;16;18;37;40;41;27;11;58;35;55;53;46
22;12;34;25;29;57;8;42;61;44;14;64;19;33;20;26;3;2;4;59;10;52;6;62;23;50;63;32;9;54;1;60;56;48;36;47;24;13;21;30;51;45;17;15;7;49;43;31;38;28;5;39;16;18;37;40;41;27;11;58;35;55;53;46;47;276
47;276;22;12;34;25;29;57;8;42;61;44;14;64;19;33;20;26;3;2;4;59;10;52;6;62;23;50;63;32;9;54;1;60;56;48;36;47;24;13;21;30;51;45;17;15;7;49;43;31;38;28;5;39;16;18;37;40;41;27;11;58;35;55;53;46
22;12;34;25;30;57;8;42;61;44;14;64;19;33;20;26;3;2;4;59;10;52;6;62;23;50;63;32;9;54;1;60;56;48;36;47;24;13;21;29;51;45;17;15;7;49;43;31;38;28;5;39;16;18;37;40;41;27;11;58;35;55;53;46;47;276
47;276;22;12;34;25;30;57;8;42;61;44;14;64;19;33;20;26;3;2;4;59;10;52;6;62;23;50;63;32;9;54;1;60;56;48;36;47;24;13;21;29;51;45;17;15;7;49;43;31;38;28;5;39;16;18;37;40;41;27;11;58;35;55;53;46
22;12;34;25;30;57;19;42;61;44;14;64;8;33;20;26;3;2;4;59;10;52;6;62;23;50;63;32;9;54;1;60;56;48;36;47;24;13;21;29;51;45;17;15;7;49;43;31;38;28;5;39;16;18;37;40;41;27;11;58;35;55;53;46;47;276
47;276;22;12;34;25;30;57;19;42;61;44;14;64;8;33;20;26;3;2;4;59;10;52;6;62;23;50;63;32;9;54;1;60;56;48;36;47;24;13;21;29;51;45;17;15;7;49;43;31;38;28;5;39;16;18;37;40;41;27;11;58;35;55;53;46
22;12;34;25;30;57;19;42;61;44;14;64;8;33;20;26;3;2;4;59;10;52;6;62;23;50;63;32;9;54;1;38;56;48;36;47;24;13;21;29;51;45;17;15;7;49;43;31;60;28;5;39;16;18;37;40;41;27;11;58;35;55;53;46;47;280
47;280;22;12;34;25;30;57;19;42;61;44;14;64;8;33;20;26;3;2;4;59;10;52;6;62;23;50;63;32;9;54;1;38;56;48;36;47;24;13;21;29;51;45;17;15;7;49;43;31;60;28;5;39;16;18;37;40;41;27;11;58;35;55;53;46
22;12;34;25;30;57;19;42;61;44;14;64;8;33;20;26;3;2;4;59;10;52;6;62;23;50;63;32;9;54;1;38;56;48;5;47;24;13;21;29;51;45;17;15;7;49;43;31;60;28;36;39;16;18;37;40;41;27;11;58;35;55;53;46;47;284
47;284;22;12;34;25;30;57;19;42;61;44;14;64;8;33;20;26;3;2;4;59;10;52;6;62;23;50;63;32;9;54;1;38;56;48;5;47;24;13;21;29;51;45;17;15;7;49;43;31;60;28;36;39;16;18;37;40;41;27;11;58;35;55;53;46
4;12;34;25;30;57;19;42;61;44;14;64;8;33;20;26;3;2;22;59;10;52;6;62;23;50;63;32;9;54;1;38;56;48;5;47;24;13;21;29;51;45;17;15;7;49;43;31;60;28;36;39;16;18;37;40;41;27;11;58;35;55;53;46;47;296
47;296;4;12;34;25;30;57;19;42;61;44;14;64;8;33;20;26;3;2;22;59;10;52;6;62;23;50;63;32;9;54;1;38;56;48;5;47;24;13;21;29;51;45;17;15;7;49;43;31;60;28;36;39;16;18;37;40;41;27;11;58;35;55;53;46
4;12;34;25;30;57;19;42;61;44;20;64;8;33;14;26;3;2;22;59;10;52;6;62;23;50;63;32;9;54;1;38;56;48;5;47;24;13;21;29;51;45;17;15;7;49;43;31;60;28;36;39;16;18;37;40;41;27;11;58;35;55;53;46;47;296
47;296;4;12;34;25;30;57;19;42;61;44;20;64;8;33;14;26;3;2;22;59;10;52;6;62;23;50;63;32;9;54;1;38;56;48;5;47;24;13;21;29;51;45;17;15;7;49;43;31;60;28;36;39;16;18;37;40;41;27;11;58;35;55;53;46
4;12;34;25;30;57;19;42;61;44;20;56;8;33;14;26;3;2;22;59;10;52;6;62;23;50;63;32;9;54;1;38;64;48;5;47;24;13;21;29;51;45;17;15;7;49;43;31;60;28;36;39;16;18;37;40;41;27;11;58;35;55;53;46;47;298
47;298;4;12;34;25;30;57;19;42;61;44;20;56;8;33;14;26;3;2;22;59;10;52;6;62;23;50;63;32;9;54;1;38;64;48;5;47;24;13;21;29;51;45;17;15;7;49;43;31;60;28;36;39;16;18;37;40;41;27;11;58;35;55;53;46
4;12;34;25;30;57;19;42;61;44;20;56;8;33;14;26;3;2;22;59;10;52;6;62;23;50;63;32;9;54;1;38;64;48;5;47;24;13;21;29;51;15;17;45;7;49;43;31;60;28;36;39;16;18;37;40;41;27;11;58;35;55;53;46;47;294
47;294;4;12;34;25;30;57;19;42;61;44;20;56;8;33;14;26;3;2;22;59;10;52;6;62;23;50;63;32;9;54;1;38;64;48;5;47;24;13;21;29;51;15;17;45;7;49;43;31;60;28;36;39;16;18;37;40;41;27;11;58;35;55;53;46
4;12;34;25;30;57;19;42;61;44;20;56;8;33;14;26;3;2;22;59;10;52;6;62;23;60;63;32;9;54;1;38;64;48;5;47;24;13;21;29;51;15;17;45;7;49;43;31;50;28;36;39;16;18;37;40;41;27;11;58;35;55;53;46;47;294
47;294;4;12;34;25;30;57;19;42;61;44;20;56;8;33;14;26;3;2;22;59;10;52;6;62;23;60;63;32;9;54;1;38;64;48;5;47;24;13;21;29;51;15;17;45;7;49;43;31;50;28;36;39;16;18;37;40;41;27;11;58;35;55;53;46
4;12;34;25;30;57;19;42;61;44;20;56;8;33;14;26;3;2;22;59;10;52;6;62;23;60;55;32;9;54;1;38;64;48;5;47;24;13;21;29;51;15;17;45;7;49;43;31;50;28;36;39;16;18;37;40;41;27;11;58;35;63;53;46;47;290
47;290;4;12;34;25;30;57;19;42;61;44;20;56;8;33;14;26;3;2;22;59;10;52;6;62;23;60;55;32;9;54;1;38;64;48;5;47;24;13;21;29;51;15;17;45;7;49;43;31;50;28;36;39;16;18;37;40;41;27;11;58;35;63;53;46
4;12;34;25;30;57;19;42;61;44;20;56;8;33;14;26;3;2;22;59;10;52;64;62;23;60;55;32;9;54;1;38;6;48;5;47;24;13;21;29;51;15;17;45;7;49;43;31;50;28;36;39;16;18;37;40;41;27;11;58;35;63;53;46;47;282
47;282;4;12;34;25;30;57;19;42;61;44;20;56;8;33;14;26;3;2;22;59;10;52;64;62;23;60;55;32;9;54;1;38;6;48;5;47;24;13;21;29;51;15;17;45;7;49;43;31;50;28;36;39;16;18;37;40;41;27;11;58;35;63;53;46
4;12;34;25;30;57;19;42;61;44;20;56;8;33;14;26;3;2;22;59;10;52;64;62;23;60;55;32;9;54;1;38;24;48;5;47;6;13;21;29;51;15;17;45;7;49;43;31;50;28;36;39;16;18;37;40;41;27;11;58;35;63;53;46;47;274
47;274;4;12;34;25;30;57;19;42;61;44;20;56;8;33;14;26;3;2;22;59;10;52;64;62;23;60;55;32;9;54;1;38;24;48;5;47;6;13;21;29;51;15;17;45;7;49;43;31;50;28;36;39;16;18;37;40;41;27;11;58;35;63;53;46
4;12;34;25;30;57;19;42;61;44;20;56;8;33;14;26;3;2;22;59;10;52;45;62;23;60;55;32;9;54;1;38;24;48;5;47;6;13;21;29;51;15;17;64;7;49;43;31;50;28;36;39;16;18;37;40;41;27;11;58;35;63;53;46;47;282
47;282;4;12;34;25;30;57;19;42;61;44;20;56;8;33;14;26;3;2;22;59;10;52;45;62;23;60;55;32;9;54;1;38;24;48;5;47;6;13;21;29;51;15;17;64;7;49;43;31;50;28;36;39;16;18;37;40;41;27;11;58;35;63;53;46
4;12;34;25;30;57;19;42;61;44;20;56;8;33;14;26;3;2;22;59;10;52;45;62;23;37;55;32;9;54;1;38;24;48;5;47;6;13;21;29;51;15;17;64;7;49;43;31;50;28;36;39;16;18;60;40;41;27;11;58;35;63;53;46;47;282
47;282;4;12;34;25;30;57;19;42;61;44;20;56;8;33;14;26;3;2;22;59;10;52;45;62;23;37;55;32;9;54;1;38;24;48;5;47;6;13;21;29;51;15;17;64;7;49;43;31;50;28;36;39;16;18;60;40;41;27;11;58;35;63;53;46
4;12;34;25;30;57;19;42;61;44;20;56;8;33;14;26;3;2;22;59;10;52;45;62;23;37;55;32;9;54;1;38;24;48;5;47;6;13;21;31;51;15;17;64;7;49;43;29;50;28;36;39;16;18;60;40;41;27;11;58;35;63;53;46;47;282
48;282;4;12;34;25;30;57;19;42;61;44;20;56;8;33;14;26;3;2;22;59;10;52;45;62;23;37;55;32;9;54;1;38;24;48;5;47;6;13;21;31;51;15;17;64;7;49;43;29;50;28;36;39;16;18;60;40;41;27;11;58;35;63;53;46
4;12;34;25;30;57;19;42;61;44;20;56;8;33;14;26;3;2;24;59;10;52;45;62;23;37;55;32;9;54;1;38;22;48;5;47;6;13;21;31;51;15;17;64;7;49;43;29;50;28;36;39;16;18;60;40;41;27;11;58;35;63;53;46;48;284
48;284;4;12;34;25;30;57;19;42;61;44;20;56;8;33;14;26;3;2;24;59;10;52;45;62;23;37;55;32;9;54;1;38;22;48;5;47;6;13;21;31;51;15;17;64;7;49;43;29;50;28;36;39;16;18;60;40;41;27;11;58;35;63;53;46
4;12;34;25;30;57;19;40;61;44;20;56;8;33;14;26;3;2;24;59;10;52;45;62;23;37;55;32;9;54;1;38;22;48;5;47;6;13;21;31;51;15;17;64;7;49;43;29;50;28;36;39;16;18;60;42;41;27;11;58;35;63;53;46;48;284
48;284;4;12;34;25;30;57;19;40;61;44;20;56;8;33;14;26;3;2;24;59;10;52;45;62;23;37;55;32;9;54;1;38;22;48;5;47;6;13;21;31;51;15;17;64;7;49;43;29;50;28;36;39;16;18;60;42;41;27;11;58;35;63;53;46
4;12;34;25;30;57;19;40;61;44;20;56;46;33;14;26;3;2;24;59;10;52;45;62;23;37;55;32;9;54;1;38;22;48;5;47;6;13;21;31;51;15;17;64;7;49;43;29;50;28;36;39;16;18;60;42;41;27;11;58;35;63;53;8;48;284
48;284;4;12;34;25;30;57;19;40;61;44;20;56;46;33;14;26;3;2;24;59;10;52;45;62;23;37;55;32;9;54;1;38;22;48;5;47;6;13;21;31;51;15;17;64;7;49;43;29;50;28;36;39;16;18;60;42;41;27;11;58;35;63;53;8
4;12;34;25;30;57;19;40;1;44;20;56;46;33;14;26;3;2;24;59;10;52;45;62;23;37;55;32;9;54;61;38;22;48;5;47;6;13;21;31;51;15;17;64;7;49;43;29;50;28;36;39;16;18;60;42;41;27;11;58;35;63;53;8;48;284
48;284;4;12;34;25;30;57;19;40;1;44;20;56;46;33;14;26;3;2;24;59;10;52;45;62;23;37;55;32;9;54;61;38;22;48;5;47;6;13;21;31;51;15;17;64;7;49;43;29;50;28;36;39;16;18;60;42;41;27;11;58;35;63;53;8
4;12;34;25;30;57;19;40;1;44;20;56;46;33;14;26;3;2;24;59;10;52;45;62;23;37;55;32;9;54;61;38;22;35;5;47;6;13;21;31;51;15;17;64;7;49;43;29;50;28;36;39;16;18;60;42;41;27;11;58;48;63;53;8;48;284
48;284;4;12;34;25;30;57;19;40;1;44;20;56;46;33;14;26;3;2;24;59;10;52;45;62;23;37;55;32;9;54;61;38;22;35;5;47;6;13;21;31;51;15;17;64;7;49;43;29;50;28;36;39;16;18;60;42;41;27;11;58;48;63;53;8
4;12;34;25;30;57;19;40;1;44;20;56;46;33;14;26;3;2;24;59;10;52;45;62;23;37;55;32;9;54;61;38;22;35;5;47;6;13;21;31;64;15;17;51;7;49;43;29;50;28;36;39;16;18;60;42;41;27;11;58;48;63;53;8;48;276
48;276;4;12;34;25;30;57;19;40;1;44;20;56;46;33;14;26;3;2;24;59;10;52;45;62;23;37;55;32;9;54;61;38;22;35;5;47;6;13;21;31;64;15;17;51;7;49;43;29;50;28;36;39;16;18;60;42;41;27;11;58;48;63;53;8
4;12;34;25;30;57;19;40;1;44;2;56;46;33;14;26;3;20;24;59;10;52;45;62;23;37;55;32;9;54;61;38;22;35;5;47;6;13;21;31;64;15;17;51;7;49;43;29;50;28;36;39;16;18;60;42;41;27;11;58;48;63;53;8;48;272
48;272;4;12;34;25;30;57;19;40;1;44;2;56;46;33;14;26;3;20;24;59;10;52;45;62;23;37;55;32;9;54;61;38;22;35;5;47;6;13;21;31;64;15;17;51;7;49;43;29;50;28;36;39;16;18;60;42;41;27;11;58;48;63;53;8
4;12;34;25;30;57;19;40;1;44;2;56;46;33;14;26;3;20;24;59;10;52;45;62;23;37;55;32;9;54;61;38;22;35;5;47;6;13;58;31;64;15;17;51;7;49;43;29;50;28;36;39;16;18;60;42;41;27;11;21;48;63;53;8;48;284
48;284;4;12;34;25;30;57;19;40;1;44;2;56;46;33;14;26;3;20;24;59;10;52;45;62;23;37;55;32;9;54;61;38;22;35;5;47;6;13;58;31;64;15;17;51;7;49;43;29;50;28;36;39;16;18;60;42;41;27;11;21;48;63;53;8
4;12;34;25;30;57;19;40;1;44;2;56;46;33;14;26;3;20;24;59;10;52;63;62;23;37;55;32;9;54;61;38;22;35;5;47;6;13;58;31;64;15;17;51;7;49;43;29;50;28;36;39;16;18;60;42;41;27;11;21;48;45;53;8;48;284
48;284;4;12;34;25;30;57;19;40;1;44;2;56;46;33;14;26;3;20;24;59;10;52;63;62;23;37;55;32;9;54;61;38;22;35;5;47;6;13;58;31;64;15;17;51;7;49;43;29;50;28;36;39;16;18;60;42;41;27;11;21;48;45;53;8
4;12;34;25;30;57;19;40;1;44;2;56;46;33;14;26;3;20;11;59;10;52;63;62;23;37;55;32;9;54;61;38;22;35;5;47;6;13;58;31;64;15;17;51;7;49;43;29;50;28;36;39;16;18;60;42;41;27;24;21;48;45;53;8;48;276
48;276;4;12;34;25;30;57;19;40;1;44;2;56;46;33;14;26;3;20;11;59;10;52;63;62;23;37;55;32;9;54;61;38;22;35;5;47;6;13;58;31;64;15;17;51;7;49;43;29;50;28;36;39;16;18;60;42;41;27;24;21;48;45;53;8
4;12;34;25;30;57;19;40;1;44;2;56;46;33;14;26;3;20;11;59;10;52;63;62;23;37;55;32;9;54;61;38;22;35;5;47;6;13;15;31;64;58;17;51;7;49;43;29;50;28;36;39;16;18;60;42;41;27;24;21;48;45;53;8;48;270
48;270;4;12;34;25;30;57;19;40;1;44;2;56;46;33;14;26;3;20;11;59;10;52;63;62;23;37;55;32;9;54;61;38;22;35;5;47;6;13;15;31;64;58;17;51;7;49;43;29;50;28;36;39;16;18;60;42;41;27;24;21;48;45;53;8
4;12;34;25;30;57;19;55;1;44;2;56;46;33;14;26;3;20;11;59;10;52;63;62;23;37;40;32;9;54;61;38;22;35;5;47;6;13;15;31;64;58;17;51;7;49;43;29;50;28;36;39;16;18;60;42;41;27;24;21;48;45;53;8;48;278
48;278;4;12;34;25;30;57;19;55;1;44;2;56;46;33;14;26;3;20;11;59;10;52;63;62;23;37;40;32;9;54;61;38;22;35;5;47;6;13;15;31;64;58;17;51;7;49;43;29;50;28;36;39;16;18;60;42;41;27;24;21;48;45;53;8
4;12;34;25;30;57;19;55;1;44;2;56;46;33;14;26;3;20;11;59;10;52;63;62;23;37;40;32;9;54;61;5;22;35;38;47;6;13;15;31;64;58;17;51;7;49;43;29;50;28;36;39;16;18;60;42;41;27;24;21;48;45;53;8;48;278
48;278;4;12;34;25;30;57;19;55;1;44;2;56;46;33;14;26;3;20;11;59;10;52;63;62;23;37;40;32;9;54;61;5;22;35;38;47;6;13;15;31;64;58;17;51;7;49;43;29;50;28;36;39;16;18;60;42;41;27;24;21;48;45;53;8
4;12;34;25;30;57;19;55;1;44;2;56;46;33;14;26;3;20;11;59;10;52;63;62;23;37;40;32;9;54;61;5;22;38;35;47;6;13;15;31;64;58;17;51;7;49;43;29;50;28;36;39;16;18;60;42;41;27;24;21;48;45;53;8;48;284
48;278;4;12;34;25;30;57;19;55;1;44;2;56;46;33;14;26;3;20;11;59;10;52;63;62;23;37;40;32;9;54;61;5;22;35;38;47;6;13;15;31;64;58;17;51;7;49;43;29;50;28;36;39;16;18;60;42;41;27;24;21;48;45;53;8
4;12;34;25;30;57;19;55;1;44;2;56;46;33;14;26;3;20;11;59;10;52;63;62;23;37;40;32;9;54;61;5;22;35;38;17;6;13;15;31;64;58;47;51;7;49;43;29;50;28;36;39;16;18;60;42;41;27;24;21;48;45;53;8;48;278
48;278;4;12;34;25;30;57;19;55;1;44;2;56;46;33;14;26;3;20;11;59;10;52;63;62;23;37;40;32;9;54;61;5;22;35;38;17;6;13;15;31;64;58;47;51;7;49;43;29;50;28;36;39;16;18;60;42;41;27;24;21;48;45;53;8
4;12;34;25;30;57;19;55;1;44;21;56;46;33;14;26;3;20;11;59;10;52;63;62;23;37;40;32;9;54;61;5;22;35;38;17;6;13;15;31;64;58;47;51;7;49;43;29;50;28;36;39;16;18;60;42;41;27;24;2;48;45;53;8;48;282
48;282;4;12;34;25;30;57;19;55;1;44;21;56;46;33;14;26;3;20;11;59;10;52;63;62;23;37;40;32;9;54;61;5;22;35;38;17;6;13;15;31;64;58;47;51;7;49;43;29;50;28;36;39;16;18;60;42;41;27;24;2;48;45;53;8
4;12;34;25;30;57;19;55;1;44;21;56;46;33;14;26;3;20;11;6;10;52;63;62;23;37;40;32;9;54;61;5;22;35;38;17;59;13;15;31;64;58;47;51;7;49;43;29;50;28;36;39;16;18;60;42;41;27;24;2;48;45;53;8;48;266
48;266;4;12;34;25;30;57;19;55;1;44;21;56;46;33;14;26;3;20;11;6;10;52;63;62;23;37;40;32;9;54;61;5;22;35;38;17;59;13;15;31;64;58;47;51;7;49;43;29;50;28;36;39;16;18;60;42;41;27;24;2;48;45;53;8
4;12;34;25;30;57;19;55;1;44;21;56;46;33;14;26;3;20;11;6;10;52;40;62;23;37;63;32;9;54;61;5;22;35;38;17;59;13;15;31;64;58;47;51;7;49;43;29;50;28;36;39;16;18;60;42;41;27;24;2;48;45;53;8;48;266
48;266;4;12;34;25;30;57;19;55;1;44;21;56;46;33;14;26;3;20;11;6;10;52;40;62;23;37;63;32;9;54;61;5;22;35;38;17;59;13;15;31;64;58;47;51;7;49;43;29;50;28;36;39;16;18;60;42;41;27;24;2;48;45;53;8
4;12;34;25;30;57;19;55;1;44;21;56;46;33;14;26;3;20;11;6;10;52;40;62;23;37;63;32;9;54;61;5;22;35;38;17;59;13;15;31;64;58;47;51;7;49;43;29;50;18;36;39;16;28;60;42;41;27;24;2;48;45;53;8;48;266
48;266;4;12;34;25;30;57;19;55;1;44;21;56;46;33;14;26;3;20;11;6;10;52;40;62;23;37;63;32;9;54;61;5;22;35;38;17;59;13;15;31;64;58;47;51;7;49;43;29;50;18;36;39;16;28;60;42;41;27;24;2;48;45;53;8
4;12;34;25;30;57;59;55;1;44;21;56;46;33;14;26;3;20;11;6;10;52;40;62;23;37;63;32;9;54;61;5;22;35;38;17;19;13;15;31;64;58;47;51;7;49;43;29;50;18;36;39;16;28;60;42;41;27;24;2;48;45;53;8;48;266
49;266;4;12;34;25;30;57;59;55;1;44;21;56;46;33;14;26;3;20;11;6;10;52;40;62;23;37;63;32;9;54;61;5;22;35;38;17;19;13;15;31;64;58;47;51;7;49;43;29;50;18;36;39;16;28;60;42;41;27;24;2;48;45;53;8
4;12;34;25;30;57;59;55;1;35;21;56;46;33;14;26;3;20;11;6;10;52;40;62;23;37;63;32;9;54;61;5;22;44;38;17;19;13;15;31;64;58;47;51;7;49;43;29;50;18;36;39;16;28;60;42;41;27;24;2;48;45;53;8;49;242
49;242;4;12;34;25;30;57;59;55;1;35;21;56;46;33;14;26;3;20;11;6;10;52;40;62;23;37;63;32;9;54;61;5;22;44;38;17;19;13;15;31;64;58;47;51;7;49;43;29;50;18;36;39;16;28;60;42;41;27;24;2;48;45;53;8
4;12;45;25;30;57;59;55;1;35;21;56;46;33;14;26;3;20;11;6;10;52;40;62;23;37;63;32;9;54;61;5;22;44;38;17;19;13;15;31;64;58;47;51;7;49;43;29;50;18;36;39;16;28;60;42;41;27;24;2;48;34;53;8;49;244
49;244;4;12;45;25;30;57;59;55;1;35;21;56;46;33;14;26;3;20;11;6;10;52;40;62;23;37;63;32;9;54;61;5;22;44;38;17;19;13;15;31;64;58;47;51;7;49;43;29;50;18;36;39;16;28;60;42;41;27;24;2;48;34;53;8
4;12;45;25;30;57;59;55;50;35;21;56;46;33;14;26;3;20;11;6;10;52;40;62;23;37;63;32;9;54;61;5;22;44;38;17;19;13;15;31;64;58;47;51;7;49;43;29;1;18;36;39;16;28;60;42;41;27;24;2;48;34;53;8;49;244
49;244;4;12;45;25;30;57;59;55;50;35;21;56;46;33;14;26;3;20;11;6;10;52;40;62;23;37;63;32;9;54;61;5;22;44;38;17;19;13;15;31;64;58;47;51;7;49;43;29;1;18;36;39;16;28;60;42;41;27;24;2;48;34;53;8
4;12;45;25;30;57;59;55;50;35;21;56;46;33;14;26;3;20;11;6;10;52;40;62;23;37;63;32;9;54;61;5;22;44;38;17;19;13;15;31;64;58;47;51;7;49;43;16;1;18;36;39;29;28;60;42;41;27;24;2;48;34;53;8;49;244
49;244;4;12;45;25;30;57;59;55;50;35;21;56;46;33;14;26;3;20;11;6;10;52;40;62;23;37;63;32;9;54;61;5;22;44;38;17;19;13;15;31;64;58;47;51;7;49;43;16;1;18;36;39;29;28;60;42;41;27;24;2;48;34;53;8
4;12;45;25;30;57;59;55;50;35;21;56;46;33;14;26;41;20;11;6;10;52;40;62;23;37;63;32;9;54;61;5;22;44;38;17;19;13;15;31;64;58;47;51;7;49;43;16;1;18;36;39;29;28;60;42;3;27;24;2;48;34;53;8;49;248
49;244;4;12;45;25;30;57;59;55;50;35;21;56;46;33;14;26;3;20;11;6;10;52;40;62;23;37;63;32;9;54;61;5;22;44;38;17;19;13;15;31;64;58;47;51;7;49;43;16;1;18;36;39;29;28;60;42;41;27;24;2;48;34;53;8
4;12;45;25;30;57;59;55;50;35;21;56;46;33;14;26;3;20;11;6;10;52;40;62;23;37;63;32;9;54;61;5;22;44;18;17;19;13;15;31;64;58;47;51;7;49;43;16;1;38;36;39;29;28;60;42;41;27;24;2;48;34;53;8;49;242
49;242;4;12;45;25;30;57;59;55;50;35;21;56;46;33;14;26;3;20;11;6;10;52;40;62;23;37;63;32;9;54;61;5;22;44;18;17;19;13;15;31;64;58;47;51;7;49;43;16;1;38;36;39;29;28;60;42;41;27;24;2;48;34;53;8
4;12;45;25;30;57;59;55;50;35;21;56;46;33;14;26;3;20;11;6;10;52;40;62;23;37;63;32;9;54;13;5;22;44;18;17;19;61;15;31;64;58;47;51;7;49;43;16;1;38;36;39;29;28;60;42;41;27;24;2;48;34;53;8;49;242
49;242;4;12;45;25;30;57;59;55;50;35;21;56;46;33;14;26;3;20;11;6;10;52;40;62;23;37;63;32;9;54;13;5;22;44;18;17;19;61;15;31;64;58;47;51;7;49;43;16;1;38;36;39;29;28;60;42;41;27;24;2;48;34;53;8
4;12;23;25;30;57;59;55;50;35;21;56;46;33;14;26;3;20;11;6;10;52;40;62;45;37;63;32;9;54;13;5;22;44;18;17;19;61;15;31;64;58;47;51;7;49;43;16;1;38;36;39;29;28;60;42;41;27;24;2;48;34;53;8;49;242
49;242;4;12;23;25;30;57;59;55;50;35;21;56;46;33;14;26;3;20;11;6;10;52;40;62;45;37;63;32;9;54;13;5;22;44;18;17;19;61;15;31;64;58;47;51;7;49;43;16;1;38;36;39;29;28;60;42;41;27;24;2;48;34;53;8
4;12;23;25;30;57;59;55;50;35;21;56;46;33;14;26;3;20;11;6;10;52;40;62;45;37;63;32;9;39;13;5;22;44;18;17;19;61;15;31;64;58;47;51;7;49;43;16;1;38;36;54;29;28;60;42;41;27;24;2;48;34;53;8;49;242
49;242;4;12;23;25;30;57;59;55;50;35;21;56;46;33;14;26;3;20;11;6;10;52;40;62;45;37;63;32;9;39;13;5;22;44;18;17;19;61;15;31;64;58;47;51;7;49;43;16;1;38;36;54;29;28;60;42;41;27;24;2;48;34;53;8
4;12;23;25;30;57;59;55;50;35;21;56;46;33;14;26;3;20;11;6;10;19;40;62;45;37;63;32;9;39;13;5;22;44;18;17;52;61;15;31;64;58;47;51;7;49;43;16;1;38;36;54;29;28;60;42;41;27;24;2;48;34;53;8;49;254
49;254;4;12;23;25;30;57;59;55;50;35;21;56;46;33;14;26;3;20;11;6;10;19;40;62;45;37;63;32;9;39;13;5;22;44;18;17;52;61;15;31;64;58;47;51;7;49;43;16;1;38;36;54;29;28;60;42;41;27;24;2;48;34;53;8
4;12;23;25;30;57;59;55;58;35;21;56;46;33;14;26;3;20;11;6;10;19;40;62;45;37;63;32;9;39;13;5;22;44;18;17;52;61;15;31;64;50;47;51;7;49;43;16;1;38;36;54;29;28;60;42;41;27;24;2;48;34;53;8;49;254
49;254;4;12;23;25;30;57;59;55;58;35;21;56;46;33;14;26;3;20;11;6;10;19;40;62;45;37;63;32;9;39;13;5;22;44;18;17;52;61;15;31;64;50;47;51;7;49;43;16;1;38;36;54;29;28;60;42;41;27;24;2;48;34;53;8
4;12;23;13;30;57;59;55;58;35;21;56;46;33;14;26;3;20;11;6;10;19;40;62;45;37;63;32;9;39;25;5;22;44;18;17;52;61;15;31;64;50;47;51;7;49;43;16;1;38;36;54;29;28;60;42;41;27;24;2;48;34;53;8;49;250
49;250;4;12;23;13;30;57;59;55;58;35;21;56;46;33;14;26;3;20;11;6;10;19;40;62;45;37;63;32;9;39;25;5;22;44;18;17;52;61;15;31;64;50;47;51;7;49;43;16;1;38;36;54;29;28;60;42;41;27;24;2;48;34;53;8
4;12;23;13;30;57;59;55;58;35;21;56;46;33;14;26;3;20;11;6;10;19;40;62;45;37;63;32;9;39;25;44;22;5;18;17;52;61;15;31;64;50;47;51;7;49;43;16;1;38;36;54;29;28;60;42;41;27;24;2;48;34;53;8;49;248
49;248;4;12;23;13;30;57;59;55;58;35;21;56;46;33;14;26;3;20;11;6;10;19;40;62;45;37;63;32;9;39;25;44;22;5;18;17;52;61;15;31;64;50;47;51;7;49;43;16;1;38;36;54;29;28;60;42;41;27;24;2;48;34;53;8
45;12;23;13;30;57;59;55;58;35;21;56;46;33;14;26;3;20;11;6;10;19;40;62;4;37;63;32;9;39;25;44;22;5;18;17;52;61;15;31;64;50;47;51;7;49;43;16;1;38;36;54;29;28;60;42;41;27;24;2;48;34;53;8;49;248
49;248;45;12;23;13;30;57;59;55;58;35;21;56;46;33;14;26;3;20;11;6;10;19;40;62;4;37;63;32;9;39;25;44;22;5;18;17;52;61;15;31;64;50;47;51;7;49;43;16;1;38;36;54;29;28;60;42;41;27;24;2;48;34;53;8
45;12;23;13;30;57;59;55;58;35;21;56;46;33;14;26;3;20;11;6;10;19;40;62;4;37;63;32;9;39;16;44;22;5;18;17;52;61;15;31;64;50;47;51;7;49;43;25;1;38;36;54;29;28;60;42;41;27;24;2;48;34;53;8;49;248
49;248;45;12;23;13;30;57;59;55;58;35;21;56;46;33;14;26;3;20;11;6;10;19;40;62;4;37;63;32;9;39;16;44;22;5;18;17;52;61;15;31;64;50;47;51;7;49;43;25;1;38;36;54;29;28;60;42;41;27;24;2;48;34;53;8
