"X1";"X5835730";"X18";"X14";"X4";"X24";"X6";"X1.1";"X26";"X8";"X11";"X16";"X2";"X21";"X15";"X23";"X19";"X9";"X5";"X3";"X7";"X17";"X10";"X13";"X22";"X25";"X20";"X12"
195;5435531;14;2;11;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;2;5;23;12;25;15;1;4;26;18;7;8;20;13;21;9;11;19;3;16;6;22;10;24;17;195;5685804
195;5435531;14;2;11;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;2;11;23;12;25;15;1;4;16;18;7;8;20;13;21;9;5;19;3;26;6;22;10;24;17;195;5445402
195;5435531;14;2;11;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;2;11;23;12;25;15;1;4;26;17;7;8;20;13;21;9;5;19;3;16;6;22;10;24;18;195;5592656
195;5435531;14;2;11;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
19;2;11;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;14;3;16;6;22;10;24;17;195;5509153
195;5435531;14;2;11;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;2;11;23;12;25;15;1;4;26;18;7;8;20;13;24;9;5;19;3;16;6;22;10;21;17;195;5450114
195;5435531;14;2;11;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
7;2;11;23;12;25;15;1;4;26;18;14;8;20;13;21;9;5;19;3;16;6;22;10;24;17;195;5449193
195;5435531;14;2;11;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;2;11;23;12;25;15;26;4;1;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17;195;5443291
196;5435531;14;2;11;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;2;11;23;1;25;15;12;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17;196;5524774
196;5435531;14;2;11;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;2;11;23;12;25;15;1;4;26;18;7;8;20;13;21;22;5;19;3;16;6;9;10;24;17;196;5615729
196;5435531;14;2;11;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;2;11;23;12;25;15;1;4;26;18;7;8;20;13;21;9;6;19;3;16;5;22;10;24;17;196;5764544
196;5435531;14;2;11;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;2;11;23;12;25;15;1;4;26;21;7;8;20;13;18;9;5;19;3;16;6;22;10;24;17;196;5541739
196;5435531;14;2;11;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;2;11;1;12;25;15;23;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17;196;5537394
196;5435531;14;2;11;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;11;2;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17;196;5435404
196;5435404;14;11;2;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;11;2;23;12;25;15;1;10;26;18;7;8;20;13;21;9;5;19;3;16;6;22;4;24;17;196;5463162
196;5435404;14;11;2;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;11;2;23;9;25;15;1;4;26;18;7;8;20;13;21;12;5;19;3;16;6;22;10;24;17;196;5536436
196;5435404;14;11;2;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;11;2;23;12;25;15;17;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;1;196;5443685
196;5435404;14;11;2;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;11;2;16;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;23;6;22;10;24;17;196;5437031
196;5435404;14;11;2;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;11;2;23;12;25;15;24;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;1;17;196;5443177
196;5435404;14;11;2;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;11;2;23;12;25;15;1;4;6;18;7;8;20;13;21;9;5;19;3;16;26;22;10;24;17;196;5443577
196;5435404;14;11;2;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
15;11;2;23;12;25;14;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17;196;5629992
196;5435404;14;11;2;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;11;2;23;12;25;16;1;4;26;18;7;8;20;13;21;9;5;19;3;15;6;22;10;24;17;196;5502284
196;5435404;14;11;2;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
24;11;2;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;14;17;196;5676808
196;5435404;14;11;2;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;11;2;23;12;25;15;1;4;26;18;7;22;20;13;21;9;5;19;3;16;6;8;10;24;17;196;5516029
196;5435404;14;11;2;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;11;2;15;12;25;23;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17;196;5503842
196;5435404;14;11;2;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;11;2;23;12;25;15;1;4;26;18;9;8;20;13;21;7;5;19;3;16;6;22;10;24;17;196;5495581
196;5435404;14;11;2;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;11;2;8;12;25;15;1;4;26;18;7;23;20;13;21;9;5;19;3;16;6;22;10;24;17;196;5488830
196;5435404;14;11;2;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;25;2;23;12;11;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17;196;5441425
197;5435404;14;11;2;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;11;2;23;12;25;20;1;4;26;18;7;8;15;13;21;9;5;19;3;16;6;22;10;24;17;197;5526529
197;5435404;14;11;2;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;11;2;23;12;25;15;1;19;26;18;7;8;20;13;21;9;5;4;3;16;6;22;10;24;17;197;5471665
197;5435404;14;11;2;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;11;2;23;12;25;15;1;17;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;4;197;5457910
197;5435404;14;11;2;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;11;2;23;12;25;15;1;4;26;18;7;8;20;13;21;9;19;5;3;16;6;22;10;24;17;197;5497664
197;5435404;14;11;2;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;11;2;4;12;25;15;1;23;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17;197;5451575
197;5435404;14;11;2;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;11;2;23;12;25;15;1;24;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;4;17;197;5457211
197;5435404;14;11;2;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;11;2;17;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;23;197;5453679
197;5435404;14;11;2;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;20;2;23;12;25;15;1;4;26;18;7;8;11;13;21;9;5;19;3;16;6;22;10;24;17;197;5466339
197;5435404;14;11;2;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;11;2;3;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;23;16;6;22;10;24;17;197;5436411
197;5435404;14;11;2;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;11;2;23;12;25;15;1;4;26;5;7;8;20;13;21;9;18;19;3;16;6;22;10;24;17;197;5557940
197;5435404;14;11;2;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;11;2;23;12;22;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;25;10;24;17;197;5446880
197;5435404;14;11;2;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;11;2;23;12;25;24;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;15;17;197;5440316
197;5435404;14;11;2;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;2;11;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17;197;5435531
197;5435531;14;2;11;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;2;11;23;12;25;15;1;4;26;18;7;8;5;13;21;9;20;19;3;16;6;22;10;24;17;197;5560572
197;5435531;14;2;11;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;2;11;23;12;7;15;1;4;26;18;25;8;20;13;21;9;5;19;3;16;6;22;10;24;17;197;5458424
197;5435531;14;2;11;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;2;11;23;12;25;10;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;15;24;17;197;5505025
197;5435531;14;2;11;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;2;11;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;10;22;6;24;17;197;5440463
197;5435531;14;2;11;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;2;11;23;24;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;12;17;197;5490635
197;5435531;14;2;11;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;2;11;23;12;25;15;1;4;26;18;7;8;20;13;21;9;6;19;3;16;5;22;10;24;17;197;5764544
197;5435531;14;2;11;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;24;11;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;2;17;197;5454103
198;5435531;14;2;11;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;2;11;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;24;22;10;6;17;198;5450722
198;5435531;14;2;11;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;2;11;23;12;25;15;1;4;26;18;7;8;20;22;21;9;5;19;3;16;6;13;10;24;17;198;5438144
198;5435531;14;2;11;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;2;11;23;12;25;15;1;4;19;18;7;8;20;13;21;9;5;26;3;16;6;22;10;24;17;198;5476145
198;5435531;14;2;11;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;2;11;23;24;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;12;17;198;5490635
198;5435531;14;2;11;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;2;11;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;16;3;19;6;22;10;24;17;198;5498916
198;5435531;14;2;11;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;15;11;23;12;25;2;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17;198;5492902
198;5435531;14;2;11;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;2;11;23;12;25;22;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;15;10;24;17;198;5499346
198;5435531;14;2;11;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;2;11;23;12;25;15;1;4;7;18;26;8;20;13;21;9;5;19;3;16;6;22;10;24;17;198;5445736
198;5435531;14;2;11;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;2;11;23;12;25;15;1;4;16;18;7;8;20;13;21;9;5;19;3;26;6;22;10;24;17;198;5445402
198;5435531;14;2;11;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;2;21;23;12;25;15;1;4;26;18;7;8;20;13;11;9;5;19;3;16;6;22;10;24;17;198;5474260
198;5435531;14;2;11;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;22;10;24;17
14;2;11;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;10;22;24;17;198;5435531
198;5435531;14;2;11;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;11;23;12;25;15;1;4;26;18;7;5;20;13;21;9;8;19;3;16;6;10;22;24;17;198;5535330
198;5435531;14;2;11;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;11;23;12;25;15;1;4;26;18;7;8;17;13;21;9;5;19;3;16;6;10;22;24;20;198;5532525
198;5435531;14;2;11;23;12;25;15;1;4;26;18;7;8;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17;198;5435867
198;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;11;23;12;25;1;15;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17;198;5443067
198;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;11;23;12;25;15;1;4;26;18;8;7;20;5;21;9;13;19;3;16;6;10;22;24;17;198;5686465
198;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;18;23;12;25;15;1;4;26;11;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17;198;5465844
198;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;11;23;12;25;15;4;1;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17;198;5498127
198;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;11;23;5;25;15;1;4;26;18;8;7;20;13;21;9;12;19;3;16;6;10;22;24;17;198;5680152
198;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;11;23;12;25;15;1;4;26;18;24;7;20;13;21;9;5;19;3;16;6;10;22;8;17;198;5464313
199;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;11;23;12;25;15;5;4;26;18;8;7;20;13;21;9;1;19;3;16;6;10;22;24;17;199;5504516
199;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;11;23;12;19;15;1;4;26;18;8;7;20;13;21;9;5;25;3;16;6;10;22;24;17;199;5493449
199;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;11;23;12;25;15;1;4;26;8;18;7;20;13;21;9;5;19;3;16;6;10;22;24;17;199;5484473
199;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;17;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;2;199;5455805
199;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;24;10;22;6;17;199;5450707
199;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;11;23;12;25;15;1;4;26;18;8;7;20;22;21;9;5;19;3;16;6;10;13;24;17;199;5438480
199;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;11;23;12;25;7;1;4;26;18;8;15;20;13;21;9;5;19;3;16;6;10;22;24;17;199;5475980
199;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;11;23;12;25;15;1;4;26;18;8;24;20;13;21;9;5;19;3;16;6;10;22;7;17;199;5467498
199;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;11;1;12;25;15;23;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17;199;5537730
199;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;11;23;12;25;15;1;4;26;18;19;7;20;13;21;9;5;8;3;16;6;10;22;24;17;199;5462751
199;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
17;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;14;199;5678494
199;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;26;23;12;25;15;1;4;11;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17;199;5437918
199;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;3;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;11;16;6;10;22;24;17;199;5442655
199;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;11;23;12;25;15;1;4;26;18;8;7;16;13;21;9;5;19;3;20;6;10;22;24;17;199;5495495
199;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;11;23;12;8;15;1;4;26;18;25;7;20;13;21;9;5;19;3;16;6;10;22;24;17;199;5456426
199;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;17;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;2;199;5455805
199;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;11;23;12;3;15;1;4;26;18;8;7;20;13;21;9;5;19;25;16;6;10;22;24;17;199;5471410
199;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;11;22;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;23;24;17;199;5437105
199;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;11;23;12;25;16;1;4;26;18;8;7;20;13;21;9;5;19;3;15;6;10;22;24;17;199;5501998
199;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;11;8;12;25;15;1;4;26;18;23;7;20;13;21;9;5;19;3;16;6;10;22;24;17;199;5489007
200;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;11;23;12;25;15;1;4;26;18;8;7;20;9;21;13;5;19;3;16;6;10;22;24;17;200;5564489
200;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;11;23;12;25;15;1;4;26;18;8;7;16;13;21;9;5;19;3;20;6;10;22;24;17;200;5495495
200;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;11;23;12;25;15;3;4;26;18;8;7;20;13;21;9;5;19;1;16;6;10;22;24;17;200;5599792
200;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;11;23;12;10;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;25;22;24;17;200;5439424
200;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
13;2;11;23;12;25;15;1;4;26;18;8;7;20;14;21;9;5;19;3;16;6;10;22;24;17;200;5443229
200;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;5;9;19;3;16;6;10;22;24;17;200;5438125
200;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;11;23;25;12;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17;200;5475937
200;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;11;23;12;25;15;1;4;26;18;8;7;20;3;21;9;5;19;13;16;6;10;22;24;17;200;5436584
200;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;24;22;10;17;200;5436932
200;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;13;23;12;25;15;1;4;26;18;8;7;20;11;21;9;5;19;3;16;6;10;22;24;17;200;5437415
200;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;11;23;12;19;15;1;4;26;18;8;7;20;13;21;9;5;25;3;16;6;10;22;24;17;200;5493449
200;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;16;19;3;5;6;10;22;24;17;200;5787693
200;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
16;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;14;6;10;22;24;17;200;5447462
200;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;22;3;16;6;10;19;24;17;200;5529103
200;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;7;23;12;25;15;1;4;26;18;8;11;20;13;21;9;5;19;3;16;6;10;22;24;17;200;5445992
200;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;3;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;11;16;6;10;22;24;17;200;5442655
200;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;11;23;12;25;15;19;4;26;18;8;7;20;13;21;9;5;1;3;16;6;10;22;24;17;200;5495829
200;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;3;19;16;6;10;22;24;17;200;5480025
200;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;25;23;12;11;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17;200;5441862
200;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;10;9;5;19;3;16;6;21;22;24;17;200;5488531
201;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;11;23;12;25;15;1;4;20;18;8;7;26;13;21;9;5;19;3;16;6;10;22;24;17;201;5480071
201;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;11;23;12;25;15;1;16;26;18;8;7;20;13;21;9;5;19;3;4;6;10;22;24;17;201;5466230
201;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;22;5;19;3;16;6;10;9;24;17;201;5616065
201;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;11;23;12;25;15;13;4;26;18;8;7;20;1;21;9;5;19;3;16;6;10;22;24;17;201;5535473
201;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;11;23;12;25;9;1;4;26;18;8;7;20;13;21;15;5;19;3;16;6;10;22;24;17;201;5487814
201;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;4;23;12;25;15;1;11;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17;201;5449256
201;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;22;10;6;24;17;201;5440419
201;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;21;11;23;12;25;15;1;4;26;18;8;7;20;13;2;9;5;19;3;16;6;10;22;24;17;201;5476848
201;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;11;23;12;22;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;25;24;17;201;5447343
201;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;11;23;12;25;26;1;4;15;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17;201;5442733
201;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;17;6;10;22;24;16;201;5451924
201;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
14;2;3;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;11;16;6;10;22;24;17;201;5442655
201;5435867;14;2;11;23;12;25;15;1;4;26;18;8;7;20;13;21;9;5;19;3;16;6;10;22;24;17
