"X1";"X6106686";"X3";"X9";"X23";"X1.1";"X6";"X22";"X5";"X4";"X2";"X13";"X19";"X10";"X15";"X26";"X11";"X17";"X18";"X21";"X16";"X12";"X20";"X14";"X24";"X8";"X25";"X7"
6;3;11;26;2;12;23;13;15;21;20;5;8;1;7;18;14;19;9;10;16;4;25;22;24;17;201;5456421
201;5452617;4;3;11;26;2;12;23;13;15;21;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;2;12;23;13;15;21;20;8;5;1;7;18;14;19;9;10;16;6;25;22;24;17;201;5523076
201;5452617;4;3;11;26;2;12;23;13;15;21;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;2;12;23;13;15;21;20;5;8;1;7;14;18;19;9;10;16;6;25;22;24;17;201;5493918
201;5452617;4;3;11;26;2;12;23;13;15;21;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;2;12;23;13;15;21;22;5;8;1;7;18;14;19;9;10;16;6;25;20;24;17;201;5510737
201;5452617;4;3;11;26;2;12;23;13;15;21;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
4;3;11;8;2;12;23;13;15;21;20;5;26;1;7;18;14;19;9;10;16;6;25;22;24;17;201;5510954
201;5452617;4;3;11;26;2;12;23;13;15;21;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;20;12;23;13;15;21;2;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17;201;5475262
201;5452617;4;3;11;26;2;12;23;13;15;21;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;2;12;23;13;15;21;20;5;8;1;7;18;22;19;9;10;16;6;25;14;24;17;201;5622127
201;5452617;4;3;11;26;2;12;23;13;15;21;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;2;12;23;1;15;21;20;5;8;13;7;18;14;19;9;10;16;6;25;22;24;17;201;5481715
201;5452617;4;3;11;26;2;12;23;13;15;21;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;2;25;23;13;15;21;20;5;8;1;7;18;14;19;9;10;16;6;12;22;24;17;201;5496425
201;5452617;4;3;11;26;2;12;23;13;15;21;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;2;15;23;13;12;21;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17;201;5486878
201;5452617;4;3;11;26;2;12;23;13;15;21;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;2;12;23;13;15;21;20;5;8;1;7;18;14;19;9;25;16;6;10;22;24;17;201;5454955
201;5452617;4;3;11;26;2;12;23;13;15;21;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;2;12;23;13;15;21;20;5;8;1;7;16;14;19;9;10;18;6;25;22;24;17;201;5595703
201;5452617;4;3;11;26;2;12;23;13;15;21;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;2;12;23;13;15;21;20;5;18;1;7;8;14;19;9;10;16;6;25;22;24;17;201;5457418
201;5452617;4;3;11;26;2;12;23;13;15;21;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;13;12;23;2;15;21;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17;201;5457517
201;5452617;4;3;11;26;2;12;23;13;15;21;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;2;12;23;13;15;21;20;5;7;1;8;18;14;19;9;10;16;6;25;22;24;17;201;5498592
201;5452617;4;3;11;26;2;12;23;13;15;21;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;2;12;23;13;15;21;20;5;18;1;7;8;14;19;9;10;16;6;25;22;24;17;201;5457418
201;5452617;4;3;11;26;2;12;23;13;15;21;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;2;12;23;13;22;21;20;5;8;1;7;18;14;19;9;10;16;6;25;15;24;17;201;5456397
201;5452617;4;3;11;26;2;12;23;13;15;21;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
4;17;11;26;2;12;23;13;15;21;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;3;201;5497987
201;5452617;4;3;11;26;2;12;23;13;15;21;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
4;3;18;26;2;12;23;13;15;21;20;5;8;1;7;11;14;19;9;10;16;6;25;22;24;17;201;5539547
202;5452617;4;3;11;26;2;12;23;13;15;21;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;2;12;23;13;15;21;20;5;8;1;7;18;14;19;9;10;16;22;25;6;24;17;202;5455051
202;5452617;4;3;11;26;2;12;23;13;15;21;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;2;12;23;13;15;20;21;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17;202;5506544
202;5452617;4;3;11;26;2;12;23;13;15;21;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;2;12;23;13;8;21;20;5;15;1;7;18;14;19;9;10;16;6;25;22;24;17;202;5457345
202;5452617;4;3;11;26;2;12;23;13;15;21;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;2;12;23;13;16;21;20;5;8;1;7;18;14;19;9;10;15;6;25;22;24;17;202;5469621
202;5452617;4;3;11;26;2;12;23;13;15;21;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
1;3;11;26;2;12;23;13;15;21;20;5;8;4;7;18;14;19;9;10;16;6;25;22;24;17;202;5495393
202;5452617;4;3;11;26;2;12;23;13;15;21;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;2;12;23;13;15;21;20;5;8;1;7;18;14;16;9;10;19;6;25;22;24;17;202;5555398
202;5452617;4;3;11;26;2;12;23;13;15;21;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;2;12;23;13;21;15;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17;202;5452677
202;5452677;4;3;11;26;2;12;23;13;21;15;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;2;12;23;13;21;15;20;5;8;1;7;18;14;19;9;10;16;6;17;22;24;25;202;5453590
202;5452677;4;3;11;26;2;12;23;13;21;15;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;2;12;23;13;21;15;20;5;8;1;7;16;14;19;9;10;18;6;25;22;24;17;202;5595763
202;5452677;4;3;11;26;2;12;23;13;21;15;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;2;20;23;13;21;15;12;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17;202;5501416
202;5452677;4;3;11;26;2;12;23;13;21;15;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
4;3;2;26;11;12;23;13;21;15;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17;202;5452739
202;5452677;4;3;11;26;2;12;23;13;21;15;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
4;8;11;26;2;12;23;13;21;15;20;5;3;1;7;18;14;19;9;10;16;6;25;22;24;17;202;5522380
202;5452677;4;3;11;26;2;12;23;13;21;15;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;2;12;23;13;21;15;20;5;8;1;7;18;14;19;9;10;22;6;25;16;24;17;202;5460109
202;5452677;4;3;11;26;2;12;23;13;21;15;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;2;12;23;13;21;15;20;5;8;1;7;18;14;22;9;10;16;6;25;19;24;17;202;5533215
202;5452677;4;3;11;26;2;12;23;13;21;15;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;2;12;23;13;21;15;7;5;8;1;20;18;14;19;9;10;16;6;25;22;24;17;202;5475748
202;5452677;4;3;11;26;2;12;23;13;21;15;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
4;9;11;26;2;12;23;13;21;15;20;5;8;1;7;18;14;19;3;10;16;6;25;22;24;17;202;5558818
202;5452677;4;3;11;26;2;12;23;13;21;15;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;2;12;23;13;21;17;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;15;202;5484077
202;5452677;4;3;11;26;2;12;23;13;21;15;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
18;3;11;26;2;12;23;13;21;15;20;5;8;1;7;4;14;19;9;10;16;6;25;22;24;17;202;5560456
202;5452677;4;3;11;26;2;12;23;13;21;15;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
4;3;11;2;26;12;23;13;21;15;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17;202;5455437
202;5452677;4;3;11;26;2;12;23;13;21;15;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;2;12;16;13;21;15;20;5;8;1;7;18;14;19;9;10;23;6;25;22;24;17;202;5476702
203;5452677;4;3;11;26;2;12;23;13;21;15;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
4;26;11;3;2;12;23;13;21;15;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17;203;5460041
203;5452677;4;3;11;26;2;12;23;13;21;15;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;2;12;23;13;21;15;20;5;10;1;7;18;14;19;9;8;16;6;25;22;24;17;203;5539053
203;5452677;4;3;11;26;2;12;23;13;21;15;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;2;12;23;13;5;15;20;21;8;1;7;18;14;19;9;10;16;6;25;22;24;17;203;5642082
203;5452677;4;3;11;26;2;12;23;13;21;15;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;2;5;23;13;21;15;20;12;8;1;7;18;14;19;9;10;16;6;25;22;24;17;203;5704330
203;5452677;4;3;11;26;2;12;23;13;21;15;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;2;12;23;13;21;15;20;5;8;1;22;18;14;19;9;10;16;6;25;7;24;17;203;5458668
203;5452677;4;3;11;26;2;12;23;13;21;15;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;2;12;23;13;21;15;20;5;25;1;7;18;14;19;9;10;16;6;8;22;24;17;203;5539655
203;5452677;4;3;11;26;2;12;23;13;21;15;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;2;12;23;13;21;15;20;5;8;1;7;18;14;19;9;10;17;6;25;22;24;16;203;5468509
203;5452677;4;3;11;26;2;12;23;13;21;15;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;2;12;23;13;21;15;20;5;22;1;7;18;14;19;9;10;16;6;25;8;24;17;203;5538274
203;5452677;4;3;11;26;2;12;23;13;21;15;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;2;12;23;13;21;15;20;9;8;1;7;18;14;19;5;10;16;6;25;22;24;17;203;5527652
203;5452677;4;3;11;26;2;12;23;13;21;15;20;5;8;1;7;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;24;17;203;5452242
203;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;9;14;19;18;10;16;6;25;22;24;17;203;5523149
203;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;7;12;23;5;21;15;20;13;8;1;2;18;14;19;9;10;16;6;25;22;24;17;203;5607277
203;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;24;17
6;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;4;25;22;24;17;203;5456046
203;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;7;12;23;13;21;19;20;5;8;1;2;18;14;15;9;10;16;6;25;22;24;17;203;5471036
203;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;24;17
8;3;11;26;7;12;23;13;21;15;20;5;4;1;2;18;14;19;9;10;16;6;25;22;24;17;203;5510060
203;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;24;17
4;3;2;26;7;12;23;13;21;15;20;5;8;1;11;18;14;19;9;10;16;6;25;22;24;17;203;5454134
203;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;7;12;23;15;21;13;20;5;8;1;2;18;14;19;9;10;16;6;25;22;24;17;203;5454502
203;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;24;17
4;22;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;3;24;17;203;5465240
203;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;24;17
4;5;11;26;7;12;23;13;21;15;20;3;8;1;2;18;14;19;9;10;16;6;25;22;24;17;203;5597273
203;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;24;17
26;3;11;4;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;24;17;203;5464010
204;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;7;22;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;12;24;17;204;5503213
204;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;7;12;23;13;21;15;20;5;8;16;2;18;14;19;9;10;1;6;25;22;24;17;204;5509116
204;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;7;12;23;15;21;13;20;5;8;1;2;18;14;19;9;10;16;6;25;22;24;17;204;5454502
204;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;7;12;23;13;18;15;20;5;8;1;2;21;14;19;9;10;16;6;25;22;24;17;204;5482845
204;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;7;12;23;13;21;24;20;5;8;1;2;18;14;19;9;10;16;6;25;22;15;17;204;5483619
204;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;24;17
4;7;11;26;3;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;24;17;204;5489661
204;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;22;10;16;6;25;9;24;17;204;5584861
204;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;24;17
4;3;11;15;7;12;23;13;21;26;20;5;8;1;2;18;14;19;9;10;16;6;25;22;24;17;204;5464462
204;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;24;17
4;1;11;26;7;12;23;13;21;15;20;5;8;3;2;18;14;19;9;10;16;6;25;22;24;17;204;5485363
204;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;24;17
4;3;11;10;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;26;16;6;25;22;24;17;204;5458419
204;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;24;17
4;3;24;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;11;17;204;5470103
204;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;7;12;23;13;21;1;20;5;8;15;2;18;14;19;9;10;16;6;25;22;24;17;204;5479994
204;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;24;17
14;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;4;19;9;10;16;6;25;22;24;17;204;5565882
204;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;24;17
4;3;11;22;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;26;24;17;204;5454490
204;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;24;17
22;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;4;24;17;204;5460927
204;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;7;12;23;13;6;15;20;5;8;1;2;18;14;19;9;10;16;21;25;22;24;17;204;5494888
204;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;7;12;23;13;21;15;20;5;8;1;18;2;14;19;9;10;16;6;25;22;24;17;204;5533450
204;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;24;17
18;3;11;26;7;12;23;13;21;15;20;5;8;1;2;4;14;19;9;10;16;6;25;22;24;17;204;5560021
204;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;24;17
10;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;4;16;6;25;22;24;17;204;5454428
204;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;7;12;23;13;21;15;20;5;8;1;22;18;14;19;9;10;16;6;25;2;24;17;204;5457393
205;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;24;17
24;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;4;17;205;5501532
205;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;24;17
4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;17;24;205;5452242
205;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;17;24
4;3;11;26;7;12;23;13;21;15;20;5;8;14;2;18;1;19;9;10;16;6;25;22;17;24;205;5516666
205;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;17;24
4;3;11;26;8;12;23;13;21;15;20;5;7;1;2;18;14;19;9;10;16;6;25;22;17;24;205;5492786
205;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;17;24
4;3;11;26;7;12;23;13;21;15;24;5;8;1;2;18;14;19;9;10;16;6;25;22;17;20;205;5558186
205;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;17;24
4;3;11;1;7;12;23;13;21;15;20;5;8;26;2;18;14;19;9;10;16;6;25;22;17;24;205;5485588
205;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;17;24
4;3;11;2;7;12;23;13;21;15;20;5;8;1;26;18;14;19;9;10;16;6;25;22;17;24;205;5453320
205;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;17;24
4;3;11;26;6;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;7;25;22;17;24;205;5455690
205;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;17;24
4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;9;19;10;16;6;25;22;17;24;205;5472042
205;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;17;24
4;3;11;26;7;12;23;13;21;15;20;5;17;1;2;18;14;19;9;10;16;6;25;22;8;24;205;5486700
205;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;17;24
4;3;11;26;7;12;23;13;21;1;20;5;8;15;2;18;14;19;9;10;16;6;25;22;17;24;205;5479994
205;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;17;24
4;3;11;26;7;12;23;13;21;15;24;5;8;1;2;18;14;19;9;10;16;6;25;22;17;20;205;5558186
205;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;17;24
4;3;15;26;7;12;23;13;21;11;20;5;8;1;2;18;14;19;9;10;16;6;25;22;17;24;205;5455722
205;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;17;24
4;3;11;26;7;12;23;13;21;15;20;22;8;1;2;18;14;19;9;10;16;6;25;5;17;24;205;5707426
205;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;17;24
4;3;11;26;20;12;23;13;21;15;7;5;8;1;2;18;14;19;9;10;16;6;25;22;17;24;205;5472580
205;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;17;24
4;3;11;26;12;7;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;17;24;205;5488281
205;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;17;24
4;3;11;25;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;26;22;17;24;205;5454574
205;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;17;24
4;3;11;26;7;12;23;13;25;15;20;5;8;1;2;18;14;19;9;10;16;6;21;22;17;24;205;5509385
205;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;17;24
4;3;11;26;7;12;8;13;21;15;20;5;23;1;2;18;14;19;9;10;16;6;25;22;17;24;205;5476339
205;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;17;24
4;3;11;26;7;12;23;13;21;15;17;5;8;1;2;18;14;19;9;10;16;6;25;22;20;24;205;5557957
206;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;17;24
4;3;11;26;7;12;23;13;21;19;20;5;8;1;2;18;14;15;9;10;16;6;25;22;17;24;206;5471036
206;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;17;24
4;3;22;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;11;17;24;206;5459081
206;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;17;24
4;3;11;26;7;12;23;13;21;15;20;5;8;1;17;18;14;19;9;10;16;6;25;22;2;24;206;5461780
206;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;17;24
4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;24;19;9;10;16;6;25;22;17;14;206;5546105
206;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;17;24
4;3;11;26;7;12;23;13;21;15;22;5;8;1;2;18;14;19;9;10;16;6;25;20;17;24;206;5511559
206;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;17;24
4;5;11;26;7;12;23;13;21;15;20;3;8;1;2;18;14;19;9;10;16;6;25;22;17;24;206;5597273
206;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;17;24
4;3;11;26;7;12;23;13;21;15;20;5;8;22;2;18;14;19;9;10;16;6;25;1;17;24;206;5515275
206;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;17;24
4;3;11;26;7;12;23;13;21;15;20;5;8;1;17;18;14;19;9;10;16;6;25;22;2;24;206;5461780
206;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;17;24
4;3;11;1;7;12;23;13;21;15;20;5;8;26;2;18;14;19;9;10;16;6;25;22;17;24;206;5485588
206;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;17;24
4;3;11;26;7;12;8;13;21;15;20;5;23;1;2;18;14;19;9;10;16;6;25;22;17;24;206;5476339
206;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;17;24
4;3;11;26;7;12;23;13;21;15;25;5;8;1;2;18;14;19;9;10;16;6;20;22;17;24;206;5512899
206;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;17;24
4;3;11;26;19;12;23;13;21;15;20;5;8;1;2;18;14;7;9;10;16;6;25;22;17;24;206;5495322
206;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;17;24
4;3;11;26;7;12;23;13;17;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;21;24;206;5484618
206;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;17;24
4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;9;19;10;16;6;25;22;17;24;206;5472042
206;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;17;24
4;3;1;26;7;12;23;13;21;15;20;5;8;11;2;18;14;19;9;10;16;6;25;22;17;24;206;5491809
206;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;17;24
4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;17;22;24;206;5460808
206;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;17;24
4;3;11;26;7;12;23;13;21;15;6;5;8;1;2;18;14;19;9;10;16;20;25;22;17;24;206;5495589
206;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;17;24
4;3;11;26;7;12;23;13;21;15;20;5;8;16;2;18;14;19;9;10;1;6;25;22;17;24;206;5509116
206;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;17;24
4;3;11;26;7;16;23;13;21;15;20;5;8;1;2;18;14;19;9;10;12;6;25;22;17;24;206;5508762
206;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;17;24
4;3;11;26;7;15;23;13;21;12;20;5;8;1;2;18;14;19;9;10;16;6;25;22;17;24;206;5470903
207;5452242;4;3;11;26;7;12;23;13;21;15;20;5;8;1;2;18;14;19;9;10;16;6;25;22;17;24
4;3;11;26;7;12;23;6;21;15;20;5;8;1;2;18;14;19;9;10;16;13;25;22;17;24;207;5465452
