"X1";"X26600";"X9";"X14";"X25";"X7";"X23";"X26";"X22";"X12";"X3";"X13";"X5";"X16";"X2";"X6";"X27";"X28";"X32";"X21";"X10";"X20";"X8";"X24";"X31";"X29";"X17";"X18";"X19";"X1.1";"X4";"X11";"X15";"X30"
23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;29;28;8;1;17;16;140;21400
140;19566;23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;28;29;1;17;16
23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;30;13;27;21;25;5;3;8;28;29;1;17;16;140;20304
140;19566;23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;28;29;1;17;16
23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;29;25;27;21;13;5;3;8;28;30;1;17;16;140;20266
140;19566;23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;28;29;1;17;16
23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;28;4;9;30;25;27;21;13;5;3;8;6;29;1;17;16;140;20878
140;19566;23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;28;29;1;17;16
23;24;2;10;11;14;26;15;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;28;29;1;17;16;140;20052
140;19566;23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;28;29;1;17;16
23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;16;13;5;3;8;28;29;1;17;21;140;20108
140;19566;23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;28;29;1;17;16
23;19;2;10;11;14;26;24;31;32;22;18;15;20;12;7;6;4;9;30;25;27;21;13;5;3;8;28;29;1;17;16;140;20828
140;19566;23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;28;29;1;17;16
23;15;2;10;11;14;26;24;31;32;22;12;19;20;18;7;6;4;9;30;25;27;21;13;5;3;8;28;29;1;17;16;140;20760
140;19566;23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;28;29;1;17;16
23;15;2;10;11;14;26;24;31;20;22;18;19;32;12;7;6;4;9;30;25;27;21;13;5;3;8;28;29;1;17;16;140;20346
140;19566;23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;28;29;1;17;16
23;15;2;10;11;14;26;24;31;9;22;18;19;20;12;7;6;4;32;30;25;27;21;13;5;3;8;28;29;1;17;16;140;19928
140;19566;23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;28;29;1;17;16
23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;4;16;30;25;27;21;13;5;3;8;28;29;1;17;9;140;19646
140;19566;23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;28;29;1;17;16
23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;27;9;30;25;4;21;13;5;3;8;28;29;1;17;16;140;20986
140;19566;23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;28;29;1;17;16
23;15;2;10;11;14;26;17;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;28;29;1;24;16;140;19846
140;19566;23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;28;29;1;17;16
23;15;2;10;11;14;26;24;31;32;22;18;5;20;12;7;6;4;9;30;25;27;21;13;19;3;8;28;29;1;17;16;140;20866
140;19566;23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;28;29;1;17;16
23;22;2;10;11;14;26;24;31;32;15;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;28;29;1;17;16;140;20108
140;19566;23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;28;29;1;17;16
23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;16;9;30;25;27;21;13;5;3;8;28;29;1;17;4;140;20226
140;19566;23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;28;29;1;17;16
23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;29;28;1;17;16;140;20886
140;19566;23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;28;29;1;17;16
23;15;2;30;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;10;25;27;21;13;5;3;8;28;29;1;17;16;140;20728
141;19566;23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;28;29;1;17;16
23;15;2;10;11;14;13;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;26;5;3;8;28;29;1;17;16;141;21308
141;19566;23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;28;29;1;17;16
23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;28;29;1;16;17;141;19566
141;19566;23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;28;29;1;16;17
23;15;2;29;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;28;10;1;16;17;141;21358
141;19566;23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;28;29;1;16;17
23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;13;4;9;30;25;27;21;6;5;3;8;28;29;1;16;17;141;21126
141;19566;23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;28;29;1;16;17
23;15;2;10;11;14;29;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;28;26;1;16;17;141;20686
141;19566;23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;28;29;1;16;17
23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;17;4;9;30;25;27;21;13;5;3;8;28;29;1;16;6;141;21082
141;19566;23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;28;29;1;16;17
23;15;2;10;26;14;11;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;28;29;1;16;17;141;20602
141;19566;23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;28;29;1;16;17
23;29;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;28;15;1;16;17;141;21146
141;19566;23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;28;29;1;16;17
23;15;2;10;11;14;26;24;31;32;22;18;19;13;12;7;6;4;9;30;25;27;21;20;5;3;8;28;29;1;16;17;141;21246
141;19566;23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;28;29;1;16;17
23;29;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;28;15;1;16;17;141;21146
141;19566;23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;28;29;1;16;17
23;15;2;29;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;28;10;1;16;17;141;21358
141;19566;23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;28;29;1;16;17
23;30;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;15;25;27;21;13;5;3;8;28;29;1;16;17;141;20276
141;19566;23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;28;29;1;16;17
23;15;2;10;27;14;26;24;31;32;22;18;19;20;12;7;6;4;9;30;25;11;21;13;5;3;8;28;29;1;16;17;141;19934
141;19566;23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;28;29;1;16;17
23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;16;29;1;28;17;141;19882
141;19566;23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;28;29;1;16;17
23;15;2;10;11;14;26;24;31;32;22;18;19;20;30;7;6;4;9;12;25;27;21;13;5;3;8;28;29;1;16;17;141;20660
141;19566;23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;28;29;1;16;17
23;15;2;10;11;14;16;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;28;29;1;26;17;141;20876
141;19566;23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;28;29;1;16;17
23;15;2;10;11;14;7;24;31;32;22;18;19;20;12;26;6;4;9;30;25;27;21;13;5;3;8;28;29;1;16;17;141;20996
141;19566;23;15;2;10;11;14;26;24;31;32;22;18;19;20;12;7;6;4;9;30;25;27;21;13;5;3;8;28;29;1;16;17
23;15;2;10;11;14;26;24;21;32;22;18;19;20;12;7;6;4;9;30;25;27;31;13;5;3;8;28;29;1;16;17;141;19486
141;19486;23;15;2;10;11;14;26;24;21;32;22;18;19;20;12;7;6;4;9;30;25;27;31;13;5;3;8;28;29;1;16;17
23;15;2;10;11;14;26;24;21;32;22;18;19;20;12;25;6;4;9;30;7;27;31;13;5;3;8;28;29;1;16;17;141;21288
141;19486;23;15;2;10;11;14;26;24;21;32;22;18;19;20;12;7;6;4;9;30;25;27;31;13;5;3;8;28;29;1;16;17
23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;9;30;25;27;31;13;5;3;8;28;29;1;16;17;141;19486
142;19486;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;9;30;25;27;31;13;5;3;8;28;29;1;16;17
23;10;2;15;14;11;26;24;21;32;22;18;19;20;12;7;6;4;9;30;25;27;31;13;5;3;8;28;29;1;16;17;142;19566
142;19486;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;9;30;25;27;31;13;5;3;8;28;29;1;16;17
23;10;2;15;8;14;26;24;21;32;22;18;19;20;12;7;6;4;9;30;25;27;31;13;5;3;11;28;29;1;16;17;142;20246
142;19486;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;9;30;25;27;31;13;5;3;8;28;29;1;16;17
23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;9;30;25;27;16;13;5;3;8;28;29;1;31;17;142;20108
142;19486;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;9;30;25;27;31;13;5;3;8;28;29;1;16;17
23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;25;6;4;9;30;7;27;31;13;5;3;8;28;29;1;16;17;142;21288
142;19486;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;9;30;25;27;31;13;5;3;8;28;29;1;16;17
1;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;9;30;25;27;31;13;5;3;8;28;29;23;16;17;142;20378
142;19486;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;9;30;25;27;31;13;5;3;8;28;29;1;16;17
23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;5;9;30;25;27;31;13;4;3;8;28;29;1;16;17;142;20046
142;19486;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;9;30;25;27;31;13;5;3;8;28;29;1;16;17
23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9;142;19474
142;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;14;26;24;21;32;22;18;29;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;19;1;16;9;142;20974
142;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;29;3;8;28;5;1;16;9;142;20776
142;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;14;26;24;16;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;21;9;142;20360
142;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
7;10;2;15;11;14;26;24;21;32;22;18;19;20;12;23;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9;142;19934
142;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;14;26;24;21;22;32;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9;142;20834
142;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;1;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;10;16;9;142;20734
142;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;8;3;5;28;29;1;16;9;142;19634
142;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;29;8;28;3;1;16;9;142;23024
142;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;14;22;24;21;32;26;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9;142;19694
142;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;20;14;26;24;21;32;22;18;19;11;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9;142;21032
142;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;31;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;14;13;5;3;8;28;29;1;16;9;142;20222
142;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;14;26;24;7;32;22;18;19;20;12;21;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9;142;20960
142;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;13;17;30;25;27;31;4;5;3;8;28;29;1;16;9;142;21234
143;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;4;11;14;26;24;21;32;22;18;19;20;12;7;6;15;17;30;25;27;31;13;5;3;8;28;29;1;16;9;143;20674
143;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
26;10;2;15;11;14;23;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9;143;19474
143;19474;26;10;2;15;11;14;23;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
26;10;2;15;11;14;23;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;9;13;5;3;8;28;29;1;16;31;143;19696
143;19474;26;10;2;15;11;14;23;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
26;10;19;15;11;14;23;24;21;32;22;18;2;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9;143;20960
143;19474;26;10;2;15;11;14;23;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
26;21;2;15;11;14;23;24;10;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9;143;20610
143;19474;26;10;2;15;11;14;23;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
26;10;2;15;11;14;23;24;21;32;22;18;19;20;12;7;6;4;31;30;25;27;17;13;5;3;8;28;29;1;16;9;143;19694
143;19474;26;10;2;15;11;14;23;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
26;10;2;15;11;14;23;24;21;32;22;18;19;20;12;7;31;4;17;30;25;27;6;13;5;3;8;28;29;1;16;9;143;20692
143;19474;26;10;2;15;11;14;23;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9;143;19474
143;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;14;26;24;21;32;22;18;19;27;12;7;6;4;17;30;25;20;31;13;5;3;8;28;29;1;16;9;143;20534
143;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;9;25;27;31;13;5;3;8;28;29;1;16;30;143;19790
143;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;14;26;24;21;32;22;18;19;20;27;7;6;4;17;30;25;12;31;13;5;3;8;28;29;1;16;9;143;20290
143;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;14;31;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;26;13;5;3;8;28;29;1;16;9;143;19714
143;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;14;26;24;21;32;22;29;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;18;1;16;9;143;20714
143;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;32;15;11;14;26;24;21;2;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9;143;20902
143;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;30;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;2;25;27;31;13;5;3;8;28;29;1;16;9;143;20568
143;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;14;26;24;21;32;30;18;19;20;12;7;6;4;17;22;25;27;31;13;5;3;8;28;29;1;16;9;143;19954
143;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;4;6;17;30;25;27;31;13;5;3;8;28;29;1;16;9;143;20654
143;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;30;14;26;24;21;32;22;18;19;20;12;7;6;4;17;11;25;27;31;13;5;3;8;28;29;1;16;9;143;20524
143;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;14;26;24;20;32;22;18;19;21;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9;143;20234
143;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;1;29;28;16;9;143;20534
144;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;14;26;24;21;18;22;32;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9;144;20174
144;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;14;26;4;21;32;22;18;19;20;12;7;6;24;17;30;25;27;31;13;5;3;8;28;29;1;16;9;144;20320
144;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;8;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;15;28;29;1;16;9;144;19814
144;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;14;26;24;19;32;22;18;21;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9;144;19654
144;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;9;13;5;3;8;28;29;1;16;31;144;19736
144;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;13;4;17;30;25;27;31;6;5;3;8;28;29;1;16;9;144;21114
144;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;16;1;29;9;144;20468
144;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;5;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;14;3;8;28;29;1;16;9;144;19654
144;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;1;8;28;29;3;16;9;144;20154
144;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;30;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;2;25;27;31;13;5;3;8;28;29;1;16;9;144;20568
144;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;27;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;14;31;13;5;3;8;28;29;1;16;9;144;20106
144;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;1;27;31;13;5;3;8;28;29;25;16;9;144;20884
144;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;28;17;30;25;27;31;13;5;3;8;4;29;1;16;9;144;20524
144;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;14;26;24;21;32;22;18;19;3;12;7;6;4;17;30;25;27;31;13;5;20;8;28;29;1;16;9;144;21334
144;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;14;26;24;21;4;22;18;19;20;12;7;6;32;17;30;25;27;31;13;5;3;8;28;29;1;16;9;144;21182
144;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;26;15;11;14;2;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9;144;20698
144;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;3;5;8;28;29;1;16;9;144;19954
144;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;14;26;24;21;6;22;18;19;20;12;7;32;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9;144;21484
144;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;14;26;13;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;24;5;3;8;28;29;1;16;9;144;20178
144;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;21;15;11;14;26;24;2;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9;144;20314
145;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;14;26;24;21;32;22;18;7;20;12;19;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9;145;21158
145;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;14;26;24;21;32;22;18;31;20;12;7;6;4;17;30;25;27;19;13;5;3;8;28;29;1;16;9;145;20174
145;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
