"X1";"X282";"X12";"X49";"X4";"X3";"X16";"X50";"X29";"X2";"X36";"X9";"X26";"X27";"X19";"X53";"X57";"X63";"X45";"X46";"X31";"X34";"X56";"X6";"X42";"X41";"X10";"X35";"X15";"X23";"X47";"X28";"X5";"X62";"X32";"X30";"X37";"X18";"X61";"X44";"X25";"X59";"X54";"X64";"X48";"X43";"X33";"X40";"X11";"X21";"X51";"X17";"X22";"X20";"X8";"X52";"X1.1";"X14";"X7";"X55";"X58";"X39";"X24";"X60";"X38";"X13"
3;270;48;56;17;10;59;33;15;9;2;46;55;6;39;12;57;25;20;37;45;14;26;27;28;13;49;23;30;7;53;35;60;62;54;3;22;18;61;44;63;32;5;64;16;1;50;40;11;43;52;58;47;19;38;51;21;34;31;36;4;8;24;42;29;41
48;56;17;10;59;33;15;9;2;46;55;6;39;12;57;25;20;37;45;14;26;27;28;13;49;23;30;7;53;35;60;62;54;3;22;18;61;44;63;32;5;64;16;1;50;40;11;43;52;58;47;19;38;51;21;34;31;36;4;8;24;41;29;42;3;270
3;270;48;56;17;10;59;33;15;9;2;46;55;6;39;12;57;25;20;37;45;14;26;27;28;13;49;23;30;7;53;35;60;62;54;3;22;18;61;44;63;32;5;64;16;1;50;40;11;43;52;58;47;19;38;51;21;34;31;36;4;8;24;41;29;42
48;56;17;10;59;33;15;9;2;46;55;6;39;12;57;25;20;37;45;14;26;27;28;13;49;23;41;7;53;35;60;62;54;3;22;18;61;44;63;32;5;64;16;1;50;40;11;43;52;58;47;19;38;51;21;34;31;36;4;8;24;30;29;42;3;274
3;274;48;56;17;10;59;33;15;9;2;46;55;6;39;12;57;25;20;37;45;14;26;27;28;13;49;23;41;7;53;35;60;62;54;3;22;18;61;44;63;32;5;64;16;1;50;40;11;43;52;58;47;19;38;51;21;34;31;36;4;8;24;30;29;42
48;56;17;10;59;33;15;9;32;46;55;6;39;12;57;25;20;37;45;14;26;27;28;13;49;23;41;7;53;35;60;62;54;3;22;18;61;44;63;2;5;64;16;1;50;40;11;43;52;58;47;19;38;51;21;34;31;36;4;8;24;30;29;42;3;274
3;274;48;56;17;10;59;33;15;9;32;46;55;6;39;12;57;25;20;37;45;14;26;27;28;13;49;23;41;7;53;35;60;62;54;3;22;18;61;44;63;2;5;64;16;1;50;40;11;43;52;58;47;19;38;51;21;34;31;36;4;8;24;30;29;42
48;56;17;10;59;33;15;9;32;46;55;6;39;12;57;25;20;37;45;14;26;27;28;13;49;23;41;7;34;35;60;62;54;3;22;18;61;44;63;2;5;64;16;1;50;40;11;43;52;58;47;19;38;51;21;53;31;36;4;8;24;30;29;42;3;274
3;274;48;56;17;10;59;33;15;9;32;46;55;6;39;12;57;25;20;37;45;14;26;27;28;13;49;23;41;7;34;35;60;62;54;3;22;18;61;44;63;2;5;64;16;1;50;40;11;43;52;58;47;19;38;51;21;53;31;36;4;8;24;30;29;42
48;56;17;10;59;33;15;9;32;46;55;6;39;12;57;25;51;37;45;14;26;27;28;13;49;23;41;7;34;35;60;62;54;3;22;18;61;44;63;2;5;64;16;1;50;40;11;43;52;58;47;19;38;20;21;53;31;36;4;8;24;30;29;42;3;258
3;258;48;56;17;10;59;33;15;9;32;46;55;6;39;12;57;25;51;37;45;14;26;27;28;13;49;23;41;7;34;35;60;62;54;3;22;18;61;44;63;2;5;64;16;1;50;40;11;43;52;58;47;19;38;20;21;53;31;36;4;8;24;30;29;42
48;56;17;10;59;33;15;9;32;46;55;6;39;12;57;25;51;37;45;14;26;27;28;13;49;23;41;50;34;35;60;62;54;3;22;18;61;44;63;2;5;64;16;1;7;40;11;43;52;58;47;19;38;20;21;53;31;36;4;8;24;30;29;42;3;254
3;254;48;56;17;10;59;33;15;9;32;46;55;6;39;12;57;25;51;37;45;14;26;27;28;13;49;23;41;50;34;35;60;62;54;3;22;18;61;44;63;2;5;64;16;1;7;40;11;43;52;58;47;19;38;20;21;53;31;36;4;8;24;30;29;42
48;56;17;10;59;33;15;9;32;46;55;6;39;12;57;20;51;37;45;14;26;27;28;13;49;23;41;50;34;35;60;62;54;3;22;18;61;44;63;2;5;64;16;1;7;40;11;43;52;58;47;19;38;25;21;53;31;36;4;8;24;30;29;42;3;254
3;254;48;56;17;10;59;33;15;9;32;46;55;6;39;12;57;20;51;37;45;14;26;27;28;13;49;23;41;50;34;35;60;62;54;3;22;18;61;44;63;2;5;64;16;1;7;40;11;43;52;58;47;19;38;25;21;53;31;36;4;8;24;30;29;42
48;56;17;10;59;33;15;9;32;46;55;6;39;62;57;20;51;37;45;14;26;27;28;13;49;23;41;50;34;35;60;12;54;3;22;18;61;44;63;2;5;64;16;1;7;40;11;43;52;58;47;19;38;25;21;53;31;36;4;8;24;30;29;42;3;242
3;242;48;56;17;10;59;33;15;9;32;46;55;6;39;62;57;20;51;37;45;14;26;27;28;13;49;23;41;50;34;35;60;12;54;3;22;18;61;44;63;2;5;64;16;1;7;40;11;43;52;58;47;19;38;25;21;53;31;36;4;8;24;30;29;42
48;56;17;10;59;33;15;9;32;46;55;6;39;62;57;20;51;54;45;14;26;27;28;13;49;23;41;50;34;35;60;12;37;3;22;18;61;44;63;2;5;64;16;1;7;40;11;43;52;58;47;19;38;25;21;53;31;36;4;8;24;30;29;42;3;246
3;246;48;56;17;10;59;33;15;9;32;46;55;6;39;62;57;20;51;54;45;14;26;27;28;13;49;23;41;50;34;35;60;12;37;3;22;18;61;44;63;2;5;64;16;1;7;40;11;43;52;58;47;19;38;25;21;53;31;36;4;8;24;30;29;42
48;56;17;10;59;33;15;9;32;46;55;6;39;62;57;20;51;54;45;14;26;27;28;13;49;23;41;50;34;35;60;12;37;3;22;18;61;44;63;2;5;64;16;1;7;40;11;4;52;58;47;19;38;25;21;53;31;36;43;8;24;30;29;42;3;246
3;246;48;56;17;10;59;33;15;9;32;46;55;6;39;62;57;20;51;54;45;14;26;27;28;13;49;23;41;50;34;35;60;12;37;3;22;18;61;44;63;2;5;64;16;1;7;40;11;4;52;58;47;19;38;25;21;53;31;36;43;8;24;30;29;42
48;56;4;10;59;33;15;9;32;46;55;6;39;62;57;20;51;54;45;14;26;27;28;13;49;23;41;50;34;35;60;12;37;3;22;18;61;44;63;2;5;64;16;1;7;40;11;17;52;58;47;19;38;25;21;53;31;36;43;8;24;30;29;42;3;244
3;244;48;56;4;10;59;33;15;9;32;46;55;6;39;62;57;20;51;54;45;14;26;27;28;13;49;23;41;50;34;35;60;12;37;3;22;18;61;44;63;2;5;64;16;1;7;40;11;17;52;58;47;19;38;25;21;53;31;36;43;8;24;30;29;42
48;56;4;10;59;33;15;9;32;46;55;6;39;62;57;20;51;54;45;14;26;27;28;13;16;23;41;50;34;35;60;12;37;3;22;18;61;44;63;2;5;64;49;1;7;40;11;17;52;58;47;19;38;25;21;53;31;36;43;8;24;30;29;42;3;244
4;244;48;56;4;10;59;33;15;9;32;46;55;6;39;62;57;20;51;54;45;14;26;27;28;13;16;23;41;50;34;35;60;12;37;3;22;18;61;44;63;2;5;64;49;1;7;40;11;17;52;58;47;19;38;25;21;53;31;36;43;8;24;30;29;42
48;56;4;10;59;33;15;9;32;46;55;6;39;62;57;20;51;54;45;14;26;27;28;13;16;23;41;50;34;35;60;12;37;3;22;18;61;44;63;2;5;64;40;1;7;49;11;17;52;58;47;19;38;25;21;53;31;36;43;8;24;30;29;42;4;220
4;220;48;56;4;10;59;33;15;9;32;46;55;6;39;62;57;20;51;54;45;14;26;27;28;13;16;23;41;50;34;35;60;12;37;3;22;18;61;44;63;2;5;64;40;1;7;49;11;17;52;58;47;19;38;25;21;53;31;36;43;8;24;30;29;42
48;56;4;10;59;33;15;9;32;46;55;6;39;62;57;20;51;54;45;14;26;27;28;13;16;23;41;50;34;35;60;12;37;3;22;18;61;63;44;2;5;64;40;1;7;49;11;17;52;58;47;19;38;25;21;53;31;36;43;8;24;30;29;42;4;214
4;214;48;56;4;10;59;33;15;9;32;46;55;6;39;62;57;20;51;54;45;14;26;27;28;13;16;23;41;50;34;35;60;12;37;3;22;18;61;63;44;2;5;64;40;1;7;49;11;17;52;58;47;19;38;25;21;53;31;36;43;8;24;30;29;42
48;56;4;10;59;33;15;9;32;46;55;6;39;62;57;20;51;54;45;14;26;27;28;13;16;23;41;50;34;35;60;12;37;3;22;18;52;63;44;2;5;64;40;1;7;49;11;17;61;58;47;19;38;25;21;53;31;36;43;8;24;30;29;42;4;234
4;234;48;56;4;10;59;33;15;9;32;46;55;6;39;62;57;20;51;54;45;14;26;27;28;13;16;23;41;50;34;35;60;12;37;3;22;18;52;63;44;2;5;64;40;1;7;49;11;17;61;58;47;19;38;25;21;53;31;36;43;8;24;30;29;42
48;56;4;10;59;33;15;9;32;46;55;6;39;62;57;44;51;54;45;14;26;27;28;13;16;23;41;50;34;35;60;12;37;3;22;18;52;63;20;2;5;64;40;1;7;49;11;17;61;58;47;19;38;25;21;53;31;36;43;8;24;30;29;42;4;252
4;252;48;56;4;10;59;33;15;9;32;46;55;6;39;62;57;44;51;54;45;14;26;27;28;13;16;23;41;50;34;35;60;12;37;3;22;18;52;63;20;2;5;64;40;1;7;49;11;17;61;58;47;19;38;25;21;53;31;36;43;8;24;30;29;42
48;56;4;10;59;33;15;9;32;46;55;6;39;62;57;44;51;54;45;14;26;27;28;5;16;23;41;50;34;35;60;12;37;3;22;18;52;63;20;2;13;64;40;1;7;49;11;17;61;58;47;19;38;25;21;53;31;36;43;8;24;30;29;42;4;252
4;252;48;56;4;10;59;33;15;9;32;46;55;6;39;62;57;44;51;54;45;14;26;27;28;5;16;23;41;50;34;35;60;12;37;3;22;18;52;63;20;2;13;64;40;1;7;49;11;17;61;58;47;19;38;25;21;53;31;36;43;8;24;30;29;42
48;56;4;10;23;33;15;9;32;46;55;6;39;62;57;44;51;54;45;14;26;27;28;5;16;59;41;50;34;35;60;12;37;3;22;18;52;63;20;2;13;64;40;1;7;49;11;17;61;58;47;19;38;25;21;53;31;36;43;8;24;30;29;42;4;252
4;252;48;56;4;10;23;33;15;9;32;46;55;6;39;62;57;44;51;54;45;14;26;27;28;5;16;59;41;50;34;35;60;12;37;3;22;18;52;63;20;2;13;64;40;1;7;49;11;17;61;58;47;19;38;25;21;53;31;36;43;8;24;30;29;42
48;56;4;10;23;33;15;9;32;46;55;6;39;62;57;44;51;54;45;14;26;27;28;5;16;59;41;50;34;35;60;3;37;12;22;18;52;63;20;2;13;64;40;1;7;49;11;17;61;58;47;19;38;25;21;53;31;36;43;8;24;30;29;42;4;252
4;252;48;56;4;10;23;33;15;9;32;46;55;6;39;62;57;44;51;54;45;14;26;27;28;5;16;59;41;50;34;35;60;3;37;12;22;18;52;63;20;2;13;64;40;1;7;49;11;17;61;58;47;19;38;25;21;53;31;36;43;8;24;30;29;42
48;56;4;10;23;33;15;9;32;46;55;6;39;62;57;44;13;54;45;14;26;27;28;5;16;59;41;50;34;35;60;3;37;12;22;18;52;63;20;2;51;64;40;1;7;49;11;17;61;58;47;19;38;25;21;53;31;36;43;8;24;30;29;42;4;256
4;256;48;56;4;10;23;33;15;9;32;46;55;6;39;62;57;44;13;54;45;14;26;27;28;5;16;59;41;50;34;35;60;3;37;12;22;18;52;63;20;2;51;64;40;1;7;49;11;17;61;58;47;19;38;25;21;53;31;36;43;8;24;30;29;42
48;56;4;10;23;33;15;9;32;46;55;6;39;62;57;44;13;54;45;14;26;27;28;5;16;59;41;50;34;35;60;3;37;12;22;18;52;63;20;2;51;31;40;1;7;49;11;17;61;58;47;19;38;25;21;53;64;36;43;8;24;30;29;42;4;256
4;256;48;56;4;10;23;33;15;9;32;46;55;6;39;62;57;44;13;54;45;14;26;27;28;5;16;59;41;50;34;35;60;3;37;12;22;18;52;63;20;2;51;31;40;1;7;49;11;17;61;58;47;19;38;25;21;53;64;36;43;8;24;30;29;42
36;56;4;10;23;33;15;9;32;46;55;6;39;62;57;44;13;54;45;14;26;27;28;5;16;59;41;50;34;35;60;3;37;12;22;18;52;63;20;2;51;31;40;1;7;49;11;17;61;58;47;19;38;25;21;53;64;48;43;8;24;30;29;42;4;256
4;256;36;56;4;10;23;33;15;9;32;46;55;6;39;62;57;44;13;54;45;14;26;27;28;5;16;59;41;50;34;35;60;3;37;12;22;18;52;63;20;2;51;31;40;1;7;49;11;17;61;58;47;19;38;25;21;53;64;48;43;8;24;30;29;42
36;56;4;47;23;33;15;9;32;46;55;6;39;62;57;44;13;54;45;14;26;27;28;5;16;59;41;50;34;35;60;3;37;12;22;18;52;63;20;2;51;31;40;1;7;49;11;17;61;58;10;19;38;25;21;53;64;48;43;8;24;30;29;42;4;260
4;260;36;56;4;47;23;33;15;9;32;46;55;6;39;62;57;44;13;54;45;14;26;27;28;5;16;59;41;50;34;35;60;3;37;12;22;18;52;63;20;2;51;31;40;1;7;49;11;17;61;58;10;19;38;25;21;53;64;48;43;8;24;30;29;42
36;56;4;47;23;33;15;9;32;46;55;6;39;62;57;44;13;54;45;14;26;27;28;5;16;59;41;50;34;35;60;12;37;3;22;18;52;63;20;2;51;31;40;1;7;49;11;17;61;58;10;19;38;25;21;53;64;48;43;8;24;30;29;42;4;260
4;260;36;56;4;47;23;33;15;9;32;46;55;6;39;62;57;44;13;54;45;14;26;27;28;5;16;59;41;50;34;35;60;12;37;3;22;18;52;63;20;2;51;31;40;1;7;49;11;17;61;58;10;19;38;25;21;53;64;48;43;8;24;30;29;42
36;56;4;47;23;33;15;9;32;46;55;6;39;62;57;44;13;54;45;14;26;27;28;5;16;59;41;50;34;35;60;12;37;3;22;18;52;63;20;2;1;31;40;51;7;49;11;17;61;58;10;19;38;25;21;53;64;48;43;8;24;30;29;42;4;260
4;260;36;56;4;47;23;33;15;9;32;46;55;6;39;62;57;44;13;54;45;14;26;27;28;5;16;59;41;50;34;35;60;12;37;3;22;18;52;63;20;2;1;31;40;51;7;49;11;17;61;58;10;19;38;25;21;53;64;48;43;8;24;30;29;42
36;56;4;47;23;33;15;9;32;46;55;6;39;62;57;44;13;54;45;14;26;27;28;3;16;59;41;50;34;35;60;12;37;5;22;18;52;63;20;2;1;31;40;51;7;49;11;17;61;58;10;19;38;25;21;53;64;48;43;8;24;30;29;42;4;260
4;260;36;56;4;47;23;33;15;9;32;46;55;6;39;62;57;44;13;54;45;14;26;27;28;3;16;59;41;50;34;35;60;12;37;5;22;18;52;63;20;2;1;31;40;51;7;49;11;17;61;58;10;19;38;25;21;53;64;48;43;8;24;30;29;42
36;56;4;47;23;33;15;9;32;1;55;6;39;62;57;44;13;54;45;14;26;27;28;3;16;59;41;50;34;35;60;12;37;5;22;18;52;63;20;2;46;31;40;51;7;49;11;17;61;58;10;19;38;25;21;53;64;48;43;8;24;30;29;42;4;264
4;264;36;56;4;47;23;33;15;9;32;1;55;6;39;62;57;44;13;54;45;14;26;27;28;3;16;59;41;50;34;35;60;12;37;5;22;18;52;63;20;2;46;31;40;51;7;49;11;17;61;58;10;19;38;25;21;53;64;48;43;8;24;30;29;42
36;56;4;47;23;33;15;9;32;1;55;6;39;62;57;44;13;54;45;14;26;27;28;3;16;59;50;41;34;35;60;12;37;5;22;18;52;63;20;2;46;31;40;51;7;49;11;17;61;58;10;19;38;25;21;53;64;48;43;8;24;30;29;42;4;244
4;244;36;56;4;47;23;33;15;9;32;1;55;6;39;62;57;44;13;54;45;14;26;27;28;3;16;59;50;41;34;35;60;12;37;5;22;18;52;63;20;2;46;31;40;51;7;49;11;17;61;58;10;19;38;25;21;53;64;48;43;8;24;30;29;42
36;56;4;47;23;33;15;9;32;1;55;6;39;62;57;44;13;54;45;14;26;27;28;3;16;59;50;41;34;35;43;12;37;5;22;18;52;63;20;2;46;31;40;51;7;49;11;17;61;58;10;19;38;25;21;53;64;48;60;8;24;30;29;42;4;244
4;244;36;56;4;47;23;33;15;9;32;1;55;6;39;62;57;44;13;54;45;14;26;27;28;3;16;59;50;41;34;35;43;12;37;5;22;18;52;63;20;2;46;31;40;51;7;49;11;17;61;58;10;19;38;25;21;53;64;48;60;8;24;30;29;42
36;56;4;47;23;33;15;9;32;1;55;6;39;62;57;44;13;54;45;14;26;27;28;3;16;59;50;41;34;35;43;37;12;5;22;18;52;63;20;2;46;31;40;51;7;49;11;17;61;58;10;19;38;25;21;53;64;48;60;8;24;30;29;42;4;244
4;244;36;56;4;47;23;33;15;9;32;1;55;6;39;62;57;44;13;54;45;14;26;27;28;3;16;59;50;41;34;35;43;37;12;5;22;18;52;63;20;2;46;31;40;51;7;49;11;17;61;58;10;19;38;25;21;53;64;48;60;8;24;30;29;42
36;2;4;47;23;33;15;9;32;1;55;6;39;62;57;44;13;54;45;14;26;27;28;3;16;59;50;41;34;35;43;37;12;5;22;18;52;63;20;56;46;31;40;51;7;49;11;17;61;58;10;19;38;25;21;53;64;48;60;8;24;30;29;42;4;244
4;244;36;2;4;47;23;33;15;9;32;1;55;6;39;62;57;44;13;54;45;14;26;27;28;3;16;59;50;41;34;35;43;37;12;5;22;18;52;63;20;56;46;31;40;51;7;49;11;17;61;58;10;19;38;25;21;53;64;48;60;8;24;30;29;42
36;2;4;47;23;33;42;9;32;1;55;6;39;62;57;44;13;54;45;14;26;27;28;3;16;59;50;41;34;35;43;37;12;5;22;18;52;63;20;56;46;31;40;51;7;49;11;17;61;58;10;19;38;25;21;53;64;48;60;8;24;30;29;15;4;244
5;244;36;2;4;47;23;33;42;9;32;1;55;6;39;62;57;44;13;54;45;14;26;27;28;3;16;59;50;41;34;35;43;37;12;5;22;18;52;63;20;56;46;31;40;51;7;49;11;17;61;58;10;19;38;25;21;53;64;48;60;8;24;30;29;15
36;2;4;47;23;33;42;9;32;1;55;6;39;62;57;44;13;54;45;14;26;27;28;3;16;59;50;41;34;35;43;37;12;5;22;18;52;63;20;17;46;31;40;51;7;49;11;56;61;58;10;19;38;25;21;53;64;48;60;8;24;30;29;15;5;244
5;244;36;2;4;47;23;33;42;9;32;1;55;6;39;62;57;44;13;54;45;14;26;27;28;3;16;59;50;41;34;35;43;37;12;5;22;18;52;63;20;17;46;31;40;51;7;49;11;56;61;58;10;19;38;25;21;53;64;48;60;8;24;30;29;15
36;24;4;47;23;33;42;9;32;1;55;6;39;62;57;44;13;54;45;14;26;27;28;3;16;59;50;41;34;35;43;37;12;5;22;18;52;63;20;17;46;31;40;51;7;49;11;56;61;58;10;19;38;25;21;53;64;48;60;8;2;30;29;15;5;244
5;244;36;24;4;47;23;33;42;9;32;1;55;6;39;62;57;44;13;54;45;14;26;27;28;3;16;59;50;41;34;35;43;37;12;5;22;18;52;63;20;17;46;31;40;51;7;49;11;56;61;58;10;19;38;25;21;53;64;48;60;8;2;30;29;15
36;24;4;47;23;33;42;9;6;1;55;32;39;62;57;44;13;54;45;14;26;27;28;3;16;59;50;41;34;35;43;37;12;5;22;18;52;63;20;17;46;31;40;51;7;49;11;56;61;58;10;19;38;25;21;53;64;48;60;8;2;30;29;15;5;244
5;244;36;24;4;47;23;33;42;9;6;1;55;32;39;62;57;44;13;54;45;14;26;27;28;3;16;59;50;41;34;35;43;37;12;5;22;18;52;63;20;17;46;31;40;51;7;49;11;56;61;58;10;19;38;25;21;53;64;48;60;8;2;30;29;15
36;24;4;47;23;33;42;9;6;1;55;32;39;62;57;44;13;54;26;14;45;27;28;3;16;59;50;41;34;35;43;37;12;5;22;18;52;63;20;17;46;31;40;51;7;49;11;56;61;58;10;19;38;25;21;53;64;48;60;8;2;30;29;15;5;252
5;252;36;24;4;47;23;33;42;9;6;1;55;32;39;62;57;44;13;54;26;14;45;27;28;3;16;59;50;41;34;35;43;37;12;5;22;18;52;63;20;17;46;31;40;51;7;49;11;56;61;58;10;19;38;25;21;53;64;48;60;8;2;30;29;15
36;24;4;47;23;33;42;9;6;1;55;32;39;62;57;44;13;54;26;14;45;27;28;49;16;59;50;41;34;35;43;37;12;5;22;18;52;63;20;17;46;31;40;51;7;3;11;56;61;58;10;19;38;25;21;53;64;48;60;8;2;30;29;15;5;268
5;268;36;24;4;47;23;33;42;9;6;1;55;32;39;62;57;44;13;54;26;14;45;27;28;49;16;59;50;41;34;35;43;37;12;5;22;18;52;63;20;17;46;31;40;51;7;3;11;56;61;58;10;19;38;25;21;53;64;48;60;8;2;30;29;15
36;24;4;47;23;33;42;9;6;1;55;32;39;62;57;44;13;54;26;14;45;27;28;49;16;59;50;41;34;35;7;37;12;5;22;18;52;63;20;17;46;31;40;51;43;3;11;56;61;58;10;19;38;25;21;53;64;48;60;8;2;30;29;15;5;268
5;268;36;24;4;47;23;33;42;9;6;1;55;32;39;62;57;44;13;54;26;14;45;27;28;49;16;59;50;41;34;35;7;37;12;5;22;18;52;63;20;17;46;31;40;51;43;3;11;56;61;58;10;19;38;25;21;53;64;48;60;8;2;30;29;15
36;24;4;47;23;33;42;9;55;1;6;32;39;62;57;44;13;54;26;14;45;27;28;49;16;59;50;41;34;35;7;37;12;5;22;18;52;63;20;17;46;31;40;51;43;3;11;56;61;58;10;19;38;25;21;53;64;48;60;8;2;30;29;15;5;268
5;268;36;24;4;47;23;33;42;9;55;1;6;32;39;62;57;44;13;54;26;14;45;27;28;49;16;59;50;41;34;35;7;37;12;5;22;18;52;63;20;17;46;31;40;51;43;3;11;56;61;58;10;19;38;25;21;53;64;48;60;8;2;30;29;15
36;24;4;47;62;33;42;9;55;1;6;32;39;23;57;44;13;54;26;14;45;27;28;49;16;59;50;41;34;35;7;37;12;5;22;18;52;63;20;17;46;31;40;51;43;3;11;56;61;58;10;19;38;25;21;53;64;48;60;8;2;30;29;15;5;260
5;260;36;24;4;47;62;33;42;9;55;1;6;32;39;23;57;44;13;54;26;14;45;27;28;49;16;59;50;41;34;35;7;37;12;5;22;18;52;63;20;17;46;31;40;51;43;3;11;56;61;58;10;19;38;25;21;53;64;48;60;8;2;30;29;15
36;24;4;47;62;33;42;63;55;1;6;32;39;23;57;44;13;54;26;14;45;27;28;49;16;59;50;41;34;35;7;37;12;5;22;18;52;9;20;17;46;31;40;51;43;3;11;56;61;58;10;19;38;25;21;53;64;48;60;8;2;30;29;15;5;276
5;276;36;24;4;47;62;33;42;63;55;1;6;32;39;23;57;44;13;54;26;14;45;27;28;49;16;59;50;41;34;35;7;37;12;5;22;18;52;9;20;17;46;31;40;51;43;3;11;56;61;58;10;19;38;25;21;53;64;48;60;8;2;30;29;15
36;24;4;47;62;33;42;63;55;56;6;32;39;23;57;44;13;54;26;14;45;27;28;49;16;59;50;41;34;35;7;37;12;5;22;18;52;9;20;17;46;31;40;51;43;3;11;1;61;58;10;19;38;25;21;53;64;48;60;8;2;30;29;15;5;284
5;284;36;24;4;47;62;33;42;63;55;56;6;32;39;23;57;44;13;54;26;14;45;27;28;49;16;59;50;41;34;35;7;37;12;5;22;18;52;9;20;17;46;31;40;51;43;3;11;1;61;58;10;19;38;25;21;53;64;48;60;8;2;30;29;15
36;24;4;47;62;33;42;63;55;56;6;32;39;23;57;44;13;54;26;14;45;27;28;49;16;59;50;41;34;35;7;37;12;5;22;18;52;19;20;17;46;31;40;51;43;3;11;1;61;58;10;9;38;25;21;53;64;48;60;8;2;30;29;15;5;284
5;284;36;24;4;47;62;33;42;63;55;56;6;32;39;23;57;44;13;54;26;14;45;27;28;49;16;59;50;41;34;35;7;37;12;5;22;18;52;19;20;17;46;31;40;51;43;3;11;1;61;58;10;9;38;25;21;53;64;48;60;8;2;30;29;15
36;24;4;47;62;33;3;63;55;56;6;32;39;23;57;44;13;54;26;14;45;27;28;49;16;59;50;41;34;35;7;37;12;5;22;18;52;19;20;17;46;31;40;51;43;42;11;1;61;58;10;9;38;25;21;53;64;48;60;8;2;30;29;15;5;288
5;288;36;24;4;47;62;33;3;63;55;56;6;32;39;23;57;44;13;54;26;14;45;27;28;49;16;59;50;41;34;35;7;37;12;5;22;18;52;19;20;17;46;31;40;51;43;42;11;1;61;58;10;9;38;25;21;53;64;48;60;8;2;30;29;15
36;24;4;47;62;33;3;63;55;56;6;32;39;23;2;44;13;54;26;14;45;27;28;49;16;59;50;41;34;35;7;37;12;5;22;18;52;19;20;17;46;31;40;51;43;42;11;1;61;58;10;9;38;25;21;53;64;48;60;8;57;30;29;15;5;292
5;292;36;24;4;47;62;33;3;63;55;56;6;32;39;23;2;44;13;54;26;14;45;27;28;49;16;59;50;41;34;35;7;37;12;5;22;18;52;19;20;17;46;31;40;51;43;42;11;1;61;58;10;9;38;25;21;53;64;48;60;8;57;30;29;15
36;24;4;47;62;33;3;63;55;56;6;32;39;23;2;44;13;54;26;14;45;27;28;49;16;59;50;41;34;35;7;37;12;5;22;18;52;17;20;19;46;31;40;51;43;42;11;1;61;58;10;9;38;25;21;53;64;48;60;8;57;30;29;15;5;292
5;292;36;24;4;47;62;33;3;63;55;56;6;32;39;23;2;44;13;54;26;14;45;27;28;49;16;59;50;41;34;35;7;37;12;5;22;18;52;17;20;19;46;31;40;51;43;42;11;1;61;58;10;9;38;25;21;53;64;48;60;8;57;30;29;15
36;24;4;47;62;33;3;63;55;56;6;32;39;23;2;44;13;54;26;14;45;27;28;49;16;59;50;41;34;35;7;37;12;5;22;18;52;17;20;19;46;31;40;51;43;42;11;1;61;58;10;9;15;25;21;53;64;48;60;8;57;30;29;38;5;292
5;292;36;24;4;47;62;33;3;63;55;56;6;32;39;23;2;44;13;54;26;14;45;27;28;49;16;59;50;41;34;35;7;37;12;5;22;18;52;17;20;19;46;31;40;51;43;42;11;1;61;58;10;9;15;25;21;53;64;48;60;8;57;30;29;38
36;24;4;47;62;33;3;63;55;56;6;32;39;23;2;44;13;54;26;14;45;27;28;49;16;59;50;41;34;35;7;37;12;5;22;18;52;17;20;19;60;31;40;51;43;42;11;1;61;58;10;9;15;25;21;53;64;48;46;8;57;30;29;38;5;292
5;292;36;24;4;47;62;33;3;63;55;56;6;32;39;23;2;44;13;54;26;14;45;27;28;49;16;59;50;41;34;35;7;37;12;5;22;18;52;17;20;19;60;31;40;51;43;42;11;1;61;58;10;9;15;25;21;53;64;48;46;8;57;30;29;38
36;24;4;47;62;33;3;63;55;45;6;32;39;23;2;44;13;54;26;14;56;27;28;49;16;59;50;41;34;35;7;37;12;5;22;18;52;17;20;19;60;31;40;51;43;42;11;1;61;58;10;9;15;25;21;53;64;48;46;8;57;30;29;38;5;284
5;284;36;24;4;47;62;33;3;63;55;45;6;32;39;23;2;44;13;54;26;14;56;27;28;49;16;59;50;41;34;35;7;37;12;5;22;18;52;17;20;19;60;31;40;51;43;42;11;1;61;58;10;9;15;25;21;53;64;48;46;8;57;30;29;38
36;24;4;47;62;33;3;63;55;45;6;32;39;23;2;44;13;54;35;14;56;27;28;49;16;59;50;41;34;26;7;37;12;5;22;18;52;17;20;19;60;31;40;51;43;42;11;1;61;58;10;9;15;25;21;53;64;48;46;8;57;30;29;38;5;276
5;276;36;24;4;47;62;33;3;63;55;45;6;32;39;23;2;44;13;54;35;14;56;27;28;49;16;59;50;41;34;26;7;37;12;5;22;18;52;17;20;19;60;31;40;51;43;42;11;1;61;58;10;9;15;25;21;53;64;48;46;8;57;30;29;38
36;24;4;47;62;33;3;63;55;45;6;32;39;23;2;44;59;54;35;14;56;27;28;49;16;13;50;41;34;26;7;37;12;5;22;18;52;17;20;19;60;31;40;51;43;42;11;1;61;58;10;9;15;25;21;53;64;48;46;8;57;30;29;38;5;268
5;268;36;24;4;47;62;33;3;63;55;45;6;32;39;23;2;44;59;54;35;14;56;27;28;49;16;13;50;41;34;26;7;37;12;5;22;18;52;17;20;19;60;31;40;51;43;42;11;1;61;58;10;9;15;25;21;53;64;48;46;8;57;30;29;38
36;24;4;47;62;33;3;63;55;45;6;32;39;23;2;44;59;54;35;14;56;27;28;49;16;13;50;41;34;26;7;37;12;5;22;18;52;17;20;19;60;31;11;51;43;42;40;1;61;58;10;9;15;25;21;53;64;48;46;8;57;30;29;38;5;268
