"X1";"X5645929";"X17";"X6";"X16";"X10";"X19";"X26";"X3";"X14";"X13";"X15";"X9";"X5";"X11";"X24";"X8";"X1.1";"X2";"X18";"X20";"X25";"X21";"X23";"X12";"X7";"X4";"X22"
204;5437245;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;25;17;24;10;16;26;22
11;3;21;23;8;13;2;12;6;18;9;5;1;20;4;14;15;7;19;25;17;24;10;16;26;22;204;5522659
204;5437245;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;25;17;24;10;16;26;22
11;15;21;23;8;13;2;12;6;18;7;5;1;20;4;14;3;9;19;25;17;24;10;16;26;22;204;5481064
204;5437245;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;25;17;24;10;16;26;22
11;15;21;23;6;13;2;12;8;18;9;5;1;20;4;14;3;7;19;25;17;24;10;16;26;22;204;5485357
204;5437245;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;25;17;24;10;16;26;22
11;15;21;23;8;13;2;12;6;18;3;5;1;20;4;14;9;7;19;25;17;24;10;16;26;22;204;5537669
205;5437245;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;25;17;24;10;16;26;22
11;15;5;23;8;13;2;12;6;18;9;21;1;20;4;14;3;7;19;25;17;24;10;16;26;22;205;5534972
205;5437245;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;25;17;24;10;16;26;22
11;15;21;23;8;13;2;7;6;18;9;5;1;20;4;14;3;12;19;25;17;24;10;16;26;22;205;5449379
205;5437245;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;25;17;24;10;16;26;22
11;15;21;23;8;13;5;12;6;18;9;2;1;20;4;14;3;7;19;25;17;24;10;16;26;22;205;5711414
205;5437245;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;25;17;24;10;16;26;22
11;10;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;25;17;24;15;16;26;22;205;5453842
205;5437245;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;25;17;24;10;16;26;22
11;15;8;23;21;13;2;12;6;18;9;5;1;20;4;14;3;7;19;25;17;24;10;16;26;22;205;5450711
205;5437245;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;25;17;24;10;16;26;22
11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;22;17;24;10;16;26;25;205;5447969
205;5437245;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;25;17;24;10;16;26;22
11;15;21;23;8;13;2;12;6;18;9;5;20;1;4;14;3;7;19;25;17;24;10;16;26;22;205;5459352
205;5437245;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;25;17;24;10;16;26;22
11;15;21;23;8;13;2;3;6;18;9;5;1;20;4;14;12;7;19;25;17;24;10;16;26;22;205;5447005
205;5437245;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;25;17;24;10;16;26;22
11;15;21;23;8;13;3;12;6;18;9;5;1;20;4;14;2;7;19;25;17;24;10;16;26;22;205;5448695
205;5437245;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;25;17;24;10;16;26;22
11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22;205;5437188
205;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;21;23;8;13;2;12;6;18;9;5;26;20;4;14;3;7;19;24;17;25;10;16;1;22;205;5540211
205;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;21;23;8;13;2;12;6;18;9;5;1;25;4;14;3;7;19;24;17;20;10;16;26;22;205;5514070
205;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;21;23;8;13;2;12;6;18;16;5;1;20;4;14;3;7;19;24;17;25;10;9;26;22;205;5553757
205;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;21;23;8;13;2;25;6;18;9;5;1;20;4;14;3;7;19;24;17;12;10;16;26;22;205;5498092
205;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;22;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;15;205;5491317
205;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;21;23;8;13;2;12;6;4;9;5;1;20;18;14;3;7;19;24;17;25;10;16;26;22;205;5555717
205;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;21;23;8;13;2;5;6;18;9;12;1;20;4;14;3;7;19;24;17;25;10;16;26;22;205;5669659
205;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;21;23;5;13;2;12;6;18;9;8;1;20;4;14;3;7;19;24;17;25;10;16;26;22;205;5554378
205;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;19;7;24;17;25;10;16;26;22;205;5440708
205;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;21;23;8;13;14;12;6;18;9;5;1;20;4;2;3;7;19;24;17;25;10;16;26;22;205;5440196
206;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;21;23;8;13;2;12;7;18;9;5;1;20;4;14;3;6;19;24;17;25;10;16;26;22;206;5454867
206;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;21;23;8;13;2;12;6;18;9;5;1;24;4;14;3;7;19;20;17;25;10;16;26;22;206;5511924
206;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;21;23;8;20;2;12;6;18;9;5;1;13;4;14;3;7;19;24;17;25;10;16;26;22;206;5493218
206;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;25;7;19;24;17;3;10;16;26;22;206;5520988
206;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;21;23;8;13;2;12;6;18;9;5;1;20;14;4;3;7;19;24;17;25;10;16;26;22;206;5580178
206;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;21;23;20;13;2;12;6;18;9;5;1;8;4;14;3;7;19;24;17;25;10;16;26;22;206;5465496
206;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;21;23;8;13;2;6;12;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22;206;5440708
206;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;21;23;8;13;2;12;6;18;9;5;10;20;4;14;3;7;19;24;17;25;1;16;26;22;206;5512314
206;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;16;17;25;10;24;26;22;206;5437509
206;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;21;23;8;13;2;12;6;25;9;5;1;20;4;14;3;7;19;24;17;18;10;16;26;22;206;5614452
206;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;21;20;8;13;2;12;6;18;9;5;1;23;4;14;3;7;19;24;17;25;10;16;26;22;206;5477641
206;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;21;23;8;13;20;12;6;18;9;5;1;2;4;14;3;7;19;24;17;25;10;16;26;22;206;5486915
206;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;22;17;25;10;16;26;24;206;5444917
206;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;21;23;8;13;26;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;2;22;206;5438618
206;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;26;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;21;22;206;5481352
206;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;8;23;21;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22;206;5450826
206;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;7;3;14;19;24;17;25;10;16;26;22;206;5451196
206;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;21;23;8;7;2;12;6;18;9;5;1;20;4;14;3;13;19;24;17;25;10;16;26;22;206;5452680
206;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;21;23;8;13;2;12;6;18;20;5;1;9;4;14;3;7;19;24;17;25;10;16;26;22;206;5465792
206;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;10;25;16;26;22;206;5439786
207;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;2;23;8;13;21;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22;207;5495133
207;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;21;23;8;13;2;12;14;18;9;5;1;20;4;6;3;7;19;24;17;25;10;16;26;22;207;5446110
207;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;21;23;8;6;2;12;13;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22;207;5437765
207;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;21;17;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;23;25;10;16;26;22;207;5450630
207;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;22;19;24;17;25;10;16;26;7;207;5464332
207;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
14;15;21;23;8;13;2;12;6;18;9;5;1;20;4;11;3;7;19;24;17;25;10;16;26;22;207;5597881
207;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;21;23;8;13;10;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;2;16;26;22;207;5448499
207;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;21;23;8;13;25;12;6;18;9;5;1;20;4;14;3;7;19;24;17;2;10;16;26;22;207;5454236
207;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;13;23;8;21;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22;207;5514225
207;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
18;15;21;23;8;13;2;12;6;11;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22;207;5543833
207;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;21;23;19;13;2;12;6;18;9;5;1;20;4;14;3;7;8;24;17;25;10;16;26;22;207;5496129
207;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;21;19;8;13;2;12;6;18;9;5;1;20;4;14;3;7;23;24;17;25;10;16;26;22;207;5522409
207;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;21;23;8;13;2;12;6;18;5;9;1;20;4;14;3;7;19;24;17;25;10;16;26;22;207;5441958
207;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;21;23;8;13;1;12;6;18;9;5;2;20;4;14;3;7;19;24;17;25;10;16;26;22;207;5501154
207;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;21;23;8;13;2;12;6;18;9;5;22;20;4;14;3;7;19;24;17;25;10;16;26;1;207;5543430
207;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;21;23;8;13;2;12;6;18;16;5;1;20;4;14;3;7;19;24;17;25;10;9;26;22;207;5553757
207;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;21;23;8;13;2;12;6;18;9;5;1;3;4;14;20;7;19;24;17;25;10;16;26;22;207;5497053
207;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;24;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;21;17;25;10;16;26;22;207;5452838
207;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;17;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;21;25;10;16;26;22;207;5453252
207;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;21;23;8;20;2;12;6;18;9;5;1;13;4;14;3;7;19;24;17;25;10;16;26;22;207;5493218
208;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;21;23;8;13;2;12;6;18;9;1;5;20;4;14;3;7;19;24;17;25;10;16;26;22;208;5439685
208;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;22;24;17;25;10;16;26;19;208;5483956
208;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;21;23;8;13;2;12;6;18;9;5;3;20;4;14;1;7;19;24;17;25;10;16;26;22;208;5525811
208;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;21;23;8;13;2;12;6;18;9;5;16;20;4;14;3;7;19;24;17;25;10;1;26;22;208;5507758
208;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;21;23;8;13;18;12;6;2;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22;208;5441454
208;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;13;21;23;8;15;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22;208;5517911
208;5437188;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;24;17;25;10;16;26;22
11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;25;17;24;10;16;26;22;208;5437245
208;5437245;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;25;17;24;10;16;26;22
11;15;21;5;8;13;2;12;6;18;9;23;1;20;4;14;3;7;19;25;17;24;10;16;26;22;208;5573701
208;5437245;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;25;17;24;10;16;26;22
11;15;21;23;8;13;2;12;6;18;26;5;1;20;4;14;3;7;19;25;17;24;10;16;9;22;208;5570183
208;5437245;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;25;17;24;10;16;26;22
11;15;21;23;8;13;2;12;6;18;9;5;1;20;19;14;3;7;4;25;17;24;10;16;26;22;208;5507992
208;5437245;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;25;17;24;10;16;26;22
11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;17;7;19;25;3;24;10;16;26;22;208;5521240
208;5437245;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;25;17;24;10;16;26;22
11;5;21;23;8;13;2;12;6;18;9;15;1;20;4;14;3;7;19;25;17;24;10;16;26;22;208;5545653
208;5437245;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;25;17;24;10;16;26;22
11;15;21;23;8;13;2;12;6;18;9;5;26;20;4;14;3;7;19;25;17;24;10;16;1;22;208;5540216
208;5437245;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;25;17;24;10;16;26;22
13;15;21;23;8;11;2;12;6;18;9;5;1;20;4;14;3;7;19;25;17;24;10;16;26;22;208;5473457
208;5437245;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;25;17;24;10;16;26;22
9;15;21;23;8;13;2;12;6;18;11;5;1;20;4;14;3;7;19;25;17;24;10;16;26;22;208;5498012
208;5437245;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;25;17;24;10;16;26;22
11;15;21;22;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;25;17;24;10;16;26;23;208;5441538
208;5437245;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;25;17;24;10;16;26;22
11;15;21;23;8;13;2;12;6;18;9;5;10;20;4;14;3;7;19;25;17;24;1;16;26;22;208;5512306
208;5437245;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;25;17;24;10;16;26;22
11;15;21;23;8;13;2;12;6;18;9;5;1;20;3;14;4;7;19;25;17;24;10;16;26;22;208;5514603
208;5437245;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;25;17;24;10;16;26;22
11;15;21;23;8;24;2;12;6;18;9;5;1;20;4;14;3;7;19;25;17;13;10;16;26;22;208;5481893
208;5437245;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;25;17;24;10;16;26;22
11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;3;14;7;19;25;17;24;10;16;26;22;208;5448841
209;5437245;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;25;17;24;10;16;26;22
11;15;21;23;6;13;2;12;8;18;9;5;1;20;4;14;3;7;19;25;17;24;10;16;26;22;209;5485357
209;5437245;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;25;17;24;10;16;26;22
11;15;21;23;8;13;2;5;6;18;9;12;1;20;4;14;3;7;19;25;17;24;10;16;26;22;209;5669716
209;5437245;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;25;17;24;10;16;26;22
11;3;21;23;8;13;2;12;6;18;9;5;1;20;4;14;15;7;19;25;17;24;10;16;26;22;209;5522659
209;5437245;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;25;17;24;10;16;26;22
11;6;21;23;8;13;2;12;15;18;9;5;1;20;4;14;3;7;19;25;17;24;10;16;26;22;209;5479976
209;5437245;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;25;17;24;10;16;26;22
11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;25;17;24;10;22;26;16;209;5451722
209;5437245;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;25;17;24;10;16;26;22
11;21;15;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;25;17;24;10;16;26;22;209;5439767
209;5437245;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;25;17;24;10;16;26;22
11;15;21;23;8;13;2;10;6;18;9;5;1;20;4;14;3;7;19;25;17;24;12;16;26;22;209;5494196
209;5437245;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;25;17;24;10;16;26;22
11;8;21;23;15;13;2;12;6;18;9;5;1;20;4;14;3;7;19;25;17;24;10;16;26;22;209;5465718
209;5437245;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;25;17;24;10;16;26;22
11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;16;17;24;10;25;26;22;209;5437687
209;5437687;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;16;17;24;10;25;26;22
11;15;21;23;8;13;2;12;17;18;9;5;1;20;4;14;3;7;19;16;6;24;10;25;26;22;209;5455909
209;5437687;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;16;17;24;10;25;26;22
11;15;21;23;8;13;26;12;6;18;9;5;1;20;4;14;3;7;19;16;17;24;10;25;2;22;209;5439117
209;5437687;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;16;17;24;10;25;26;22
11;15;21;23;8;13;2;12;6;18;9;5;1;20;24;14;3;7;19;16;17;4;10;25;26;22;209;5452077
209;5437687;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;16;17;24;10;25;26;22
11;15;21;23;7;13;2;12;6;18;9;5;1;20;4;14;3;8;19;16;17;24;10;25;26;22;209;5448608
209;5437687;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;16;17;24;10;25;26;22
11;15;21;9;8;13;2;12;6;18;23;5;1;20;4;14;3;7;19;16;17;24;10;25;26;22;209;5517013
209;5437687;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;16;17;24;10;25;26;22
11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;10;7;19;16;17;24;3;25;26;22;209;5576928
209;5437687;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;16;17;24;10;25;26;22
11;15;21;20;8;13;2;12;6;18;9;5;1;23;4;14;3;7;19;16;17;24;10;25;26;22;209;5477924
209;5437687;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;16;17;24;10;25;26;22
11;15;16;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;21;17;24;10;25;26;22;209;5454114
209;5437687;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;16;17;24;10;25;26;22
11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;17;16;19;24;10;25;26;22;209;5548073
209;5437687;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;16;17;24;10;25;26;22
11;15;21;23;8;3;2;12;6;18;9;5;1;20;4;14;13;7;19;16;17;24;10;25;26;22;209;5450928
209;5437687;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;16;17;24;10;25;26;22
1;15;21;23;8;13;2;12;6;18;9;5;11;20;4;14;3;7;19;16;17;24;10;25;26;22;209;5470644
210;5437687;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;16;17;24;10;25;26;22
11;15;21;23;8;13;2;24;6;18;9;5;1;20;4;14;3;7;19;16;17;12;10;25;26;22;210;5497464
210;5437687;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;16;17;24;10;25;26;22
11;15;21;23;8;13;2;12;6;5;9;18;1;20;4;14;3;7;19;16;17;24;10;25;26;22;210;5618768
210;5437687;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;16;17;24;10;25;26;22
11;15;21;23;8;14;2;12;6;18;9;5;1;20;4;13;3;7;19;16;17;24;10;25;26;22;210;5440545
210;5437687;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;16;17;24;10;25;26;22
11;15;21;23;8;9;2;12;6;18;13;5;1;20;4;14;3;7;19;16;17;24;10;25;26;22;210;5547837
210;5437687;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;16;17;24;10;25;26;22
11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;19;7;3;16;17;24;10;25;26;22;210;5445645
210;5437687;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;16;17;24;10;25;26;22
11;15;21;23;8;13;2;12;6;25;9;5;1;20;4;14;3;7;19;16;17;24;10;18;26;22;210;5615562
210;5437687;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;16;17;24;10;25;26;22
11;15;21;23;8;13;2;12;6;18;9;25;1;20;4;14;3;7;19;16;17;24;10;5;26;22;210;5663935
210;5437687;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;16;17;24;10;25;26;22
11;13;21;23;8;15;2;12;6;18;9;5;1;20;4;14;3;7;19;16;17;24;10;25;26;22;210;5518410
210;5437687;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;16;17;24;10;25;26;22
11;15;21;23;10;13;2;12;6;18;9;5;1;20;4;14;3;7;19;16;17;24;8;25;26;22;210;5454121
210;5437687;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;16;17;24;10;25;26;22
11;15;21;26;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;16;17;24;10;25;23;22;210;5442212
210;5437687;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;16;17;24;10;25;26;22
11;15;21;23;8;13;2;12;6;18;9;17;1;20;4;14;3;7;19;16;5;24;10;25;26;22;210;5627893
210;5437687;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;16;17;24;10;25;26;22
11;15;21;23;8;13;2;25;6;18;9;5;1;20;4;14;3;7;19;16;17;24;10;12;26;22;210;5495405
210;5437687;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;16;17;24;10;25;26;22
11;12;21;23;8;13;2;15;6;18;9;5;1;20;4;14;3;7;19;16;17;24;10;25;26;22;210;5505977
210;5437687;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;16;17;24;10;25;26;22
11;15;21;23;8;13;2;12;10;18;9;5;1;20;4;14;3;7;19;16;17;24;6;25;26;22;210;5452205
210;5437687;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;16;17;24;10;25;26;22
11;15;21;23;8;13;22;12;6;18;9;5;1;20;4;14;3;7;19;16;17;24;10;25;26;2;210;5440452
210;5437687;11;15;21;23;8;13;2;12;6;18;9;5;1;20;4;14;3;7;19;16;17;24;10;25;26;22
