"X1";"X288";"X2";"X57";"X11";"X54";"X62";"X40";"X19";"X46";"X36";"X34";"X41";"X7";"X3";"X15";"X27";"X31";"X28";"X35";"X24";"X39";"X23";"X38";"X17";"X51";"X1.1";"X48";"X52";"X42";"X47";"X14";"X16";"X25";"X21";"X63";"X20";"X32";"X49";"X55";"X6";"X8";"X5";"X61";"X18";"X60";"X22";"X43";"X64";"X9";"X59";"X30";"X10";"X12";"X44";"X37";"X13";"X58";"X26";"X45";"X53";"X29";"X4";"X50";"X56";"X33"
54;308;42;11;52;7;28;59;6;35;49;13;30;19;14;5;54;10;37;41;16;22;1;64;23;8;61;9;47;60;39;25;36;31;53;45;20;32;17;34;50;24;46;56;48;43;62;38;18;58;44;33;3;12;15;57;26;63;4;55;2;21;51;29;40;27
42;11;52;7;28;59;6;35;55;13;30;19;14;5;54;10;37;41;16;22;1;64;23;8;61;9;47;60;39;25;36;31;53;45;20;32;17;34;50;24;46;56;48;43;62;38;18;58;44;33;3;12;15;57;26;63;4;49;2;21;51;29;40;27;54;308
54;308;42;11;52;7;28;59;6;35;55;13;30;19;14;5;54;10;37;41;16;22;1;64;23;8;61;9;47;60;39;25;36;31;53;45;20;32;17;34;50;24;46;56;48;43;62;38;18;58;44;33;3;12;15;57;26;63;4;49;2;21;51;29;40;27
42;11;52;7;28;59;6;35;55;13;30;19;14;5;54;10;37;41;16;22;1;64;23;8;61;9;47;60;39;25;36;31;53;45;20;32;17;34;50;24;46;56;48;43;62;38;18;58;44;33;3;49;15;57;26;63;4;12;2;21;51;29;40;27;54;308
54;308;42;11;52;7;28;59;6;35;55;13;30;19;14;5;54;10;37;41;16;22;1;64;23;8;61;9;47;60;39;25;36;31;53;45;20;32;17;34;50;24;46;56;48;43;62;38;18;58;44;33;3;49;15;57;26;63;4;12;2;21;51;29;40;27
42;11;52;7;28;59;6;35;55;13;30;19;14;5;54;10;63;41;16;22;1;64;23;8;61;9;47;60;39;25;36;31;53;45;20;32;17;34;50;24;46;56;48;43;62;38;18;58;44;33;3;49;15;57;26;37;4;12;2;21;51;29;40;27;54;316
54;308;42;11;52;7;28;59;6;35;55;13;30;19;14;5;54;10;37;41;16;22;1;64;23;8;61;9;47;60;39;25;36;31;53;45;20;32;17;34;50;24;46;56;48;43;62;38;18;58;44;33;3;49;15;57;26;63;4;12;2;21;51;29;40;27
42;11;30;7;28;59;6;35;55;13;52;19;14;5;54;10;37;41;16;22;1;64;23;8;61;9;47;60;39;25;36;31;53;45;20;32;17;34;50;24;46;56;48;43;62;38;18;58;44;33;3;49;15;57;26;63;4;12;2;21;51;29;40;27;54;304
54;304;42;11;30;7;28;59;6;35;55;13;52;19;14;5;54;10;37;41;16;22;1;64;23;8;61;9;47;60;39;25;36;31;53;45;20;32;17;34;50;24;46;56;48;43;62;38;18;58;44;33;3;49;15;57;26;63;4;12;2;21;51;29;40;27
42;11;30;7;28;59;6;35;55;13;52;19;14;5;54;10;37;41;16;22;1;64;60;8;61;9;47;23;39;25;36;31;53;45;20;32;17;34;50;24;46;56;48;43;62;38;18;58;44;33;3;49;15;57;26;63;4;12;2;21;51;29;40;27;54;300
54;300;42;11;30;7;28;59;6;35;55;13;52;19;14;5;54;10;37;41;16;22;1;64;60;8;61;9;47;23;39;25;36;31;53;45;20;32;17;34;50;24;46;56;48;43;62;38;18;58;44;33;3;49;15;57;26;63;4;12;2;21;51;29;40;27
42;11;30;7;28;59;6;35;55;13;52;19;14;5;54;10;37;41;16;22;1;64;60;8;61;9;47;23;39;25;36;31;53;45;40;32;17;34;50;24;46;56;48;43;62;38;18;58;44;33;3;49;15;57;26;63;4;12;2;21;51;29;20;27;54;298
54;298;42;11;30;7;28;59;6;35;55;13;52;19;14;5;54;10;37;41;16;22;1;64;60;8;61;9;47;23;39;25;36;31;53;45;40;32;17;34;50;24;46;56;48;43;62;38;18;58;44;33;3;49;15;57;26;63;4;12;2;21;51;29;20;27
42;11;30;7;28;59;6;35;55;13;52;19;14;5;54;10;37;41;16;22;1;64;60;8;61;9;47;23;39;25;36;31;53;45;40;32;46;34;50;24;17;56;48;43;62;38;18;58;44;33;3;49;15;57;26;63;4;12;2;21;51;29;20;27;54;286
54;286;42;11;30;7;28;59;6;35;55;13;52;19;14;5;54;10;37;41;16;22;1;64;60;8;61;9;47;23;39;25;36;31;53;45;40;32;46;34;50;24;17;56;48;43;62;38;18;58;44;33;3;49;15;57;26;63;4;12;2;21;51;29;20;27
42;11;30;7;28;59;6;35;55;13;52;19;14;5;54;10;37;41;16;22;1;64;60;8;61;9;47;58;39;25;36;31;53;45;40;32;46;34;50;24;17;56;48;43;62;38;18;23;44;33;3;49;15;57;26;63;4;12;2;21;51;29;20;27;54;290
54;290;42;11;30;7;28;59;6;35;55;13;52;19;14;5;54;10;37;41;16;22;1;64;60;8;61;9;47;58;39;25;36;31;53;45;40;32;46;34;50;24;17;56;48;43;62;38;18;23;44;33;3;49;15;57;26;63;4;12;2;21;51;29;20;27
42;11;30;7;28;59;6;35;55;13;52;19;14;5;54;10;37;41;16;22;1;64;60;8;61;9;47;58;39;25;36;31;53;45;40;17;46;34;50;24;32;56;48;43;62;38;18;23;44;33;3;49;15;57;26;63;4;12;2;21;51;29;20;27;54;290
54;290;42;11;30;7;28;59;6;35;55;13;52;19;14;5;54;10;37;41;16;22;1;64;60;8;61;9;47;58;39;25;36;31;53;45;40;17;46;34;50;24;32;56;48;43;62;38;18;23;44;33;3;49;15;57;26;63;4;12;2;21;51;29;20;27
42;11;30;7;28;59;1;35;55;13;52;19;14;5;54;10;37;41;16;22;6;64;60;8;61;9;47;58;39;25;36;31;53;45;40;17;46;34;50;24;32;56;48;43;62;38;18;23;44;33;3;49;15;57;26;63;4;12;2;21;51;29;20;27;54;290
54;290;42;11;30;7;28;59;1;35;55;13;52;19;14;5;54;10;37;41;16;22;6;64;60;8;61;9;47;58;39;25;36;31;53;45;40;17;46;34;50;24;32;56;48;43;62;38;18;23;44;33;3;49;15;57;26;63;4;12;2;21;51;29;20;27
42;11;30;7;28;59;1;35;36;13;52;19;14;5;54;10;37;41;16;22;6;64;60;8;61;9;47;58;39;25;55;31;53;45;40;17;46;34;50;24;32;56;48;43;62;38;18;23;44;33;3;49;15;57;26;63;4;12;2;21;51;29;20;27;54;290
54;290;42;11;30;7;28;59;1;35;36;13;52;19;14;5;54;10;37;41;16;22;6;64;60;8;61;9;47;58;39;25;55;31;53;45;40;17;46;34;50;24;32;56;48;43;62;38;18;23;44;33;3;49;15;57;26;63;4;12;2;21;51;29;20;27
42;37;30;7;28;59;1;35;36;13;52;19;14;5;54;10;11;41;16;22;6;64;60;8;61;9;47;58;39;25;55;31;53;45;40;17;46;34;50;24;32;56;48;43;62;38;18;23;44;33;3;49;15;57;26;63;4;12;2;21;51;29;20;27;54;302
54;302;42;37;30;7;28;59;1;35;36;13;52;19;14;5;54;10;11;41;16;22;6;64;60;8;61;9;47;58;39;25;55;31;53;45;40;17;46;34;50;24;32;56;48;43;62;38;18;23;44;33;3;49;15;57;26;63;4;12;2;21;51;29;20;27
42;37;30;7;28;59;31;35;36;13;52;19;14;5;54;10;11;41;16;22;6;64;60;8;61;9;47;58;39;25;55;1;53;45;40;17;46;34;50;24;32;56;48;43;62;38;18;23;44;33;3;49;15;57;26;63;4;12;2;21;51;29;20;27;54;302
54;302;42;37;30;7;28;59;31;35;36;13;52;19;14;5;54;10;11;41;16;22;6;64;60;8;61;9;47;58;39;25;55;1;53;45;40;17;46;34;50;24;32;56;48;43;62;38;18;23;44;33;3;49;15;57;26;63;4;12;2;21;51;29;20;27
42;37;30;7;28;59;31;35;36;13;52;19;14;40;54;10;11;41;16;22;6;64;60;8;61;9;47;58;39;25;55;1;53;45;5;17;46;34;50;24;32;56;48;43;62;38;18;23;44;33;3;49;15;57;26;63;4;12;2;21;51;29;20;27;54;280
54;280;42;37;30;7;28;59;31;35;36;13;52;19;14;40;54;10;11;41;16;22;6;64;60;8;61;9;47;58;39;25;55;1;53;45;5;17;46;34;50;24;32;56;48;43;62;38;18;23;44;33;3;49;15;57;26;63;4;12;2;21;51;29;20;27
42;37;30;7;28;59;31;35;36;13;52;19;14;40;54;10;11;41;16;22;6;64;60;8;61;9;47;45;39;25;55;1;53;58;5;17;46;34;50;24;32;56;48;43;62;38;18;23;44;33;3;49;15;57;26;63;4;12;2;21;51;29;20;27;54;280
54;280;42;37;30;7;28;59;31;35;36;13;52;19;14;40;54;10;11;41;16;22;6;64;60;8;61;9;47;45;39;25;55;1;53;58;5;17;46;34;50;24;32;56;48;43;62;38;18;23;44;33;3;49;15;57;26;63;4;12;2;21;51;29;20;27
42;37;30;7;12;59;31;35;36;13;52;19;14;40;54;10;11;41;16;22;6;64;60;8;61;9;47;45;39;25;55;1;53;58;5;17;46;34;50;24;32;56;48;43;62;38;18;23;44;33;3;49;15;57;26;63;4;28;2;21;51;29;20;27;54;280
54;280;42;37;30;7;12;59;31;35;36;13;52;19;14;40;54;10;11;41;16;22;6;64;60;8;61;9;47;45;39;25;55;1;53;58;5;17;46;34;50;24;32;56;48;43;62;38;18;23;44;33;3;49;15;57;26;63;4;28;2;21;51;29;20;27
42;37;30;7;12;59;31;35;36;13;52;19;14;40;54;10;11;41;16;22;6;64;60;8;61;9;47;45;39;25;55;1;53;58;5;17;46;34;50;24;32;56;2;43;62;38;18;23;44;33;3;49;15;57;26;63;4;28;48;21;51;29;20;27;54;280
54;280;42;37;30;7;12;59;31;35;36;13;52;19;14;40;54;10;11;41;16;22;6;64;60;8;61;9;47;45;39;25;55;1;53;58;5;17;46;34;50;24;32;56;2;43;62;38;18;23;44;33;3;49;15;57;26;63;4;28;48;21;51;29;20;27
42;37;30;7;12;59;31;35;36;13;52;19;14;40;54;10;11;45;16;22;6;64;60;8;61;9;47;41;39;25;55;1;53;58;5;17;46;34;50;24;32;56;2;43;62;38;18;23;44;33;3;49;15;57;26;63;4;28;48;21;51;29;20;27;54;276
55;276;42;37;30;7;12;59;31;35;36;13;52;19;14;40;54;10;11;45;16;22;6;64;60;8;61;9;47;41;39;25;55;1;53;58;5;17;46;34;50;24;32;56;2;43;62;38;18;23;44;33;3;49;15;57;26;63;4;28;48;21;51;29;20;27
42;37;30;7;12;59;31;35;36;13;52;19;14;40;54;10;11;45;16;22;6;64;60;8;61;9;47;41;39;25;55;1;53;58;5;17;46;34;50;24;32;56;2;43;62;38;18;23;44;33;3;49;15;21;26;63;4;28;48;57;51;29;20;27;55;276
55;276;42;37;30;7;12;59;31;35;36;13;52;19;14;40;54;10;11;45;16;22;6;64;60;8;61;9;47;41;39;25;55;1;53;58;5;17;46;34;50;24;32;56;2;43;62;38;18;23;44;33;3;49;15;21;26;63;4;28;48;57;51;29;20;27
42;37;30;7;12;59;31;35;36;13;52;19;14;40;54;10;11;45;16;22;6;64;60;8;61;9;47;41;39;25;55;1;53;58;5;17;46;34;50;18;32;56;2;43;62;38;24;23;44;33;3;49;15;21;26;63;4;28;48;57;51;29;20;27;55;276
55;276;42;37;30;7;12;59;31;35;36;13;52;19;14;40;54;10;11;45;16;22;6;64;60;8;61;9;47;41;39;25;55;1;53;58;5;17;46;34;50;18;32;56;2;43;62;38;24;23;44;33;3;49;15;21;26;63;4;28;48;57;51;29;20;27
42;37;30;7;12;59;31;35;36;13;52;19;14;40;54;10;11;45;16;22;6;64;39;8;61;9;47;41;60;25;55;1;53;58;5;17;46;34;50;18;32;56;2;43;62;38;24;23;44;33;3;49;15;21;26;63;4;28;48;57;51;29;20;27;55;276
55;276;42;37;30;7;12;59;31;35;36;13;52;19;14;40;54;10;11;45;16;22;6;64;39;8;61;9;47;41;60;25;55;1;53;58;5;17;46;34;50;18;32;56;2;43;62;38;24;23;44;33;3;49;15;21;26;63;4;28;48;57;51;29;20;27
42;37;30;7;12;59;31;35;36;13;52;19;14;40;54;10;11;45;16;22;6;64;47;8;61;9;39;41;60;25;55;1;53;58;5;17;46;34;50;18;32;56;2;43;62;38;24;23;44;33;3;49;15;21;26;63;4;28;48;57;51;29;20;27;55;268
55;268;42;37;30;7;12;59;31;35;36;13;52;19;14;40;54;10;11;45;16;22;6;64;47;8;61;9;39;41;60;25;55;1;53;58;5;17;46;34;50;18;32;56;2;43;62;38;24;23;44;33;3;49;15;21;26;63;4;28;48;57;51;29;20;27
42;37;30;7;12;59;31;35;36;13;52;19;14;40;54;10;11;45;16;22;6;64;47;8;61;9;39;41;60;25;55;1;53;58;5;17;46;34;50;18;32;56;2;43;62;38;28;23;44;33;3;49;15;21;26;63;4;24;48;57;51;29;20;27;55;268
55;268;42;37;30;7;12;59;31;35;36;13;52;19;14;40;54;10;11;45;16;22;6;64;47;8;61;9;39;41;60;25;55;1;53;58;5;17;46;34;50;18;32;56;2;43;62;38;28;23;44;33;3;49;15;21;26;63;4;24;48;57;51;29;20;27
42;37;30;7;12;59;31;35;36;13;52;19;14;40;54;10;11;45;16;22;6;64;47;8;61;9;39;41;60;25;55;1;53;58;5;17;46;34;50;18;32;56;2;43;27;38;28;23;44;33;3;49;15;21;26;63;4;24;48;57;51;29;20;62;55;268
55;268;42;37;30;7;12;59;31;35;36;13;52;19;14;40;54;10;11;45;16;22;6;64;47;8;61;9;39;41;60;25;55;1;53;58;5;17;46;34;50;18;32;56;2;43;27;38;28;23;44;33;3;49;15;21;26;63;4;24;48;57;51;29;20;62
42;37;30;7;12;59;31;35;36;13;52;19;14;40;54;10;11;45;16;22;6;64;47;8;61;9;39;41;60;25;55;1;53;58;5;17;46;34;50;18;32;56;2;43;27;38;28;23;44;33;3;49;15;21;26;62;4;24;48;57;51;29;20;63;55;268
55;268;42;37;30;7;12;59;31;35;36;13;52;19;14;40;54;10;11;45;16;22;6;64;47;8;61;9;39;41;60;25;55;1;53;58;5;17;46;34;50;18;32;56;2;43;27;38;28;23;44;33;3;49;15;21;26;62;4;24;48;57;51;29;20;63
42;37;30;7;12;59;31;35;36;13;52;19;14;40;54;33;11;45;16;22;6;64;47;8;61;9;39;41;60;25;55;1;53;58;5;17;46;34;50;18;32;56;2;43;27;38;28;23;44;10;3;49;15;21;26;62;4;24;48;57;51;29;20;63;55;268
55;268;42;37;30;7;12;59;31;35;36;13;52;19;14;40;54;33;11;45;16;22;6;64;47;8;61;9;39;41;60;25;55;1;53;58;5;17;46;34;50;18;32;56;2;43;27;38;28;23;44;10;3;49;15;21;26;62;4;24;48;57;51;29;20;63
42;37;30;7;12;59;31;35;36;13;52;19;14;40;54;33;11;45;16;22;6;64;47;34;61;9;39;41;60;25;55;1;53;58;5;17;46;8;50;18;32;56;2;43;27;38;28;23;44;10;3;49;15;21;26;62;4;24;48;57;51;29;20;63;55;268
55;268;42;37;30;7;12;59;31;35;36;13;52;19;14;40;54;33;11;45;16;22;6;64;47;34;61;9;39;41;60;25;55;1;53;58;5;17;46;8;50;18;32;56;2;43;27;38;28;23;44;10;3;49;15;21;26;62;4;24;48;57;51;29;20;63
42;37;30;7;12;59;31;35;36;13;52;19;14;40;54;33;11;45;16;22;6;64;47;34;61;9;39;41;60;25;20;1;53;58;5;17;46;8;50;18;32;56;2;43;27;38;28;23;44;10;3;49;15;21;26;62;4;24;48;57;51;29;55;63;55;268
55;268;42;37;30;7;12;59;31;35;36;13;52;19;14;40;54;33;11;45;16;22;6;64;47;34;61;9;39;41;60;25;20;1;53;58;5;17;46;8;50;18;32;56;2;43;27;38;28;23;44;10;3;49;15;21;26;62;4;24;48;57;51;29;55;63
42;37;30;7;12;59;31;35;36;13;52;19;14;40;54;33;11;45;16;22;6;64;47;34;61;9;39;8;60;25;20;1;53;58;5;17;46;41;50;18;32;56;2;43;27;38;28;23;44;10;3;49;15;21;26;62;4;24;48;57;51;29;55;63;55;276
55;276;42;37;30;7;12;59;31;35;36;13;52;19;14;40;54;33;11;45;16;22;6;64;47;34;61;9;39;8;60;25;20;1;53;58;5;17;46;41;50;18;32;56;2;43;27;38;28;23;44;10;3;49;15;21;26;62;4;24;48;57;51;29;55;63
42;37;30;7;20;59;31;35;36;13;52;19;14;40;54;33;11;45;16;22;6;64;47;34;61;9;39;8;60;25;12;1;53;58;5;17;46;41;50;18;32;56;2;43;27;38;28;23;44;10;3;49;15;21;26;62;4;24;48;57;51;29;55;63;55;276
55;276;42;37;30;7;20;59;31;35;36;13;52;19;14;40;54;33;11;45;16;22;6;64;47;34;61;9;39;8;60;25;12;1;53;58;5;17;46;41;50;18;32;56;2;43;27;38;28;23;44;10;3;49;15;21;26;62;4;24;48;57;51;29;55;63
42;37;30;7;20;9;31;35;36;13;52;19;14;40;54;33;11;45;16;22;6;64;47;34;61;59;39;8;60;25;12;1;53;58;5;17;46;41;50;18;32;56;2;43;27;38;28;23;44;10;3;49;15;21;26;62;4;24;48;57;51;29;55;63;55;276
55;276;42;37;30;7;20;9;31;35;36;13;52;19;14;40;54;33;11;45;16;22;6;64;47;34;61;59;39;8;60;25;12;1;53;58;5;17;46;41;50;18;32;56;2;43;27;38;28;23;44;10;3;49;15;21;26;62;4;24;48;57;51;29;55;63
42;37;30;7;20;9;31;35;36;13;52;19;14;40;54;2;11;45;16;22;6;64;47;34;61;59;39;8;60;25;12;1;53;58;5;17;46;41;50;18;32;56;33;43;27;38;28;23;44;10;3;49;15;21;26;62;4;24;48;57;51;29;55;63;55;276
55;276;42;37;30;7;20;9;31;35;36;13;52;19;14;40;54;2;11;45;16;22;6;64;47;34;61;59;39;8;60;25;12;1;53;58;5;17;46;41;50;18;32;56;33;43;27;38;28;23;44;10;3;49;15;21;26;62;4;24;48;57;51;29;55;63
42;37;30;7;20;9;31;35;36;13;52;19;14;40;54;2;11;45;16;22;6;64;47;34;61;59;39;8;60;25;12;1;53;58;5;17;46;41;15;18;32;56;33;43;27;38;28;23;44;10;3;49;50;21;26;62;4;24;48;57;51;29;55;63;55;264
55;264;42;37;30;7;20;9;31;35;36;13;52;19;14;40;54;2;11;45;16;22;6;64;47;34;61;59;39;8;60;25;12;1;53;58;5;17;46;41;15;18;32;56;33;43;27;38;28;23;44;10;3;49;50;21;26;62;4;24;48;57;51;29;55;63
42;37;30;7;57;9;31;35;36;13;52;19;14;40;54;2;11;45;16;22;6;64;47;34;61;59;39;8;60;25;12;1;53;58;5;17;46;41;15;18;32;56;33;43;27;38;28;23;44;10;3;49;50;21;26;62;4;24;48;20;51;29;55;63;55;264
55;264;42;37;30;7;57;9;31;35;36;13;52;19;14;40;54;2;11;45;16;22;6;64;47;34;61;59;39;8;60;25;12;1;53;58;5;17;46;41;15;18;32;56;33;43;27;38;28;23;44;10;3;49;50;21;26;62;4;24;48;20;51;29;55;63
42;37;30;7;57;9;31;35;36;13;52;19;14;40;54;2;11;45;16;22;6;64;47;34;61;59;39;8;60;25;12;1;53;58;5;17;46;41;15;18;32;56;33;43;27;38;28;23;44;10;3;49;50;21;26;62;4;24;48;20;51;29;63;55;55;264
55;264;42;37;30;7;57;9;31;35;36;13;52;19;14;40;54;2;11;45;16;22;6;64;47;34;61;59;39;8;60;25;12;1;53;58;5;17;46;41;15;18;32;56;33;43;27;38;28;23;44;10;3;49;50;21;26;62;4;24;48;20;51;29;63;55
42;37;30;7;57;9;31;35;36;13;52;19;14;40;54;2;11;45;16;22;6;47;64;34;61;59;39;8;60;25;12;1;53;58;5;17;46;41;15;18;32;56;33;43;27;38;28;23;44;10;3;49;50;21;26;62;4;24;48;20;51;29;63;55;55;264
55;264;42;37;30;7;57;9;31;35;36;13;52;19;14;40;54;2;11;45;16;22;6;47;64;34;61;59;39;8;60;25;12;1;53;58;5;17;46;41;15;18;32;56;33;43;27;38;28;23;44;10;3;49;50;21;26;62;4;24;48;20;51;29;63;55
42;37;30;7;57;9;31;35;36;13;52;19;14;40;54;2;11;45;16;22;6;47;64;34;61;59;39;8;60;25;12;1;53;58;5;17;46;41;15;18;32;56;33;43;27;38;28;23;44;10;3;49;50;21;26;62;4;24;51;20;48;29;63;55;55;264
55;264;42;37;30;7;57;9;31;35;36;13;52;19;14;40;54;2;11;45;16;22;6;47;64;34;61;59;39;8;60;25;12;1;53;58;5;17;46;41;15;18;32;56;33;43;27;38;28;23;44;10;3;49;50;21;26;62;4;24;51;20;48;29;63;55
42;37;30;7;57;9;31;35;36;13;52;19;14;40;45;2;11;54;16;22;6;47;64;34;61;59;39;8;60;25;12;1;53;58;5;17;46;41;15;18;32;56;33;43;27;38;28;23;44;10;3;49;50;21;26;62;4;24;51;20;48;29;63;55;55;246
56;246;42;37;30;7;57;9;31;35;36;13;52;19;14;40;45;2;11;54;16;22;6;47;64;34;61;59;39;8;60;25;12;1;53;58;5;17;46;41;15;18;32;56;33;43;27;38;28;23;44;10;3;49;50;21;26;62;4;24;51;20;48;29;63;55
42;37;30;7;57;9;31;35;36;13;52;19;14;40;45;2;11;54;16;22;6;47;64;1;61;59;39;8;60;25;12;34;53;58;5;17;46;41;15;18;32;56;33;43;27;38;28;23;44;10;3;49;50;21;26;62;4;24;51;20;48;29;63;55;56;246
56;246;42;37;30;7;57;9;31;35;36;13;52;19;14;40;45;2;11;54;16;22;6;47;64;1;61;59;39;8;60;25;12;34;53;58;5;17;46;41;15;18;32;56;33;43;27;38;28;23;44;10;3;49;50;21;26;62;4;24;51;20;48;29;63;55
42;37;30;7;57;9;31;35;36;13;52;19;14;40;45;28;11;54;16;22;6;47;64;1;61;59;39;8;60;25;12;34;53;58;5;17;46;41;15;18;32;56;33;43;27;38;2;23;44;10;3;49;50;21;26;62;4;24;51;20;48;29;63;55;56;246
56;246;42;37;30;7;57;9;31;35;36;13;52;19;14;40;45;28;11;54;16;22;6;47;64;1;61;59;39;8;60;25;12;34;53;58;5;17;46;41;15;18;32;56;33;43;27;38;2;23;44;10;3;49;50;21;26;62;4;24;51;20;48;29;63;55
42;37;30;7;57;9;31;35;36;13;52;19;14;40;45;28;11;54;16;22;6;47;64;1;61;59;39;8;60;25;12;34;53;58;5;17;46;41;15;18;32;56;33;43;27;38;2;23;44;10;3;49;50;21;26;62;4;48;51;20;24;29;63;55;56;246
56;246;42;37;30;7;57;9;31;35;36;13;52;19;14;40;45;28;11;54;16;22;6;47;64;1;61;59;39;8;60;25;12;34;53;58;5;17;46;41;15;18;32;56;33;43;27;38;2;23;44;10;3;49;50;21;26;62;4;48;51;20;24;29;63;55
42;37;30;7;57;9;31;35;36;13;52;19;14;40;45;28;11;54;16;22;6;47;64;1;61;59;39;8;60;25;12;34;53;58;5;17;46;41;15;18;32;56;33;10;27;38;2;23;44;43;3;49;50;21;26;62;4;48;51;20;24;29;63;55;56;250
56;250;42;37;30;7;57;9;31;35;36;13;52;19;14;40;45;28;11;54;16;22;6;47;64;1;61;59;39;8;60;25;12;34;53;58;5;17;46;41;15;18;32;56;33;10;27;38;2;23;44;43;3;49;50;21;26;62;4;48;51;20;24;29;63;55
27;37;30;7;57;9;31;35;36;13;52;19;14;40;45;28;11;54;16;22;6;47;64;1;61;59;39;8;60;25;12;34;53;58;5;17;46;41;15;18;32;56;33;10;42;38;2;23;44;43;3;49;50;21;26;62;4;48;51;20;24;29;63;55;56;250
56;250;27;37;30;7;57;9;31;35;36;13;52;19;14;40;45;28;11;54;16;22;6;47;64;1;61;59;39;8;60;25;12;34;53;58;5;17;46;41;15;18;32;56;33;10;42;38;2;23;44;43;3;49;50;21;26;62;4;48;51;20;24;29;63;55
27;37;30;7;57;9;31;35;36;13;52;19;14;40;45;28;11;22;16;54;6;47;64;1;61;59;39;8;60;25;12;34;53;58;5;17;46;41;15;18;32;56;33;10;42;38;2;23;44;43;3;49;50;21;26;62;4;48;51;20;24;29;63;55;56;252
56;252;27;37;30;7;57;9;31;35;36;13;52;19;14;40;45;28;11;22;16;54;6;47;64;1;61;59;39;8;60;25;12;34;53;58;5;17;46;41;15;18;32;56;33;10;42;38;2;23;44;43;3;49;50;21;26;62;4;48;51;20;24;29;63;55
27;37;30;7;57;9;31;35;36;13;52;19;55;40;45;28;11;22;16;54;6;47;64;1;61;59;39;8;60;25;12;34;53;58;5;17;46;41;15;18;32;56;33;10;42;38;2;23;44;43;3;49;50;21;26;62;4;48;51;20;24;29;63;14;56;252
56;252;27;37;30;7;57;9;31;35;36;13;52;19;55;40;45;28;11;22;16;54;6;47;64;1;61;59;39;8;60;25;12;34;53;58;5;17;46;41;15;18;32;56;33;10;42;38;2;23;44;43;3;49;50;21;26;62;4;48;51;20;24;29;63;14
27;37;30;7;57;9;31;35;36;13;52;19;55;40;45;28;11;22;16;54;6;47;64;1;61;59;39;8;60;25;12;34;53;58;5;17;46;41;15;18;32;56;33;10;42;38;2;23;44;43;26;49;50;21;3;62;4;48;51;20;24;29;63;14;56;252
56;252;27;37;30;7;57;9;31;35;36;13;52;19;55;40;45;28;11;22;16;54;6;47;64;1;61;59;39;8;60;25;12;34;53;58;5;17;46;41;15;18;32;56;33;10;42;38;2;23;44;43;26;49;50;21;3;62;4;48;51;20;24;29;63;14
27;37;30;7;57;9;31;35;36;13;52;19;55;40;45;28;11;22;16;54;6;47;64;1;61;59;39;8;60;25;12;34;5;58;53;17;46;41;15;18;32;56;33;10;42;38;2;23;44;43;26;49;50;21;3;62;4;48;51;20;24;29;63;14;56;252
56;252;27;37;30;7;57;9;31;35;36;13;52;19;55;40;45;28;11;22;16;54;6;47;64;1;61;59;39;8;60;25;12;34;5;58;53;17;46;41;15;18;32;56;33;10;42;38;2;23;44;43;26;49;50;21;3;62;4;48;51;20;24;29;63;14
48;37;30;7;57;9;31;35;36;13;52;19;55;40;45;28;11;22;16;54;6;47;64;1;61;59;39;8;60;25;12;34;5;58;53;17;46;41;15;18;32;56;33;10;42;38;2;23;44;43;26;49;50;21;3;62;4;27;51;20;24;29;63;14;56;252
56;252;48;37;30;7;57;9;31;35;36;13;52;19;55;40;45;28;11;22;16;54;6;47;64;1;61;59;39;8;60;25;12;34;5;58;53;17;46;41;15;18;32;56;33;10;42;38;2;23;44;43;26;49;50;21;3;62;4;27;51;20;24;29;63;14
12;37;30;7;57;9;31;35;36;13;52;19;55;40;45;28;11;22;16;54;6;47;64;1;61;59;39;8;60;25;48;34;5;58;53;17;46;41;15;18;32;56;33;10;42;38;2;23;44;43;26;49;50;21;3;62;4;27;51;20;24;29;63;14;56;252
56;252;12;37;30;7;57;9;31;35;36;13;52;19;55;40;45;28;11;22;16;54;6;47;64;1;61;59;39;8;60;25;48;34;5;58;53;17;46;41;15;18;32;56;33;10;42;38;2;23;44;43;26;49;50;21;3;62;4;27;51;20;24;29;63;14
12;37;30;7;57;9;31;35;36;13;52;19;55;40;45;28;11;22;16;54;6;47;64;1;61;59;39;8;60;25;48;34;5;58;53;17;46;41;15;18;32;56;33;10;42;38;2;23;44;43;26;20;50;21;3;62;4;27;51;49;24;29;63;14;56;252
56;252;12;37;30;7;57;9;31;35;36;13;52;19;55;40;45;28;11;22;16;54;6;47;64;1;61;59;39;8;60;25;48;34;5;58;53;17;46;41;15;18;32;56;33;10;42;38;2;23;44;43;26;20;50;21;3;62;4;27;51;49;24;29;63;14
12;37;30;7;57;9;31;35;36;13;38;19;55;40;45;28;11;22;16;54;6;47;64;1;61;59;39;8;60;25;48;34;5;58;53;17;46;41;15;18;32;56;33;10;42;52;2;23;44;43;26;20;50;21;3;62;4;27;51;49;24;29;63;14;56;252
56;252;12;37;30;7;57;9;31;35;36;13;38;19;55;40;45;28;11;22;16;54;6;47;64;1;61;59;39;8;60;25;48;34;5;58;53;17;46;41;15;18;32;56;33;10;42;52;2;23;44;43;26;20;50;21;3;62;4;27;51;49;24;29;63;14
12;37;30;7;57;9;31;35;34;13;38;19;55;40;45;28;11;22;16;54;6;47;64;1;61;59;39;8;60;25;48;36;5;58;53;17;46;41;15;18;32;56;33;10;42;52;2;23;44;43;26;20;50;21;3;62;4;27;51;49;24;29;63;14;56;250
