"X1";"X5869389";"X6";"X23";"X24";"X26";"X25";"X22";"X13";"X17";"X20";"X9";"X5";"X16";"X15";"X1.1";"X12";"X14";"X4";"X8";"X2";"X21";"X3";"X18";"X10";"X19";"X7";"X11"
211;5445808;2;14;6;13;11;16;3;15;1;21;7;18;19;12;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;22;3;15;1;21;7;18;19;12;26;4;20;9;5;8;10;16;24;23;25;17;211;5454175
211;5445808;2;14;6;13;11;16;3;15;1;21;7;18;19;12;26;4;20;9;5;8;10;22;24;23;25;17
2;26;6;13;11;16;3;15;1;21;7;18;19;12;14;4;20;9;5;8;10;22;24;23;25;17;211;5445953
211;5445808;2;14;6;13;11;16;3;15;1;21;7;18;19;12;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;9;3;15;1;21;7;18;19;12;26;4;20;16;5;8;10;22;24;23;25;17;211;5519067
211;5445808;2;14;6;13;11;16;3;15;1;21;7;18;19;12;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;16;3;15;1;21;7;18;19;12;20;4;26;9;5;8;10;22;24;23;25;17;211;5502785
211;5445808;2;14;6;13;11;16;3;15;1;21;7;18;19;12;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;16;3;15;19;21;7;18;1;12;26;4;20;9;5;8;10;22;24;23;25;17;211;5529523
211;5445808;2;14;6;13;11;16;3;15;1;21;7;18;19;12;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;18;16;3;15;1;21;7;11;19;12;26;4;20;9;5;8;10;22;24;23;25;17;211;5460089
212;5445808;2;14;6;13;11;16;3;15;1;21;7;18;19;12;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;16;3;15;1;21;7;18;22;12;26;4;20;9;5;8;10;19;24;23;25;17;212;5478544
212;5445808;2;14;6;13;11;16;3;15;1;21;7;18;19;12;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17;212;5445933
212;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;16;3;15;1;21;23;12;19;18;26;4;20;9;5;8;10;22;24;7;25;17;212;5472490
212;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;16;3;26;1;21;7;12;19;18;15;4;20;9;5;8;10;22;24;23;25;17;212;5500928
212;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;24;5;8;10;22;9;23;25;17;212;5572074
212;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
4;14;6;13;11;16;3;15;1;21;7;12;19;18;26;2;20;9;5;8;10;22;24;23;25;17;212;5462527
212;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;16;3;15;1;21;7;12;19;18;8;4;20;9;5;26;10;22;24;23;25;17;212;5453823
212;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;5;9;20;8;10;22;24;23;25;17;212;5492558
212;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;9;20;5;8;10;22;24;23;25;17;212;5464349
212;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;10;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;13;22;24;23;25;17;212;5449372
212;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;20;3;15;1;21;7;12;19;18;26;4;16;9;5;8;10;22;24;23;25;17;212;5473644
212;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;9;11;16;3;15;1;21;7;12;19;18;26;4;20;13;5;8;10;22;24;23;25;17;212;5534036
212;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;16;8;15;1;21;7;12;19;18;26;4;20;9;5;3;10;22;24;23;25;17;212;5473323
212;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;16;3;23;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;15;25;17;212;5522819
212;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;16;3;9;1;21;7;12;19;18;26;4;20;15;5;8;10;22;24;23;25;17;212;5496993
212;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;8;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;14;10;22;24;23;25;17;212;5465436
212;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;16;3;15;1;24;7;12;19;18;26;4;20;9;5;8;10;22;21;23;25;17;212;5505595
212;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;22;5;8;10;9;24;23;25;17;212;5573699
212;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;1;6;13;11;16;3;15;14;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17;212;5644760
212;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;16;3;15;1;21;7;20;19;18;26;4;12;9;5;8;10;22;24;23;25;17;212;5467465
213;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;16;3;5;1;21;7;12;19;18;26;4;20;9;15;8;10;22;24;23;25;17;213;5577774
213;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;13;6;14;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17;213;5447042
213;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;26;13;11;16;3;15;1;21;7;12;19;18;6;4;20;9;5;8;10;22;24;23;25;17;213;5447722
213;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;17;22;24;23;25;10;213;5447453
213;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;16;3;15;1;21;7;12;4;18;26;19;20;9;5;8;10;22;24;23;25;17;213;5517693
213;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;23;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;11;25;17;213;5448820
213;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;16;18;15;1;21;7;12;19;3;26;4;20;9;5;8;10;22;24;23;25;17;213;5599086
213;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;16;3;22;1;21;7;12;19;18;26;4;20;9;5;8;10;15;24;23;25;17;213;5496282
213;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
17;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;2;213;5459931
213;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;8;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;6;10;22;24;23;25;17;213;5448324
213;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;19;6;13;11;16;3;15;1;21;7;12;14;18;26;4;20;9;5;8;10;22;24;23;25;17;213;5459952
213;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;16;3;15;1;21;7;12;19;20;26;4;18;9;5;8;10;22;24;23;25;17;213;5461471
213;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;16;3;9;1;21;7;12;19;18;26;4;20;15;5;8;10;22;24;23;25;17;213;5496993
213;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;16;3;4;1;21;7;12;19;18;26;15;20;9;5;8;10;22;24;23;25;17;213;5471631
213;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;18;3;15;1;21;7;12;19;16;26;4;20;9;5;8;10;22;24;23;25;17;213;5548614
213;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;16;3;15;1;21;7;12;8;18;26;4;20;9;5;19;10;22;24;23;25;17;213;5476308
213;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;16;3;15;1;4;7;12;19;18;26;21;20;9;5;8;10;22;24;23;25;17;213;5449400
213;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;16;3;15;1;21;7;12;17;18;26;4;20;9;5;8;10;22;24;23;25;19;213;5589952
213;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;5;20;9;4;8;10;22;24;23;25;17;213;5540080
213;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;16;3;15;1;21;22;12;19;18;26;4;20;9;5;8;10;7;24;23;25;17;213;5476019
214;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;22;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;14;24;23;25;17;214;5456613
214;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;3;11;16;13;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17;214;5528251
214;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;16;12;15;1;21;7;3;19;18;26;4;20;9;5;8;10;22;24;23;25;17;214;5533182
214;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;16;3;15;1;21;7;12;25;18;26;4;20;9;5;8;10;22;24;23;19;17;214;5589485
214;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;20;16;3;15;1;21;7;12;19;18;26;4;11;9;5;8;10;22;24;23;25;17;214;5507105
214;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;24;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;14;23;25;17;214;5453123
214;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;16;3;15;1;21;7;8;19;18;26;4;20;9;5;12;10;22;24;23;25;17;214;5462919
214;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;16;3;15;1;21;7;12;19;18;5;4;20;9;26;8;10;22;24;23;25;17;214;5729556
214;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;16;3;20;1;21;7;12;19;18;26;4;15;9;5;8;10;22;24;23;25;17;214;5484892
214;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;7;6;13;11;16;3;15;1;21;14;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17;214;5461135
214;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;22;10;8;24;23;25;17;214;5447207
214;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
7;14;6;13;11;16;3;15;1;21;2;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17;214;5458481
214;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;16;3;15;1;21;23;12;19;18;26;4;20;9;5;8;10;22;24;7;25;17;214;5472490
214;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;16;1;15;3;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17;214;5456533
214;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;16;3;15;1;21;7;12;22;18;26;4;20;9;5;8;10;19;24;23;25;17;214;5478669
214;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;25;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;16;17;214;5447384
214;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;20;16;3;15;1;21;7;12;19;18;26;4;11;9;5;8;10;22;24;23;25;17;214;5507105
214;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;16;22;15;1;21;7;12;19;18;26;4;20;9;5;8;10;3;24;23;25;17;214;5517410
214;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;15;6;13;11;16;3;14;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17;214;5623863
214;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;3;13;11;16;6;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17;214;5516794
215;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;20;4;9;5;8;10;22;24;23;25;17;215;5469424
215;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;16;3;15;1;21;7;24;19;18;26;4;20;9;5;8;10;22;12;23;25;17;215;5467369
215;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;16;1;15;3;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17;215;5456533
215;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;24;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;16;23;25;17;215;5453225
215;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;16;3;15;1;26;7;12;19;18;21;4;20;9;5;8;10;22;24;23;25;17;215;5477447
215;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;12;16;3;15;1;21;7;11;19;18;26;4;20;9;5;8;10;22;24;23;25;17;215;5453762
215;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;16;12;15;1;21;7;3;19;18;26;4;20;9;5;8;10;22;24;23;25;17;215;5533182
215;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;16;3;15;1;21;7;8;19;18;26;4;20;9;5;12;10;22;24;23;25;17;215;5462919
215;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;16;11;13;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17;215;5475895
215;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;16;3;25;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;15;17;215;5458713
215;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;16;3;15;1;21;7;25;19;18;26;4;20;9;5;8;10;22;24;23;12;17;215;5509089
215;5445933;2;14;6;13;11;16;3;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17;215;5445933
215;5445933;2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;8;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;13;10;22;24;23;25;17;215;5459711
215;5445933;2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;3;16;19;1;21;7;12;15;18;26;4;20;9;5;8;10;22;24;23;25;17;215;5538614
215;5445933;2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;3;16;15;1;24;7;12;19;18;26;4;20;9;5;8;10;22;21;23;25;17;215;5505595
215;5445933;2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;3;16;15;24;21;7;12;19;18;26;4;20;9;5;8;10;22;1;23;25;17;215;5549507
215;5445933;2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;26;3;16;15;1;21;7;12;19;18;11;4;20;9;5;8;10;22;24;23;25;17;215;5448602
215;5445933;2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
13;14;6;2;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17;215;5450361
215;5445933;2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;22;24;23;25;17
2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;24;22;23;25;17;215;5445887
215;5445887;2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;24;22;23;25;17
2;14;6;13;17;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;24;22;23;25;11;215;5465101
216;5445887;2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;24;22;23;25;17
2;14;6;13;11;3;16;15;1;4;7;12;19;18;26;21;20;9;5;8;10;24;22;23;25;17;216;5449354
216;5445887;2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;24;22;23;25;17
2;14;6;13;11;10;16;15;1;21;7;12;19;18;26;4;20;9;5;8;3;24;22;23;25;17;216;5512552
216;5445887;2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;24;22;23;25;17
2;14;9;13;11;3;16;15;1;21;7;12;19;18;26;4;20;6;5;8;10;24;22;23;25;17;216;5543080
216;5445887;2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;24;22;23;25;17
2;14;6;13;11;3;16;15;1;21;7;12;19;18;4;26;20;9;5;8;10;24;22;23;25;17;216;5463652
216;5445887;2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;24;22;23;25;17
2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;9;20;4;5;8;10;24;22;23;25;17;216;5508530
216;5445887;2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;24;22;23;25;17
2;14;6;13;11;3;16;15;4;21;7;12;19;18;26;1;20;9;5;8;10;24;22;23;25;17;216;5507727
216;5445887;2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;24;22;23;25;17
25;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;24;22;23;2;17;216;5460769
216;5445887;2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;24;22;23;25;17
2;14;6;13;11;3;16;15;1;21;7;12;19;18;4;26;20;9;5;8;10;24;22;23;25;17;216;5463652
216;5445887;2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;24;22;23;25;17
2;14;6;13;11;3;16;15;1;21;18;12;19;7;26;4;20;9;5;8;10;24;22;23;25;17;216;5455934
216;5445887;2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;24;22;23;25;17
2;14;6;13;11;3;16;15;1;21;7;12;19;18;10;4;20;9;5;8;26;24;22;23;25;17;216;5449969
216;5445887;2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;24;22;23;25;17
2;14;6;8;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;13;10;24;22;23;25;17;216;5459725
216;5445887;2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;24;22;23;25;17
2;14;6;13;11;3;16;15;1;21;9;12;19;18;26;4;20;7;5;8;10;24;22;23;25;17;216;5474545
216;5445887;2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;24;22;23;25;17
2;14;6;1;11;3;16;15;13;21;7;12;19;18;26;4;20;9;5;8;10;24;22;23;25;17;216;5533857
216;5445887;2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;24;22;23;25;17
2;14;6;13;11;3;16;15;1;21;7;12;19;18;20;4;26;9;5;8;10;24;22;23;25;17;216;5504892
216;5445887;2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;24;22;23;25;17
2;14;6;26;11;3;16;15;1;21;7;12;19;18;13;4;20;9;5;8;10;24;22;23;25;17;216;5447063
216;5445887;2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;24;22;23;25;17
2;6;14;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;24;22;23;25;17;216;5455461
216;5445887;2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;24;22;23;25;17
2;14;6;13;11;3;16;15;1;21;7;12;19;18;9;4;20;26;5;8;10;24;22;23;25;17;216;5532367
216;5445887;2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;24;22;23;25;17
2;14;6;13;11;3;16;12;1;21;7;15;19;18;26;4;20;9;5;8;10;24;22;23;25;17;216;5505271
216;5445887;2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;24;22;23;25;17
2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;10;8;5;24;22;23;25;17;216;5862872
216;5445887;2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;24;22;23;25;17
2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;24;8;10;5;22;23;25;17;216;5772796
217;5445887;2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;24;22;23;25;17
2;14;6;13;11;3;16;15;1;21;7;12;19;18;20;4;26;9;5;8;10;24;22;23;25;17;217;5504892
217;5445887;2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;24;22;23;25;17
2;23;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;24;22;14;25;17;217;5450827
217;5445887;2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;24;22;23;25;17
2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;24;23;22;25;17;217;5445887
217;5445887;2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;24;23;22;25;17
2;14;6;13;11;3;16;15;1;21;7;12;19;18;10;4;20;9;5;8;26;24;23;22;25;17;217;5449969
217;5445887;2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;24;23;22;25;17
2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;9;20;5;8;10;24;23;22;25;17;217;5464303
217;5445887;2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;24;23;22;25;17
2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;23;8;10;24;5;22;25;17;217;5811692
217;5445887;2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;24;23;22;25;17
2;14;6;13;11;3;16;15;1;21;7;12;23;18;26;4;20;9;5;8;10;24;19;22;25;17;217;5475618
217;5445887;2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;24;23;22;25;17
2;14;6;13;11;3;16;15;26;21;7;12;19;18;1;4;20;9;5;8;10;24;23;22;25;17;217;5524504
217;5445887;2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;24;23;22;25;17
8;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;2;10;24;23;22;25;17;217;5447043
217;5445887;2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;24;23;22;25;17
2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;10;5;8;9;24;23;22;25;17;217;5608808
217;5445887;2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;24;23;22;25;17
2;14;6;13;11;3;16;15;19;21;7;12;1;18;26;4;20;9;5;8;10;24;23;22;25;17;217;5529381
217;5445887;2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;24;23;22;25;17
2;14;1;13;11;3;16;15;6;21;7;12;19;18;26;4;20;9;5;8;10;24;23;22;25;17;217;5512443
217;5445887;2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;24;23;22;25;17
2;14;6;13;11;3;16;15;4;21;7;12;19;18;26;1;20;9;5;8;10;24;23;22;25;17;217;5507727
217;5445887;2;14;6;13;11;3;16;15;1;21;7;12;19;18;26;4;20;9;5;8;10;24;23;22;25;17
