"X1";"X6049645";"X14";"X5";"X22";"X12";"X6";"X24";"X18";"X3";"X13";"X21";"X15";"X20";"X8";"X17";"X10";"X19";"X7";"X25";"X23";"X9";"X16";"X11";"X26";"X4";"X2";"X1.1"
15;26;11;7;4;8;3;2;12;14;5;1;9;21;6;13;19;20;18;17;25;10;16;24;23;22;245;5481784
245;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;23;22
15;26;11;22;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;23;7;245;5454762
245;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;23;22
15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;18;20;19;17;25;10;16;24;23;22;245;5440143
245;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;23;22
15;26;11;7;4;6;3;2;18;14;5;1;9;21;8;13;19;20;12;17;25;10;16;24;23;22;245;5437659
245;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;23;22
15;26;11;7;4;6;3;20;12;14;5;1;9;21;8;13;19;2;18;17;25;10;16;24;23;22;245;5471899
245;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;23;22
15;5;11;7;4;6;3;2;12;14;26;1;9;21;8;13;19;20;18;17;25;10;16;24;23;22;245;5549921
245;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;23;22
15;26;11;7;4;6;3;2;12;14;5;1;9;25;8;13;19;20;18;17;21;10;16;24;23;22;245;5485023
245;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;23;22
15;26;11;7;19;6;3;2;12;14;5;1;9;21;8;13;4;20;18;17;25;10;16;24;23;22;245;5471757
245;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;23;22
15;26;11;7;4;6;3;2;12;14;9;1;5;21;8;13;19;20;18;17;25;10;16;24;23;22;245;5439953
246;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;23;22
15;26;11;7;4;6;3;2;12;14;5;1;8;21;9;13;19;20;18;17;25;10;16;24;23;22;246;5482436
246;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;23;22
15;26;11;7;4;6;3;2;12;14;5;1;20;21;8;13;19;9;18;17;25;10;16;24;23;22;246;5476899
246;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;23;22
15;26;11;7;4;6;3;2;12;5;14;1;9;21;8;13;19;20;18;17;25;10;16;24;23;22;246;5597030
246;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;23;22
8;26;11;7;4;6;3;2;12;14;5;1;9;21;15;13;19;20;18;17;25;10;16;24;23;22;246;5457736
246;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;23;22
15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;22;20;18;17;25;10;16;24;23;19;246;5488203
246;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;23;22
15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;25;18;17;20;10;16;24;23;22;246;5514920
246;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;23;22
15;26;11;7;4;5;3;2;12;14;6;1;9;21;8;13;19;20;18;17;25;10;16;24;23;22;246;5670989
246;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;23;22
15;10;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;26;16;24;23;22;246;5440267
246;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;23;22
15;26;11;7;4;6;3;2;19;14;5;1;9;21;8;13;12;20;18;17;25;10;16;24;23;22;246;5449471
246;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;23;22
15;26;11;10;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;7;16;24;23;22;246;5444126
246;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;23;22
15;26;11;7;4;6;24;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;3;23;22;246;5497407
246;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;23;22
15;26;16;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;11;24;23;22;246;5437419
246;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;23;22
15;7;11;26;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;23;22;246;5445113
246;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;23;22
15;26;11;7;9;6;3;2;12;14;5;1;4;21;8;13;19;20;18;17;25;10;16;24;23;22;246;5482970
246;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;23;22
15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;22;17;25;10;16;24;23;18;246;5456475
246;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;23;22
15;26;8;7;4;6;3;2;12;14;5;1;9;21;11;13;19;20;18;17;25;10;16;24;23;22;246;5436865
246;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;23;22
15;3;11;7;4;6;26;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;23;22;246;5491811
246;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;23;22
24;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;15;23;22;246;5443361
246;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;23;22
15;26;11;7;4;6;3;2;12;14;5;1;21;9;8;13;19;20;18;17;25;10;16;24;23;22;246;5438100
246;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;23;22
15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23;246;5433441
247;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
13;26;11;7;4;6;3;2;12;14;5;1;9;21;8;15;19;20;18;17;25;10;16;24;22;23;247;5491788
247;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;12;14;5;1;9;21;22;13;19;20;18;17;25;10;16;24;8;23;247;5539616
247;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;9;14;5;1;12;21;8;13;19;20;18;17;25;10;16;24;22;23;247;5513422
247;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;2;11;7;4;6;3;26;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23;247;5446707
247;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;9;4;6;3;2;12;14;5;1;7;21;8;13;19;20;18;17;25;10;16;24;22;23;247;5472196
247;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
19;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;15;20;18;17;25;10;16;24;22;23;247;5503037
247;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;2;3;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23;247;5434248
247;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;23;19;20;18;17;25;10;16;24;22;13;247;5433714
247;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;16;10;24;22;23;247;5434617
247;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;18;14;5;1;9;21;8;13;19;20;12;17;25;10;16;24;22;23;247;5437659
247;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;24;19;20;18;17;25;10;16;13;22;23;247;5467410
247;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;1;3;2;12;14;5;6;9;21;8;13;19;20;18;17;25;10;16;24;22;23;247;5510698
247;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;17;12;14;5;1;9;21;8;13;19;20;18;2;25;10;16;24;22;23;247;5462207
247;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;16;18;17;25;10;20;24;22;23;247;5501876
247;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;5;7;4;6;3;2;12;14;11;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23;247;5592633
247;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
1;26;11;7;4;6;3;2;12;14;5;15;9;21;8;13;19;20;18;17;25;10;16;24;22;23;247;5450371
247;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;12;14;5;1;23;21;8;13;19;20;18;17;25;10;16;24;22;9;247;5580563
247;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;9;4;6;3;2;12;14;5;1;7;21;8;13;19;20;18;17;25;10;16;24;22;23;247;5472196
247;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;12;14;5;1;17;21;8;13;19;20;18;9;25;10;16;24;22;23;247;5548683
247;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;24;19;20;18;17;25;10;16;13;22;23;247;5467410
248;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;21;4;6;3;2;12;14;5;1;9;7;8;13;19;20;18;17;25;10;16;24;22;23;248;5447023
248;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;12;3;2;6;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23;248;5441015
248;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;23;16;24;22;10;248;5443546
248;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;17;6;3;2;12;14;5;1;9;21;8;13;19;20;18;4;25;10;16;24;22;23;248;5476335
248;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;21;2;12;14;5;1;9;3;8;13;19;20;18;17;25;10;16;24;22;23;248;5514099
248;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;12;14;5;13;9;21;8;1;19;20;18;17;25;10;16;24;22;23;248;5497585
248;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;25;19;20;18;17;13;10;16;24;22;23;248;5471869
248;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;22;10;16;24;25;23;248;5442782
248;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;16;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;6;24;22;23;248;5445427
248;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;12;23;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;14;248;5443055
248;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;12;14;1;5;9;21;8;13;19;20;18;17;25;10;16;24;22;23;248;5441018
248;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;12;9;5;1;14;21;8;13;19;20;18;17;25;10;16;24;22;23;248;5524567
248;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;23;19;20;18;17;25;10;16;24;22;13;248;5433714
248;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;14;12;2;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23;248;5446381
248;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;24;19;20;18;17;25;10;16;13;22;23;248;5467410
248;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;12;14;19;1;9;21;8;13;5;20;18;17;25;10;16;24;22;23;248;5527303
248;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;20;19;13;18;17;25;10;16;24;22;23;248;5480440
248;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;18;19;20;13;17;25;10;16;24;22;23;248;5445686
248;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;8;12;14;5;1;9;21;2;13;19;20;18;17;25;10;16;24;22;23;248;5487025
248;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;12;14;5;1;9;17;8;13;19;20;18;21;25;10;16;24;22;23;248;5480609
249;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;10;25;17;16;24;22;23;249;5435365
249;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;12;14;5;20;9;21;8;13;19;1;18;17;25;10;16;24;22;23;249;5466683
249;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;22;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;11;23;249;5450551
249;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
3;26;11;7;4;6;15;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23;249;5528350
249;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;23;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;12;249;5441293
249;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;23;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;2;249;5435022
249;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;12;14;5;1;13;21;8;9;19;20;18;17;25;10;16;24;22;23;249;5528137
249;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;22;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;11;23;249;5450551
249;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;12;18;5;1;9;21;8;13;19;20;14;17;25;10;16;24;22;23;249;5438996
249;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;12;14;5;18;9;21;8;13;19;20;1;17;25;10;16;24;22;23;249;5476448
249;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
3;26;11;7;4;6;15;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23;249;5528350
249;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;8;11;7;4;6;3;2;12;14;5;1;9;21;26;13;19;20;18;17;25;10;16;24;22;23;249;5450780
249;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;10;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;11;16;24;22;23;249;5436514
249;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;9;2;12;14;5;1;3;21;8;13;19;20;18;17;25;10;16;24;22;23;249;5575444
249;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;12;14;5;1;9;21;19;13;8;20;18;17;25;10;16;24;22;23;249;5530581
249;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;13;3;2;12;14;5;1;9;21;8;6;19;20;18;17;25;10;16;24;22;23;249;5433622
249;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;19;11;7;4;6;3;2;12;14;5;1;9;21;8;13;26;20;18;17;25;10;16;24;22;23;249;5479622
249;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;19;2;12;14;5;1;9;21;8;13;3;20;18;17;25;10;16;24;22;23;249;5462624
249;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;12;14;5;1;25;21;8;13;19;20;18;17;9;10;16;24;22;23;249;5521302
249;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;25;17;18;10;16;24;22;23;249;5605203
250;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;22;10;16;24;25;23;250;5442782
250;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;21;7;4;6;3;2;12;14;5;1;9;11;8;13;19;20;18;17;25;10;16;24;22;23;250;5455380
250;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
19;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;15;20;18;17;25;10;16;24;22;23;250;5503037
250;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;12;14;21;1;9;5;8;13;19;20;18;17;25;10;16;24;22;23;250;5485351
250;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;17;6;3;2;12;14;5;1;9;21;8;13;19;20;18;4;25;10;16;24;22;23;250;5476335
250;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;21;14;5;1;9;12;8;13;19;20;18;17;25;10;16;24;22;23;250;5482758
250;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;21;14;5;1;9;12;8;13;19;20;18;17;25;10;16;24;22;23;250;5482758
250;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;12;14;5;21;9;1;8;13;19;20;18;17;25;10;16;24;22;23;250;5453666
250;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
22;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;15;23;250;5485553
250;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;12;14;18;1;9;21;8;13;19;20;5;17;25;10;16;24;22;23;250;5536279
250;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;12;14;5;1;9;21;17;13;19;20;18;8;25;10;16;24;22;23;250;5459463
250;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;5;6;3;2;12;14;4;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23;250;5550505
250;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;10;25;16;24;22;23;250;5435765
250;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;12;14;10;1;9;21;8;13;19;20;18;17;25;5;16;24;22;23;250;5649917
250;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;12;14;5;1;9;18;8;13;19;20;21;17;25;10;16;24;22;23;250;5486391
250;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;12;17;5;1;9;21;8;13;19;20;18;14;25;10;16;24;22;23;250;5706363
250;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;14;7;4;6;3;2;12;11;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23;250;5609702
250;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;9;2;12;14;5;1;3;21;8;13;19;20;18;17;25;10;16;24;22;23;250;5575444
250;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;10;25;16;24;22;23;250;5435765
250;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;17;2;12;14;5;1;9;21;8;13;19;20;18;3;25;10;16;24;22;23;250;5501529
251;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;14;3;2;12;6;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23;251;5443925
251;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;10;18;17;25;20;16;24;22;23;251;5515162
251;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;20;4;6;3;2;12;14;5;1;9;21;8;13;19;7;18;17;25;10;16;24;22;23;251;5465194
251;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;22;24;23;251;5440082
251;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;12;14;5;1;9;20;8;13;19;21;18;17;25;10;16;24;22;23;251;5474886
251;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;24;18;17;25;10;16;20;22;23;251;5508578
251;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;16;14;5;1;9;21;8;13;19;20;18;17;25;10;12;24;22;23;251;5494377
251;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
22;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;15;23;251;5485553
251;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;3;11;7;4;6;26;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23;251;5491811
251;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;20;7;4;6;3;2;12;14;5;1;9;21;8;13;19;11;18;17;25;10;16;24;22;23;251;5479704
251;5433441;15;26;11;7;4;6;3;2;12;14;5;1;9;21;8;13;19;20;18;17;25;10;16;24;22;23
15;26;11;7;4;6;3;2;12;14;25;1;9;21;8;13;19;20;18;17;5;10;16;24;22;23;251;5620136
