"X1";"X5923696";"X17";"X22";"X20";"X14";"X9";"X1.1";"X24";"X5";"X23";"X13";"X19";"X6";"X25";"X10";"X8";"X11";"X4";"X26";"X18";"X2";"X15";"X7";"X12";"X3";"X21";"X16"
201;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
2;26;15;3;6;4;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23;201;5460364
201;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;2;12;8;21;11;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23;201;5442993
201;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;2;19;11;21;8;20;1;5;18;7;13;14;12;9;16;24;17;25;10;22;23;201;5463044
201;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;25;16;24;17;9;10;22;23;201;5581149
201;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;2;12;11;21;8;10;1;5;18;7;13;14;19;9;16;24;17;25;20;22;23;201;5493140
201;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;2;15;3;6;26;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23;201;5454785
201;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;18;12;11;21;8;20;1;5;2;7;13;14;19;9;16;24;17;25;10;22;23;201;5453969
201;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;21;6;2;12;11;3;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23;201;5536735
202;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;2;12;11;21;8;20;1;17;18;7;13;14;19;9;16;24;5;25;10;22;23;202;5622319
202;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;10;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;3;22;23;202;5446398
202;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;25;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;2;10;22;23;202;5455061
202;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;2;12;11;21;8;20;25;5;18;7;13;14;19;9;16;24;17;1;10;22;23;202;5506635
202;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;13;3;6;2;12;11;21;8;20;1;5;18;7;15;14;19;9;16;24;17;25;10;22;23;202;5480346
202;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;13;2;12;11;21;8;20;1;5;18;7;6;14;19;9;16;24;17;25;10;22;23;202;5449133
202;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;2;12;11;21;8;5;1;20;18;7;13;14;19;9;16;24;17;25;10;22;23;202;5498317
202;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;10;17;25;24;22;23;202;5443493
202;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;2;12;11;21;8;9;1;5;18;7;13;14;19;20;16;24;17;25;10;22;23;202;5484367
202;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
16;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;4;24;17;25;10;22;23;202;5445754
202;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;22;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;2;23;202;5445470
202;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;2;12;11;21;8;20;1;5;18;24;13;14;19;9;16;7;17;25;10;22;23;202;5448442
202;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;9;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;26;16;24;17;25;10;22;23;202;5521814
202;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;2;12;11;21;14;20;1;5;18;7;13;8;19;9;16;24;17;25;10;22;23;202;5488534
202;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;17;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;26;25;10;22;23;202;5451615
202;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;16;9;24;17;25;10;22;23;202;5578656
202;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;22;19;9;16;24;17;25;10;14;23;202;5520047
202;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;16;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;15;24;17;25;10;22;23;202;5452490
202;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;2;12;11;21;8;20;1;5;7;18;13;14;19;9;16;24;17;25;10;22;23;202;5518529
202;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;23;24;17;25;10;22;16;202;5451835
203;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;2;12;11;16;8;20;1;5;18;7;13;14;19;9;21;24;17;25;10;22;23;203;5491437
203;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;2;12;11;21;8;20;1;14;18;7;13;5;19;9;16;24;17;25;10;22;23;203;5567300
203;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;25;16;24;17;9;10;22;23;203;5581149
203;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;2;12;9;21;8;20;1;5;18;7;13;14;19;11;16;24;17;25;10;22;23;203;5502314
203;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;3;15;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23;203;5454020
203;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;2;17;11;21;8;20;1;5;18;7;13;14;19;9;16;24;12;25;10;22;23;203;5495306
203;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;22;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;26;23;203;5452614
203;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;19;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;26;9;16;24;17;25;10;22;23;203;5507027
203;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;16;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;3;24;17;25;10;22;23;203;5452096
203;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;2;12;11;21;8;20;1;5;13;7;18;14;19;9;16;24;17;25;10;22;23;203;5451569
203;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;11;12;2;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23;203;5442328
203;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;2;12;11;19;8;20;1;5;18;7;13;14;21;9;16;24;17;25;10;22;23;203;5475321
203;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;21;2;12;11;6;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23;203;5460319
203;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;2;12;11;21;8;20;1;13;18;7;5;14;19;9;16;24;17;25;10;22;23;203;5640623
203;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
25;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;4;10;22;23;203;5448354
203;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;14;3;6;2;12;11;21;8;20;1;5;18;7;13;15;19;9;16;24;17;25;10;22;23;203;5577138
203;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;13;12;11;21;8;20;1;5;18;7;2;14;19;9;16;24;17;25;10;22;23;203;5441869
203;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;2;12;11;21;8;20;10;5;18;7;13;14;19;9;16;24;17;25;1;22;23;203;5507945
203;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;12;3;6;2;15;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23;203;5512327
203;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;2;12;7;21;8;20;1;5;18;11;13;14;19;9;16;24;17;25;10;22;23;203;5459367
204;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;2;9;11;21;8;20;1;5;18;7;13;14;19;12;16;24;17;25;10;22;23;204;5530592
204;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;25;17;10;22;23;204;5441586
204;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;23;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;3;204;5526844
204;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;18;6;2;12;11;21;8;20;1;5;3;7;13;14;19;9;16;24;17;25;10;22;23;204;5522183
204;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;2;12;7;21;8;20;1;5;18;11;13;14;19;9;16;24;17;25;10;22;23;204;5459367
204;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;2;12;11;21;8;20;1;5;18;23;13;14;19;9;16;24;17;25;10;22;7;204;5471018
204;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;2;12;11;21;8;17;1;5;18;7;13;14;19;9;16;24;20;25;10;22;23;204;5518217
204;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
19;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;4;9;16;24;17;25;10;22;23;204;5522272
204;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;2;12;11;9;8;20;1;5;18;7;13;14;19;21;16;24;17;25;10;22;23;204;5474940
204;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;25;16;24;17;9;10;22;23;204;5581149
204;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;25;19;9;16;24;17;14;10;22;23;204;5614186
204;5441373;4;26;15;3;6;2;12;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23;204;5441373
204;5441373;4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;12;2;11;1;8;20;21;5;18;7;13;14;19;9;16;24;17;25;10;22;23;204;5492894
204;5441373;4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;7;2;11;21;8;20;1;5;18;12;13;14;19;9;16;24;17;25;10;22;23;204;5466663
204;5441373;4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;12;2;11;21;8;25;1;5;18;7;13;14;19;9;16;24;17;20;10;22;23;204;5493081
204;5441373;4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;12;2;11;21;19;20;1;5;18;7;13;14;8;9;16;24;17;25;10;22;23;204;5469018
204;5441373;4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;12;15;3;6;26;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23;204;5474717
204;5441373;4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;12;2;11;21;17;20;1;5;18;7;13;14;19;9;16;24;8;25;10;22;23;204;5534958
204;5441373;4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;12;2;11;21;8;20;1;5;7;18;13;14;19;9;16;24;17;25;10;22;23;204;5518529
204;5441373;4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;8;2;11;21;12;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23;204;5446006
205;5441373;4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;19;3;6;12;2;11;21;8;20;1;5;18;7;13;14;15;9;16;24;17;25;10;22;23;205;5507838
205;5441373;4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;12;13;11;21;8;20;1;5;18;7;2;14;19;9;16;24;17;25;10;22;23;205;5441869
205;5441373;4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;7;15;3;6;12;2;11;21;8;20;1;5;18;26;13;14;19;9;16;24;17;25;10;22;23;205;5441690
205;5441373;4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
16;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;4;24;17;25;10;22;23;205;5445754
205;5441373;4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;25;9;16;24;17;19;10;22;23;205;5544993
205;5441373;4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;12;2;18;21;8;20;1;5;11;7;13;14;19;9;16;24;17;25;10;22;23;205;5461311
205;5441373;4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;17;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;3;25;10;22;23;205;5449508
205;5441373;4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;12;2;11;7;8;20;1;5;18;21;13;14;19;9;16;24;17;25;10;22;23;205;5480955
205;5441373;4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;8;3;6;12;2;11;21;15;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23;205;5521163
205;5441373;4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;12;8;11;21;2;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23;205;5446858
205;5441373;4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;12;2;11;21;8;10;1;5;18;7;13;14;19;9;16;24;17;25;20;22;23;205;5493140
205;5441373;4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;12;2;11;21;8;24;1;5;18;7;13;14;19;9;16;20;17;25;10;22;23;205;5495644
205;5441373;4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;22;14;19;9;16;24;17;25;10;13;23;205;5447251
205;5441373;4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;22;23
4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;23;22;205;5441373
205;5441373;4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;23;22
4;26;10;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;15;23;22;205;5464406
205;5441373;4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;23;22
4;26;15;3;6;24;2;11;21;8;20;1;5;18;7;13;14;19;9;16;12;17;25;10;23;22;205;5483513
205;5441373;4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;23;22
4;26;15;3;6;12;2;11;5;8;20;1;21;18;7;13;14;19;9;16;24;17;25;10;23;22;205;5616010
205;5441373;4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;23;22
4;26;15;3;6;12;5;11;21;8;20;1;2;18;7;13;14;19;9;16;24;17;25;10;23;22;205;5679117
205;5441373;4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;23;22
4;26;15;3;6;12;2;11;22;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;23;21;205;5476047
205;5441373;4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;23;22
4;26;15;3;6;12;2;11;21;8;24;1;5;18;7;13;14;19;9;16;20;17;25;10;23;22;205;5495644
206;5441373;4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;23;22
4;26;15;17;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;3;25;10;23;22;206;5449508
206;5441373;4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;23;22
4;26;15;3;6;12;2;11;21;8;20;1;5;18;16;13;14;19;9;7;24;17;25;10;23;22;206;5450660
206;5441373;4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;23;22
4;26;15;3;6;12;2;11;21;8;23;1;5;18;7;13;14;19;9;16;24;17;25;10;20;22;206;5541170
206;5441373;4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;23;22
4;26;22;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;23;15;206;5490210
206;5441373;4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;23;22
4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;24;16;9;17;25;10;23;22;206;5559449
206;5441373;4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;23;22
4;26;15;3;6;12;2;11;21;8;20;1;5;19;7;13;14;18;9;16;24;17;25;10;23;22;206;5462842
206;5441373;4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;23;22
4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;23;9;16;24;17;25;10;19;22;206;5493258
206;5441373;4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;23;22
4;26;15;3;6;12;2;11;21;8;20;1;9;18;7;13;14;19;5;16;24;17;25;10;23;22;206;5472707
206;5441373;4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;23;22
4;26;15;3;16;12;2;11;21;8;20;1;5;18;7;13;14;19;9;6;24;17;25;10;23;22;206;5446360
206;5441373;4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;23;22
4;26;15;3;6;12;2;11;24;8;20;1;5;18;7;13;14;19;9;16;21;17;25;10;23;22;206;5493098
206;5441373;4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;23;22
4;26;15;3;6;12;2;11;21;8;16;1;5;18;7;13;14;19;9;20;24;17;25;10;23;22;206;5481127
206;5441373;4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;23;22
4;11;15;3;6;12;2;26;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;23;22;206;5454023
206;5441373;4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;23;22
4;26;15;18;6;12;2;11;21;8;20;1;5;3;7;13;14;19;9;16;24;17;25;10;23;22;206;5522183
206;5441373;4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;17;25;10;23;22
4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;25;17;10;23;22;206;5441586
206;5441586;4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;25;17;10;23;22
4;26;23;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;25;17;10;15;22;206;5499010
206;5441586;4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;25;17;10;23;22
4;26;15;14;6;12;2;11;21;8;20;1;5;18;7;13;3;19;9;16;24;25;17;10;23;22;206;5602954
206;5441586;4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;25;17;10;23;22
4;26;15;3;14;12;2;11;21;8;20;1;5;18;7;13;6;19;9;16;24;25;17;10;23;22;206;5560919
206;5441586;4;26;15;3;6;12;2;11;21;8;20;1;5;18;7;13;14;19;9;16;24;25;17;10;23;22
4;26;15;3;7;12;2;11;21;8;20;1;5;18;6;13;14;19;9;16;24;25;17;10;23;22;206;5440970
206;5440970;4;26;15;3;7;12;2;11;21;8;20;1;5;18;6;13;14;19;9;16;24;25;17;10;23;22
4;26;15;3;7;12;17;11;21;8;20;1;5;18;6;13;14;19;9;16;24;25;2;10;23;22;206;5455054
206;5440970;4;26;15;3;7;12;2;11;21;8;20;1;5;18;6;13;14;19;9;16;24;25;17;10;23;22
4;26;15;3;7;12;2;11;21;8;20;1;5;23;6;13;14;19;9;16;24;25;17;10;18;22;206;5477877
207;5440970;4;26;15;3;7;12;2;11;21;8;20;1;5;18;6;13;14;19;9;16;24;25;17;10;23;22
4;26;15;3;7;12;2;11;21;8;24;1;5;18;6;13;14;19;9;16;20;25;17;10;23;22;207;5495241
207;5440970;4;26;15;3;7;12;2;11;21;8;20;1;5;18;6;13;14;19;9;16;24;25;17;10;23;22
4;13;15;3;7;12;2;11;21;8;20;1;5;18;6;26;14;19;9;16;24;25;17;10;23;22;207;5459226
207;5440970;4;26;15;3;7;12;2;11;21;8;20;1;5;18;6;13;14;19;9;16;24;25;17;10;23;22
4;5;15;3;7;12;2;11;21;8;20;1;26;18;6;13;14;19;9;16;24;25;17;10;23;22;207;5556703
207;5440970;4;26;15;3;7;12;2;11;21;8;20;1;5;18;6;13;14;19;9;16;24;25;17;10;23;22
4;26;15;3;7;12;2;11;21;5;20;1;8;18;6;13;14;19;9;16;24;25;17;10;23;22;207;5554629
207;5440970;4;26;15;3;7;12;2;11;21;8;20;1;5;18;6;13;14;19;9;16;24;25;17;10;23;22
4;26;15;3;7;12;2;11;21;8;20;1;19;18;6;13;14;5;9;16;24;25;17;10;23;22;207;5487680
207;5440970;4;26;15;3;7;12;2;11;21;8;20;1;5;18;6;13;14;19;9;16;24;25;17;10;23;22
4;26;15;3;7;17;2;11;21;8;20;1;5;18;6;13;14;19;9;16;24;25;12;10;23;22;207;5481331
207;5440970;4;26;15;3;7;12;2;11;21;8;20;1;5;18;6;13;14;19;9;16;24;25;17;10;23;22
4;26;15;3;7;12;2;17;21;8;20;1;5;18;6;13;14;19;9;16;24;25;11;10;23;22;207;5453918
207;5440970;4;26;15;3;7;12;2;11;21;8;20;1;5;18;6;13;14;19;9;16;24;25;17;10;23;22
4;26;15;3;7;12;2;9;21;8;20;1;5;18;6;13;14;19;11;16;24;25;17;10;23;22;207;5501911
207;5440970;4;26;15;3;7;12;2;11;21;8;20;1;5;18;6;13;14;19;9;16;24;25;17;10;23;22
4;26;15;8;7;12;2;11;21;3;20;1;5;18;6;13;14;19;9;16;24;25;17;10;23;22;207;5481032
207;5440970;4;26;15;3;7;12;2;11;21;8;20;1;5;18;6;13;14;19;9;16;24;25;17;10;23;22
4;26;15;3;7;12;2;11;21;8;20;1;5;18;6;24;14;19;9;16;13;25;17;10;23;22;207;5459798
207;5440970;4;26;15;3;7;12;2;11;21;8;20;1;5;18;6;13;14;19;9;16;24;25;17;10;23;22
4;26;15;3;7;12;2;11;21;8;23;1;5;18;6;13;14;19;9;16;24;25;17;10;20;22;207;5540767
207;5440970;4;26;15;3;7;12;2;11;21;8;20;1;5;18;6;13;14;19;9;16;24;25;17;10;23;22
