"X1";"X270";"X33";"X41";"X9";"X38";"X58";"X50";"X22";"X27";"X29";"X54";"X2";"X15";"X11";"X37";"X48";"X30";"X23";"X14";"X6";"X7";"X61";"X49";"X8";"X17";"X28";"X3";"X36";"X55";"X62";"X57";"X24";"X47";"X64";"X25";"X51";"X19";"X52";"X45";"X44";"X63";"X42";"X39";"X21";"X1.1";"X16";"X31";"X13";"X56";"X59";"X60";"X10";"X4";"X5";"X20";"X32";"X18";"X35";"X53";"X26";"X46";"X34";"X43";"X40";"X12"
3;15;49;38;58;46;61;27;6;54;35;20;47;37;48;62;19;44;43;7;16;30;28;45;29;56;23;42;63;36;14;33;64;57;5;11;52;59;12;40;1;39;21;50;17;26;60;25;22;2;8;4;41;53;32;51;13;34;18;10;24;31;9;55;3;288
3;288;3;15;49;38;58;46;61;27;6;54;35;20;47;37;48;62;19;44;43;7;16;30;28;45;29;56;23;42;63;36;14;33;64;57;5;11;52;59;12;40;1;39;21;50;17;26;60;25;22;2;8;4;41;53;32;51;13;34;18;10;24;31;9;55
3;15;49;38;58;46;61;27;6;54;35;20;47;37;48;62;19;44;43;7;16;30;28;45;29;56;23;42;63;36;14;33;64;57;5;1;52;59;12;40;11;39;21;50;17;26;60;25;22;2;8;4;41;53;32;51;13;34;18;10;24;31;9;55;3;288
3;288;3;15;49;38;58;46;61;27;6;54;35;20;47;37;48;62;19;44;43;7;16;30;28;45;29;56;23;42;63;36;14;33;64;57;5;1;52;59;12;40;11;39;21;50;17;26;60;25;22;2;8;4;41;53;32;51;13;34;18;10;24;31;9;55
3;15;49;38;58;46;61;27;6;54;35;20;47;37;48;5;19;44;43;7;16;30;28;45;29;56;23;42;63;36;14;33;64;57;62;1;52;59;12;40;11;39;21;50;17;26;60;25;22;2;8;4;41;53;32;51;13;34;18;10;24;31;9;55;3;280
3;280;3;15;49;38;58;46;61;27;6;54;35;20;47;37;48;5;19;44;43;7;16;30;28;45;29;56;23;42;63;36;14;33;64;57;62;1;52;59;12;40;11;39;21;50;17;26;60;25;22;2;8;4;41;53;32;51;13;34;18;10;24;31;9;55
3;15;49;38;58;46;61;27;6;54;35;20;47;37;48;5;19;44;43;7;16;30;28;45;29;56;23;42;63;36;14;33;64;57;62;1;52;59;12;40;11;39;21;50;17;26;60;25;22;32;8;4;41;53;2;51;13;34;18;10;24;31;9;55;3;280
3;280;3;15;49;38;58;46;61;27;6;54;35;20;47;37;48;5;19;44;43;7;16;30;28;45;29;56;23;42;63;36;14;33;64;57;62;1;52;59;12;40;11;39;21;50;17;26;60;25;22;32;8;4;41;53;2;51;13;34;18;10;24;31;9;55
3;15;49;38;58;46;61;27;45;54;35;20;47;37;48;5;19;44;43;7;16;30;28;6;29;56;23;42;63;36;14;33;64;57;62;1;52;59;12;40;11;39;21;50;17;26;60;25;22;32;8;4;41;53;2;51;13;34;18;10;24;31;9;55;3;280
3;280;3;15;49;38;58;46;61;27;45;54;35;20;47;37;48;5;19;44;43;7;16;30;28;6;29;56;23;42;63;36;14;33;64;57;62;1;52;59;12;40;11;39;21;50;17;26;60;25;22;32;8;4;41;53;2;51;13;34;18;10;24;31;9;55
3;15;49;38;58;46;61;27;45;54;35;20;47;37;48;5;19;44;43;7;16;30;28;6;29;56;23;42;63;36;14;33;64;57;62;1;52;59;12;40;11;39;21;50;17;26;60;25;22;32;53;4;41;8;2;51;13;34;18;10;24;31;9;55;3;280
3;280;3;15;49;38;58;46;61;27;45;54;35;20;47;37;48;5;19;44;43;7;16;30;28;6;29;56;23;42;63;36;14;33;64;57;62;1;52;59;12;40;11;39;21;50;17;26;60;25;22;32;53;4;41;8;2;51;13;34;18;10;24;31;9;55
3;15;49;38;58;46;61;27;45;54;35;20;47;37;48;5;19;44;43;7;16;30;28;6;29;56;23;42;63;36;14;24;64;57;62;1;52;59;12;40;11;39;21;50;17;26;60;25;22;32;53;4;41;8;2;51;13;34;18;10;33;31;9;55;3;286
3;286;3;15;49;38;58;46;61;27;45;54;35;20;47;37;48;5;19;44;43;7;16;30;28;6;29;56;23;42;63;36;14;24;64;57;62;1;52;59;12;40;11;39;21;50;17;26;60;25;22;32;53;4;41;8;2;51;13;34;18;10;33;31;9;55
3;15;49;38;58;46;61;27;45;54;35;20;63;37;48;5;19;44;43;7;16;30;28;6;29;56;23;42;47;36;14;24;64;57;62;1;52;59;12;40;11;39;21;50;17;26;60;25;22;32;53;4;41;8;2;51;13;34;18;10;33;31;9;55;3;286
3;286;3;15;49;38;58;46;61;27;45;54;35;20;63;37;48;5;19;44;43;7;16;30;28;6;29;56;23;42;47;36;14;24;64;57;62;1;52;59;12;40;11;39;21;50;17;26;60;25;22;32;53;4;41;8;2;51;13;34;18;10;33;31;9;55
3;15;49;38;58;46;61;27;45;54;35;20;63;37;48;5;19;44;43;7;16;30;28;6;29;56;23;42;47;36;14;24;64;57;62;1;52;59;12;32;11;39;21;50;17;26;60;25;22;40;53;4;41;8;2;51;13;34;18;10;33;31;9;55;3;286
4;286;3;15;49;38;58;46;61;27;45;54;35;20;63;37;48;5;19;44;43;7;16;30;28;6;29;56;23;42;47;36;14;24;64;57;62;1;52;59;12;32;11;39;21;50;17;26;60;25;22;40;53;4;41;8;2;51;13;34;18;10;33;31;9;55
3;15;49;38;58;46;61;27;45;54;35;20;63;37;48;5;19;44;43;7;16;30;28;6;29;56;23;42;47;36;14;41;64;57;62;1;52;59;12;32;11;39;21;50;17;26;60;25;22;40;53;4;24;8;2;51;13;34;18;10;33;31;9;55;4;278
4;278;3;15;49;38;58;46;61;27;45;54;35;20;63;37;48;5;19;44;43;7;16;30;28;6;29;56;23;42;47;36;14;41;64;57;62;1;52;59;12;32;11;39;21;50;17;26;60;25;22;40;53;4;24;8;2;51;13;34;18;10;33;31;9;55
3;15;49;38;58;46;61;27;45;54;35;20;63;37;48;5;19;8;43;7;16;30;28;6;29;56;23;42;47;36;14;41;64;57;62;1;52;59;12;32;11;39;21;50;17;26;60;25;22;40;53;4;24;44;2;51;13;34;18;10;33;31;9;55;4;278
4;278;3;15;49;38;58;46;61;27;45;54;35;20;63;37;48;5;19;8;43;7;16;30;28;6;29;56;23;42;47;36;14;41;64;57;62;1;52;59;12;32;11;39;21;50;17;26;60;25;22;40;53;4;24;44;2;51;13;34;18;10;33;31;9;55
3;15;38;49;58;46;61;27;45;54;35;20;63;37;48;5;19;8;43;7;16;30;28;6;29;56;23;42;47;36;14;41;64;57;62;1;52;59;12;32;11;39;21;50;17;26;60;25;22;40;53;4;24;44;2;51;13;34;18;10;33;31;9;55;4;280
4;280;3;15;38;49;58;46;61;27;45;54;35;20;63;37;48;5;19;8;43;7;16;30;28;6;29;56;23;42;47;36;14;41;64;57;62;1;52;59;12;32;11;39;21;50;17;26;60;25;22;40;53;4;24;44;2;51;13;34;18;10;33;31;9;55
3;15;31;49;58;46;61;27;45;54;35;20;63;37;48;5;19;8;43;7;16;30;28;6;29;56;23;42;47;36;14;41;64;57;62;1;52;59;12;32;11;39;21;50;17;26;60;25;22;40;53;4;24;44;2;51;13;34;18;10;33;38;9;55;4;286
4;286;3;15;31;49;58;46;61;27;45;54;35;20;63;37;48;5;19;8;43;7;16;30;28;6;29;56;23;42;47;36;14;41;64;57;62;1;52;59;12;32;11;39;21;50;17;26;60;25;22;40;53;4;24;44;2;51;13;34;18;10;33;38;9;55
3;54;31;49;58;46;61;27;45;15;35;20;63;37;48;5;19;8;43;7;16;30;28;6;29;56;23;42;47;36;14;41;64;57;62;1;52;59;12;32;11;39;21;50;17;26;60;25;22;40;53;4;24;44;2;51;13;34;18;10;33;38;9;55;4;290
4;290;3;54;31;49;58;46;61;27;45;15;35;20;63;37;48;5;19;8;43;7;16;30;28;6;29;56;23;42;47;36;14;41;64;57;62;1;52;59;12;32;11;39;21;50;17;26;60;25;22;40;53;4;24;44;2;51;13;34;18;10;33;38;9;55
3;54;31;49;58;46;61;27;45;15;35;20;63;37;48;5;19;8;43;7;16;30;28;6;29;56;23;42;47;36;14;41;64;57;62;1;52;51;12;32;11;39;21;50;17;26;60;25;22;40;53;4;24;44;2;59;13;34;18;10;33;38;9;55;4;290
4;290;3;54;31;49;58;46;61;27;45;15;35;20;63;37;48;5;19;8;43;7;16;30;28;6;29;56;23;42;47;36;14;41;64;57;62;1;52;51;12;32;11;39;21;50;17;26;60;25;22;40;53;4;24;44;2;59;13;34;18;10;33;38;9;55
3;54;31;49;58;46;61;27;45;15;35;6;63;37;48;5;19;8;43;7;16;30;28;20;29;56;23;42;47;36;14;41;64;57;62;1;52;51;12;32;11;39;21;50;17;26;60;25;22;40;53;4;24;44;2;59;13;34;18;10;33;38;9;55;4;290
4;290;3;54;31;49;58;46;61;27;45;15;35;6;63;37;48;5;19;8;43;7;16;30;28;20;29;56;23;42;47;36;14;41;64;57;62;1;52;51;12;32;11;39;21;50;17;26;60;25;22;40;53;4;24;44;2;59;13;34;18;10;33;38;9;55
3;54;23;49;58;46;61;27;45;15;35;6;63;37;48;5;19;8;43;7;16;30;28;20;29;56;31;42;47;36;14;41;64;57;62;1;52;51;12;32;11;39;21;50;17;26;60;25;22;40;53;4;24;44;2;59;13;34;18;10;33;38;9;55;4;284
4;284;3;54;23;49;58;46;61;27;45;15;35;6;63;37;48;5;19;8;43;7;16;30;28;20;29;56;31;42;47;36;14;41;64;57;62;1;52;51;12;32;11;39;21;50;17;26;60;25;22;40;53;4;24;44;2;59;13;34;18;10;33;38;9;55
3;54;23;49;58;46;61;27;45;15;35;6;63;37;48;5;19;8;43;7;16;30;28;20;29;56;31;42;47;36;14;41;64;57;62;1;52;51;12;32;11;44;21;50;17;26;60;25;22;40;53;4;24;39;2;59;13;34;18;10;33;38;9;55;4;284
4;284;3;54;23;49;58;46;61;27;45;15;35;6;63;37;48;5;19;8;43;7;16;30;28;20;29;56;31;42;47;36;14;41;64;57;62;1;52;51;12;32;11;44;21;50;17;26;60;25;22;40;53;4;24;39;2;59;13;34;18;10;33;38;9;55
3;31;23;49;58;46;61;27;45;15;35;6;63;37;48;5;19;8;43;7;16;30;28;20;29;56;54;42;47;36;14;41;64;57;62;1;52;51;12;32;11;44;21;50;17;26;60;25;22;40;53;4;24;39;2;59;13;34;18;10;33;38;9;55;4;300
4;300;3;31;23;49;58;46;61;27;45;15;35;6;63;37;48;5;19;8;43;7;16;30;28;20;29;56;54;42;47;36;14;41;64;57;62;1;52;51;12;32;11;44;21;50;17;26;60;25;22;40;53;4;24;39;2;59;13;34;18;10;33;38;9;55
3;31;25;49;58;46;61;27;45;15;35;6;63;37;48;5;19;8;43;7;16;30;28;20;29;56;54;42;47;36;14;41;64;57;62;1;52;51;12;32;11;44;21;50;17;26;60;23;22;40;53;4;24;39;2;59;13;34;18;10;33;38;9;55;4;302
4;302;3;31;25;49;58;46;61;27;45;15;35;6;63;37;48;5;19;8;43;7;16;30;28;20;29;56;54;42;47;36;14;41;64;57;62;1;52;51;12;32;11;44;21;50;17;26;60;23;22;40;53;4;24;39;2;59;13;34;18;10;33;38;9;55
3;31;13;49;58;46;61;27;45;15;35;6;63;37;48;5;19;8;43;7;16;30;28;20;29;56;54;42;47;36;14;41;64;57;62;1;52;51;12;32;11;44;21;50;17;26;60;23;22;40;53;4;24;39;2;59;25;34;18;10;33;38;9;55;4;302
4;302;3;31;13;49;58;46;61;27;45;15;35;6;63;37;48;5;19;8;43;7;16;30;28;20;29;56;54;42;47;36;14;41;64;57;62;1;52;51;12;32;11;44;21;50;17;26;60;23;22;40;53;4;24;39;2;59;25;34;18;10;33;38;9;55
3;31;13;49;58;46;61;27;45;15;35;6;63;37;48;5;19;8;43;7;16;30;28;20;29;56;54;42;47;36;14;41;64;57;51;1;52;62;12;32;11;44;21;50;17;26;60;23;22;40;53;4;24;39;2;59;25;34;18;10;33;38;9;55;4;306
4;306;3;31;13;49;58;46;61;27;45;15;35;6;63;37;48;5;19;8;43;7;16;30;28;20;29;56;54;42;47;36;14;41;64;57;51;1;52;62;12;32;11;44;21;50;17;26;60;23;22;40;53;4;24;39;2;59;25;34;18;10;33;38;9;55
3;31;13;49;58;46;61;27;45;15;30;6;63;37;48;5;19;8;43;7;16;35;28;20;29;56;54;42;47;36;14;41;64;57;51;1;52;62;12;32;11;44;21;50;17;26;60;23;22;40;53;4;24;39;2;59;25;34;18;10;33;38;9;55;4;310
4;310;3;31;13;49;58;46;61;27;45;15;30;6;63;37;48;5;19;8;43;7;16;35;28;20;29;56;54;42;47;36;14;41;64;57;51;1;52;62;12;32;11;44;21;50;17;26;60;23;22;40;53;4;24;39;2;59;25;34;18;10;33;38;9;55
3;31;13;49;58;46;61;59;45;15;30;6;63;37;48;5;19;8;43;7;16;35;28;20;29;56;54;42;47;36;14;41;64;57;51;1;52;62;12;32;11;44;21;50;17;26;60;23;22;40;53;4;24;39;2;27;25;34;18;10;33;38;9;55;4;306
4;306;3;31;13;49;58;46;61;59;45;15;30;6;63;37;48;5;19;8;43;7;16;35;28;20;29;56;54;42;47;36;14;41;64;57;51;1;52;62;12;32;11;44;21;50;17;26;60;23;22;40;53;4;24;39;2;27;25;34;18;10;33;38;9;55
3;31;13;49;58;46;61;59;45;15;30;6;63;37;48;5;19;8;43;7;16;35;28;20;29;56;54;42;47;36;14;41;64;57;51;1;52;62;23;32;11;44;21;50;17;26;60;12;22;40;53;4;24;39;2;27;25;34;18;10;33;38;9;55;4;294
4;294;3;31;13;49;58;46;61;59;45;15;30;6;63;37;48;5;19;8;43;7;16;35;28;20;29;56;54;42;47;36;14;41;64;57;51;1;52;62;23;32;11;44;21;50;17;26;60;12;22;40;53;4;24;39;2;27;25;34;18;10;33;38;9;55
3;31;13;25;58;46;61;59;45;15;30;6;63;37;48;5;19;8;43;7;16;35;28;20;29;56;54;42;47;36;14;41;64;57;51;1;52;62;23;32;11;44;21;50;17;26;60;12;22;40;53;4;24;39;2;27;49;34;18;10;33;38;9;55;4;290
4;290;3;31;13;25;58;46;61;59;45;15;30;6;63;37;48;5;19;8;43;7;16;35;28;20;29;56;54;42;47;36;14;41;64;57;51;1;52;62;23;32;11;44;21;50;17;26;60;12;22;40;53;4;24;39;2;27;49;34;18;10;33;38;9;55
3;31;13;25;58;46;61;59;45;15;23;6;63;37;48;5;19;8;43;7;16;35;28;20;29;56;54;42;47;36;14;41;64;57;51;1;52;62;30;32;11;44;21;50;17;26;60;12;22;40;53;4;24;39;2;27;49;34;18;10;33;38;9;55;4;284
4;284;3;31;13;25;58;46;61;59;45;15;23;6;63;37;48;5;19;8;43;7;16;35;28;20;29;56;54;42;47;36;14;41;64;57;51;1;52;62;30;32;11;44;21;50;17;26;60;12;22;40;53;4;24;39;2;27;49;34;18;10;33;38;9;55
3;31;13;25;58;46;35;59;45;15;23;6;63;37;48;5;19;8;43;7;16;61;28;20;29;56;54;42;47;36;14;41;64;57;51;1;52;62;30;32;11;44;21;50;17;26;60;12;22;40;53;4;24;39;2;27;49;34;18;10;33;38;9;55;4;284
4;284;3;31;13;25;58;46;35;59;45;15;23;6;63;37;48;5;19;8;43;7;16;61;28;20;29;56;54;42;47;36;14;41;64;57;51;1;52;62;30;32;11;44;21;50;17;26;60;12;22;40;53;4;24;39;2;27;49;34;18;10;33;38;9;55
3;31;13;25;58;46;35;59;30;15;23;6;63;37;48;5;19;8;43;7;16;61;28;20;29;56;54;42;47;36;14;41;64;57;51;1;52;62;45;32;11;44;21;50;17;26;60;12;22;40;53;4;24;39;2;27;49;34;18;10;33;38;9;55;4;290
5;290;3;31;13;25;58;46;35;59;30;15;23;6;63;37;48;5;19;8;43;7;16;61;28;20;29;56;54;42;47;36;14;41;64;57;51;1;52;62;45;32;11;44;21;50;17;26;60;12;22;40;53;4;24;39;2;27;49;34;18;10;33;38;9;55
3;31;13;25;58;46;35;59;30;15;23;6;63;37;48;5;19;8;43;7;16;61;28;20;29;56;54;42;47;36;14;41;64;57;51;1;52;62;45;32;11;44;21;50;17;26;33;12;22;40;53;4;24;39;2;27;49;34;18;10;60;38;9;55;5;290
5;290;3;31;13;25;58;46;35;59;30;15;23;6;63;37;48;5;19;8;43;7;16;61;28;20;29;56;54;42;47;36;14;41;64;57;51;1;52;62;45;32;11;44;21;50;17;26;33;12;22;40;53;4;24;39;2;27;49;34;18;10;60;38;9;55
3;31;13;25;58;46;12;59;30;15;23;6;63;37;48;5;19;8;43;7;16;61;28;20;29;56;54;42;47;36;14;41;64;57;51;1;52;62;45;32;11;44;21;50;17;26;33;35;22;40;53;4;24;39;2;27;49;34;18;10;60;38;9;55;5;290
5;290;3;31;13;25;58;46;12;59;30;15;23;6;63;37;48;5;19;8;43;7;16;61;28;20;29;56;54;42;47;36;14;41;64;57;51;1;52;62;45;32;11;44;21;50;17;26;33;35;22;40;53;4;24;39;2;27;49;34;18;10;60;38;9;55
3;31;13;25;58;46;12;59;30;49;23;6;63;37;48;5;19;8;43;7;16;61;28;20;29;56;54;42;47;36;14;41;64;57;51;1;52;62;45;32;11;44;21;50;17;26;33;35;22;40;53;4;24;39;2;27;15;34;18;10;60;38;9;55;5;282
5;282;3;31;13;25;58;46;12;59;30;49;23;6;63;37;48;5;19;8;43;7;16;61;28;20;29;56;54;42;47;36;14;41;64;57;51;1;52;62;45;32;11;44;21;50;17;26;33;35;22;40;53;4;24;39;2;27;15;34;18;10;60;38;9;55
3;31;13;25;58;47;12;59;30;49;23;6;63;37;48;5;19;8;43;7;16;61;28;20;29;56;54;42;46;36;14;41;64;57;51;1;52;62;45;32;11;44;21;50;17;26;33;35;22;40;53;4;24;39;2;27;15;34;18;10;60;38;9;55;5;274
5;274;3;31;13;25;58;47;12;59;30;49;23;6;63;37;48;5;19;8;43;7;16;61;28;20;29;56;54;42;46;36;14;41;64;57;51;1;52;62;45;32;11;44;21;50;17;26;33;35;22;40;53;4;24;39;2;27;15;34;18;10;60;38;9;55
3;31;13;25;58;47;12;59;30;49;23;6;63;37;48;5;19;8;43;7;16;61;28;20;29;56;54;42;46;36;14;41;64;57;51;1;52;62;45;32;26;44;21;50;17;11;33;35;22;40;53;4;24;39;2;27;15;34;18;10;60;38;9;55;5;262
5;262;3;31;13;25;58;47;12;59;30;49;23;6;63;37;48;5;19;8;43;7;16;61;28;20;29;56;54;42;46;36;14;41;64;57;51;1;52;62;45;32;26;44;21;50;17;11;33;35;22;40;53;4;24;39;2;27;15;34;18;10;60;38;9;55
3;31;13;25;58;47;12;48;30;49;23;6;63;37;59;5;19;8;43;7;16;61;28;20;29;56;54;42;46;36;14;41;64;57;51;1;52;62;45;32;26;44;21;50;17;11;33;35;22;40;53;4;24;39;2;27;15;34;18;10;60;38;9;55;5;264
5;264;3;31;13;25;58;47;12;48;30;49;23;6;63;37;59;5;19;8;43;7;16;61;28;20;29;56;54;42;46;36;14;41;64;57;51;1;52;62;45;32;26;44;21;50;17;11;33;35;22;40;53;4;24;39;2;27;15;34;18;10;60;38;9;55
3;31;13;25;58;47;12;48;30;49;23;6;63;37;59;5;19;8;43;7;16;61;28;20;29;56;54;42;46;36;14;41;64;57;2;1;52;62;45;32;26;44;21;50;17;11;33;35;22;40;53;4;24;39;51;27;15;34;18;10;60;38;9;55;5;268
5;268;3;31;13;25;58;47;12;48;30;49;23;6;63;37;59;5;19;8;43;7;16;61;28;20;29;56;54;42;46;36;14;41;64;57;2;1;52;62;45;32;26;44;21;50;17;11;33;35;22;40;53;4;24;39;51;27;15;34;18;10;60;38;9;55
3;31;13;25;58;47;12;48;30;49;23;6;63;37;59;5;19;8;43;51;16;61;28;20;29;56;54;42;46;36;14;41;64;57;2;1;52;62;45;32;26;44;21;50;17;11;33;35;22;40;53;4;24;39;7;27;15;34;18;10;60;38;9;55;5;258
5;258;3;31;13;25;58;47;12;48;30;49;23;6;63;37;59;5;19;8;43;51;16;61;28;20;29;56;54;42;46;36;14;41;64;57;2;1;52;62;45;32;26;44;21;50;17;11;33;35;22;40;53;4;24;39;7;27;15;34;18;10;60;38;9;55
3;31;13;25;58;47;12;48;30;49;23;6;63;37;59;5;19;8;43;51;16;61;28;20;29;56;54;42;46;36;14;41;53;57;2;1;52;62;45;32;26;44;21;50;17;11;33;35;22;40;64;4;24;39;7;27;15;34;18;10;60;38;9;55;5;256
5;256;3;31;13;25;58;47;12;48;30;49;23;6;63;37;59;5;19;8;43;51;16;61;28;20;29;56;54;42;46;36;14;41;53;57;2;1;52;62;45;32;26;44;21;50;17;11;33;35;22;40;64;4;24;39;7;27;15;34;18;10;60;38;9;55
3;31;13;25;58;47;12;48;30;49;23;6;63;37;59;5;19;8;43;51;16;61;28;20;29;56;54;42;46;36;14;41;53;57;2;38;52;62;45;32;26;44;21;50;17;11;33;35;22;40;64;4;24;39;7;27;15;34;18;10;60;1;9;55;5;256
5;256;3;31;13;25;58;47;12;48;30;49;23;6;63;37;59;5;19;8;43;51;16;61;28;20;29;56;54;42;46;36;14;41;53;57;2;38;52;62;45;32;26;44;21;50;17;11;33;35;22;40;64;4;24;39;7;27;15;34;18;10;60;1;9;55
3;31;13;25;58;47;12;48;30;49;23;6;63;37;59;5;19;8;43;51;16;4;28;20;29;56;54;42;46;36;14;41;53;57;2;38;52;62;45;32;26;44;21;50;17;11;33;35;22;40;64;61;24;39;7;27;15;34;18;10;60;1;9;55;5;260
5;260;3;31;13;25;58;47;12;48;30;49;23;6;63;37;59;5;19;8;43;51;16;4;28;20;29;56;54;42;46;36;14;41;53;57;2;38;52;62;45;32;26;44;21;50;17;11;33;35;22;40;64;61;24;39;7;27;15;34;18;10;60;1;9;55
3;31;13;25;58;47;12;37;30;49;23;6;63;48;59;5;19;8;43;51;16;4;28;20;29;56;54;42;46;36;14;41;53;57;2;38;52;62;45;32;26;44;21;50;17;11;33;35;22;40;64;61;24;39;7;27;15;34;18;10;60;1;9;55;5;256
5;256;3;31;13;25;58;47;12;37;30;49;23;6;63;48;59;5;19;8;43;51;16;4;28;20;29;56;54;42;46;36;14;41;53;57;2;38;52;62;45;32;26;44;21;50;17;11;33;35;22;40;64;61;24;39;7;27;15;34;18;10;60;1;9;55
3;31;13;25;58;47;12;37;30;49;23;6;63;48;59;5;19;8;43;51;16;4;28;20;29;56;54;42;46;36;14;41;53;57;2;38;52;62;45;32;26;44;21;50;24;11;33;35;22;40;64;61;17;39;7;27;15;34;18;10;60;1;9;55;5;256
5;256;3;31;13;25;58;47;12;37;30;49;23;6;63;48;59;5;19;8;43;51;16;4;28;20;29;56;54;42;46;36;14;41;53;57;2;38;52;62;45;32;26;44;21;50;24;11;33;35;22;40;64;61;17;39;7;27;15;34;18;10;60;1;9;55
3;31;13;25;58;47;12;37;30;49;23;6;63;48;59;5;19;8;43;51;16;4;28;39;29;56;54;42;46;36;14;41;53;57;2;38;52;62;45;32;26;44;21;50;24;11;33;35;22;40;64;61;17;20;7;27;15;34;18;10;60;1;9;55;5;256
5;256;3;31;13;25;58;47;12;37;30;49;23;6;63;48;59;5;19;8;43;51;16;4;28;39;29;56;54;42;46;36;14;41;53;57;2;38;52;62;45;32;26;44;21;50;24;11;33;35;22;40;64;61;17;20;7;27;15;34;18;10;60;1;9;55
3;31;13;25;58;47;12;37;30;49;23;6;63;32;59;5;19;8;43;51;16;4;28;39;29;56;54;42;46;36;14;41;53;57;2;38;52;62;45;48;26;44;21;50;24;11;33;35;22;40;64;61;17;20;7;27;15;34;18;10;60;1;9;55;5;260
5;260;3;31;13;25;58;47;12;37;30;49;23;6;63;32;59;5;19;8;43;51;16;4;28;39;29;56;54;42;46;36;14;41;53;57;2;38;52;62;45;48;26;44;21;50;24;11;33;35;22;40;64;61;17;20;7;27;15;34;18;10;60;1;9;55
3;31;13;25;58;47;12;37;30;49;23;6;63;32;59;5;19;8;51;43;16;4;28;39;29;56;54;42;46;36;14;41;53;57;2;38;52;62;45;48;26;44;21;50;24;11;33;35;22;40;64;61;17;20;7;27;15;34;18;10;60;1;9;55;5;256
5;256;3;31;13;25;58;47;12;37;30;49;23;6;63;32;59;5;19;8;51;43;16;4;28;39;29;56;54;42;46;36;14;41;53;57;2;38;52;62;45;48;26;44;21;50;24;11;33;35;22;40;64;61;17;20;7;27;15;34;18;10;60;1;9;55
3;31;13;25;58;47;12;37;30;49;23;6;63;32;59;5;19;8;51;43;21;4;28;39;29;56;54;42;46;36;14;41;53;57;2;38;52;62;45;48;26;44;16;50;24;11;33;35;22;40;64;61;17;20;7;27;15;34;18;10;60;1;9;55;5;256
5;256;3;31;13;25;58;47;12;37;30;49;23;6;63;32;59;5;19;8;51;43;21;4;28;39;29;56;54;42;46;36;14;41;53;57;2;38;52;62;45;48;26;44;16;50;24;11;33;35;22;40;64;61;17;20;7;27;15;34;18;10;60;1;9;55
3;31;13;25;58;47;12;37;30;49;23;6;63;32;59;5;19;8;51;43;21;4;28;39;29;56;54;42;46;36;14;41;53;57;2;38;52;62;45;48;26;44;16;50;24;11;33;35;22;40;64;61;17;20;7;27;15;10;18;34;60;1;9;55;5;256
5;256;3;31;13;25;58;47;12;37;30;49;23;6;63;32;59;5;19;8;51;43;21;4;28;39;29;56;54;42;46;36;14;41;53;57;2;38;52;62;45;48;26;44;16;50;24;11;33;35;22;40;64;61;17;20;7;27;15;10;18;34;60;1;9;55
3;31;13;25;58;47;12;37;30;49;23;6;63;32;59;5;19;8;51;43;21;4;28;39;29;56;54;42;46;36;14;41;53;57;2;38;52;62;45;7;26;44;16;50;24;11;33;35;22;40;64;61;17;20;48;27;15;10;18;34;60;1;9;55;5;256
5;256;3;31;13;25;58;47;12;37;30;49;23;6;63;32;59;5;19;8;51;43;21;4;28;39;29;56;54;42;46;36;14;41;53;57;2;38;52;62;45;7;26;44;16;50;24;11;33;35;22;40;64;61;17;20;48;27;15;10;18;34;60;1;9;55
3;31;13;25;58;47;12;37;30;49;23;6;63;32;59;5;19;8;51;43;21;4;28;39;29;62;54;42;46;36;14;41;53;57;2;38;52;56;45;7;26;44;16;50;24;11;33;35;22;40;64;61;17;20;48;27;15;10;18;34;60;1;9;55;5;256
6;256;3;31;13;25;58;47;12;37;30;49;23;6;63;32;59;5;19;8;51;43;21;4;28;39;29;62;54;42;46;36;14;41;53;57;2;38;52;56;45;7;26;44;16;50;24;11;33;35;22;40;64;61;17;20;48;27;15;10;18;34;60;1;9;55
3;31;13;25;58;47;12;37;30;49;23;6;63;32;59;5;19;8;51;43;21;4;28;39;29;62;54;42;46;36;14;41;53;57;17;38;52;56;45;7;26;44;16;50;24;11;33;35;22;40;64;61;2;20;48;27;15;10;18;34;60;1;9;55;6;252
6;252;3;31;13;25;58;47;12;37;30;49;23;6;63;32;59;5;19;8;51;43;21;4;28;39;29;62;54;42;46;36;14;41;53;57;17;38;52;56;45;7;26;44;16;50;24;11;33;35;22;40;64;61;2;20;48;27;15;10;18;34;60;1;9;55
3;31;13;25;58;49;12;37;30;47;23;6;63;32;59;5;19;8;51;43;21;4;28;39;29;62;54;42;46;36;14;41;53;57;17;38;52;56;45;7;26;44;16;50;24;11;33;35;22;40;64;61;2;20;48;27;15;10;18;34;60;1;9;55;6;252
6;252;3;31;13;25;58;49;12;37;30;47;23;6;63;32;59;5;19;8;51;43;21;4;28;39;29;62;54;42;46;36;14;41;53;57;17;38;52;56;45;7;26;44;16;50;24;11;33;35;22;40;64;61;2;20;48;27;15;10;18;34;60;1;9;55
3;31;13;25;58;49;12;37;30;47;23;6;36;32;59;5;19;8;51;43;21;4;28;39;29;62;54;42;46;63;14;41;53;57;17;38;52;56;45;7;26;44;16;50;24;11;33;35;22;40;64;61;2;20;48;27;15;10;18;34;60;1;9;55;6;252
6;252;3;31;13;25;58;49;12;37;30;47;23;6;36;32;59;5;19;8;51;43;21;4;28;39;29;62;54;42;46;63;14;41;53;57;17;38;52;56;45;7;26;44;16;50;24;11;33;35;22;40;64;61;2;20;48;27;15;10;18;34;60;1;9;55
