"X1";"X28320";"X21";"X5";"X12";"X13";"X14";"X17";"X25";"X28";"X32";"X7";"X27";"X4";"X20";"X11";"X22";"X31";"X19";"X3";"X23";"X18";"X1.1";"X6";"X26";"X10";"X9";"X16";"X30";"X2";"X29";"X24";"X8";"X15"
20;2;3;23;10;25;8;7;12;13;5;1;14;30;22;11;15;27;6;4;19;9;21;18;28;26;24;16;17;29;32;31;143;22102
143;20422;6;2;3;23;10;25;8;7;12;13;5;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31
6;2;3;23;10;25;8;7;12;13;5;1;14;24;22;11;15;27;20;4;19;9;21;18;28;26;30;16;17;29;32;31;143;20902
143;20422;6;2;3;23;10;25;8;7;12;13;5;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31
6;2;3;23;10;25;8;7;12;13;5;1;14;30;11;22;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31;143;21176
143;20422;6;2;3;23;10;25;8;7;12;13;5;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31
6;2;3;23;10;25;8;11;12;13;5;1;14;30;22;7;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31;143;20622
144;20422;6;2;3;23;10;25;8;7;12;13;5;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31
6;2;3;23;10;25;8;7;12;13;5;4;14;30;22;11;15;27;20;1;19;9;21;18;28;26;24;16;17;29;32;31;144;20902
144;20422;6;2;3;23;10;25;8;7;12;13;5;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31
6;2;3;23;10;25;8;26;12;13;5;1;14;30;22;11;15;27;20;4;19;9;21;18;28;7;24;16;17;29;32;31;144;22138
144;20422;6;2;3;23;10;25;8;7;12;13;5;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31
6;2;3;23;19;25;8;7;12;13;5;1;14;30;22;11;15;27;20;4;10;9;21;18;28;26;24;16;17;29;32;31;144;21162
144;20422;6;2;3;23;10;25;8;7;12;13;5;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31
6;2;3;23;10;25;8;7;12;13;5;1;14;30;22;11;17;27;20;4;19;9;21;18;28;26;24;16;15;29;32;31;144;22748
144;20422;6;2;3;23;10;25;8;7;12;13;5;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31
2;6;3;23;10;25;8;7;12;13;5;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31;144;20402
144;20402;2;6;3;23;10;25;8;7;12;13;5;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31
2;6;3;23;10;25;8;18;12;13;5;1;14;30;22;11;15;27;20;4;19;9;21;7;28;26;24;16;17;29;32;31;144;21866
144;20402;2;6;3;23;10;25;8;7;12;13;5;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31
2;6;3;23;25;10;8;7;12;13;5;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31;144;20706
144;20402;2;6;3;23;10;25;8;7;12;13;5;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31
2;6;3;23;10;25;8;7;12;13;5;1;14;4;22;11;15;27;20;30;19;9;21;18;28;26;24;16;17;29;32;31;144;21794
144;20402;2;6;3;23;10;25;8;7;12;13;5;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31
2;6;3;23;5;25;8;7;12;13;10;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31;144;20322
144;20322;2;6;3;23;5;25;8;7;12;13;10;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31
2;3;6;23;5;25;8;7;12;13;10;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31;144;20322
144;20322;2;3;6;23;5;25;8;7;12;13;10;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31
2;3;6;23;5;25;8;7;12;13;10;1;14;15;22;11;30;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31;144;21334
144;20322;2;3;6;23;5;25;8;7;12;13;10;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31
2;3;6;23;5;25;8;7;12;13;10;1;14;30;24;11;15;27;20;4;19;9;21;18;28;26;22;16;17;29;32;31;144;20682
144;20322;2;3;6;23;5;25;8;7;12;13;10;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31
2;3;6;23;5;25;8;17;12;13;10;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;7;29;32;31;144;22288
144;20322;2;3;6;23;5;25;8;7;12;13;10;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31
2;3;6;23;5;25;17;7;12;13;10;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;8;29;32;31;144;22710
144;20322;2;3;6;23;5;25;8;7;12;13;10;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31
2;3;6;23;5;25;8;7;12;13;10;21;14;30;22;11;15;27;20;4;19;9;1;18;28;26;24;16;17;29;32;31;144;20764
144;20322;2;3;6;23;5;25;8;7;12;13;10;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31
2;3;6;23;5;25;8;7;12;19;10;1;14;30;22;11;15;27;20;4;13;9;21;18;28;26;24;16;17;29;32;31;144;20854
144;20322;2;3;6;23;5;25;8;7;12;13;10;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31
2;3;6;23;5;25;8;7;12;13;10;1;14;30;22;11;15;27;28;4;19;9;21;18;20;26;24;16;17;29;32;31;144;20562
144;20322;2;3;6;23;5;25;8;7;12;13;10;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31
2;3;6;23;5;25;8;7;12;13;10;1;14;30;4;11;15;27;20;22;19;9;21;18;28;26;24;16;17;29;32;31;144;20824
144;20322;2;3;6;23;5;25;8;7;12;13;10;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31
2;3;6;23;5;25;8;7;12;13;10;1;14;30;22;11;15;27;4;20;19;9;21;18;28;26;24;16;17;29;32;31;144;20874
144;20322;2;3;6;23;5;25;8;7;12;13;10;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31
2;3;6;23;5;25;8;14;12;13;10;1;7;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31;144;20922
145;20322;2;3;6;23;5;25;8;7;12;13;10;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31
2;3;6;23;5;25;8;7;12;13;10;1;14;30;22;11;15;27;20;4;19;9;21;28;18;26;24;16;17;29;32;31;145;20922
145;20322;2;3;6;23;5;25;8;7;12;13;10;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31
23;3;6;2;5;25;8;7;12;13;10;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31;145;20656
145;20322;2;3;6;23;5;25;8;7;12;13;10;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31
2;3;6;23;5;25;8;7;12;13;10;1;14;30;22;11;15;17;20;4;19;9;21;18;28;26;24;16;27;29;32;31;145;21602
145;20322;2;3;6;23;5;25;8;7;12;13;10;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31
2;3;6;23;13;25;8;7;12;5;10;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31;145;21082
145;20322;2;3;6;23;5;25;8;7;12;13;10;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31
2;3;6;23;5;25;8;7;12;13;10;1;14;30;22;11;15;27;20;4;19;9;21;18;32;26;24;16;17;29;28;31;145;20482
145;20322;2;3;6;23;5;25;8;7;12;13;10;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31
2;3;6;23;5;25;8;7;12;13;10;1;14;30;22;26;15;27;20;4;19;9;21;18;28;11;24;16;17;29;32;31;145;21822
145;20322;2;3;6;23;5;25;8;7;12;13;10;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31
2;3;6;23;5;25;8;7;12;13;10;1;14;30;22;11;15;27;20;4;19;9;21;18;28;29;24;16;17;26;32;31;145;21402
145;20322;2;3;6;23;5;25;8;7;12;13;10;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31
2;3;6;23;5;25;8;7;12;13;10;28;14;30;22;11;15;27;20;4;19;9;21;18;1;26;24;16;17;29;32;31;145;21454
145;20322;2;3;6;23;5;25;8;7;12;13;10;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31
2;3;6;23;5;25;1;7;12;13;10;8;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31;145;20922
145;20322;2;3;6;23;5;25;8;7;12;13;10;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31
2;3;6;23;5;25;8;7;12;22;10;1;14;30;13;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31;145;20866
145;20322;2;3;6;23;5;25;8;7;12;13;10;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31
2;19;6;23;5;25;8;7;12;13;10;1;14;30;22;11;15;27;20;4;3;9;21;18;28;26;24;16;17;29;32;31;145;20782
145;20322;2;3;6;23;5;25;8;7;12;13;10;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31
2;3;6;23;5;25;8;7;12;13;16;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;10;17;29;32;31;145;21122
145;20322;2;3;6;23;5;25;8;7;12;13;10;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31
2;3;6;23;1;25;8;7;12;13;10;5;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31;145;20342
145;20322;2;3;6;23;5;25;8;7;12;13;10;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31
2;3;6;23;31;25;8;7;12;13;10;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;5;145;21160
145;20322;2;3;6;23;5;25;8;7;12;13;10;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31
2;3;6;23;5;25;8;7;12;13;10;1;14;30;22;11;15;27;32;4;19;9;21;18;28;26;24;16;17;29;20;31;145;20442
145;20322;2;3;6;23;5;25;8;7;12;13;10;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31
2;3;6;23;5;25;8;7;12;13;10;18;14;30;22;11;15;27;20;4;19;9;21;1;28;26;24;16;17;29;32;31;145;20950
145;20322;2;3;6;23;5;25;8;7;12;13;10;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31
2;3;28;23;5;25;8;7;12;13;10;1;14;30;22;11;15;27;20;4;19;9;21;18;6;26;24;16;17;29;32;31;145;21592
145;20322;2;3;6;23;5;25;8;7;12;13;10;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31
2;3;6;23;5;25;8;7;12;13;10;17;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;1;29;32;31;145;21472
145;20322;2;3;6;23;5;25;8;7;12;13;10;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31
2;3;6;23;5;25;8;7;12;13;10;1;14;30;22;11;15;19;20;4;27;9;21;18;28;26;24;16;17;29;32;31;145;21042
145;20322;2;3;6;23;5;25;8;7;12;13;10;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31
2;3;6;23;5;25;8;7;12;13;19;1;14;30;22;11;15;27;20;4;10;9;21;18;28;26;24;16;17;29;32;31;145;21644
146;20322;2;3;6;23;5;25;8;7;12;13;10;1;14;30;22;11;15;27;20;4;19;9;21;18;28;26;24;16;17;29;32;31
2;3;6;23;5;25;8;7;12;13;10;1;16;30;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;32;31;146;20202
146;20202;2;3;6;23;5;25;8;7;12;13;10;1;16;30;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;32;31
2;3;6;23;5;25;8;7;12;13;10;1;16;30;22;11;15;20;27;4;19;9;21;18;28;26;24;14;17;29;32;31;146;20982
146;20202;2;3;6;23;5;25;8;7;12;13;10;1;16;30;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;32;31
6;3;2;23;5;25;8;7;12;13;10;1;16;30;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;32;31;146;20102
146;20102;6;3;2;23;5;25;8;7;12;13;10;1;16;30;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;32;31
6;3;2;23;5;25;8;7;12;13;10;1;31;30;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;32;16;146;20834
146;20102;6;3;2;23;5;25;8;7;12;13;10;1;16;30;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;32;31
6;3;2;23;5;25;8;7;12;13;10;1;16;30;22;11;15;26;20;4;19;9;21;18;28;27;24;14;17;29;32;31;146;20402
146;20102;6;3;2;23;5;25;8;7;12;13;10;1;16;30;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;32;31
6;3;2;23;5;25;8;7;26;13;10;1;16;30;22;11;15;27;20;4;19;9;21;18;28;12;24;14;17;29;32;31;146;22252
146;20102;6;3;2;23;5;25;8;7;12;13;10;1;16;30;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;32;31
6;3;2;23;5;25;8;7;12;13;10;1;16;30;22;11;15;27;20;4;9;19;21;18;28;26;24;14;17;29;32;31;146;20658
146;20102;6;3;2;23;5;25;8;7;12;13;10;1;16;30;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;32;31
6;20;2;23;5;25;8;7;12;13;10;1;16;30;22;11;15;27;3;4;19;9;21;18;28;26;24;14;17;29;32;31;146;21292
146;20102;6;3;2;23;5;25;8;7;12;13;10;1;16;30;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;32;31
6;3;2;23;5;25;22;7;12;13;10;1;16;30;8;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;32;31;146;21686
146;20102;6;3;2;23;5;25;8;7;12;13;10;1;16;30;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;32;31
6;3;2;23;5;25;8;7;12;13;10;1;16;30;22;11;15;27;20;4;31;9;21;18;28;26;24;14;17;29;32;19;146;20602
146;20102;6;3;2;23;5;25;8;7;12;13;10;1;16;30;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;32;31
6;3;2;23;5;25;8;7;12;13;19;1;16;30;22;11;15;27;20;4;10;9;21;18;28;26;24;14;17;29;32;31;146;21344
146;20102;6;3;2;23;5;25;8;7;12;13;10;1;16;30;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;32;31
6;3;2;23;5;25;8;7;12;13;10;1;16;18;22;11;15;27;20;4;19;9;21;30;28;26;24;14;17;29;32;31;146;20862
146;20102;6;3;2;23;5;25;8;7;12;13;10;1;16;30;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;32;31
6;3;2;23;5;25;8;7;12;13;10;1;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31;146;20102
146;20102;6;3;2;23;5;25;8;7;12;13;10;1;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31
6;3;2;23;5;25;8;21;12;13;10;1;16;32;22;11;15;27;20;4;19;9;7;18;28;26;24;14;17;29;30;31;146;21656
146;20102;6;3;2;23;5;25;8;7;12;13;10;1;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31
6;3;2;26;5;25;8;7;12;13;10;1;16;32;22;11;15;27;20;4;19;9;21;18;28;23;24;14;17;29;30;31;146;20462
146;20102;6;3;2;23;5;25;8;7;12;13;10;1;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31
6;3;2;23;20;25;8;7;12;13;10;1;16;32;22;11;15;27;5;4;19;9;21;18;28;26;24;14;17;29;30;31;146;21072
146;20102;6;3;2;23;5;25;8;7;12;13;10;1;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31
16;3;2;23;5;25;8;7;12;13;10;1;6;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31;146;21222
146;20102;6;3;2;23;5;25;8;7;12;13;10;1;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31
6;3;2;23;5;25;8;7;12;13;10;1;16;32;22;11;15;27;20;19;4;9;21;18;28;26;24;14;17;29;30;31;146;20404
146;20102;6;3;2;23;5;25;8;7;12;13;10;1;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31
6;3;2;23;5;25;8;7;12;13;10;1;19;32;22;11;15;27;20;4;16;9;21;18;28;26;24;14;17;29;30;31;146;22136
146;20102;6;3;2;23;5;25;8;7;12;13;10;1;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31
6;3;2;23;5;25;8;7;12;13;10;24;16;32;22;11;15;27;20;4;19;9;21;18;28;26;1;14;17;29;30;31;146;20930
147;20102;6;3;2;23;5;25;8;7;12;13;10;1;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31
6;3;7;23;5;25;8;2;12;13;10;1;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31;147;20262
147;20102;6;3;2;23;5;25;8;7;12;13;10;1;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31
6;3;2;23;16;25;8;7;12;13;10;1;5;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31;147;21402
147;20102;6;3;2;23;5;25;8;7;12;13;10;1;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31
6;3;2;23;5;25;8;7;12;13;9;1;16;32;22;11;15;27;20;4;19;10;21;18;28;26;24;14;17;29;30;31;147;20242
147;20102;6;3;2;23;5;25;8;7;12;13;10;1;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31
6;3;2;23;5;25;8;7;18;13;10;1;16;32;22;11;15;27;20;4;19;9;21;12;28;26;24;14;17;29;30;31;147;21960
147;20102;6;3;2;23;5;25;8;7;12;13;10;1;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31
6;3;2;23;5;25;8;7;12;13;10;1;16;32;22;11;28;27;20;4;19;9;21;18;15;26;24;14;17;29;30;31;147;21230
147;20102;6;3;2;23;5;25;8;7;12;13;10;1;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31
6;3;2;23;5;25;8;7;12;13;10;18;16;32;22;11;15;27;20;4;19;9;21;1;28;26;24;14;17;29;30;31;147;20730
147;20102;6;3;2;23;5;25;8;7;12;13;10;1;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31
6;3;2;23;5;25;8;7;12;13;10;1;16;32;22;11;15;27;20;4;19;9;21;18;28;30;24;14;17;29;26;31;147;20582
147;20102;6;3;2;23;5;25;8;7;12;13;10;1;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31
6;3;17;23;5;25;8;7;12;13;10;1;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;2;29;30;31;147;21010
147;20102;6;3;2;23;5;25;8;7;12;13;10;1;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31
6;3;2;23;5;25;8;7;12;13;10;30;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;1;31;147;20466
147;20102;6;3;2;23;5;25;8;7;12;13;10;1;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31
6;3;2;24;5;25;8;7;12;13;10;1;16;32;22;11;15;27;20;4;19;9;21;18;28;26;23;14;17;29;30;31;147;20562
147;20102;6;3;2;23;5;25;8;7;12;13;10;1;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31
6;3;2;23;5;25;8;7;12;13;10;1;16;32;29;11;15;27;20;4;19;9;21;18;28;26;24;14;17;22;30;31;147;20482
147;20102;6;3;2;23;5;25;8;7;12;13;10;1;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31
6;17;2;23;5;25;8;7;12;13;10;1;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;3;29;30;31;147;21286
147;20102;6;3;2;23;5;25;8;7;12;13;10;1;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31
6;3;2;23;5;25;8;7;12;13;10;1;16;32;22;9;15;27;20;4;19;11;21;18;28;26;24;14;17;29;30;31;147;20542
147;20102;6;3;2;23;5;25;8;7;12;13;10;1;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31
6;3;2;23;5;25;8;7;15;13;10;1;16;32;22;11;12;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31;147;20262
147;20102;6;3;2;23;5;25;8;7;12;13;10;1;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31
6;3;2;23;5;25;8;7;12;13;10;1;16;32;22;11;19;27;20;4;15;9;21;18;28;26;24;14;17;29;30;31;147;21092
147;20102;6;3;2;23;5;25;8;7;12;13;10;1;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31
6;3;9;23;5;25;8;7;12;13;10;1;16;32;22;11;15;27;20;4;19;2;21;18;28;26;24;14;17;29;30;31;147;20182
147;20102;6;3;2;23;5;25;8;7;12;13;10;1;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31
6;3;2;23;28;25;8;7;12;13;10;1;16;32;22;11;15;27;20;4;19;9;21;18;5;26;24;14;17;29;30;31;147;21228
147;20102;6;3;2;23;5;25;8;7;12;13;10;1;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31
6;3;2;23;5;25;8;7;12;13;10;19;16;32;22;11;15;27;20;4;1;9;21;18;28;26;24;14;17;29;30;31;147;20396
147;20102;6;3;2;23;5;25;8;7;12;13;10;1;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31
6;3;2;23;5;25;10;7;12;13;8;1;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31;147;20802
147;20102;6;3;2;23;5;25;8;7;12;13;10;1;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;8;7;12;13;10;5;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31;147;20122
148;20122;6;3;2;23;1;25;8;7;12;13;10;5;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;8;7;12;13;10;5;16;32;22;26;15;27;20;4;19;9;21;18;28;11;24;14;17;29;30;31;148;21622
148;20122;6;3;2;23;1;25;8;7;12;13;10;5;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;8;20;12;13;10;5;16;32;22;11;15;27;7;4;19;9;21;18;28;26;24;14;17;29;30;31;148;21494
148;20122;6;3;2;23;1;25;8;7;12;13;10;5;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;8;7;31;13;10;5;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;12;148;21156
148;20122;6;3;2;23;1;25;8;7;12;13;10;5;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;8;7;12;13;10;5;16;32;22;29;15;27;20;4;19;9;21;18;28;26;24;14;17;11;30;31;148;22266
148;20122;6;3;2;23;1;25;8;7;12;13;10;5;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;8;7;12;13;10;5;16;32;22;11;15;27;20;4;19;24;21;18;28;26;9;14;17;29;30;31;148;20800
148;20122;6;3;2;23;1;25;8;7;12;13;10;5;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;20;7;12;13;10;5;16;32;22;11;15;27;8;4;19;9;21;18;28;26;24;14;17;29;30;31;148;21796
148;20122;6;3;2;23;1;25;8;7;12;13;10;5;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;8;7;12;13;10;30;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;5;31;148;20846
148;20122;6;3;2;23;1;25;8;7;12;13;10;5;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31
6;3;2;20;1;25;8;7;12;13;10;5;16;32;22;11;15;27;23;4;19;9;21;18;28;26;24;14;17;29;30;31;148;21002
148;20122;6;3;2;23;1;25;8;7;12;13;10;5;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;8;12;7;13;10;5;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31;148;20522
148;20122;6;3;2;23;1;25;8;7;12;13;10;5;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;8;7;12;13;10;5;16;32;22;9;15;27;20;4;19;11;21;18;28;26;24;14;17;29;30;31;148;20562
148;20122;6;3;2;23;1;25;8;7;12;13;10;5;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;8;7;12;13;10;18;16;32;22;11;15;27;20;4;19;9;21;5;28;26;24;14;17;29;30;31;148;21110
148;20122;6;3;2;23;1;25;8;7;12;13;10;5;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;9;7;12;13;10;5;16;32;22;11;15;27;20;4;19;8;21;18;28;26;24;14;17;29;30;31;148;20922
148;20122;6;3;2;23;1;25;8;7;12;13;10;5;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;8;7;12;11;10;5;16;32;22;13;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31;148;21182
148;20122;6;3;2;23;1;25;8;7;12;13;10;5;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;8;7;12;13;10;5;16;32;22;11;15;27;20;4;19;9;21;18;28;14;24;26;17;29;30;31;148;21274
148;20122;6;3;2;23;1;25;8;7;12;13;10;5;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;8;7;19;13;10;5;16;32;22;11;15;27;20;4;12;9;21;18;28;26;24;14;17;29;30;31;148;21406
148;20122;6;3;2;23;1;25;8;7;12;13;10;5;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;8;7;12;11;10;5;16;32;22;13;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31;148;21182
148;20122;6;3;2;23;1;25;8;7;12;13;10;5;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31
