"X7L";"X8L";"X26L";"X12L";"X11L";"X21L";"X18L";"X22L";"X25L";"X16L";"X23L";"X10L";"X9L";"X15L";"X3L";"X1L";"X19L";"X4L";"X6L";"X20L";"X2L";"X5L";"X24L";"X17L";"X13L";"X14L"
15;1;4;24;8;6;13;23;2;12;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
1;15;4;24;8;6;13;23;2;12;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;6;13;23;2;12;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;21;24;8;6;13;23;2;12;9;5;19;4;16;14;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;6;13;23;2;12;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
5;1;4;24;8;6;13;23;2;12;9;15;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;6;13;23;2;12;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;6;13;23;2;25;9;5;19;21;16;14;18;20;7;12;17;26;10;11;22;3
15;1;4;24;8;6;13;23;2;12;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;6;13;23;2;12;9;5;3;21;16;14;18;20;7;25;17;26;10;11;22;19
15;1;4;24;8;6;13;23;2;12;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;6;13;23;2;12;9;5;19;21;16;7;18;20;14;25;17;26;10;11;22;3
15;1;4;24;8;6;13;23;2;12;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;14;13;23;2;12;9;5;19;21;16;6;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;6;13;23;2;12;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;4;18;8;6;13;23;2;12;9;5;19;21;16;14;24;20;7;25;17;26;10;11;22;3
15;1;4;24;8;6;13;23;2;12;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;6;13;23;2;12;9;5;19;21;16;14;18;20;7;25;11;26;10;17;22;3
15;1;4;24;8;6;13;23;2;12;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
5;1;4;24;8;6;13;23;2;12;9;15;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;6;13;23;2;12;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;6;13;23;2;12;9;14;19;21;16;5;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;6;13;23;2;12;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;6;13;23;2;12;9;5;22;21;16;14;18;20;7;25;17;26;10;11;19;3
15;1;4;24;8;6;13;23;2;12;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;6;13;23;2;12;9;5;25;21;16;14;18;20;7;19;17;26;10;11;22;3
15;1;4;24;8;6;13;23;2;12;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;6;13;23;2;12;9;5;19;21;16;14;18;20;7;25;17;26;22;11;10;3
15;1;4;24;8;6;13;23;2;12;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;16;4;24;8;6;13;23;2;12;9;5;19;21;1;14;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;6;13;23;2;12;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
16;1;4;24;8;6;13;23;2;12;9;5;19;21;15;14;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;6;13;23;2;12;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;4;24;6;12;13;23;2;8;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;22;17;26;10;11;25;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;2;4;24;8;12;13;23;1;6;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;12;13;23;2;6;9;5;20;21;16;14;18;19;7;25;17;26;10;11;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
19;1;4;24;8;12;13;23;2;6;9;5;15;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;12;13;23;25;6;9;5;19;21;16;14;18;20;7;2;17;26;10;11;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;12;5;23;2;6;9;13;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
6;1;4;24;8;12;13;23;2;15;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;12;13;23;2;6;26;5;19;21;16;14;18;20;7;25;17;9;10;11;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;11;17;26;10;25;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;12;13;23;2;6;20;5;19;21;16;14;18;9;7;25;17;26;10;11;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;12;13;23;2;6;25;5;19;21;16;14;18;20;7;9;17;26;10;11;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;17;25;7;26;10;11;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;12;13;23;2;5;9;6;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;11;20;7;25;17;26;10;18;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;12;13;23;2;17;9;5;19;21;16;14;18;20;7;25;6;26;10;11;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;25;18;20;7;14;17;26;10;11;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;4;26;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;24;10;11;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;4;6;8;12;13;23;2;24;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;11;16;14;18;20;7;25;17;26;10;21;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;7;18;20;14;25;17;26;10;11;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;18;24;8;12;13;23;2;6;9;5;19;21;16;14;4;20;7;25;17;26;10;11;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;12;13;23;2;6;9;14;19;21;16;5;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;12;13;23;19;6;9;5;2;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;26;17;25;10;11;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;26;17;25;10;11;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;11;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;11;10;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;11;10;22;3
15;1;19;24;8;12;13;23;2;6;9;5;4;21;16;14;18;20;7;25;17;26;11;10;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;11;10;22;3
15;1;4;24;8;12;13;23;2;3;9;5;19;21;16;14;18;20;7;25;17;26;11;10;22;6
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;11;10;22;3
15;1;4;24;8;12;13;10;2;6;9;5;19;21;16;14;18;20;7;25;17;26;11;23;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;11;10;22;3
15;1;4;13;8;12;24;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;11;10;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;11;10;22;3
15;1;4;24;8;12;13;23;2;6;3;5;19;21;16;14;18;20;7;25;17;26;11;10;22;9
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;11;10;22;3
15;1;4;24;16;12;13;23;2;6;9;5;19;21;8;14;18;20;7;25;17;26;11;10;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;11;10;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;10;16;14;18;20;7;25;17;26;11;21;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;11;10;22;3
15;1;4;6;8;12;13;23;2;24;9;5;19;21;16;14;18;20;7;25;17;26;11;10;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;11;10;22;3
15;1;4;24;10;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;11;8;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;11;10;22;3
15;1;4;24;8;12;13;23;2;6;26;5;19;21;16;14;18;20;7;25;17;9;11;10;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;11;10;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;22;25;17;26;11;10;7;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;11;10;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;22;17;26;11;10;25;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;11;10;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;11;22;10;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;11;10;22;3
15;1;8;24;4;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;11;10;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;11;10;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;3;16;14;18;20;7;25;17;26;11;10;22;21
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;11;10;22;3
15;1;4;24;8;12;13;22;2;6;9;5;19;21;16;14;18;20;7;25;17;26;11;10;23;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;11;10;22;3
15;1;4;24;10;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;11;8;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;11;10;22;3
15;1;4;10;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;11;24;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;11;10;22;3
15;1;4;24;8;12;13;23;2;26;9;5;19;21;16;14;18;20;7;25;17;6;11;10;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;11;10;22;3
5;1;4;24;8;12;13;23;2;6;9;15;19;21;16;14;18;20;7;25;17;26;11;10;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;11;10;22;3
15;1;4;24;8;25;13;23;2;6;9;5;19;21;16;14;18;20;7;12;17;26;11;10;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;11;10;22;3
15;1;4;2;8;12;13;23;24;6;9;5;19;21;16;14;18;20;7;25;17;26;11;10;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;11;10;22;3
15;1;4;24;8;12;13;22;2;6;9;5;19;21;16;14;18;20;7;25;17;26;11;10;23;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;11;10;22;3
15;1;4;24;8;12;13;23;20;6;9;5;19;21;16;14;18;2;7;25;17;26;11;10;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;11;10;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;3;26;11;10;22;17
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;11;10;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;7;16;14;18;20;21;25;17;26;11;10;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;11;10;22;3
15;1;4;24;16;12;13;23;2;6;9;5;19;21;8;14;18;20;7;25;17;26;11;10;22;3
15;1;4;24;16;12;13;23;2;6;9;5;19;21;8;14;18;20;7;25;17;26;11;10;22;3
15;1;4;24;16;12;13;23;2;6;9;5;19;21;8;11;18;20;7;25;17;26;14;10;22;3
15;1;4;24;16;12;13;23;2;6;9;5;19;21;8;14;18;20;7;25;17;26;11;10;22;3
15;1;4;24;17;12;13;23;2;6;9;5;19;21;8;14;18;20;7;25;16;26;11;10;22;3
15;1;4;24;16;12;13;23;2;6;9;5;19;21;8;14;18;20;7;25;17;26;11;10;22;3
15;1;4;24;16;12;13;23;2;6;9;5;19;21;8;7;18;20;14;25;17;26;11;10;22;3
15;1;4;24;16;12;13;23;2;6;9;5;19;21;8;14;18;20;7;25;17;26;11;10;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;11;10;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;11;10;22;3
15;1;4;24;8;12;13;23;2;6;17;5;19;21;16;14;18;20;7;25;9;26;11;10;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;11;10;22;3
15;1;4;24;8;17;13;23;2;6;9;5;19;21;16;14;18;20;7;25;12;26;11;10;22;3
15;1;4;24;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;11;10;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;24;10;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;24;10;22;3
15;1;4;11;8;12;13;23;2;22;9;5;19;21;16;14;18;20;7;25;17;26;24;10;6;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;24;10;22;3
15;1;4;6;8;12;13;23;2;11;9;5;19;21;16;14;18;20;7;25;17;26;24;10;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;24;10;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;26;18;20;7;25;17;14;24;10;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;24;10;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;18;16;14;21;20;7;25;17;26;24;10;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;24;10;22;3
15;1;14;11;8;12;13;23;2;6;9;5;19;21;16;4;18;20;7;25;17;26;24;10;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;24;10;22;3
15;1;4;11;8;12;13;24;2;6;9;5;19;21;16;14;18;20;7;25;17;26;23;10;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;24;10;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;10;7;25;17;26;24;20;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;24;10;22;3
7;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;15;25;17;26;24;10;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;24;10;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;24;7;25;17;26;20;10;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;24;10;22;3
12;1;4;11;8;15;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;24;10;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;24;10;22;3
15;1;4;12;8;11;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;24;10;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;24;10;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;17;18;20;7;25;14;26;24;10;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;24;10;22;3
15;1;4;11;8;12;13;21;2;6;9;5;19;23;16;14;18;20;7;25;17;26;24;10;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;24;10;22;3
15;10;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;24;1;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;24;10;22;3
15;1;4;11;8;16;13;23;2;6;9;5;19;21;12;14;18;20;7;25;17;26;24;10;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;24;10;22;3
15;25;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;1;17;26;24;10;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;24;10;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;24;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;24;22;3
15;1;4;11;26;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;8;10;24;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;24;22;3
15;1;4;11;23;12;13;8;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;24;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;24;22;3
15;1;4;11;8;12;18;23;2;6;9;5;19;21;16;14;13;20;7;25;17;26;10;24;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;24;22;3
15;1;4;11;8;12;13;6;2;23;9;5;19;21;16;14;18;20;7;25;17;26;10;24;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;24;22;3
15;1;4;11;20;12;13;23;2;6;9;5;19;21;16;14;18;8;7;25;17;26;10;24;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;24;22;3
15;1;4;10;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;11;24;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;24;22;3
15;1;4;11;8;12;13;9;2;6;23;5;19;21;16;14;18;20;7;25;17;26;10;24;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;24;22;3
15;1;4;11;8;12;13;23;2;26;9;5;19;21;16;14;18;20;7;25;17;6;10;24;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;24;22;3
15;1;4;11;8;12;13;23;2;22;9;5;19;21;16;14;18;20;7;25;17;26;10;24;6;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;24;22;3
15;21;4;11;8;12;13;23;2;6;9;5;19;1;16;14;18;20;7;25;17;26;10;24;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;24;22;3
15;1;4;11;16;12;13;23;2;6;9;5;19;21;8;14;18;20;7;25;17;26;10;24;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;24;22;3
15;1;4;11;8;12;13;24;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;23;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;24;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;25;16;14;18;20;7;21;17;26;10;24;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;24;22;3
15;1;4;23;8;12;13;11;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;24;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;24;22;3
15;1;4;11;8;12;22;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;24;13;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;24;22;3
15;1;4;11;8;12;13;23;2;6;9;5;26;21;16;14;18;20;7;25;17;19;10;24;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;24;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;25;7;17;26;10;24;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;24;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;22;20;7;25;17;26;10;24;18;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;24;22;3
3;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;24;22;15
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;24;22;3
15;1;21;11;8;12;13;23;2;6;9;5;19;4;16;14;18;20;7;25;17;26;10;24;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;24;22;3
22;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;24;15;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;24;22;3
9;1;4;11;8;12;13;23;2;6;15;5;19;21;16;14;18;20;7;25;17;26;10;24;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;24;22;3
15;1;4;11;8;12;7;23;2;6;9;5;19;21;16;14;18;20;13;25;17;26;10;24;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;24;22;3
15;23;4;11;8;12;13;1;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;24;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;24;22;3
15;1;4;11;8;12;13;23;2;6;9;5;10;21;16;14;18;20;7;25;17;26;19;24;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;24;22;3
20;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;15;7;25;17;26;10;24;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;24;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;26;25;17;7;10;24;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;24;22;3
15;1;4;11;8;12;13;23;2;6;3;5;19;21;16;14;18;20;7;25;17;26;10;24;22;9
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;24;22;3
15;1;4;11;8;18;13;23;2;6;9;5;19;21;16;14;12;20;7;25;17;26;10;24;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;24;22;3
15;1;4;5;8;12;13;23;2;6;9;11;19;21;16;14;18;20;7;25;17;26;10;24;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;24;22;3
15;1;4;11;8;12;13;23;2;6;26;5;19;21;16;14;18;20;7;25;17;9;10;24;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;24;22;3
15;1;4;11;8;21;13;23;2;6;9;5;19;12;16;14;18;20;7;25;17;26;10;24;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;24;22;3
15;1;4;11;8;12;13;23;17;6;9;5;19;21;16;14;18;20;7;25;2;26;10;24;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;24;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;7;16;14;18;20;21;25;17;26;10;24;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;24;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;26;17;10;24;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;24;22;3
15;1;4;11;8;5;13;23;2;6;9;12;19;21;16;14;18;20;7;25;17;26;10;24;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;24;22;3
15;1;4;11;8;12;13;23;2;6;9;5;14;21;16;19;18;20;7;25;17;26;10;24;22;3
15;1;4;11;8;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;24;22;3
15;8;4;11;1;12;13;23;2;6;9;5;19;21;16;14;18;20;7;25;17;26;10;24;22;3
