"X1";"X5902731";"X11";"X16";"X13";"X8";"X17";"X20";"X3";"X5";"X12";"X15";"X23";"X19";"X18";"X1.1";"X10";"X25";"X24";"X7";"X9";"X2";"X26";"X6";"X21";"X22";"X14";"X4"
214;5439216;2;26;6;4;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;6;4;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;8;13;10;22;24;25;17;214;5445632
214;5439216;2;26;6;4;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;6;4;7;3;1;21;16;23;20;18;12;10;11;15;5;9;14;22;13;19;8;24;25;17;214;5470558
214;5439216;2;26;6;4;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;12;6;4;7;3;1;21;16;23;20;18;26;19;11;15;5;9;14;22;13;10;8;24;25;17;214;5448092
214;5439216;2;26;6;4;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;6;4;7;3;1;21;16;14;20;18;12;19;11;15;5;9;23;22;13;10;8;24;25;17;214;5571796
214;5439216;2;26;6;4;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;6;4;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;25;24;17;214;5442599
214;5439216;2;26;6;4;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;6;4;7;3;1;21;16;23;20;18;19;12;11;15;5;9;14;22;13;10;8;24;25;17;214;5441175
214;5439216;2;26;6;4;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;6;4;7;3;1;21;16;12;20;18;23;19;11;15;5;9;14;22;13;10;8;24;25;17;214;5465102
214;5439216;2;26;6;4;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;6;4;7;21;1;3;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17;214;5441854
214;5439216;2;26;6;4;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;8;4;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;6;24;25;17;214;5441868
214;5439216;2;26;6;4;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;6;19;7;3;1;21;16;23;20;18;12;4;11;15;5;9;14;22;13;10;8;24;25;17;214;5454001
214;5439216;2;26;6;4;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;21;4;7;3;1;6;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17;214;5458285
214;5439216;2;26;6;4;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;6;4;7;3;1;21;16;23;20;18;12;15;11;19;5;9;14;22;13;10;8;24;25;17;214;5522400
214;5439216;2;26;6;4;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
17;26;6;4;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;2;214;5477250
214;5439216;2;26;6;4;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;6;4;7;3;21;1;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17;214;5442534
214;5439216;2;26;6;4;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;6;4;7;3;1;21;16;23;20;17;12;19;11;15;5;9;14;22;13;10;8;24;25;18;214;5609044
214;5439216;2;26;6;4;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;6;4;7;3;1;5;16;23;20;18;12;19;11;15;21;9;14;22;13;10;8;24;25;17;214;5536889
214;5439216;2;26;6;4;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;6;4;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;25;10;8;24;13;17;214;5491948
214;5439216;2;26;6;4;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;23;6;4;7;3;1;21;16;26;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17;214;5441404
215;5439216;2;26;6;4;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;6;4;7;3;1;21;16;23;22;18;12;19;11;15;5;9;14;20;13;10;8;24;25;17;215;5514483
215;5439216;2;26;6;4;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17;215;5438614
215;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;7;3;1;21;16;23;10;18;12;19;11;15;5;9;14;22;13;20;8;24;25;17;215;5516350
215;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;18;7;3;1;21;16;23;20;6;12;19;11;15;5;9;14;22;13;10;8;24;25;17;215;5479179
215;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;11;4;6;7;3;1;21;16;23;20;18;12;19;26;15;5;9;14;22;13;10;8;24;25;17;215;5440522
215;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;25;24;8;17;215;5593365
215;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;9;5;14;22;13;10;8;24;25;17;215;5441457
215;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
5;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;2;9;14;22;13;10;8;24;25;17;215;5657231
215;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;25;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;6;17;215;5467729
215;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;13;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;4;10;8;24;25;17;215;5440631
215;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
7;26;4;6;2;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17;215;5440590
215;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;13;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;6;10;8;24;25;17;215;5442855
215;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;11;3;1;21;16;23;20;18;12;19;7;15;5;9;14;22;13;10;8;24;25;17;215;5441319
215;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;24;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;7;25;17;215;5444873
215;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;7;20;1;21;16;23;3;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17;215;5565078
215;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;7;3;1;21;12;23;20;18;16;19;11;15;5;9;14;22;13;10;8;24;25;17;215;5466684
215;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;24;22;13;10;8;14;25;17;215;5509400
215;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
12;26;4;6;7;3;1;21;16;23;20;18;2;19;11;15;5;9;14;22;13;10;8;24;25;17;215;5452339
215;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;7;3;19;21;16;23;20;18;12;1;11;15;5;9;14;22;13;10;8;24;25;17;215;5532389
215;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;13;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;6;10;8;24;25;17;215;5442855
216;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;7;20;1;21;16;23;3;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17;216;5565078
216;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;7;3;1;21;16;23;20;18;17;19;11;15;5;9;14;22;13;10;8;24;25;12;216;5518885
216;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;7;3;1;21;16;23;12;18;20;19;11;15;5;9;14;22;13;10;8;24;25;17;216;5439281
216;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;17;8;24;25;10;216;5445958
216;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;3;6;7;4;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17;216;5577138
216;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;19;7;3;1;21;16;23;20;18;12;6;11;15;5;9;14;22;13;10;8;24;25;17;216;5457656
216;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;7;3;1;21;16;23;20;25;12;19;11;15;5;9;14;22;13;10;8;24;18;17;216;5608587
216;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;23;3;1;21;16;7;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17;216;5463842
216;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;19;3;1;21;16;23;20;18;12;7;11;15;5;9;14;22;13;10;8;24;25;17;216;5454729
216;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;7;3;1;21;16;23;20;25;12;19;11;15;5;9;14;22;13;10;8;24;18;17;216;5608587
216;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;21;3;1;7;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17;216;5482621
216;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
18;26;4;6;7;3;1;21;16;23;20;2;12;19;11;15;5;9;14;22;13;10;8;24;25;17;216;5466506
216;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
21;26;4;6;7;3;1;2;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17;216;5466704
216;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;7;3;1;21;16;23;20;18;17;19;11;15;5;9;14;22;13;10;8;24;25;12;216;5518885
216;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;17;8;24;25;10;216;5445958
216;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;7;3;19;21;16;23;20;18;12;1;11;15;5;9;14;22;13;10;8;24;25;17;216;5532389
216;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;7;3;1;21;16;23;20;18;12;19;10;15;5;9;14;22;13;11;8;24;25;17;216;5442195
216;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;7;3;1;21;16;23;20;18;11;19;12;15;5;9;14;22;13;10;8;24;25;17;216;5450921
216;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;10;14;22;13;9;8;24;25;17;216;5572665
216;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;25;9;14;22;13;10;8;24;5;17;216;5524678
217;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;7;3;1;15;16;23;20;18;12;19;11;21;5;9;14;22;13;10;8;24;25;17;217;5446977
217;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;10;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;6;8;24;25;17;217;5440950
217;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;17;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;6;217;5466183
217;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;16;4;6;7;3;1;21;26;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17;217;5454625
217;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;13;5;9;14;22;15;10;8;24;25;17;217;5515757
217;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;7;25;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;3;17;217;5456046
217;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;7;3;10;21;16;23;20;18;12;19;11;15;5;9;14;22;13;1;8;24;25;17;217;5536834
217;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;7;25;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;3;17;217;5456046
217;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;25;8;24;10;17;217;5447682
217;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;7;3;1;21;16;23;20;18;12;19;25;15;5;9;14;22;13;10;8;24;11;17;217;5470748
217;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;16;7;3;1;21;6;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17;217;5448213
217;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;10;5;9;14;22;13;15;8;24;25;17;217;5494937
217;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;3;7;6;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17;217;5550423
217;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;7;3;5;21;16;23;20;18;12;19;11;15;1;9;14;22;13;10;8;24;25;17;217;5479081
217;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;7;3;1;21;16;23;11;18;12;19;20;15;5;9;14;22;13;10;8;24;25;17;217;5489779
217;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;11;4;6;7;3;1;21;16;23;20;18;12;19;26;15;5;9;14;22;13;10;8;24;25;17;217;5440522
217;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;25;10;8;24;13;17;217;5491346
217;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;7;3;1;21;16;20;23;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17;217;5472263
217;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;7;3;1;21;16;23;5;18;12;19;11;15;20;9;14;22;13;10;8;24;25;17;217;5510363
217;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;7;3;1;21;16;23;20;18;15;19;11;12;5;9;14;22;13;10;8;24;25;17;217;5483426
218;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;19;3;1;21;16;23;20;18;12;7;11;15;5;9;14;22;13;10;8;24;25;17;218;5454729
218;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;17;13;10;8;24;25;22;218;5454720
218;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;11;4;6;7;3;1;21;16;23;20;18;12;19;26;15;5;9;14;22;13;10;8;24;25;17;218;5440522
218;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;8;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;26;24;25;17;218;5451707
218;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;22;14;9;13;10;8;24;25;17;218;5567253
218;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;7;3;1;21;16;19;20;18;12;23;11;15;5;9;14;22;13;10;8;24;25;17;218;5500037
218;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;4;26;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17;218;5440533
218;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;7;13;1;21;16;23;20;18;12;19;11;15;5;9;14;22;3;10;8;24;25;17;218;5536255
218;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;14;9;5;22;13;10;8;24;25;17;218;5473294
218;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;14;7;3;1;21;16;23;20;18;12;19;11;15;5;9;6;22;13;10;8;24;25;17;218;5491130
218;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;7;3;5;21;16;23;20;18;12;19;11;15;1;9;14;22;13;10;8;24;25;17;218;5479081
218;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;16;4;6;7;3;1;21;26;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17;218;5454625
218;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;7;3;1;21;16;23;20;18;12;19;8;15;5;9;14;22;13;10;11;24;25;17;218;5439555
218;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;7;3;1;21;16;23;20;18;12;9;11;15;5;19;14;22;13;10;8;24;25;17;218;5476340
218;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;13;22;14;10;8;24;25;17;218;5483769
218;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;7;3;1;21;17;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;16;218;5446373
218;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;7;3;1;21;13;23;20;18;12;19;11;15;5;9;14;22;16;10;8;24;25;17;218;5464400
218;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;12;7;3;1;21;16;23;20;18;6;19;11;15;5;9;14;22;13;10;8;24;25;17;218;5457193
218;5438614;2;26;4;6;7;3;1;21;16;23;20;18;12;19;11;15;5;9;14;22;13;10;8;24;25;17
2;26;4;6;7;3;1;21;16;24;20;18;12;19;11;15;5;9;14;22;13;10;8;23;25;17;218;5438795
218;5438795;2;26;4;6;7;3;1;21;16;24;20;18;12;19;11;15;5;9;14;22;13;10;8;23;25;17
2;26;6;4;7;3;1;21;16;24;20;18;12;19;11;15;5;9;14;22;13;10;8;23;25;17;218;5439572
219;5438795;2;26;4;6;7;3;1;21;16;24;20;18;12;19;11;15;5;9;14;22;13;10;8;23;25;17
2;26;4;6;7;13;1;21;16;24;20;18;12;19;11;15;5;9;14;22;3;10;8;23;25;17;219;5536238
219;5438795;2;26;4;6;7;3;1;21;16;24;20;18;12;19;11;15;5;9;14;22;13;10;8;23;25;17
2;26;4;6;7;3;1;21;16;17;20;18;12;19;11;15;5;9;14;22;13;10;8;23;25;24;219;5439462
219;5438795;2;26;4;6;7;3;1;21;16;24;20;18;12;19;11;15;5;9;14;22;13;10;8;23;25;17
2;26;4;6;7;3;1;5;16;24;20;18;12;19;11;15;21;9;14;22;13;10;8;23;25;17;219;5529695
219;5438795;2;26;4;6;7;3;1;21;16;24;20;18;12;19;11;15;5;9;14;22;13;10;8;23;25;17
2;26;4;6;12;3;1;21;16;24;20;18;7;19;11;15;5;9;14;22;13;10;8;23;25;17;219;5450664
219;5438795;2;26;4;6;7;3;1;21;16;24;20;18;12;19;11;15;5;9;14;22;13;10;8;23;25;17
2;26;4;12;7;3;1;21;16;24;20;18;6;19;11;15;5;9;14;22;13;10;8;23;25;17;219;5457406
219;5438795;2;26;4;6;7;3;1;21;16;24;20;18;12;19;11;15;5;9;14;22;13;10;8;23;25;17
2;26;4;10;7;3;1;21;16;24;20;18;12;19;11;15;5;9;14;22;13;6;8;23;25;17;219;5441287
219;5438795;2;26;4;6;7;3;1;21;16;24;20;18;12;19;11;15;5;9;14;22;13;10;8;23;25;17
2;26;4;6;7;3;1;21;16;24;20;18;12;19;11;15;5;9;14;22;13;8;10;23;25;17;219;5440533
219;5438795;2;26;4;6;7;3;1;21;16;24;20;18;12;19;11;15;5;9;14;22;13;10;8;23;25;17
2;26;18;6;7;3;1;21;16;24;20;4;12;19;11;15;5;9;14;22;13;10;8;23;25;17;219;5456372
219;5438795;2;26;4;6;7;3;1;21;16;24;20;18;12;19;11;15;5;9;14;22;13;10;8;23;25;17
2;26;4;6;7;3;1;21;16;24;20;18;12;19;11;9;5;15;14;22;13;10;8;23;25;17;219;5496983
219;5438795;2;26;4;6;7;3;1;21;16;24;20;18;12;19;11;15;5;9;14;22;13;10;8;23;25;17
20;26;4;6;7;3;1;21;16;24;2;18;12;19;11;15;5;9;14;22;13;10;8;23;25;17;219;5482716
219;5438795;2;26;4;6;7;3;1;21;16;24;20;18;12;19;11;15;5;9;14;22;13;10;8;23;25;17
2;26;4;13;7;3;1;21;16;24;20;18;12;19;11;15;5;9;14;22;6;10;8;23;25;17;219;5443108
219;5438795;2;26;4;6;7;3;1;21;16;24;20;18;12;19;11;15;5;9;14;22;13;10;8;23;25;17
2;26;4;6;7;3;8;21;16;24;20;18;12;19;11;15;5;9;14;22;13;10;1;23;25;17;219;5595646
219;5438795;2;26;4;6;7;3;1;21;16;24;20;18;12;19;11;15;5;9;14;22;13;10;8;23;25;17
2;26;4;6;7;3;1;21;16;24;20;19;12;18;11;15;5;9;14;22;13;10;8;23;25;17;219;5449414
219;5438795;2;26;4;6;7;3;1;21;16;24;20;18;12;19;11;15;5;9;14;22;13;10;8;23;25;17
17;26;4;6;7;3;1;21;16;24;20;18;12;19;11;15;5;9;14;22;13;10;8;23;25;2;219;5476400
219;5438795;2;26;4;6;7;3;1;21;16;24;20;18;12;19;11;15;5;9;14;22;13;10;8;23;25;17
2;26;4;6;7;18;1;21;16;24;20;3;12;19;11;15;5;9;14;22;13;10;8;23;25;17;219;5587532
219;5438795;2;26;4;6;7;3;1;21;16;24;20;18;12;19;11;15;5;9;14;22;13;10;8;23;25;17
2;26;4;6;7;3;1;13;16;24;20;18;12;19;11;15;5;9;14;22;21;10;8;23;25;17;219;5504929
219;5438795;2;26;4;6;7;3;1;21;16;24;20;18;12;19;11;15;5;9;14;22;13;10;8;23;25;17
2;26;17;6;7;3;1;21;16;24;20;18;12;19;11;15;5;9;14;22;13;10;8;23;25;4;219;5528664
219;5438795;2;26;4;6;7;3;1;21;16;24;20;18;12;19;11;15;5;9;14;22;13;10;8;23;25;17
2;1;4;6;7;3;26;21;16;24;20;18;12;19;11;15;5;9;14;22;13;10;8;23;25;17;219;5534678
219;5438795;2;26;4;6;7;3;1;21;16;24;20;18;12;19;11;15;5;9;14;22;13;10;8;23;25;17
2;26;4;6;1;3;7;21;16;24;20;18;12;19;11;15;5;9;14;22;13;10;8;23;25;17;219;5571334
219;5438795;2;26;4;6;7;3;1;21;16;24;20;18;12;19;11;15;5;9;14;22;13;10;8;23;25;17
2;26;16;6;7;3;1;21;4;24;20;18;12;19;11;15;5;9;14;22;13;10;8;23;25;17;219;5466598
220;5438795;2;26;4;6;7;3;1;21;16;24;20;18;12;19;11;15;5;9;14;22;13;10;8;23;25;17
2;26;4;6;7;3;25;21;16;24;20;18;12;19;11;15;5;9;14;22;13;10;8;23;1;17;220;5450664
220;5438795;2;26;4;6;7;3;1;21;16;24;20;18;12;19;11;15;5;9;14;22;13;10;8;23;25;17
