"X1";"X27128";"X17";"X9";"X27";"X10";"X18";"X32";"X13";"X8";"X31";"X4";"X29";"X5";"X26";"X19";"X1.1";"X22";"X25";"X23";"X6";"X15";"X20";"X11";"X16";"X30";"X21";"X14";"X2";"X12";"X3";"X7";"X28";"X24"
11;10;16;9;26;12;23;6;3;20;27;30;2;13;18;7;8;5;21;24;31;28;19;32;14;15;1;4;25;29;17;22;110;22924
110;22054;11;10;16;24;26;12;23;6;3;20;27;30;2;13;18;7;8;5;21;9;31;28;19;32;14;15;1;4;25;29;17;22
11;10;16;24;26;12;23;6;3;20;27;30;2;13;18;7;8;5;21;9;31;28;32;19;14;15;1;4;25;29;17;22;110;22054
110;22054;11;10;16;24;26;12;23;6;3;20;27;30;2;13;18;7;8;5;21;9;31;28;32;19;14;15;1;4;25;29;17;22
11;10;16;26;24;12;23;6;3;20;27;30;2;13;18;7;8;5;21;9;31;28;32;19;14;15;1;4;25;29;17;22;110;22094
110;22094;11;10;16;26;24;12;23;6;3;20;27;30;2;13;18;7;8;5;21;9;31;28;32;19;14;15;1;4;25;29;17;22
11;10;16;26;24;12;23;6;3;20;27;30;2;13;19;7;8;5;21;9;31;28;32;18;14;15;1;4;25;29;17;22;110;21834
110;21834;11;10;16;26;24;12;23;6;3;20;27;30;2;13;19;7;8;5;21;9;31;28;32;18;14;15;1;4;25;29;17;22
12;10;16;26;24;11;23;6;3;20;27;30;2;13;19;7;8;5;21;9;31;28;32;18;14;15;1;4;25;29;17;22;110;21974
110;21834;11;10;16;26;24;12;23;6;3;20;27;30;2;13;19;7;8;5;21;9;31;28;32;18;14;15;1;4;25;29;17;22
11;10;16;26;24;12;23;6;4;20;27;30;2;13;19;7;8;5;21;9;31;28;32;18;14;15;1;3;25;29;17;22;110;22054
110;21834;11;10;16;26;24;12;23;6;3;20;27;30;2;13;19;7;8;5;21;9;31;28;32;18;14;15;1;4;25;29;17;22
11;10;16;26;24;17;23;6;3;20;27;30;2;13;19;7;8;5;21;9;31;28;32;18;14;15;1;4;25;29;12;22;110;23392
110;21834;11;10;16;26;24;12;23;6;3;20;27;30;2;13;19;7;8;5;21;9;31;28;32;18;14;15;1;4;25;29;17;22
11;10;16;26;24;12;23;13;3;20;27;30;2;6;19;7;8;5;21;9;31;28;32;18;14;15;1;4;25;29;17;22;110;22274
110;21834;11;10;16;26;24;12;23;6;3;20;27;30;2;13;19;7;8;5;21;9;31;28;32;18;14;15;1;4;25;29;17;22
11;10;16;26;6;12;23;24;3;20;27;30;2;13;19;7;8;5;21;9;31;28;32;18;14;15;1;4;25;29;17;22;110;21988
110;21988;11;10;16;26;6;12;23;24;3;20;27;30;2;13;19;7;8;5;21;9;31;28;32;18;14;15;1;4;25;29;17;22
11;10;16;26;6;12;23;24;3;20;27;30;2;13;19;7;8;5;21;9;31;32;28;18;14;15;1;4;25;29;17;22;110;22188
110;21988;11;10;16;26;6;12;23;24;3;20;27;30;2;13;19;7;8;5;21;9;31;28;32;18;14;15;1;4;25;29;17;22
11;26;16;10;6;12;23;24;3;20;27;30;2;13;19;7;8;5;21;9;31;28;32;18;14;15;1;4;25;29;17;22;110;22080
110;21988;11;10;16;26;6;12;23;24;3;20;27;30;2;13;19;7;8;5;21;9;31;28;32;18;14;15;1;4;25;29;17;22
11;10;16;26;6;12;23;24;3;20;22;30;2;13;19;7;8;5;21;9;31;28;32;18;14;15;1;4;25;29;17;27;110;22228
110;21988;11;10;16;26;6;12;23;24;3;20;27;30;2;13;19;7;8;5;21;9;31;28;32;18;14;15;1;4;25;29;17;22
11;10;16;26;18;12;23;24;3;20;27;30;2;13;19;7;8;5;21;9;31;28;32;6;14;15;1;4;25;29;17;22;110;22546
110;21988;11;10;16;26;6;12;23;24;3;20;27;30;2;13;19;7;8;5;21;9;31;28;32;18;14;15;1;4;25;29;17;22
11;10;16;26;6;12;23;24;3;20;27;22;2;13;19;7;8;5;21;9;31;28;32;18;14;15;1;4;25;29;17;30;110;21788
110;21788;11;10;16;26;6;12;23;24;3;20;27;22;2;13;19;7;8;5;21;9;31;28;32;18;14;15;1;4;25;29;17;30
11;10;16;26;6;12;5;24;3;20;27;22;2;13;19;7;8;23;21;9;31;28;32;18;14;15;1;4;25;29;17;30;110;23180
111;21788;11;10;16;26;6;12;23;24;3;20;27;22;2;13;19;7;8;5;21;9;31;28;32;18;14;15;1;4;25;29;17;30
11;10;16;26;6;12;23;24;9;20;27;22;2;13;19;7;8;5;21;3;31;28;32;18;14;15;1;4;25;29;17;30;111;22348
111;21788;11;10;16;26;6;12;23;24;3;20;27;22;2;13;19;7;8;5;21;9;31;28;32;18;14;15;1;4;25;29;17;30
11;10;16;26;6;12;23;24;3;20;27;22;2;15;19;7;8;5;21;9;31;28;32;18;14;13;1;4;25;29;17;30;111;22308
111;21788;11;10;16;26;6;12;23;24;3;20;27;22;2;13;19;7;8;5;21;9;31;28;32;18;14;15;1;4;25;29;17;30
11;10;16;26;6;12;23;24;3;20;27;22;2;13;19;7;8;5;21;9;18;28;32;31;14;15;1;4;25;29;17;30;111;21868
111;21868;11;10;16;26;6;12;23;24;3;20;27;22;2;13;19;7;8;5;21;9;18;28;32;31;14;15;1;4;25;29;17;30
11;10;5;26;6;12;23;24;3;20;27;22;2;13;19;7;8;16;21;9;18;28;32;31;14;15;1;4;25;29;17;30;111;22188
111;21868;11;10;16;26;6;12;23;24;3;20;27;22;2;13;19;7;8;5;21;9;18;28;32;31;14;15;1;4;25;29;17;30
11;32;16;26;6;12;23;24;3;20;27;22;2;13;19;7;8;5;21;9;18;28;10;31;14;15;1;4;25;29;17;30;111;22168
111;21868;11;10;16;26;6;12;23;24;3;20;27;22;2;13;19;7;8;5;21;9;18;28;32;31;14;15;1;4;25;29;17;30
11;10;16;26;6;12;23;24;3;20;27;22;2;13;19;7;8;5;21;9;18;28;32;31;14;15;17;4;25;29;1;30;111;22052
111;21868;11;10;16;26;6;12;23;24;3;20;27;22;2;13;19;7;8;5;21;9;18;28;32;31;14;15;1;4;25;29;17;30
11;10;16;26;27;12;23;24;3;20;6;22;2;13;19;7;8;5;21;9;18;28;32;31;14;15;1;4;25;29;17;30;111;21318
111;21318;11;10;16;26;27;12;23;24;3;20;6;22;2;13;19;7;8;5;21;9;18;28;32;31;14;15;1;4;25;29;17;30
11;7;16;26;27;12;23;24;3;20;6;22;2;13;19;10;8;5;21;9;18;28;32;31;14;15;1;4;25;29;17;30;111;21438
111;21318;11;10;16;26;27;12;23;24;3;20;6;22;2;13;19;7;8;5;21;9;18;28;32;31;14;15;1;4;25;29;17;30
11;10;16;26;2;12;23;24;3;20;6;22;27;13;19;7;8;5;21;9;18;28;32;31;14;15;1;4;25;29;17;30;111;22540
111;21318;11;10;16;26;27;12;23;24;3;20;6;22;2;13;19;7;8;5;21;9;18;28;32;31;14;15;1;4;25;29;17;30
11;21;16;26;27;12;23;24;3;20;6;22;2;13;19;7;8;5;10;9;18;28;32;31;14;15;1;4;25;29;17;30;111;22176
111;21318;11;10;16;26;27;12;23;24;3;20;6;22;2;13;19;7;8;5;21;9;18;28;32;31;14;15;1;4;25;29;17;30
11;10;16;18;27;12;23;24;3;20;6;22;2;13;19;7;8;5;21;9;26;28;32;31;14;15;1;4;25;29;17;30;111;21438
111;21318;11;10;16;26;27;12;23;24;3;20;6;22;2;13;19;7;8;5;21;9;18;28;32;31;14;15;1;4;25;29;17;30
11;10;16;26;27;12;23;24;3;5;6;22;2;13;19;7;8;20;21;9;18;28;32;31;14;15;1;4;25;29;17;30;111;22986
111;21318;11;10;16;26;27;12;23;24;3;20;6;22;2;13;19;7;8;5;21;9;18;28;32;31;14;15;1;4;25;29;17;30
11;10;16;26;27;9;23;24;3;20;6;22;2;13;19;7;8;5;21;12;18;28;32;31;14;15;1;4;25;29;17;30;111;21778
111;21318;11;10;16;26;27;12;23;24;3;20;6;22;2;13;19;7;8;5;21;9;18;28;32;31;14;15;1;4;25;29;17;30
11;10;16;26;27;12;23;24;3;20;8;22;2;13;19;7;6;5;21;9;18;28;32;31;14;15;1;4;25;29;17;30;111;21478
111;21318;11;10;16;26;27;12;23;24;3;20;6;22;2;13;19;7;8;5;21;9;18;28;32;31;14;15;1;4;25;29;17;30
11;10;16;26;27;12;23;24;3;20;6;22;2;13;19;7;5;8;21;9;18;28;32;31;14;15;1;4;25;29;17;30;111;22338
111;21318;11;10;16;26;27;12;23;24;3;20;6;22;2;13;19;7;8;5;21;9;18;28;32;31;14;15;1;4;25;29;17;30
11;16;10;26;27;12;23;24;3;20;6;22;2;13;19;7;8;5;21;9;18;28;32;31;14;15;1;4;25;29;17;30;111;21318
111;21318;11;16;10;26;27;12;23;24;3;20;6;22;2;13;19;7;8;5;21;9;18;28;32;31;14;15;1;4;25;29;17;30
11;16;10;26;17;12;23;24;3;20;6;22;2;13;19;7;8;5;21;9;18;28;32;31;14;15;1;4;25;29;27;30;111;22998
111;21318;11;16;10;26;27;12;23;24;3;20;6;22;2;13;19;7;8;5;21;9;18;28;32;31;14;15;1;4;25;29;17;30
11;27;10;26;16;12;23;24;3;20;6;22;2;13;19;7;8;5;21;9;18;28;32;31;14;15;1;4;25;29;17;30;111;21318
111;21318;11;27;10;26;16;12;23;24;3;20;6;22;2;13;19;7;8;5;21;9;18;28;32;31;14;15;1;4;25;29;17;30
11;27;10;26;16;12;23;24;17;20;6;22;2;13;19;7;8;5;21;9;18;28;32;31;14;15;1;4;25;29;3;30;111;22040
111;21318;11;27;10;26;16;12;23;24;3;20;6;22;2;13;19;7;8;5;21;9;18;28;32;31;14;15;1;4;25;29;17;30
11;27;10;26;16;12;23;24;4;20;6;22;2;13;19;7;8;5;21;9;18;28;32;31;14;15;1;3;25;29;17;30;111;21538
112;21318;11;27;10;26;16;12;23;24;3;20;6;22;2;13;19;7;8;5;21;9;18;28;32;31;14;15;1;4;25;29;17;30
11;27;15;26;16;12;23;24;3;20;6;22;2;13;19;7;8;5;21;9;18;28;32;31;14;10;1;4;25;29;17;30;112;21278
112;21278;11;27;15;26;16;12;23;24;3;20;6;22;2;13;19;7;8;5;21;9;18;28;32;31;14;10;1;4;25;29;17;30
11;27;15;5;16;12;23;24;3;20;6;22;2;13;19;7;8;26;21;9;18;28;32;31;14;10;1;4;25;29;17;30;112;22390
112;21278;11;27;15;26;16;12;23;24;3;20;6;22;2;13;19;7;8;5;21;9;18;28;32;31;14;10;1;4;25;29;17;30
11;27;15;26;16;12;23;24;3;20;6;22;2;13;19;7;8;5;21;9;18;28;32;30;14;10;1;4;25;29;17;31;112;21238
112;21238;11;27;15;26;16;12;23;24;3;20;6;22;2;13;19;7;8;5;21;9;18;28;32;30;14;10;1;4;25;29;17;31
11;22;15;26;16;12;23;24;3;20;6;27;2;13;19;7;8;5;21;9;18;28;32;30;14;10;1;4;25;29;17;31;112;21398
112;21238;11;27;15;26;16;12;23;24;3;20;6;22;2;13;19;7;8;5;21;9;18;28;32;30;14;10;1;4;25;29;17;31
11;27;15;26;16;12;23;24;3;20;6;22;2;13;9;7;8;5;21;19;18;28;32;30;14;10;1;4;25;29;17;31;112;20676
112;20676;11;27;15;26;16;12;23;24;3;20;6;22;2;13;9;7;8;5;21;19;18;28;32;30;14;10;1;4;25;29;17;31
11;27;15;26;16;12;23;24;3;20;6;22;2;13;9;7;8;5;21;19;18;28;4;30;14;10;1;32;25;29;17;31;112;21550
112;20676;11;27;15;26;16;12;23;24;3;20;6;22;2;13;9;7;8;5;21;19;18;28;32;30;14;10;1;4;25;29;17;31
11;27;15;26;16;12;23;24;3;20;6;2;22;13;9;7;8;5;21;19;18;28;32;30;14;10;1;4;25;29;17;31;112;21244
112;20676;11;27;15;26;16;12;23;24;3;20;6;22;2;13;9;7;8;5;21;19;18;28;32;30;14;10;1;4;25;29;17;31
11;27;15;26;16;12;23;24;3;20;6;22;2;13;9;7;8;5;21;19;18;28;32;30;14;10;25;4;1;29;17;31;112;21682
112;20676;11;27;15;26;16;12;23;24;3;20;6;22;2;13;9;7;8;5;21;19;18;28;32;30;14;10;1;4;25;29;17;31
11;27;15;26;16;12;8;24;3;20;6;22;2;13;9;7;23;5;21;19;18;28;32;30;14;10;1;4;25;29;17;31;112;21582
112;20676;11;27;15;26;16;12;23;24;3;20;6;22;2;13;9;7;8;5;21;19;18;28;32;30;14;10;1;4;25;29;17;31
11;27;15;26;16;12;23;24;3;20;6;22;5;13;9;7;8;2;21;19;18;28;32;30;14;10;1;4;25;29;17;31;112;21116
112;20676;11;27;15;26;16;12;23;24;3;20;6;22;2;13;9;7;8;5;21;19;18;28;32;30;14;10;1;4;25;29;17;31
11;27;15;26;16;12;23;24;3;20;6;22;2;25;9;7;8;5;21;19;18;28;32;30;14;10;1;4;13;29;17;31;112;21698
112;20676;11;27;15;26;16;12;23;24;3;20;6;22;2;13;9;7;8;5;21;19;18;28;32;30;14;10;1;4;25;29;17;31
11;27;15;26;16;12;23;24;3;20;6;22;2;13;9;7;8;5;21;19;18;10;32;30;14;28;1;4;25;29;17;31;112;21806
112;20676;11;27;15;26;16;12;23;24;3;20;6;22;2;13;9;7;8;5;21;19;18;28;32;30;14;10;1;4;25;29;17;31
11;27;15;26;16;12;23;2;3;20;6;22;24;13;9;7;8;5;21;19;18;28;32;30;14;10;1;4;25;29;17;31;112;21600
112;20676;11;27;15;26;16;12;23;24;3;20;6;22;2;13;9;7;8;5;21;19;18;28;32;30;14;10;1;4;25;29;17;31
11;27;15;26;16;12;23;24;3;20;6;22;2;13;9;10;8;5;21;19;18;28;32;30;14;7;1;4;25;29;17;31;112;21556
112;20676;11;27;15;26;16;12;23;24;3;20;6;22;2;13;9;7;8;5;21;19;18;28;32;30;14;10;1;4;25;29;17;31
11;27;15;26;16;12;23;1;3;20;6;22;2;13;9;7;8;5;21;19;18;28;32;30;14;10;24;4;25;29;17;31;112;22084
112;20676;11;27;15;26;16;12;23;24;3;20;6;22;2;13;9;7;8;5;21;19;18;28;32;30;14;10;1;4;25;29;17;31
11;27;15;25;16;12;23;24;3;20;6;22;2;13;9;7;8;5;21;19;18;28;32;30;14;10;1;4;26;29;17;31;112;20996
112;20676;11;27;15;26;16;12;23;24;3;20;6;22;2;13;9;7;8;5;21;19;18;28;32;30;14;10;1;4;25;29;17;31
11;27;15;26;31;12;23;24;3;20;6;22;2;13;9;7;8;5;21;19;18;28;32;30;14;10;1;4;25;29;17;16;112;20382
112;20382;11;27;15;26;31;12;23;24;3;20;6;22;2;13;9;7;8;5;21;19;18;28;32;30;14;10;1;4;25;29;17;16
11;27;15;26;3;12;23;24;31;20;6;22;2;13;9;7;8;5;21;19;18;28;32;30;14;10;1;4;25;29;17;16;112;21034
112;20382;11;27;15;26;31;12;23;24;3;20;6;22;2;13;9;7;8;5;21;19;18;28;32;30;14;10;1;4;25;29;17;16
19;27;15;26;31;12;23;24;3;20;6;22;2;13;9;7;8;5;21;11;18;28;32;30;14;10;1;4;25;29;17;16;112;21042
112;20382;11;27;15;26;31;12;23;24;3;20;6;22;2;13;9;7;8;5;21;19;18;28;32;30;14;10;1;4;25;29;17;16
11;27;15;26;31;12;23;29;3;20;6;22;2;13;9;7;8;5;21;19;18;28;32;30;14;10;1;4;25;24;17;16;112;21502
113;20382;11;27;15;26;31;12;23;24;3;20;6;22;2;13;9;7;8;5;21;19;18;28;32;30;14;10;1;4;25;29;17;16
11;30;15;26;31;12;23;24;3;20;6;22;2;13;9;7;8;5;21;19;18;28;32;27;14;10;1;4;25;29;17;16;113;21142
113;20382;11;27;15;26;31;12;23;24;3;20;6;22;2;13;9;7;8;5;21;19;18;28;32;30;14;10;1;4;25;29;17;16
11;27;15;26;31;12;23;24;3;20;6;22;2;13;19;7;8;5;21;9;18;28;32;30;14;10;1;4;25;29;17;16;113;20944
113;20382;11;27;15;26;31;12;23;24;3;20;6;22;2;13;9;7;8;5;21;19;18;28;32;30;14;10;1;4;25;29;17;16
11;27;15;26;31;12;23;24;3;22;6;20;2;13;9;7;8;5;21;19;18;28;32;30;14;10;1;4;25;29;17;16;113;20842
113;20382;11;27;15;26;31;12;23;24;3;20;6;22;2;13;9;7;8;5;21;19;18;28;32;30;14;10;1;4;25;29;17;16
11;25;15;26;31;12;23;24;3;20;6;22;2;13;9;7;8;5;21;19;18;28;32;30;14;10;1;4;27;29;17;16;113;21102
113;20382;11;27;15;26;31;12;23;24;3;20;6;22;2;13;9;7;8;5;21;19;18;28;32;30;14;10;1;4;25;29;17;16
11;27;15;24;31;12;23;26;3;20;6;22;2;13;9;7;8;5;21;19;18;28;32;30;14;10;1;4;25;29;17;16;113;20882
113;20382;11;27;15;26;31;12;23;24;3;20;6;22;2;13;9;7;8;5;21;19;18;28;32;30;14;10;1;4;25;29;17;16
11;27;15;26;31;12;23;24;3;20;6;19;2;13;9;7;8;5;21;22;18;28;32;30;14;10;1;4;25;29;17;16;113;20382
113;20382;11;27;15;26;31;12;23;24;3;20;6;19;2;13;9;7;8;5;21;22;18;28;32;30;14;10;1;4;25;29;17;16
11;27;15;20;31;12;23;24;3;26;6;19;2;13;9;7;8;5;21;22;18;28;32;30;14;10;1;4;25;29;17;16;113;21622
113;20382;11;27;15;26;31;12;23;24;3;20;6;19;2;13;9;7;8;5;21;22;18;28;32;30;14;10;1;4;25;29;17;16
11;27;15;26;31;12;23;24;3;20;6;19;2;13;9;7;8;5;21;28;18;22;32;30;14;10;1;4;25;29;17;16;113;20322
113;20322;11;27;15;26;31;12;23;24;3;20;6;19;2;13;9;7;8;5;21;28;18;22;32;30;14;10;1;4;25;29;17;16
11;27;15;7;31;12;23;24;3;20;6;19;2;13;9;26;8;5;21;28;18;22;32;30;14;10;1;4;25;29;17;16;113;21188
113;20322;11;27;15;26;31;12;23;24;3;20;6;19;2;13;9;7;8;5;21;28;18;22;32;30;14;10;1;4;25;29;17;16
11;27;15;26;31;12;23;24;3;20;6;19;2;13;9;7;8;16;21;28;18;22;32;30;14;10;1;4;25;29;17;5;113;20902
113;20322;11;27;15;26;31;12;23;24;3;20;6;19;2;13;9;7;8;5;21;28;18;22;32;30;14;10;1;4;25;29;17;16
11;27;15;26;31;12;23;24;3;20;6;19;2;13;9;7;8;5;21;28;18;22;32;30;14;4;1;10;25;29;17;16;113;22482
113;20322;11;27;15;26;31;12;23;24;3;20;6;19;2;13;9;7;8;5;21;28;18;22;32;30;14;10;1;4;25;29;17;16
11;27;15;26;31;12;23;24;3;20;6;19;2;13;9;7;8;14;21;28;18;22;32;30;5;10;1;4;25;29;17;16;113;20702
113;20322;11;27;15;26;31;12;23;24;3;20;6;19;2;13;9;7;8;5;21;28;18;22;32;30;14;10;1;4;25;29;17;16
11;27;15;26;31;12;23;24;3;20;6;19;2;9;13;7;8;5;21;28;18;22;32;30;14;10;1;4;25;29;17;16;113;20342
113;20342;11;27;15;26;31;12;23;24;3;20;6;19;2;9;13;7;8;5;21;28;18;22;32;30;14;10;1;4;25;29;17;16
11;27;15;26;31;12;23;24;5;20;6;19;2;9;13;7;8;3;21;28;18;22;32;30;14;10;1;4;25;29;17;16;113;21102
113;20342;11;27;15;26;31;12;23;24;3;20;6;19;2;9;13;7;8;5;21;28;18;22;32;30;14;10;1;4;25;29;17;16
32;27;15;26;31;12;23;24;3;20;6;19;2;9;13;7;8;5;21;28;18;22;11;30;14;10;1;4;25;29;17;16;113;21288
113;20342;11;27;15;26;31;12;23;24;3;20;6;19;2;9;13;7;8;5;21;28;18;22;32;30;14;10;1;4;25;29;17;16
15;27;11;26;31;12;23;24;3;20;6;19;2;9;13;7;8;5;21;28;18;22;32;30;14;10;1;4;25;29;17;16;113;20522
113;20342;11;27;15;26;31;12;23;24;3;20;6;19;2;9;13;7;8;5;21;28;18;22;32;30;14;10;1;4;25;29;17;16
11;27;15;26;31;12;23;24;3;20;25;19;2;9;13;7;8;5;21;28;18;22;32;30;14;10;1;4;6;29;17;16;113;21908
113;20342;11;27;15;26;31;12;23;24;3;20;6;19;2;9;13;7;8;5;21;28;18;22;32;30;14;10;1;4;25;29;17;16
11;27;15;26;31;12;23;24;3;20;6;19;2;9;13;7;8;5;18;28;21;22;32;30;14;10;1;4;25;29;17;16;113;20302
113;20302;11;27;15;26;31;12;23;24;3;20;6;19;2;9;13;7;8;5;18;28;21;22;32;30;14;10;1;4;25;29;17;16
11;27;15;26;31;12;23;24;3;20;6;17;2;9;13;7;8;5;18;28;21;22;32;30;14;10;1;4;25;29;19;16;113;20902
113;20302;11;27;15;26;31;12;23;24;3;20;6;19;2;9;13;7;8;5;18;28;21;22;32;30;14;10;1;4;25;29;17;16
11;27;15;26;31;12;23;24;6;20;3;19;2;9;13;7;8;5;18;28;21;22;32;30;14;10;1;4;25;29;17;16;113;20462
114;20462;11;27;15;26;31;12;23;24;6;20;3;19;2;9;13;7;8;5;18;28;21;22;32;30;14;10;1;4;25;29;17;16
11;27;15;26;31;12;23;24;6;1;3;19;2;9;13;7;8;5;18;28;21;22;32;30;14;10;20;4;25;29;17;16;114;21272
114;20462;11;27;15;26;31;12;23;24;6;20;3;19;2;9;13;7;8;5;18;28;21;22;32;30;14;10;1;4;25;29;17;16
11;27;15;26;31;12;23;24;5;20;3;19;2;9;13;7;8;6;18;28;21;22;32;30;14;10;1;4;25;29;17;16;114;20782
114;20462;11;27;15;26;31;12;23;24;6;20;3;19;2;9;13;7;8;5;18;28;21;22;32;30;14;10;1;4;25;29;17;16
11;27;15;26;31;12;23;9;6;20;3;19;2;24;13;7;8;5;18;28;21;22;32;30;14;10;1;4;25;29;17;16;114;22210
114;20462;11;27;15;26;31;12;23;24;6;20;3;19;2;9;13;7;8;5;18;28;21;22;32;30;14;10;1;4;25;29;17;16
11;27;15;26;31;12;23;24;6;20;3;19;2;32;13;7;8;5;18;28;21;22;9;30;14;10;1;4;25;29;17;16;114;21536
114;20462;11;27;15;26;31;12;23;24;6;20;3;19;2;9;13;7;8;5;18;28;21;22;32;30;14;10;1;4;25;29;17;16
11;27;15;26;31;12;23;24;6;20;3;19;2;9;13;7;8;5;18;28;21;22;32;30;14;10;1;4;16;29;17;25;114;21204
114;20462;11;27;15;26;31;12;23;24;6;20;3;19;2;9;13;7;8;5;18;28;21;22;32;30;14;10;1;4;25;29;17;16
11;27;15;26;31;7;23;24;6;20;3;19;2;9;13;12;8;5;18;28;21;22;32;30;14;10;1;4;25;29;17;16;114;20862
114;20462;11;27;15;26;31;12;23;24;6;20;3;19;2;9;13;7;8;5;18;28;21;22;32;30;14;10;1;4;25;29;17;16
11;27;15;26;31;12;23;16;6;20;3;19;2;9;13;7;8;5;18;28;21;22;32;30;14;10;1;4;25;29;17;24;114;21310
114;20462;11;27;15;26;31;12;23;24;6;20;3;19;2;9;13;7;8;5;18;28;21;22;32;30;14;10;1;4;25;29;17;16
11;27;15;26;31;12;23;24;6;20;3;19;32;9;13;7;8;5;18;28;21;22;2;30;14;10;1;4;25;29;17;16;114;22128
114;20462;11;27;15;26;31;12;23;24;6;20;3;19;2;9;13;7;8;5;18;28;21;22;32;30;14;10;1;4;25;29;17;16
32;27;15;26;31;12;23;24;6;20;3;19;2;9;13;7;8;5;18;28;21;22;11;30;14;10;1;4;25;29;17;16;114;21408
114;20462;11;27;15;26;31;12;23;24;6;20;3;19;2;9;13;7;8;5;18;28;21;22;32;30;14;10;1;4;25;29;17;16
11;27;15;26;31;12;23;24;6;20;3;25;2;9;13;7;8;5;18;28;21;22;32;30;14;10;1;4;19;29;17;16;114;21182
114;20462;11;27;15;26;31;12;23;24;6;20;3;19;2;9;13;7;8;5;18;28;21;22;32;30;14;10;1;4;25;29;17;16
11;27;15;26;31;12;23;24;6;20;3;4;2;9;13;7;8;5;18;28;21;22;32;30;14;10;1;19;25;29;17;16;114;20438
114;20438;11;27;15;26;31;12;23;24;6;20;3;4;2;9;13;7;8;5;18;28;21;22;32;30;14;10;1;19;25;29;17;16
11;27;15;26;31;12;23;7;6;20;3;4;2;9;13;24;8;5;18;28;21;22;32;30;14;10;1;19;25;29;17;16;114;21810
114;20438;11;27;15;26;31;12;23;24;6;20;3;4;2;9;13;7;8;5;18;28;21;22;32;30;14;10;1;19;25;29;17;16
11;27;15;26;31;12;23;24;6;20;18;4;2;9;13;7;8;5;3;28;21;22;32;30;14;10;1;19;25;29;17;16;114;21270
114;20438;11;27;15;26;31;12;23;24;6;20;3;4;2;9;13;7;8;5;18;28;21;22;32;30;14;10;1;19;25;29;17;16
11;27;15;26;31;12;23;24;6;20;3;4;2;9;13;14;8;5;18;28;21;22;32;30;7;10;1;19;25;29;17;16;114;21438
114;20438;11;27;15;26;31;12;23;24;6;20;3;4;2;9;13;7;8;5;18;28;21;22;32;30;14;10;1;19;25;29;17;16
17;27;15;26;31;12;23;24;6;20;3;4;2;9;13;7;8;5;18;28;21;22;32;30;14;10;1;19;25;29;11;16;114;22102
114;20438;11;27;15;26;31;12;23;24;6;20;3;4;2;9;13;7;8;5;18;28;21;22;32;30;14;10;1;19;25;29;17;16
11;27;3;26;31;12;23;24;6;20;15;4;2;9;13;7;8;5;18;28;21;22;32;30;14;10;1;19;25;29;17;16;114;21098
114;20438;11;27;15;26;31;12;23;24;6;20;3;4;2;9;13;7;8;5;18;28;21;22;32;30;14;10;1;19;25;29;17;16
11;27;15;26;31;12;23;24;5;20;3;4;2;9;13;7;8;6;18;28;21;22;32;30;14;10;1;19;25;29;17;16;114;20758
114;20438;11;27;15;26;31;12;23;24;6;20;3;4;2;9;13;7;8;5;18;28;21;22;32;30;14;10;1;19;25;29;17;16
11;27;7;26;31;12;23;24;6;20;3;4;2;9;13;15;8;5;18;28;21;22;32;30;14;10;1;19;25;29;17;16;114;20958
114;20438;11;27;15;26;31;12;23;24;6;20;3;4;2;9;13;7;8;5;18;28;21;22;32;30;14;10;1;19;25;29;17;16
11;27;15;26;31;12;23;24;6;20;3;4;2;9;13;7;8;5;18;28;21;22;32;30;14;10;1;19;17;29;25;16;114;20798
114;20438;11;27;15;26;31;12;23;24;6;20;3;4;2;9;13;7;8;5;18;28;21;22;32;30;14;10;1;19;25;29;17;16
11;27;15;26;31;5;23;24;6;20;3;4;2;9;13;7;8;12;18;28;21;22;32;30;14;10;1;19;25;29;17;16;114;21438
115;20438;11;27;15;26;31;12;23;24;6;20;3;4;2;9;13;7;8;5;18;28;21;22;32;30;14;10;1;19;25;29;17;16
11;27;15;26;31;8;23;24;6;20;3;4;2;9;13;7;12;5;18;28;21;22;32;30;14;10;1;19;25;29;17;16;115;20698
115;20438;11;27;15;26;31;12;23;24;6;20;3;4;2;9;13;7;8;5;18;28;21;22;32;30;14;10;1;19;25;29;17;16
11;27;15;26;31;12;23;24;6;20;3;4;2;9;13;7;8;5;18;28;21;22;32;30;16;10;1;19;25;29;17;14;115;20758
115;20438;11;27;15;26;31;12;23;24;6;20;3;4;2;9;13;7;8;5;18;28;21;22;32;30;14;10;1;19;25;29;17;16
11;27;15;26;31;12;23;24;6;20;3;4;2;9;19;7;8;5;18;28;21;22;32;30;14;10;1;13;25;29;17;16;115;21012
115;20438;11;27;15;26;31;12;23;24;6;20;3;4;2;9;13;7;8;5;18;28;21;22;32;30;14;10;1;19;25;29;17;16
11;27;15;26;31;12;23;24;22;20;3;4;2;9;13;7;8;5;18;28;21;6;32;30;14;10;1;19;25;29;17;16;115;20438
115;20438;11;27;15;26;31;12;23;24;22;20;3;4;2;9;13;7;8;5;18;28;21;6;32;30;14;10;1;19;25;29;17;16
11;27;15;26;31;12;23;24;19;20;3;4;2;9;13;7;8;5;18;28;21;6;32;30;14;10;1;22;25;29;17;16;115;20518
115;20438;11;27;15;26;31;12;23;24;22;20;3;4;2;9;13;7;8;5;18;28;21;6;32;30;14;10;1;19;25;29;17;16
