"X1";"X26636";"X4";"X29";"X26";"X13";"X21";"X10";"X22";"X28";"X16";"X30";"X15";"X23";"X14";"X1.1";"X9";"X32";"X27";"X31";"X3";"X6";"X24";"X12";"X7";"X25";"X18";"X5";"X2";"X19";"X17";"X11";"X8";"X20"
114;21530;27;19;26;30;24;21;28;6;12;32;31;25;2;3;29;22;23;20;13;7;9;11;10;1;17;18;16;8;5;14;4;15
27;19;7;30;24;21;28;6;12;32;31;25;2;3;29;22;23;20;13;26;9;11;10;1;17;18;16;8;5;14;4;15;114;22484
114;21530;27;19;26;30;24;21;28;6;12;32;31;25;2;3;29;22;23;20;13;7;9;11;10;1;17;18;16;8;5;14;4;15
27;29;26;30;24;21;28;6;12;32;31;25;2;3;19;22;23;20;13;7;9;11;10;1;17;18;16;8;5;14;4;15;114;21850
114;21530;27;19;26;30;24;21;28;6;12;32;31;25;2;3;29;22;23;20;13;7;9;11;10;1;17;18;16;8;5;14;4;15
27;19;26;30;24;21;28;6;12;15;31;25;2;3;29;22;23;20;13;7;9;11;10;1;17;18;16;8;5;14;4;32;114;21492
114;21492;27;19;26;30;24;21;28;6;12;15;31;25;2;3;29;22;23;20;13;7;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;30;24;21;28;6;12;15;31;25;2;3;29;22;23;20;13;7;9;10;11;1;17;18;16;8;5;14;4;32;114;21652
114;21492;27;19;26;30;24;21;28;6;12;15;31;25;2;3;29;22;23;20;13;7;9;11;10;1;17;18;16;8;5;14;4;32
27;19;10;30;24;21;28;6;12;15;31;25;2;3;29;22;23;20;13;7;9;11;26;1;17;18;16;8;5;14;4;32;114;22504
114;21492;27;19;26;30;24;21;28;6;12;15;31;25;2;3;29;22;23;20;13;7;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;30;24;21;28;10;12;15;31;25;2;3;29;22;23;20;13;7;9;11;6;1;17;18;16;8;5;14;4;32;114;21552
114;21492;27;19;26;30;24;21;28;6;12;15;31;25;2;3;29;22;23;20;13;7;9;11;10;1;17;18;16;8;5;14;4;32
27;14;26;30;24;21;28;6;12;15;31;25;2;3;29;22;23;20;13;7;9;11;10;1;17;18;16;8;5;19;4;32;114;21902
114;21492;27;19;26;30;24;21;28;6;12;15;31;25;2;3;29;22;23;20;13;7;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;30;24;21;28;6;12;15;31;25;2;3;29;22;23;20;13;10;9;11;7;1;17;18;16;8;5;14;4;32;114;21612
114;21492;27;19;26;30;24;21;28;6;12;15;31;25;2;3;29;22;23;20;13;7;9;11;10;1;17;18;16;8;5;14;4;32
27;2;26;30;24;21;28;6;12;15;31;25;19;3;29;22;23;20;13;7;9;11;10;1;17;18;16;8;5;14;4;32;114;21946
114;21492;27;19;26;30;24;21;28;6;12;15;31;25;2;3;29;22;23;20;13;7;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;30;24;21;28;29;12;15;31;25;2;3;6;22;23;20;13;7;9;11;10;1;17;18;16;8;5;14;4;32;114;21586
114;21586;27;19;26;30;24;21;28;29;12;15;31;25;2;3;6;22;23;20;13;7;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;30;24;21;28;29;12;15;31;25;2;3;6;22;23;20;13;4;9;11;10;1;17;18;16;8;5;14;7;32;114;22186
114;21586;27;19;26;30;24;21;28;29;12;15;31;25;2;3;6;22;23;20;13;7;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;30;24;21;28;29;12;15;31;25;2;3;6;22;23;20;17;7;9;11;10;1;13;18;16;8;5;14;4;32;114;22302
114;21586;27;19;26;30;24;21;28;29;12;15;31;25;2;3;6;22;23;20;13;7;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;30;24;21;7;29;12;15;31;25;2;3;6;22;23;20;13;28;9;11;10;1;17;18;16;8;5;14;4;32;114;21540
114;21540;27;19;26;30;24;21;7;29;12;15;31;25;2;3;6;22;23;20;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;13;24;21;7;29;12;15;31;25;2;3;6;22;23;20;30;28;9;11;10;1;17;18;16;8;5;14;4;32;114;22770
114;21540;27;19;26;30;24;21;7;29;12;15;31;25;2;3;6;22;23;20;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;30;18;21;7;29;12;15;31;25;2;3;6;22;23;20;13;28;9;11;10;1;17;24;16;8;5;14;4;32;114;21960
114;21540;27;19;26;30;24;21;7;29;12;15;31;25;2;3;6;22;23;20;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;30;24;21;7;29;12;15;31;25;2;3;6;8;23;20;13;28;9;11;10;1;17;18;16;22;5;14;4;32;114;23344
115;21540;27;19;26;30;24;21;7;29;12;15;31;25;2;3;6;22;23;20;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;30;24;21;7;29;12;15;31;25;13;3;6;22;23;20;2;28;9;11;10;1;17;18;16;8;5;14;4;32;115;22100
115;21540;27;19;26;30;24;21;7;29;12;15;31;25;2;3;6;22;23;20;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;30;24;21;7;29;12;15;31;25;2;3;6;22;4;20;13;28;9;11;10;1;17;18;16;8;5;14;23;32;115;23644
115;21540;27;19;26;30;24;21;7;29;12;15;31;25;2;3;6;22;23;20;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;30;24;12;7;29;21;15;31;25;2;3;6;22;23;20;13;28;9;11;10;1;17;18;16;8;5;14;4;32;115;22448
115;21540;27;19;26;30;24;21;7;29;12;15;31;25;2;3;6;22;23;20;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;30;24;21;7;29;12;15;31;4;2;3;6;22;23;20;13;28;9;11;10;1;17;18;16;8;5;14;25;32;115;22468
115;21540;27;19;26;30;24;21;7;29;12;15;31;25;2;3;6;22;23;20;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;30;24;21;7;31;12;15;29;25;2;3;6;22;23;20;13;28;9;11;10;1;17;18;16;8;5;14;4;32;115;21340
115;21340;27;19;26;30;24;21;7;31;12;15;29;25;2;3;6;22;23;20;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;30;24;21;7;31;3;15;29;25;2;12;6;22;23;20;13;28;9;11;10;1;17;18;16;8;5;14;4;32;115;21640
115;21340;27;19;26;30;24;21;7;31;12;15;29;25;2;3;6;22;23;20;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;30;24;17;7;31;12;15;29;25;2;3;6;22;23;20;13;28;9;11;10;1;21;18;16;8;5;14;4;32;115;21920
115;21340;27;19;26;30;24;21;7;31;12;15;29;25;2;3;6;22;23;20;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;17;26;30;24;21;7;31;12;15;29;25;2;3;6;22;23;20;13;28;9;11;10;1;19;18;16;8;5;14;4;32;115;21740
115;21340;27;19;26;30;24;21;7;31;12;15;29;25;2;3;6;22;23;20;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;21;24;30;7;31;12;15;29;25;2;3;6;22;23;20;13;28;9;11;10;1;17;18;16;8;5;14;4;32;115;21300
115;21300;27;19;26;21;24;30;7;31;12;15;29;25;2;3;6;22;23;20;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;21;24;30;7;31;12;15;29;25;2;3;6;22;23;20;9;28;13;11;10;1;17;18;16;8;5;14;4;32;115;21560
115;21300;27;19;26;21;24;30;7;31;12;15;29;25;2;3;6;22;23;20;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;21;24;30;7;31;12;15;29;25;2;3;6;22;23;20;13;28;9;11;10;32;17;18;16;8;5;14;4;1;115;21676
115;21300;27;19;26;21;24;30;7;31;12;15;29;25;2;3;6;22;23;20;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;21;24;30;7;31;12;15;29;25;2;3;6;22;23;20;13;28;9;11;10;1;18;17;16;8;5;14;4;32;115;21860
115;21300;27;19;26;21;24;30;7;31;12;15;29;25;2;3;6;22;23;20;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;19;23;21;24;30;7;31;12;15;29;25;2;3;6;22;26;20;13;28;9;11;10;1;17;18;16;8;5;14;4;32;115;21620
115;21300;27;19;26;21;24;30;7;31;12;15;29;25;2;3;6;22;23;20;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;21;24;30;7;31;12;15;29;25;2;3;6;22;23;20;11;28;9;13;10;1;17;18;16;8;5;14;4;32;115;21920
115;21300;27;19;26;21;24;30;7;31;12;15;29;25;2;3;6;22;23;20;13;28;9;11;10;1;17;18;16;8;5;14;4;32
16;19;26;21;24;30;7;31;12;15;29;25;2;3;6;22;23;20;13;28;9;11;10;1;17;18;27;8;5;14;4;32;115;22904
115;21300;27;19;26;21;24;30;7;31;12;15;29;25;2;3;6;22;23;20;13;28;9;11;10;1;17;18;16;8;5;14;4;32
12;19;26;21;24;30;7;31;27;15;29;25;2;3;6;22;23;20;13;28;9;11;10;1;17;18;16;8;5;14;4;32;115;22658
115;21300;27;19;26;21;24;30;7;31;12;15;29;25;2;3;6;22;23;20;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;21;24;30;7;31;12;15;29;25;2;3;10;22;23;20;13;28;9;11;6;1;17;18;16;8;5;14;4;32;115;21500
115;21300;27;19;26;21;24;30;7;31;12;15;29;25;2;3;6;22;23;20;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;21;24;30;7;31;12;15;11;25;2;3;6;22;23;20;13;28;9;29;10;1;17;18;16;8;5;14;4;32;115;21482
115;21300;27;19;26;21;24;30;7;31;12;15;29;25;2;3;6;22;23;20;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;11;26;21;24;30;7;31;12;15;29;25;2;3;6;22;23;20;13;28;9;19;10;1;17;18;16;8;5;14;4;32;115;21800
115;21300;27;19;26;21;24;30;7;31;12;15;29;25;2;3;6;22;23;20;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;21;24;30;7;31;12;15;29;25;2;3;6;22;23;20;13;28;9;11;1;10;17;18;16;8;5;14;4;32;115;21600
116;21300;27;19;26;21;24;30;7;31;12;15;29;25;2;3;6;22;23;20;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;21;24;30;7;31;12;15;29;25;2;18;6;22;23;20;13;28;9;11;10;1;17;3;16;8;5;14;4;32;116;22696
116;21300;27;19;26;21;24;30;7;31;12;15;29;25;2;3;6;22;23;20;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;21;24;30;7;31;12;15;29;25;2;3;6;22;23;4;13;28;9;11;10;1;17;18;16;8;5;14;20;32;116;21346
116;21300;27;19;26;21;24;30;7;31;12;15;29;25;2;3;6;22;23;20;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;21;24;30;9;31;12;15;29;25;2;3;6;22;23;20;13;28;7;11;10;1;17;18;16;8;5;14;4;32;116;22020
116;21300;27;19;26;21;24;30;7;31;12;15;29;25;2;3;6;22;23;20;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;21;24;30;7;31;12;15;29;25;2;3;6;22;23;20;13;17;9;11;10;1;28;18;16;8;5;14;4;32;116;21980
116;21300;27;19;26;21;24;30;7;31;12;15;29;25;2;3;6;22;23;20;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;21;24;30;7;31;12;15;29;25;2;3;20;22;23;6;13;28;9;11;10;1;17;18;16;8;5;14;4;32;116;21148
116;21148;27;19;26;21;24;30;7;31;12;15;29;25;2;3;20;22;23;6;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;21;24;30;7;31;12;15;29;25;2;3;20;22;23;6;13;28;9;11;10;1;17;16;18;8;5;14;4;32;116;23172
116;21148;27;19;26;21;24;30;7;31;12;15;29;25;2;3;20;22;23;6;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;21;24;30;5;31;12;15;29;25;2;3;20;22;23;6;13;28;9;11;10;1;17;18;16;8;7;14;4;32;116;22028
116;21148;27;19;26;21;24;30;7;31;12;15;29;25;2;3;20;22;23;6;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;32;26;21;24;30;7;31;12;15;29;25;2;3;20;22;23;6;13;28;9;11;10;1;17;18;16;8;5;14;4;19;116;21668
116;21148;27;19;26;21;24;30;7;31;12;15;29;25;2;3;20;22;23;6;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;21;24;30;7;31;12;15;3;25;2;29;20;22;23;6;13;28;9;11;10;1;17;18;16;8;5;14;4;32;116;21828
116;21148;27;19;26;21;24;30;7;31;12;15;29;25;2;3;20;22;23;6;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;21;2;30;7;31;12;15;29;25;24;3;20;22;23;6;13;28;9;11;10;1;17;18;16;8;5;14;4;32;116;21678
116;21148;27;19;26;21;24;30;7;31;12;15;29;25;2;3;20;22;23;6;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;21;4;30;7;31;12;15;29;25;2;3;20;22;23;6;13;28;9;11;10;1;17;18;16;8;5;14;24;32;116;22494
116;21148;27;19;26;21;24;30;7;31;12;15;29;25;2;3;20;22;23;6;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;21;24;30;7;31;12;15;29;25;2;3;20;22;23;6;13;28;9;11;16;1;17;18;10;8;5;14;4;32;116;21608
116;21148;27;19;26;21;24;30;7;31;12;15;29;25;2;3;20;22;23;6;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;21;24;30;7;31;12;15;29;3;2;25;20;22;23;6;13;28;9;11;10;1;17;18;16;8;5;14;4;32;116;22312
116;21148;27;19;26;21;24;30;7;31;12;15;29;25;2;3;20;22;23;6;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;21;24;30;7;31;12;15;29;25;2;3;20;22;23;6;13;18;9;11;10;1;17;28;16;8;5;14;4;32;116;21828
116;21148;27;19;26;21;24;30;7;31;12;15;29;25;2;3;20;22;23;6;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;30;26;21;24;19;7;31;12;15;29;25;2;3;20;22;23;6;13;28;9;11;10;1;17;18;16;8;5;14;4;32;116;21308
116;21148;27;19;26;21;24;30;7;31;12;15;29;25;2;3;20;22;23;6;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;21;24;30;7;31;12;15;29;25;2;3;20;22;23;6;13;28;9;17;10;1;11;18;16;8;5;14;4;32;116;21510
116;21148;27;19;26;21;24;30;7;31;12;15;29;25;2;3;20;22;23;6;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;3;26;21;24;30;7;31;12;15;29;25;2;19;20;22;23;6;13;28;9;11;10;1;17;18;16;8;5;14;4;32;116;22390
116;21148;27;19;26;21;24;30;7;31;12;15;29;25;2;3;20;22;23;6;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;21;24;30;25;31;12;15;29;7;2;3;20;22;23;6;13;28;9;11;10;1;17;18;16;8;5;14;4;32;116;21482
116;21148;27;19;26;21;24;30;7;31;12;15;29;25;2;3;20;22;23;6;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;21;24;30;7;16;12;15;29;25;2;3;20;22;23;6;13;28;9;11;10;1;17;18;31;8;5;14;4;32;116;22084
116;21148;27;19;26;21;24;30;7;31;12;15;29;25;2;3;20;22;23;6;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;21;24;30;7;31;12;15;29;25;2;3;1;22;23;6;13;28;9;11;10;20;17;18;16;8;5;14;4;32;116;21862
117;21148;27;19;26;21;24;30;7;31;12;15;29;25;2;3;20;22;23;6;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;11;24;30;7;31;12;15;29;25;2;3;20;22;23;6;13;28;9;21;10;1;17;18;16;8;5;14;4;32;117;21700
117;21148;27;19;26;21;24;30;7;31;12;15;29;25;2;3;20;22;23;6;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;21;24;30;7;31;12;15;29;25;2;3;20;28;23;6;13;22;9;11;10;1;17;18;16;8;5;14;4;32;117;21428
117;21148;27;19;26;21;24;30;7;31;12;15;29;25;2;3;20;22;23;6;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;14;24;30;7;31;12;15;29;25;2;3;20;22;23;6;13;28;9;11;10;1;17;18;16;8;5;21;4;32;117;21950
117;21148;27;19;26;21;24;30;7;31;12;15;29;25;2;3;20;22;23;6;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;21;24;30;7;31;12;15;29;25;2;3;20;22;23;6;13;28;9;11;10;1;17;18;16;8;32;14;4;5;117;22234
117;21148;27;19;26;21;24;30;7;31;12;15;29;25;2;3;20;22;23;6;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;21;24;7;30;31;12;15;29;25;2;3;20;22;23;6;13;28;9;11;10;1;17;18;16;8;5;14;4;32;117;21672
117;21148;27;19;26;21;24;30;7;31;12;15;29;25;2;3;20;22;23;6;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;21;24;29;7;31;12;15;30;25;2;3;20;22;23;6;13;28;9;11;10;1;17;18;16;8;5;14;4;32;117;21128
117;21128;27;19;26;21;24;29;7;31;12;15;30;25;2;3;20;22;23;6;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;21;25;29;7;31;12;15;30;24;2;3;20;22;23;6;13;28;9;11;10;1;17;18;16;8;5;14;4;32;117;21528
117;21128;27;19;26;21;24;29;7;31;12;15;30;25;2;3;20;22;23;6;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;21;24;29;7;31;12;15;28;25;2;3;20;22;23;6;13;30;9;11;10;1;17;18;16;8;5;14;4;32;117;21208
117;21128;27;19;26;21;24;29;7;31;12;15;30;25;2;3;20;22;23;6;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;19;26;21;24;29;7;31;12;22;30;25;2;3;20;15;23;6;13;28;9;11;10;1;17;18;16;8;5;14;4;32;117;22934
117;21128;27;19;26;21;24;29;7;31;12;15;30;25;2;3;20;22;23;6;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;21;26;19;24;29;7;31;12;15;30;25;2;3;20;22;23;6;13;28;9;11;10;1;17;18;16;8;5;14;4;32;117;21048
117;21048;27;21;26;19;24;29;7;31;12;15;30;25;2;3;20;22;23;6;13;28;9;11;10;1;17;18;16;8;5;14;4;32
27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;9;2;10;1;17;18;16;8;5;14;4;32;117;20828
117;20828;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;9;2;10;1;17;18;16;8;5;14;4;32
27;21;26;19;24;29;7;31;12;15;30;25;3;11;20;22;23;6;13;28;9;2;10;1;17;18;16;8;5;14;4;32;117;21548
117;20828;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;9;2;10;1;17;18;16;8;5;14;4;32
28;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;27;9;2;10;1;17;18;16;8;5;14;4;32;117;21028
117;20828;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;9;2;10;1;17;18;16;8;5;14;4;32
27;21;26;19;9;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;24;2;10;1;17;18;16;8;5;14;4;32;117;22184
117;20828;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;9;2;10;1;17;18;16;8;5;14;4;32
27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;9;10;1;17;18;16;8;5;14;4;32;117;20908
117;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;9;10;1;17;18;16;8;5;14;4;32
27;21;26;19;24;29;7;31;12;15;30;25;11;18;20;22;23;6;13;28;2;9;10;1;17;3;16;8;5;14;4;32;117;22580
117;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;9;10;1;17;18;16;8;5;14;4;32
27;12;26;19;24;29;7;31;21;15;30;25;11;3;20;22;23;6;13;28;2;9;10;1;17;18;16;8;5;14;4;32;117;22148
117;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;9;10;1;17;18;16;8;5;14;4;32
27;21;26;19;24;18;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;9;10;1;17;29;16;8;5;14;4;32;117;21468
117;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;9;10;1;17;18;16;8;5;14;4;32
27;21;26;11;24;29;7;31;12;15;30;25;19;3;20;22;23;6;13;28;2;9;10;1;17;18;16;8;5;14;4;32;117;22218
117;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;9;10;1;17;18;16;8;5;14;4;32
27;21;26;19;24;23;7;31;12;15;30;25;11;3;20;22;29;6;13;28;2;9;10;1;17;18;16;8;5;14;4;32;117;21388
118;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;9;10;1;17;18;16;8;5;14;4;32
27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;9;10;1;5;18;16;8;17;14;4;32;118;21514
118;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;9;10;1;17;18;16;8;5;14;4;32
27;21;26;19;24;29;7;31;12;15;30;25;18;3;20;22;23;6;13;28;2;9;10;1;17;11;16;8;5;14;4;32;118;22652
118;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;9;10;1;17;18;16;8;5;14;4;32
27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;9;10;1;17;18;14;8;5;16;4;32;118;20908
118;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;9;10;1;17;18;14;8;5;16;4;32
27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;10;6;13;28;2;9;23;1;17;18;14;8;5;16;4;32;118;22006
118;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;9;10;1;17;18;14;8;5;16;4;32
27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;2;28;9;10;1;17;18;14;8;5;16;4;32;118;21642
118;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;9;10;1;17;18;14;8;5;16;4;32
27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;9;10;1;17;18;16;8;5;14;4;32;118;20908
118;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;9;10;1;17;18;16;8;5;14;4;32
7;21;26;19;24;29;27;31;12;15;30;25;11;3;20;22;23;6;13;28;2;9;10;1;17;18;16;8;5;14;4;32;118;21446
118;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;9;10;1;17;18;16;8;5;14;4;32
27;5;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;9;10;1;17;18;16;8;21;14;4;32;118;22380
118;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;9;10;1;17;18;16;8;5;14;4;32
27;21;3;19;24;29;7;31;12;15;30;25;11;26;20;22;23;6;13;28;2;9;10;1;17;18;16;8;5;14;4;32;118;22422
118;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;9;10;1;17;18;16;8;5;14;4;32
27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;5;10;1;17;18;16;8;9;14;4;32;118;20908
118;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;5;10;1;17;18;16;8;9;14;4;32
27;21;5;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;26;10;1;17;18;16;8;9;14;4;32;118;21432
118;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;5;10;1;17;18;16;8;9;14;4;32
27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;32;13;28;2;5;10;1;17;18;16;8;9;14;4;6;118;21502
118;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;5;10;1;17;18;16;8;9;14;4;32
27;21;26;16;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;5;10;1;17;18;19;8;9;14;4;32;118;22698
118;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;5;10;1;17;18;16;8;9;14;4;32
27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;5;10;1;17;18;16;8;9;14;32;4;118;20908
118;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;5;10;1;17;18;16;8;9;14;32;4
27;20;26;19;24;29;7;31;12;15;30;25;11;3;21;22;23;6;13;28;2;5;10;1;17;18;16;8;9;14;32;4;118;21268
118;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;5;10;1;17;18;16;8;9;14;32;4
27;21;26;19;9;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;5;10;1;17;18;16;8;24;14;32;4;118;22620
118;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;5;10;1;17;18;16;8;9;14;32;4
27;21;26;19;24;29;7;31;12;15;30;25;6;3;20;22;23;11;13;28;2;5;10;1;17;18;16;8;9;14;32;4;118;21148
118;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;5;10;1;17;18;16;8;9;14;32;4
27;23;26;19;24;29;7;31;12;15;30;25;11;3;20;22;21;6;13;28;2;5;10;1;17;18;16;8;9;14;32;4;118;21108
118;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;5;10;1;17;18;16;8;9;14;32;4
27;21;26;19;24;29;7;31;12;30;15;25;11;3;20;22;23;6;13;28;2;5;10;1;17;18;16;8;9;14;32;4;118;22066
118;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;5;10;1;17;18;16;8;9;14;32;4
27;21;26;19;7;29;24;31;12;15;30;25;11;3;20;22;23;6;13;28;2;5;10;1;17;18;16;8;9;14;32;4;118;21696
119;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;5;10;1;17;18;16;8;9;14;32;4
27;21;26;14;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;5;10;1;17;18;16;8;9;19;32;4;119;21850
119;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;5;10;1;17;18;16;8;9;14;32;4
27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;5;10;1;17;18;16;8;14;9;32;4;119;21068
119;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;5;10;1;17;18;16;8;9;14;32;4
27;21;26;19;30;29;7;31;12;15;24;25;11;3;20;22;23;6;13;28;2;5;10;1;17;18;16;8;9;14;32;4;119;21108
119;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;5;10;1;17;18;16;8;9;14;32;4
27;21;26;19;24;29;7;16;12;15;30;25;11;3;20;22;23;6;13;28;2;5;10;1;17;18;31;8;9;14;32;4;119;21844
