"X1";"X5771582";"X11";"X9";"X2";"X17";"X15";"X6";"X23";"X5";"X16";"X22";"X13";"X3";"X4";"X18";"X10";"X1.1";"X19";"X26";"X14";"X25";"X7";"X21";"X20";"X8";"X12";"X24"
197;5439856;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;24;23;25;17
2;11;6;13;12;1;3;15;16;26;20;19;4;18;25;7;9;5;21;10;22;8;24;23;14;17;197;5686008
197;5439856;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;24;23;25;17
2;11;6;13;12;1;3;15;16;9;20;19;4;18;14;7;26;5;21;10;22;8;24;23;25;17;197;5470713
197;5439856;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;24;23;25;17
2;11;6;13;12;1;19;15;16;26;20;3;4;18;14;7;9;5;21;10;22;8;24;23;25;17;197;5546737
197;5439856;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;24;23;25;17
2;13;6;11;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;24;23;25;17;197;5442348
197;5439856;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;24;23;25;17
2;11;6;13;5;1;3;15;16;26;20;19;4;18;14;7;9;12;21;10;22;8;24;23;25;17;197;5733663
197;5439856;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;24;23;25;17
2;11;6;13;12;1;3;15;16;26;20;19;4;10;14;7;9;5;21;18;22;8;24;23;25;17;197;5482010
197;5439856;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;24;23;25;17
2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;5;9;21;10;22;8;24;23;25;17;197;5462489
197;5439856;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;24;23;25;17
2;11;6;13;12;1;3;16;15;26;20;19;4;18;14;7;9;5;21;10;22;8;24;23;25;17;197;5441596
197;5439856;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;24;23;25;17
2;11;6;13;12;1;3;15;16;26;17;19;4;18;14;7;9;5;21;10;22;8;24;23;25;20;197;5516847
197;5439856;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;24;23;25;17
2;11;6;13;12;4;3;15;16;26;20;19;1;18;14;7;9;5;21;10;22;8;24;23;25;17;197;5505042
197;5439856;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;24;23;25;17
2;11;6;13;12;1;3;22;16;26;20;19;4;18;14;7;9;5;21;10;15;8;24;23;25;17;197;5508265
197;5439856;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;24;23;25;17
1;11;6;13;12;2;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;24;23;25;17;197;5533362
197;5439856;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;24;23;25;17
2;11;6;13;12;1;3;15;16;10;20;19;4;18;14;7;9;5;21;26;22;8;24;23;25;17;197;5452223
197;5439856;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;24;23;25;17
20;11;6;13;12;1;3;15;16;26;2;19;4;18;14;7;9;5;21;10;22;8;24;23;25;17;197;5489065
197;5439856;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;24;23;25;17
2;11;6;13;12;1;3;15;16;26;20;19;4;18;8;7;9;5;21;10;22;14;24;23;25;17;197;5469419
197;5439856;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;24;23;25;17
2;11;6;13;12;1;3;5;16;26;20;19;4;18;14;7;9;15;21;10;22;8;24;23;25;17;197;5494495
197;5439856;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;24;23;25;17
2;11;6;13;12;1;3;21;16;26;20;19;4;18;14;7;9;5;15;10;22;8;24;23;25;17;197;5464845
197;5439856;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;24;23;25;17
2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;23;24;25;17;197;5439856
198;5439856;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;23;24;25;17
2;11;6;13;12;1;3;15;16;26;20;19;4;18;21;7;9;5;14;10;22;8;23;24;25;17;198;5480461
198;5439856;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;23;24;25;17
2;11;6;13;12;1;3;15;16;26;20;10;4;18;14;7;9;5;21;19;22;8;23;24;25;17;198;5497951
198;5439856;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;23;24;25;17
8;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;2;23;24;25;17;198;5451472
198;5439856;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;23;24;25;17
2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;24;8;23;22;25;17;198;5439992
198;5439856;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;23;24;25;17
2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;23;10;22;8;21;24;25;17;198;5513363
198;5439856;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;23;24;25;17
3;11;6;13;12;1;2;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;23;24;25;17;198;5504499
198;5439856;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;23;24;25;17
2;11;6;5;12;1;3;15;16;26;20;19;4;18;14;7;9;13;21;10;22;8;23;24;25;17;198;5834962
198;5439856;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;23;24;25;17
2;11;6;13;12;1;3;15;16;26;18;19;4;20;14;7;9;5;21;10;22;8;23;24;25;17;198;5452394
198;5439856;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;23;24;25;17
2;11;6;13;12;1;3;15;19;26;20;16;4;18;14;7;9;5;21;10;22;8;23;24;25;17;198;5499139
198;5439856;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;23;24;25;17
2;13;6;11;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;23;24;25;17;198;5442348
198;5439856;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;23;24;25;17
2;11;6;13;12;1;3;15;16;26;20;19;9;18;14;7;4;5;21;10;22;8;23;24;25;17;198;5469351
198;5439856;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;23;24;25;17
2;11;6;13;12;1;3;25;16;26;20;19;4;18;14;7;9;5;21;10;22;8;23;24;15;17;198;5447528
198;5439856;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;23;24;25;17
2;11;6;13;12;4;3;15;16;26;20;19;1;18;14;7;9;5;21;10;22;8;23;24;25;17;198;5505042
198;5439856;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;23;24;25;17
2;11;6;13;12;1;18;15;16;26;20;19;4;3;14;7;9;5;21;10;22;8;23;24;25;17;198;5581478
198;5439856;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;23;24;25;17
2;11;6;13;12;1;3;20;16;26;15;19;4;18;14;7;9;5;21;10;22;8;23;24;25;17;198;5529023
198;5439856;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;23;24;25;17
2;11;6;13;12;1;10;15;16;26;20;19;4;18;14;7;9;5;21;3;22;8;23;24;25;17;198;5506270
198;5439856;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;23;24;25;17
2;11;6;13;12;1;3;15;16;26;20;19;18;4;14;7;9;5;21;10;22;8;23;24;25;17;198;5469313
198;5439856;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;23;24;25;17
2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;8;22;10;23;24;25;17;198;5447627
198;5439856;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;23;24;25;17
2;11;6;13;21;1;3;15;16;26;20;19;4;18;14;7;9;5;12;10;22;8;23;24;25;17;198;5492746
198;5439856;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;23;24;25;17
2;11;6;21;12;1;3;15;16;26;20;19;4;18;14;7;9;5;13;10;22;8;23;24;25;17;198;5505967
199;5439856;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;23;24;25;17
2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;23;10;22;8;21;24;25;17;199;5513363
199;5439856;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;23;24;25;17
2;11;6;13;12;1;3;15;26;16;20;19;4;18;14;7;9;5;21;10;22;8;23;24;25;17;199;5449556
199;5439856;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;23;24;25;17
2;11;6;13;21;1;3;15;16;26;20;19;4;18;14;7;9;5;12;10;22;8;23;24;25;17;199;5492746
199;5439856;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;23;24;25;17
2;11;6;13;12;8;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;1;23;24;25;17;199;5585298
199;5439856;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;23;24;25;17
2;11;6;13;12;1;3;15;16;22;20;19;4;18;14;7;9;5;21;10;26;8;23;24;25;17;199;5456618
199;5439856;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;23;24;25;17
2;11;9;13;12;1;3;15;16;26;20;19;4;18;14;7;6;5;21;10;22;8;23;24;25;17;199;5542706
199;5439856;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;23;24;25;17
2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;10;21;5;22;8;23;24;25;17;199;5832176
199;5439856;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;23;24;25;17
2;11;6;13;12;1;3;19;16;26;20;15;4;18;14;7;9;5;21;10;22;8;23;24;25;17;199;5541853
199;5439856;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;10;22;8;23;24;25;17
2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17;199;5439828
199;5439828;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;21;12;1;3;15;16;26;20;19;4;18;14;7;9;5;13;22;10;8;23;24;25;17;199;5505939
199;5439828;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
25;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;2;17;199;5460417
199;5439828;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;13;12;1;3;15;26;16;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17;199;5449528
199;5439828;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;8;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;22;10;13;23;24;25;17;199;5454214
199;5439828;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
25;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;2;17;199;5460417
199;5439828;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;4;13;12;1;3;15;16;26;20;19;6;18;14;7;9;5;21;22;10;8;23;24;25;17;199;5460883
199;5439828;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;13;12;1;3;15;16;26;20;19;4;7;14;18;9;5;21;22;10;8;23;24;25;17;199;5528380
199;5439828;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;13;12;1;21;15;16;26;20;19;4;18;14;7;9;5;3;22;10;8;23;24;25;17;199;5441597
199;5439828;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
26;11;6;13;12;1;3;15;16;2;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17;199;5451276
199;5439828;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;13;12;1;3;15;16;26;20;19;4;18;10;7;9;5;21;22;14;8;23;24;25;17;199;5452730
199;5439828;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;1;12;13;3;15;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17;199;5567140
200;5439828;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;25;9;5;21;22;10;8;23;24;7;17;200;5454374
200;5439828;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;13;12;24;3;15;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;1;25;17;200;5597214
200;5439828;2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17;200;5437471
200;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;13;12;15;3;24;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;1;25;17;200;5597556
200;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;13;12;15;3;1;16;26;14;19;4;18;20;7;9;5;21;22;10;8;23;24;25;17;200;5491349
200;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;13;20;15;3;1;16;26;12;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17;200;5482021
200;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;13;12;16;3;1;15;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17;200;5438749
200;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;13;12;15;5;1;16;26;20;19;4;18;14;7;9;3;21;22;10;8;23;24;25;17;200;5528602
200;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;25;22;10;8;23;24;21;17;200;5481146
200;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;13;23;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;12;24;25;17;200;5442829
200;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;13;12;15;3;8;16;26;20;19;4;18;14;7;9;5;21;22;10;1;23;24;25;17;200;5606221
200;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;13;12;15;3;1;16;26;20;23;4;18;14;7;9;5;21;22;10;8;19;24;25;17;200;5474294
200;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;13;12;15;23;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;3;24;25;17;200;5514312
200;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;13;12;15;3;14;16;26;20;19;4;18;1;7;9;5;21;22;10;8;23;24;25;17;200;5666671
200;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
20;11;6;13;12;15;3;1;16;26;2;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17;200;5486788
200;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;22;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;11;10;8;23;24;25;17;200;5442731
200;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;23;5;21;22;10;8;9;24;25;17;200;5596595
200;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;23;9;5;21;22;10;8;7;24;25;17;200;5462386
200;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;4;12;15;3;1;16;26;20;19;13;18;14;7;9;5;21;22;10;8;23;24;25;17;200;5461657
200;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
1;11;6;13;12;15;3;2;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17;200;5553527
201;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;25;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;6;17;201;5457009
201;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;7;12;15;3;1;16;26;20;19;4;18;14;13;9;5;21;22;10;8;23;24;25;17;201;5471784
201;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;13;12;15;3;1;16;26;20;25;4;18;14;7;9;5;21;22;10;8;23;24;19;17;201;5569104
201;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;13;12;15;3;1;16;26;20;25;4;18;14;7;9;5;21;22;10;8;23;24;19;17;201;5569104
201;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;13;16;15;3;1;12;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17;201;5462735
201;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;13;5;15;3;1;16;26;20;19;4;18;14;7;9;12;21;22;10;8;23;24;25;17;201;5738558
201;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;23;5;21;22;10;8;9;24;25;17;201;5596595
201;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;17;24;25;23;201;5450741
201;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
23;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;2;24;25;17;201;5442657
201;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;13;24;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;12;25;17;201;5445388
201;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
6;11;2;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17;201;5441541
201;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;13;4;15;3;1;16;26;20;19;12;18;14;7;9;5;21;22;10;8;23;24;25;17;201;5454469
201;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;24;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;13;25;17;201;5441214
201;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;4;6;13;12;15;3;1;16;26;20;19;11;18;14;7;9;5;21;22;10;8;23;24;25;17;201;5456925
201;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
19;11;6;13;12;15;3;1;16;26;20;2;4;18;14;7;9;5;21;22;10;8;23;24;25;17;201;5483630
201;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;13;12;15;3;1;16;26;20;19;4;18;24;7;9;5;21;22;10;8;23;14;25;17;201;5443683
201;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;13;12;15;3;1;16;19;20;26;4;18;14;7;9;5;21;22;10;8;23;24;25;17;201;5503342
201;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;22;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;13;10;8;23;24;25;17;201;5441604
201;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;13;12;15;3;1;16;19;20;26;4;18;14;7;9;5;21;22;10;8;23;24;25;17;201;5503342
201;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;13;6;11;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17;201;5439975
202;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
6;11;2;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17;202;5441541
202;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;17;5;21;22;10;8;23;24;25;9;202;5515367
202;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;22;9;5;21;7;10;8;23;24;25;17;202;5458854
202;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;13;12;15;3;1;16;26;20;4;19;18;14;7;9;5;21;22;10;8;23;24;25;17;202;5438635
202;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;25;22;10;8;23;24;21;17;202;5481146
202;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;13;12;15;22;1;16;26;20;19;4;18;14;7;9;5;21;3;10;8;23;24;25;17;202;5511238
202;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;13;12;15;3;1;16;26;20;19;4;18;24;7;9;5;21;22;10;8;23;14;25;17;202;5443683
202;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;14;6;13;12;15;3;1;16;26;20;19;4;18;11;7;9;5;21;22;10;8;23;24;25;17;202;5448015
202;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;13;12;15;3;1;16;26;20;19;7;18;14;4;9;5;21;22;10;8;23;24;25;17;202;5449127
202;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
21;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;2;22;10;8;23;24;25;17;202;5484012
202;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;17;9;5;21;22;10;8;23;24;25;7;202;5447947
202;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;10;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;6;8;23;24;25;17;202;5440055
202;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;26;13;12;15;3;1;16;6;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17;202;5451676
202;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;12;6;13;11;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17;202;5441546
202;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;13;12;1;3;15;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17;202;5439828
202;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
21;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;2;22;10;8;23;24;25;17;202;5484012
202;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;13;5;15;3;1;16;26;20;19;4;18;14;7;9;12;21;22;10;8;23;24;25;17;202;5738558
202;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
19;11;6;13;12;15;3;1;16;26;20;2;4;18;14;7;9;5;21;22;10;8;23;24;25;17;202;5483630
202;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;17;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;11;202;5456880
202;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
14;11;6;13;12;15;3;1;16;26;20;19;4;18;2;7;9;5;21;22;10;8;23;24;25;17;202;5453019
203;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;21;5;9;22;10;8;23;24;25;17;203;5438772
203;5437471;2;11;6;13;12;15;3;1;16;26;20;19;4;18;14;7;9;5;21;22;10;8;23;24;25;17
