"X1";"X26738";"X1.1";"X23";"X31";"X21";"X4";"X11";"X3";"X5";"X32";"X16";"X6";"X18";"X27";"X28";"X26";"X20";"X19";"X24";"X25";"X8";"X13";"X15";"X29";"X14";"X12";"X17";"X10";"X22";"X7";"X2";"X9";"X30"
26;19;18;28;20;21;12;8;11;9;22;6;10;32;17;27;23;31;29;7;3;24;2;5;14;30;16;13;1;25;15;4;126;19740
126;19620;26;28;18;19;20;21;12;8;11;9;22;6;10;32;17;27;23;31;29;7;3;24;2;5;14;30;16;13;1;25;15;4
26;28;18;19;20;21;12;8;11;9;22;2;10;32;17;27;23;31;29;7;3;24;6;5;14;30;16;13;1;25;15;4;126;19960
126;19620;26;28;18;19;20;21;12;8;11;9;22;6;10;32;17;27;23;31;29;7;3;24;2;5;14;30;16;13;1;25;15;4
26;28;18;19;20;21;12;8;11;9;22;14;10;32;17;27;23;31;29;7;3;24;2;5;6;30;16;13;1;25;15;4;126;20420
126;19620;26;28;18;19;20;21;12;8;11;9;22;6;10;32;17;27;23;31;29;7;3;24;2;5;14;30;16;13;1;25;15;4
26;28;18;19;20;21;12;8;11;9;22;6;10;32;17;27;23;31;29;4;3;24;2;5;14;30;16;13;1;25;15;7;126;19860
126;19620;26;28;18;19;20;21;12;8;11;9;22;6;10;32;17;27;23;31;29;7;3;24;2;5;14;30;16;13;1;25;15;4
26;28;21;19;20;18;12;8;11;9;22;6;10;32;17;27;23;31;29;7;3;24;2;5;14;30;16;13;1;25;15;4;126;19620
126;19620;26;28;21;19;20;18;12;8;11;9;22;6;10;32;17;27;23;31;29;7;3;24;2;5;14;30;16;13;1;25;15;4
26;28;21;19;20;18;12;8;11;9;22;6;10;32;17;27;23;31;7;29;3;24;2;5;14;30;16;13;1;25;15;4;126;20620
126;19620;26;28;21;19;20;18;12;8;11;9;22;6;10;32;17;27;23;31;29;7;3;24;2;5;14;30;16;13;1;25;15;4
26;28;21;19;20;18;12;8;11;32;22;6;10;9;17;27;23;31;29;7;3;24;2;5;14;30;16;13;1;25;15;4;126;20206
126;19620;26;28;21;19;20;18;12;8;11;9;22;6;10;32;17;27;23;31;29;7;3;24;2;5;14;30;16;13;1;25;15;4
26;28;21;19;20;18;12;8;11;9;22;6;10;32;17;27;23;31;29;7;3;24;2;1;14;30;16;13;5;25;15;4;126;19720
127;19620;26;28;21;19;20;18;12;8;11;9;22;6;10;32;17;27;23;31;29;7;3;24;2;5;14;30;16;13;1;25;15;4
26;28;21;3;20;18;12;8;11;9;22;6;10;32;17;27;23;31;29;7;19;24;2;5;14;30;16;13;1;25;15;4;127;20724
127;19620;26;28;21;19;20;18;12;8;11;9;22;6;10;32;17;27;23;31;29;7;3;24;2;5;14;30;16;13;1;25;15;4
26;28;21;19;12;18;20;8;11;9;22;6;10;32;17;27;23;31;29;7;3;24;2;5;14;30;16;13;1;25;15;4;127;21044
127;19620;26;28;21;19;20;18;12;8;11;9;22;6;10;32;17;27;23;31;29;7;3;24;2;5;14;30;16;13;1;25;15;4
26;28;21;19;20;18;12;8;11;9;22;6;10;32;17;27;23;31;29;15;3;24;2;5;14;30;16;13;1;25;7;4;127;20220
127;19620;26;28;21;19;20;18;12;8;11;9;22;6;10;32;17;27;23;31;29;7;3;24;2;5;14;30;16;13;1;25;15;4
26;28;30;19;20;18;12;8;11;9;22;6;10;32;17;27;23;31;29;7;3;24;2;5;14;21;16;13;1;25;15;4;127;20360
127;19620;26;28;21;19;20;18;12;8;11;9;22;6;10;32;17;27;23;31;29;7;3;24;2;5;14;30;16;13;1;25;15;4
26;28;21;19;20;18;12;8;31;9;22;6;10;32;17;27;23;11;29;7;3;24;2;5;14;30;16;13;1;25;15;4;127;20640
127;19620;26;28;21;19;20;18;12;8;11;9;22;6;10;32;17;27;23;31;29;7;3;24;2;5;14;30;16;13;1;25;15;4
26;28;21;19;20;18;12;8;6;9;22;11;10;32;17;27;23;31;29;7;3;24;2;5;14;30;16;13;1;25;15;4;127;20140
127;19620;26;28;21;19;20;18;12;8;11;9;22;6;10;32;17;27;23;31;29;7;3;24;2;5;14;30;16;13;1;25;15;4
26;28;21;19;20;18;12;8;11;9;22;6;10;32;17;27;23;31;16;7;3;24;2;5;14;30;29;13;1;25;15;4;127;19544
127;19544;26;28;21;19;20;18;12;8;11;9;22;6;10;32;17;27;23;31;16;7;3;24;2;5;14;30;29;13;1;25;15;4
26;28;21;19;20;18;12;15;11;9;22;6;10;32;17;27;23;31;16;7;3;24;2;5;14;30;29;13;1;25;8;4;127;19944
127;19544;26;28;21;19;20;18;12;8;11;9;22;6;10;32;17;27;23;31;16;7;3;24;2;5;14;30;29;13;1;25;15;4
26;28;21;19;20;6;12;8;11;9;22;18;10;32;17;27;23;31;16;7;3;24;2;5;14;30;29;13;1;25;15;4;127;20214
127;19544;26;28;21;19;20;18;12;8;11;9;22;6;10;32;17;27;23;31;16;7;3;24;2;5;14;30;29;13;1;25;15;4
26;28;21;19;20;23;12;8;11;9;22;6;10;32;17;27;18;31;16;7;3;24;2;5;14;30;29;13;1;25;15;4;127;19944
127;19544;26;28;21;19;20;18;12;8;11;9;22;6;10;32;17;27;23;31;16;7;3;24;2;5;14;30;29;13;1;25;15;4
13;28;21;19;20;18;12;8;11;9;22;6;10;32;17;27;23;31;16;7;3;24;2;5;14;30;29;26;1;25;15;4;127;21400
127;19544;26;28;21;19;20;18;12;8;11;9;22;6;10;32;17;27;23;31;16;7;3;24;2;5;14;30;29;13;1;25;15;4
26;28;21;19;20;18;12;8;11;9;22;6;10;32;17;27;1;31;16;7;3;24;2;5;14;30;29;13;23;25;15;4;127;22226
127;19544;26;28;21;19;20;18;12;8;11;9;22;6;10;32;17;27;23;31;16;7;3;24;2;5;14;30;29;13;1;25;15;4
26;27;21;19;20;18;12;8;11;9;22;6;10;32;17;28;23;31;16;7;3;24;2;5;14;30;29;13;1;25;15;4;127;19684
127;19544;26;28;21;19;20;18;12;8;11;9;22;6;10;32;17;27;23;31;16;7;3;24;2;5;14;30;29;13;1;25;15;4
26;28;21;19;20;18;12;8;11;30;22;6;10;32;17;27;23;31;16;7;3;24;2;5;14;9;29;13;1;25;15;4;127;21470
127;19544;26;28;21;19;20;18;12;8;11;9;22;6;10;32;17;27;23;31;16;7;3;24;2;5;14;30;29;13;1;25;15;4
19;28;21;26;20;18;12;8;11;9;22;6;10;32;17;27;23;31;16;7;3;24;2;5;14;30;29;13;1;25;15;4;127;19684
127;19544;26;28;21;19;20;18;12;8;11;9;22;6;10;32;17;27;23;31;16;7;3;24;2;5;14;30;29;13;1;25;15;4
26;28;21;24;20;18;12;8;11;9;22;6;10;32;17;27;23;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4;127;19584
127;19584;26;28;21;24;20;18;12;8;11;9;22;6;10;32;17;27;23;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4
26;28;21;18;20;24;12;8;11;9;22;6;10;32;17;27;23;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4;127;19744
127;19584;26;28;21;24;20;18;12;8;11;9;22;6;10;32;17;27;23;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4
17;28;21;24;20;18;12;8;11;9;22;6;10;32;26;27;23;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4;127;20084
127;19584;26;28;21;24;20;18;12;8;11;9;22;6;10;32;17;27;23;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4
26;28;21;24;20;18;12;8;11;9;22;6;10;32;17;27;25;31;16;7;3;19;2;5;14;30;29;13;1;23;15;4;127;20424
127;19584;26;28;21;24;20;18;12;8;11;9;22;6;10;32;17;27;23;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4
26;28;21;24;20;18;12;8;11;9;22;6;10;32;17;2;23;31;16;7;3;19;27;5;14;30;29;13;1;25;15;4;127;21382
128;19584;26;28;21;24;20;18;12;8;11;9;22;6;10;32;17;27;23;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4
26;28;21;24;20;18;12;8;11;9;22;6;10;32;17;27;23;31;16;25;3;19;2;5;14;30;29;13;1;7;15;4;128;20420
128;19584;26;28;21;24;20;18;12;8;11;9;22;6;10;32;17;27;23;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4
26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4;128;19464
128;19464;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4
26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;15;1;25;13;4;128;19704
128;19464;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4
26;23;12;24;20;18;21;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4;128;21076
128;19464;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4
26;23;21;24;20;18;12;8;11;29;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;9;13;1;25;15;4;128;20070
128;19464;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4
26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;1;16;7;3;19;2;5;14;30;29;13;31;25;15;4;128;22296
128;19464;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4
26;23;21;24;20;18;12;8;4;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;11;128;20164
128;19464;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4
26;23;21;24;20;18;12;8;11;3;22;6;10;32;17;27;28;31;16;7;9;19;2;5;14;30;29;13;1;25;15;4;128;19984
128;19464;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4
26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;3;28;31;16;7;27;19;2;5;14;30;29;13;1;25;15;4;128;21134
128;19464;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4
26;23;21;24;20;18;12;8;11;9;22;2;10;32;17;27;28;31;16;7;3;19;6;5;14;30;29;13;1;25;15;4;128;19764
128;19464;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4
26;23;21;24;20;18;12;8;16;9;22;6;10;32;17;27;28;31;11;7;3;19;2;5;14;30;29;13;1;25;15;4;128;19904
128;19464;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4
3;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;26;19;2;5;14;30;29;13;1;25;15;4;128;20506
128;19464;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4
26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;29;30;13;1;25;15;4;128;19824
128;19464;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4
26;23;21;24;20;18;12;8;11;9;22;6;10;32;4;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;17;128;20066
128;19464;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4
26;23;21;24;20;18;12;8;11;9;7;6;10;32;17;27;28;31;16;22;3;19;2;5;14;30;29;13;1;25;15;4;128;20148
128;19464;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4
26;23;25;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;21;15;4;128;19764
128;19464;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4
26;6;21;24;20;18;12;8;11;9;22;23;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4;128;20098
128;19464;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4
26;23;21;24;20;1;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;18;25;15;4;128;21360
128;19464;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4
26;23;21;18;20;24;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4;128;19624
128;19464;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4
26;23;21;24;20;18;12;6;11;9;22;8;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4;128;20224
129;19464;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4
26;23;21;24;20;18;12;8;30;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;11;29;13;1;25;15;4;129;21246
129;19464;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4
26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;15;16;7;3;19;2;5;14;30;29;13;1;25;31;4;129;20154
129;19464;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4
26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;13;19;2;5;14;30;29;3;1;25;15;4;129;20484
129;19464;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4
26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;2;31;16;7;3;19;28;5;14;30;29;13;1;25;15;4;129;21202
129;19464;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4
26;23;21;24;20;18;7;8;11;9;22;6;10;32;17;27;28;31;16;12;3;19;2;5;14;30;29;13;1;25;15;4;129;19504
129;19464;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4
26;23;21;32;20;18;12;8;11;9;22;6;10;24;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4;129;20504
129;19464;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4
14;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;26;30;29;13;1;25;15;4;129;20460
129;19464;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4
26;23;21;24;20;18;12;8;11;9;22;6;10;2;17;27;28;31;16;7;3;19;32;5;14;30;29;13;1;25;15;4;129;20886
129;19464;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4
26;23;21;32;20;18;12;8;11;9;22;6;10;24;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4;129;20504
129;19464;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4
26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;5;31;16;7;3;19;2;28;14;30;29;13;1;25;15;4;129;20984
129;19464;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4
26;23;21;24;20;18;12;8;11;9;2;6;10;32;17;27;28;31;16;7;3;19;22;5;14;30;29;13;1;25;15;4;129;20574
129;19464;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4
26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;13;29;30;1;25;15;4;129;21784
129;19464;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4
26;15;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;23;4;129;20954
129;19464;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4
26;23;4;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;21;129;20378
129;19464;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4
26;23;21;24;20;18;12;8;11;9;29;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;22;13;1;25;15;4;129;20704
129;19464;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4
9;23;21;24;20;18;12;8;11;26;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4;129;20866
129;19464;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4
26;12;21;24;20;18;23;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4;129;20728
129;19464;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4
26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;3;31;16;7;28;19;2;5;14;30;29;13;1;25;15;4;129;20874
129;19464;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4
26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;3;7;16;19;2;5;14;30;29;13;1;25;15;4;129;19984
129;19464;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;16;7;3;19;2;5;14;30;29;13;1;25;15;4
26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;19;2;5;14;30;29;13;1;25;16;4;129;19424
130;19424;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;19;2;5;14;30;29;13;1;25;16;4
26;23;21;24;29;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;19;2;5;14;30;20;13;1;25;16;4;130;20264
130;19424;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;19;2;5;14;30;29;13;1;25;16;4
26;23;21;24;20;18;12;8;11;9;22;16;10;32;17;27;28;31;15;7;3;19;2;5;14;30;29;13;1;25;6;4;130;20424
130;19424;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;19;2;5;14;30;29;13;1;25;16;4
26;17;21;24;20;18;12;8;11;9;22;6;10;32;23;27;28;31;15;7;3;19;2;5;14;30;29;13;1;25;16;4;130;20104
130;19424;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;19;2;5;14;30;29;13;1;25;16;4
26;23;15;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;21;7;3;19;2;5;14;30;29;13;1;25;16;4;130;20430
130;19424;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;19;2;5;14;30;29;13;1;25;16;4
26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;15;4;3;19;2;5;14;30;29;13;1;25;16;7;130;19744
130;19424;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;19;2;5;14;30;29;13;1;25;16;4
26;23;21;24;20;18;12;8;11;9;2;6;10;32;17;27;28;31;15;7;3;19;22;5;14;30;29;13;1;25;16;4;130;20534
130;19424;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;19;2;5;14;30;29;13;1;25;16;4
26;23;21;24;20;29;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;19;2;5;14;30;18;13;1;25;16;4;130;20424
130;19424;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;19;2;5;14;30;29;13;1;25;16;4
26;23;21;24;20;18;12;8;2;9;22;6;10;32;17;27;28;31;15;7;3;19;11;5;14;30;29;13;1;25;16;4;130;20384
130;19424;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;19;2;5;14;30;29;13;1;25;16;4
26;30;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;19;2;5;14;23;29;13;1;25;16;4;130;20364
130;19424;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;19;2;5;14;30;29;13;1;25;16;4
26;23;21;24;20;18;12;8;11;9;14;6;10;32;17;27;28;31;15;7;3;19;2;5;22;30;29;13;1;25;16;4;130;20512
130;19424;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;19;2;5;14;30;29;13;1;25;16;4
26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;3;7;15;19;2;5;14;30;29;13;1;25;16;4;130;19844
130;19424;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;19;2;5;14;30;29;13;1;25;16;4
26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;16;19;2;5;14;30;29;13;1;25;3;4;130;20104
130;19424;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;19;2;5;14;30;29;13;1;25;16;4
26;23;2;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;19;21;5;14;30;29;13;1;25;16;4;130;20408
130;19424;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;19;2;5;14;30;29;13;1;25;16;4
26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;19;2;5;14;30;29;1;13;25;16;4;130;19964
130;19424;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;19;2;5;14;30;29;13;1;25;16;4
26;15;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;23;7;3;19;2;5;14;30;29;13;1;25;16;4;130;20926
130;19424;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;19;2;5;14;30;29;13;1;25;16;4
26;23;21;12;20;18;24;8;11;9;22;6;10;32;17;27;28;31;15;7;3;19;2;5;14;30;29;13;1;25;16;4;130;20780
130;19424;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;19;2;5;14;30;29;13;1;25;16;4
26;23;21;24;20;7;12;8;11;9;22;6;10;32;17;27;28;31;15;18;3;19;2;5;14;30;29;13;1;25;16;4;130;20654
130;19424;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;19;2;5;14;30;29;13;1;25;16;4
26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;5;7;3;19;2;15;14;30;29;13;1;25;16;4;130;19624
130;19424;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;19;2;5;14;30;29;13;1;25;16;4
26;23;21;24;20;18;12;8;11;29;22;6;10;32;17;27;28;31;15;7;3;19;2;5;14;30;9;13;1;25;16;4;130;20030
130;19424;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;19;2;5;14;30;29;13;1;25;16;4
26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;15;30;3;19;2;5;14;7;29;13;1;25;16;4;130;21520
131;19424;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;19;2;5;14;30;29;13;1;25;16;4
26;14;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;19;2;5;23;30;29;13;1;25;16;4;131;21070
131;19424;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;19;2;5;14;30;29;13;1;25;16;4
26;23;21;24;20;18;12;8;11;9;31;6;10;32;17;27;28;22;15;7;3;19;2;5;14;30;29;13;1;25;16;4;131;20444
131;19424;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;19;2;5;14;30;29;13;1;25;16;4
26;23;21;24;20;18;12;8;11;9;22;16;10;32;17;27;28;31;15;7;3;19;2;5;14;30;29;13;1;25;6;4;131;20424
131;19424;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;19;2;5;14;30;29;13;1;25;16;4
26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;2;15;7;3;19;31;5;14;30;29;13;1;25;16;4;131;21772
131;19424;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;19;2;5;14;30;29;13;1;25;16;4
26;23;21;24;20;18;12;8;11;25;22;6;10;32;17;27;28;31;15;7;3;19;2;5;14;30;29;13;1;9;16;4;131;19930
131;19424;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;19;2;5;14;30;29;13;1;25;16;4
26;23;21;24;20;18;12;15;11;9;22;6;10;32;17;27;28;31;8;7;3;19;2;5;14;30;29;13;1;25;16;4;131;19784
131;19424;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;19;2;5;14;30;29;13;1;25;16;4
21;23;26;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;19;2;5;14;30;29;13;1;25;16;4;131;19704
131;19424;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;19;2;5;14;30;29;13;1;25;16;4
26;16;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;19;2;5;14;30;29;13;1;25;23;4;131;21134
131;19424;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;19;2;5;14;30;29;13;1;25;16;4
26;23;21;24;20;18;12;8;11;9;22;6;10;32;2;27;28;31;15;7;3;19;17;5;14;30;29;13;1;25;16;4;131;20184
131;19424;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;19;2;5;14;30;29;13;1;25;16;4
26;23;21;24;20;18;12;8;11;9;22;6;17;32;10;27;28;31;15;7;3;19;2;5;14;30;29;13;1;25;16;4;131;21370
131;19424;26;23;21;24;20;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;19;2;5;14;30;29;13;1;25;16;4
26;23;21;24;19;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;20;2;5;14;30;29;13;1;25;16;4;131;19424
131;19424;26;23;21;24;19;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;20;2;5;14;30;29;13;1;25;16;4
26;23;21;24;19;18;12;8;31;9;22;6;10;32;17;27;28;11;15;7;3;20;2;5;14;30;29;13;1;25;16;4;131;20812
131;19424;26;23;21;24;19;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;20;2;5;14;30;29;13;1;25;16;4
