"X1";"X5975226";"X5";"X23";"X1.1";"X12";"X16";"X25";"X3";"X11";"X14";"X9";"X17";"X22";"X2";"X8";"X4";"X13";"X15";"X6";"X26";"X20";"X7";"X24";"X19";"X21";"X10";"X18"
23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;24;19;25;16;17;10;4;6;22;190;5494264
190;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;18;1;15;2;13;26;8;11;14;20;3;5;9;21;12;7;4;19;25;16;17;10;24;6;22;190;5543251
190;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;7;1;15;2;13;26;8;11;14;18;3;5;9;21;12;20;4;19;25;16;17;10;24;6;22;190;5467184
190;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;7;1;15;2;13;26;8;11;14;6;3;5;9;21;12;18;4;19;25;16;17;10;24;20;22;190;5536164
190;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;17;25;16;19;10;24;6;22;190;5572443
190;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;7;1;15;2;13;26;8;11;14;20;24;5;9;21;12;18;4;19;25;16;17;10;3;6;22;190;5494544
190;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;7;1;15;2;13;26;8;11;19;20;3;5;9;21;12;18;4;14;25;16;17;10;24;6;22;190;5465849
190;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;10;25;16;17;19;24;6;22;190;5566233
190;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;16;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;7;17;10;24;6;22;190;5462689
190;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;6;25;16;17;10;24;19;22;190;5475440
190;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;19;4;25;16;17;10;24;6;22;190;5456271
190;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
17;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;23;10;24;6;22;190;5470117
191;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
19;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;23;25;16;17;10;24;6;22;191;5539184
191;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;22;4;19;25;16;17;10;24;6;18;191;5474244
191;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;7;1;15;2;13;26;8;11;14;20;10;5;9;21;12;18;4;19;25;16;17;3;24;6;22;191;5494869
191;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;7;1;15;14;13;26;8;11;2;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22;191;5589997
191;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;7;1;15;2;13;26;8;11;14;20;3;18;9;21;12;5;4;19;25;16;17;10;24;6;22;191;5585613
191;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;5;1;15;2;13;26;8;11;14;20;3;7;9;21;12;18;4;19;25;16;17;10;24;6;22;191;5558883
191;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;7;1;15;2;13;3;8;11;14;20;26;5;9;21;12;18;4;19;25;16;17;10;24;6;22;191;5518133
191;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;7;1;15;2;13;26;20;11;14;8;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22;191;5499081
191;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;7;1;15;2;13;26;8;11;14;20;3;18;9;21;12;5;4;19;25;16;17;10;24;6;22;191;5585613
191;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;7;1;15;2;13;26;8;11;14;20;3;25;9;21;12;18;4;19;5;16;17;10;24;6;22;191;5638403
191;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;17;16;10;24;6;22;191;5460605
191;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;7;1;15;10;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;2;24;6;22;191;5463997
191;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;7;1;15;2;13;26;21;11;14;20;3;5;9;8;12;18;4;19;25;16;17;10;24;6;22;191;5539080
191;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;17;25;16;19;10;24;6;22;191;5572443
191;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;7;1;9;2;13;26;8;11;14;20;3;5;15;21;12;18;4;19;25;16;17;10;24;6;22;191;5498404
191;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;7;1;15;2;13;26;8;11;14;20;3;5;6;21;12;18;4;19;25;16;17;10;24;9;22;191;5597957
191;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;7;2;15;1;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22;191;5489704
191;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;7;1;15;12;13;26;8;11;14;20;3;5;9;21;2;18;4;19;25;16;17;10;24;6;22;191;5477981
191;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;7;1;15;2;13;26;8;11;19;20;3;5;9;21;12;18;4;14;25;16;17;10;24;6;22;191;5465849
191;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;25;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;7;16;17;10;24;6;22;191;5466575
192;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
25;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;23;16;17;10;24;6;22;192;5456544
192;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;17;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;7;10;24;6;22;192;5496866
192;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;7;1;3;2;13;26;8;11;14;20;15;5;9;21;12;18;4;19;25;16;17;10;24;6;22;192;5470677
192;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;22;24;6;10;192;5471340
192;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;7;1;15;2;13;26;8;11;22;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;14;192;5461423
192;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;7;1;15;2;12;26;8;11;14;20;3;5;9;21;13;18;4;19;25;16;17;10;24;6;22;192;5456781
192;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;22;16;17;10;24;6;25;192;5464658
192;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;22;25;16;17;10;24;6;19;192;5482822
192;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
24;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;23;6;22;192;5466030
192;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;6;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;7;22;192;5472035
192;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;7;1;15;18;13;26;8;11;14;20;3;5;9;21;12;2;4;19;25;16;17;10;24;6;22;192;5541636
192;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;7;1;15;2;8;26;13;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22;192;5468174
192;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;7;1;13;2;15;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22;192;5546663
192;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;7;1;15;2;13;26;8;18;14;20;3;5;9;21;12;11;4;19;25;16;17;10;24;6;22;192;5468344
192;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;7;1;10;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;15;24;6;22;192;5462512
192;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;7;1;15;2;13;26;22;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;8;192;5466165
192;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;7;1;15;2;13;26;8;21;14;20;3;5;9;11;12;18;4;19;25;16;17;10;24;6;22;192;5497171
192;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;10;25;16;17;19;24;6;22;192;5566233
192;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;7;1;15;12;13;26;8;11;14;20;3;5;9;21;2;18;4;19;25;16;17;10;24;6;22;192;5477981
192;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
17;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;23;10;24;6;22;192;5470117
193;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;7;1;15;2;13;26;8;11;14;20;3;5;9;16;12;18;4;19;25;21;17;10;24;6;22;193;5472673
193;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;7;1;15;8;13;26;2;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22;193;5500655
193;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
14;7;1;15;2;13;26;8;11;23;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22;193;5608144
193;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;7;1;15;2;13;26;8;11;24;20;3;5;9;21;12;18;4;19;25;16;17;10;14;6;22;193;5692257
193;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;7;1;15;2;13;26;25;11;14;20;3;5;9;21;12;18;4;19;8;16;17;10;24;6;22;193;5549450
193;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;7;17;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;1;10;24;6;22;193;5466084
193;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;7;1;15;2;13;26;8;11;14;20;3;5;19;21;12;18;4;9;25;16;17;10;24;6;22;193;5508194
193;5454751;23;7;1;15;2;13;26;8;11;14;20;3;5;9;21;12;18;4;19;25;16;17;10;24;6;22
23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22;193;5454412
193;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
23;11;1;21;2;13;26;8;7;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22;193;5464883
193;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
23;7;1;21;2;13;26;8;11;14;5;3;20;9;15;12;18;4;19;25;16;17;10;24;6;22;193;5476236
193;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
23;7;1;21;2;13;26;8;11;14;5;3;20;9;15;12;18;4;19;25;16;17;10;24;6;22;193;5476236
193;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
23;7;9;21;2;13;26;8;11;14;20;3;5;1;15;12;18;4;19;25;16;17;10;24;6;22;193;5527703
193;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
23;7;1;21;22;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;2;193;5461588
193;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
23;7;1;21;2;4;26;8;11;14;20;3;5;9;15;12;18;13;19;25;16;17;10;24;6;22;193;5479858
193;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
23;7;1;21;2;13;26;8;11;14;20;25;5;9;15;12;18;4;19;3;16;17;10;24;6;22;193;5492377
193;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
23;11;1;21;2;13;26;8;7;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22;193;5464883
193;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;6;17;10;24;16;22;193;5471400
193;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
23;7;1;10;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;21;24;6;22;193;5470380
193;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
23;7;1;21;2;13;26;8;11;14;20;3;5;19;15;12;18;4;9;25;16;17;10;24;6;22;193;5509976
193;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
23;7;1;21;2;13;25;8;11;14;20;3;5;9;15;12;18;4;19;26;16;17;10;24;6;22;193;5472196
194;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
19;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;23;25;16;17;10;24;6;22;194;5538845
194;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
1;7;23;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22;194;5476547
194;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;24;19;25;16;17;10;4;6;22;194;5494065
194;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
23;7;1;21;11;13;26;8;2;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22;194;5456683
194;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
23;7;1;21;2;13;26;8;11;14;20;19;5;9;15;12;18;4;3;25;16;17;10;24;6;22;194;5513970
194;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
23;7;1;21;2;13;15;8;11;14;20;3;5;9;26;12;18;4;19;25;16;17;10;24;6;22;194;5526297
194;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;17;16;25;10;24;6;22;194;5454593
194;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
23;7;1;11;2;13;26;8;21;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22;194;5499177
194;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
23;7;1;21;2;13;26;8;11;14;20;6;5;9;15;12;18;4;19;25;16;17;10;24;3;22;194;5516863
194;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
23;7;1;21;2;13;26;8;11;14;20;3;24;9;15;12;18;4;19;25;16;17;10;5;6;22;194;5679330
194;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
23;7;1;21;2;13;26;8;11;17;20;3;5;9;15;12;18;4;19;25;16;14;10;24;6;22;194;5709590
194;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
23;7;1;21;2;9;26;8;11;14;20;3;5;13;15;12;18;4;19;25;16;17;10;24;6;22;194;5561189
194;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
23;7;20;21;2;13;26;8;11;14;1;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22;194;5516863
194;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
23;7;1;21;2;13;26;8;11;14;20;3;5;16;15;12;18;4;19;25;9;17;10;24;6;22;194;5552279
194;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
23;7;1;11;2;13;26;8;21;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22;194;5499177
194;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
23;7;1;21;2;13;26;11;8;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22;194;5455932
194;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
23;7;1;21;2;13;26;6;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;8;22;194;5461669
194;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
23;7;1;21;2;13;26;8;11;14;20;3;5;9;22;12;18;4;19;25;16;17;10;24;6;15;194;5510242
194;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
23;10;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;7;24;6;22;194;5468947
194;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
23;7;16;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;1;17;10;24;6;22;194;5478553
195;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;6;10;24;17;22;195;5475549
195;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
23;7;1;21;2;13;26;8;3;14;20;11;5;9;15;12;18;4;19;25;16;17;10;24;6;22;195;5510823
195;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
23;7;1;21;2;13;26;10;11;14;20;3;5;9;15;12;18;4;19;25;16;17;8;24;6;22;195;5541460
195;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
23;7;1;21;2;13;3;8;11;14;20;26;5;9;15;12;18;4;19;25;16;17;10;24;6;22;195;5517794
195;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
23;7;1;21;13;2;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22;195;5473391
195;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
23;7;1;21;2;13;26;8;18;14;20;3;5;9;15;12;11;4;19;25;16;17;10;24;6;22;195;5468005
195;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
14;7;1;21;2;13;26;8;11;23;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22;195;5607805
195;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
23;7;1;21;2;13;26;8;11;14;20;3;5;19;15;12;18;4;9;25;16;17;10;24;6;22;195;5509976
195;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;17;16;10;24;6;22;195;5460266
195;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
23;7;1;21;2;13;26;8;11;14;20;3;5;18;15;12;9;4;19;25;16;17;10;24;6;22;195;5534199
195;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
23;7;1;21;2;13;26;8;11;14;20;3;5;9;18;12;15;4;19;25;16;17;10;24;6;22;195;5573886
195;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
23;7;1;21;2;13;26;8;11;14;20;3;5;9;4;12;18;15;19;25;16;17;10;24;6;22;195;5493577
195;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
14;7;1;21;2;13;26;8;11;23;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22;195;5607805
195;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
23;19;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;7;25;16;17;10;24;6;22;195;5523829
195;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
23;7;1;21;2;13;26;8;12;14;20;3;5;9;15;11;18;4;19;25;16;17;10;24;6;22;195;5459708
195;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
23;7;1;11;2;13;26;8;21;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22;195;5499177
195;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;10;25;16;17;19;24;6;22;195;5564014
195;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;6;24;22;195;5471058
195;5454412;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;17;10;24;6;22
23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;24;10;17;6;22;195;5454672
195;5454672;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;24;10;17;6;22
23;7;1;21;2;13;26;8;11;14;20;3;5;12;15;9;18;4;19;25;16;24;10;17;6;22;195;5547582
196;5454672;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;24;10;17;6;22
23;7;1;21;2;13;18;8;11;14;20;3;5;9;15;12;26;4;19;25;16;24;10;17;6;22;196;5470014
196;5454672;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;24;10;17;6;22
23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;17;18;4;19;25;16;24;10;12;6;22;196;5524513
196;5454672;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;24;10;17;6;22
23;7;1;22;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;24;10;17;6;21;196;5523363
196;5454672;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;24;10;17;6;22
23;7;16;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;1;24;10;17;6;22;196;5478888
196;5454672;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;24;10;17;6;22
23;7;1;21;2;16;26;8;11;14;20;3;5;9;15;12;18;4;19;25;13;24;10;17;6;22;196;5494932
196;5454672;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;24;10;17;6;22
23;7;1;21;20;13;26;8;11;14;2;3;5;9;15;12;18;4;19;25;16;24;10;17;6;22;196;5479031
196;5454672;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;24;10;17;6;22
23;7;1;21;2;13;26;8;11;14;20;3;5;9;16;12;18;4;19;25;15;24;10;17;6;22;196;5463790
196;5454672;23;7;1;21;2;13;26;8;11;14;20;3;5;9;15;12;18;4;19;25;16;24;10;17;6;22
23;7;1;21;2;13;24;8;11;14;20;3;5;9;15;12;18;4;19;25;16;26;10;17;6;22;196;5473239
