"X1";"X27168";"X19";"X6";"X28";"X10";"X26";"X18";"X3";"X17";"X14";"X8";"X29";"X4";"X11";"X21";"X2";"X32";"X25";"X5";"X13";"X31";"X7";"X27";"X22";"X1.1";"X12";"X23";"X16";"X24";"X20";"X9";"X15";"X30"
23;6;14;9;11;2;27;31;25;28;10;30;22;24;5;29;7;12;15;21;19;26;18;1;16;8;32;20;17;4;3;13;118;21110
118;19866;23;6;14;9;11;2;27;31;25;28;10;30;22;24;5;15;7;12;29;21;19;26;18;1;16;8;32;20;17;4;3;13
23;6;14;9;11;2;27;31;25;28;10;30;15;24;5;22;7;12;29;21;19;26;18;1;16;8;32;20;17;4;3;13;118;21418
118;19866;23;6;14;9;11;2;27;31;25;28;10;30;22;24;5;15;7;12;29;21;19;26;18;1;16;8;32;20;17;4;3;13
23;6;14;9;11;2;27;31;25;28;10;30;22;24;5;15;7;12;29;21;19;26;18;1;17;8;32;20;16;4;3;13;118;21928
118;19866;23;6;14;9;11;2;27;31;25;28;10;30;22;24;5;15;7;12;29;21;19;26;18;1;16;8;32;20;17;4;3;13
7;6;14;9;11;2;27;31;25;28;10;30;22;24;5;15;23;12;29;21;19;26;18;1;16;8;32;20;17;4;3;13;118;20326
118;19866;23;6;14;9;11;2;27;31;25;28;10;30;22;24;5;15;7;12;29;21;19;26;18;1;16;8;32;20;17;4;3;13
23;6;14;9;11;2;27;31;25;28;10;30;22;24;5;15;7;12;32;21;19;26;18;1;16;8;29;20;17;4;3;13;118;20226
118;19866;23;6;14;9;11;2;27;31;25;28;10;30;22;24;5;15;7;12;29;21;19;26;18;1;16;8;32;20;17;4;3;13
24;6;14;9;11;2;27;31;25;28;10;30;22;23;5;15;7;12;29;21;19;26;18;1;16;8;32;20;17;4;3;13;118;20546
118;19866;23;6;14;9;11;2;27;31;25;28;10;30;22;24;5;15;7;12;29;21;19;26;18;1;16;8;32;20;17;4;3;13
23;6;15;9;11;2;27;31;25;28;10;30;22;24;5;14;7;12;29;21;19;26;18;1;16;8;32;20;17;4;3;13;118;20006
119;19866;23;6;14;9;11;2;27;31;25;28;10;30;22;24;5;15;7;12;29;21;19;26;18;1;16;8;32;20;17;4;3;13
23;6;14;9;11;2;27;31;25;28;10;30;22;21;5;15;7;12;29;24;19;26;18;1;16;8;32;20;17;4;3;13;119;20546
119;19866;23;6;14;9;11;2;27;31;25;28;10;30;22;24;5;15;7;12;29;21;19;26;18;1;16;8;32;20;17;4;3;13
23;6;14;9;11;2;27;31;25;28;10;30;19;24;5;15;7;12;29;21;22;26;18;1;16;8;32;20;17;4;3;13;119;20026
119;20026;23;6;14;9;11;2;27;31;25;28;10;30;19;24;5;15;7;12;29;21;22;26;18;1;16;8;32;20;17;4;3;13
23;6;14;9;11;2;27;31;25;28;10;30;19;24;5;15;7;12;29;21;22;3;18;1;16;8;32;20;17;4;26;13;119;20376
119;20026;23;6;14;9;11;2;27;31;25;28;10;30;19;24;5;15;7;12;29;21;22;26;18;1;16;8;32;20;17;4;3;13
23;6;14;9;11;2;27;31;25;28;10;30;19;24;5;15;7;12;29;21;22;26;18;1;17;8;32;20;16;4;3;13;119;22088
119;20026;23;6;14;9;11;2;27;31;25;28;10;30;19;24;5;15;7;12;29;21;22;26;18;1;16;8;32;20;17;4;3;13
23;6;14;9;11;2;27;31;25;28;10;30;19;32;5;15;7;12;29;21;22;26;18;1;16;8;24;20;17;4;3;13;119;20306
119;20026;23;6;14;9;11;2;27;31;25;28;10;30;19;24;5;15;7;12;29;21;22;26;18;1;16;8;32;20;17;4;3;13
23;6;14;9;11;19;27;31;25;28;10;30;2;24;5;15;7;12;29;21;22;26;18;1;16;8;32;20;17;4;3;13;119;21448
119;20026;23;6;14;9;11;2;27;31;25;28;10;30;19;24;5;15;7;12;29;21;22;26;18;1;16;8;32;20;17;4;3;13
23;6;14;9;29;2;27;31;25;28;10;30;19;24;5;15;7;12;11;21;22;26;18;1;16;8;32;20;17;4;3;13;119;21352
119;20026;23;6;14;9;11;2;27;31;25;28;10;30;19;24;5;15;7;12;29;21;22;26;18;1;16;8;32;20;17;4;3;13
2;6;14;9;11;23;27;31;25;28;10;30;19;24;5;15;7;12;29;21;22;26;18;1;16;8;32;20;17;4;3;13;119;20600
119;20026;23;6;14;9;11;2;27;31;25;28;10;30;19;24;5;15;7;12;29;21;22;26;18;1;16;8;32;20;17;4;3;13
23;6;14;9;11;2;27;31;25;28;10;30;32;24;5;15;7;12;29;21;22;26;18;1;16;8;19;20;17;4;3;13;119;20426
119;20026;23;6;14;9;11;2;27;31;25;28;10;30;19;24;5;15;7;12;29;21;22;26;18;1;16;8;32;20;17;4;3;13
23;6;14;9;11;2;27;31;25;28;10;30;19;24;5;15;7;12;29;21;22;1;18;26;16;8;32;20;17;4;3;13;119;20708
119;20026;23;6;14;9;11;2;27;31;25;28;10;30;19;24;5;15;7;12;29;21;22;26;18;1;16;8;32;20;17;4;3;13
23;22;14;9;11;2;27;31;25;28;10;30;19;24;5;15;7;12;29;21;6;26;18;1;16;8;32;20;17;4;3;13;119;20946
119;20026;23;6;14;9;11;2;27;31;25;28;10;30;19;24;5;15;7;12;29;21;22;26;18;1;16;8;32;20;17;4;3;13
23;6;14;9;11;2;27;31;13;28;10;30;19;24;5;15;7;12;29;21;22;26;18;1;16;8;32;20;17;4;3;25;119;20792
119;20026;23;6;14;9;11;2;27;31;25;28;10;30;19;24;5;15;7;12;29;21;22;26;18;1;16;8;32;20;17;4;3;13
23;6;14;9;11;2;27;31;25;26;10;30;19;24;5;15;7;12;29;21;22;28;18;1;16;8;32;20;17;4;3;13;119;20746
119;20026;23;6;14;9;11;2;27;31;25;28;10;30;19;24;5;15;7;12;29;21;22;26;18;1;16;8;32;20;17;4;3;13
23;6;14;9;11;2;27;31;25;28;10;30;19;24;5;15;7;12;29;21;22;26;18;1;32;8;16;20;17;4;3;13;119;20210
119;20026;23;6;14;9;11;2;27;31;25;28;10;30;19;24;5;15;7;12;29;21;22;26;18;1;16;8;32;20;17;4;3;13
23;6;14;9;11;2;27;31;25;28;10;30;3;24;5;15;7;12;29;21;22;26;18;1;16;8;32;20;17;4;19;13;119;20670
119;20026;23;6;14;9;11;2;27;31;25;28;10;30;19;24;5;15;7;12;29;21;22;26;18;1;16;8;32;20;17;4;3;13
23;6;14;9;11;2;27;31;25;28;16;30;19;24;5;15;7;12;29;21;22;26;18;1;10;8;32;20;17;4;3;13;119;20866
119;20026;23;6;14;9;11;2;27;31;25;28;10;30;19;24;5;15;7;12;29;21;22;26;18;1;16;8;32;20;17;4;3;13
23;6;14;9;24;2;27;31;25;28;10;30;19;11;5;15;7;12;29;21;22;26;18;1;16;8;32;20;17;4;3;13;119;20988
119;20026;23;6;14;9;11;2;27;31;25;28;10;30;19;24;5;15;7;12;29;21;22;26;18;1;16;8;32;20;17;4;3;13
23;6;14;9;11;2;27;31;25;28;10;30;19;24;5;15;7;20;29;21;22;26;18;1;16;8;32;12;17;4;3;13;119;20708
119;20026;23;6;14;9;11;2;27;31;25;28;10;30;19;24;5;15;7;12;29;21;22;26;18;1;16;8;32;20;17;4;3;13
23;6;14;9;11;2;27;31;25;28;10;30;19;24;5;18;7;12;29;21;22;26;15;1;16;8;32;20;17;4;3;13;119;21420
119;20026;23;6;14;9;11;2;27;31;25;28;10;30;19;24;5;15;7;12;29;21;22;26;18;1;16;8;32;20;17;4;3;13
23;6;14;9;11;2;27;31;25;28;10;30;19;21;5;15;7;12;29;24;22;26;18;1;16;8;32;20;17;4;3;13;119;20826
120;20026;23;6;14;9;11;2;27;31;25;28;10;30;19;24;5;15;7;12;29;21;22;26;18;1;16;8;32;20;17;4;3;13
23;6;8;9;11;2;27;31;25;28;10;30;19;24;5;15;7;12;29;21;22;26;18;1;16;14;32;20;17;4;3;13;120;20986
120;20026;23;6;14;9;11;2;27;31;25;28;10;30;19;24;5;15;7;12;29;21;22;26;18;1;16;8;32;20;17;4;3;13
23;6;14;9;11;2;27;31;12;28;10;30;19;24;5;15;7;25;29;21;22;26;18;1;16;8;32;20;17;4;3;13;120;21338
120;20026;23;6;14;9;11;2;27;31;25;28;10;30;19;24;5;15;7;12;29;21;22;26;18;1;16;8;32;20;17;4;3;13
23;6;14;9;11;2;27;31;25;28;10;30;19;24;5;15;26;12;29;21;22;7;18;1;16;8;32;20;17;4;3;13;120;20480
120;20026;23;6;14;9;11;2;27;31;25;28;10;30;19;24;5;15;7;12;29;21;22;26;18;1;16;8;32;20;17;4;3;13
23;6;14;9;11;2;27;31;25;28;10;30;19;24;5;15;7;12;29;21;22;26;18;1;16;3;32;20;17;4;8;13;120;20346
120;20026;23;6;14;9;11;2;27;31;25;28;10;30;19;24;5;15;7;12;29;21;22;26;18;1;16;8;32;20;17;4;3;13
23;6;14;9;11;2;27;31;25;28;10;30;19;1;5;15;7;12;29;21;22;26;18;24;16;8;32;20;17;4;3;13;120;20746
120;20026;23;6;14;9;11;2;27;31;25;28;10;30;19;24;5;15;7;12;29;21;22;26;18;1;16;8;32;20;17;4;3;13
23;6;14;9;11;2;27;31;25;28;10;17;19;24;5;15;7;12;29;21;22;26;18;1;16;8;32;20;30;4;3;13;120;20906
120;20026;23;6;14;9;11;2;27;31;25;28;10;30;19;24;5;15;7;12;29;21;22;26;18;1;16;8;32;20;17;4;3;13
23;6;14;9;11;2;27;31;25;28;10;30;19;24;5;15;7;12;29;21;22;26;18;1;16;8;3;20;17;4;32;13;120;20002
120;20002;23;6;14;9;11;2;27;31;25;28;10;30;19;24;5;15;7;12;29;21;22;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;22;28;10;30;19;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13;120;19842
120;19842;23;6;14;9;11;2;27;31;22;28;10;30;19;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;16;9;11;2;27;31;22;28;10;30;19;24;5;15;7;12;29;21;25;26;18;1;14;8;3;20;17;4;32;13;120;20682
120;19842;23;6;14;9;11;2;27;31;22;28;10;30;19;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;22;28;10;30;1;24;5;15;7;12;29;21;25;26;18;19;16;8;3;20;17;4;32;13;120;21218
120;19842;23;6;14;9;11;2;27;31;22;28;10;30;19;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;18;31;22;28;10;30;19;24;5;15;7;12;29;21;25;26;27;1;16;8;3;20;17;4;32;13;120;20642
120;19842;23;6;14;9;11;2;27;31;22;28;10;30;19;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13;120;19722
120;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;18;29;21;25;26;12;1;16;8;3;20;17;4;32;13;120;21218
120;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;19;28;10;22;30;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13;120;20162
120;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;22;31;19;28;10;30;27;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13;120;19962
120;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;17;7;12;29;21;25;26;18;1;16;8;3;20;15;4;32;13;120;22308
120;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;16;25;26;18;1;21;8;3;20;17;4;32;13;120;20966
120;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;17;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;31;4;32;13;120;21222
120;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;1;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;27;16;8;3;20;17;4;32;13;120;21428
120;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;1;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;11;16;8;3;20;17;4;32;13;120;20802
121;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;21;28;10;30;22;24;5;15;7;12;29;19;25;26;18;1;16;8;3;20;17;4;32;13;121;19942
121;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;21;2;27;31;19;28;10;30;22;24;5;15;7;12;29;11;25;26;18;1;16;8;3;20;17;4;32;13;121;20896
121;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;1;26;18;25;16;8;3;20;17;4;32;13;121;20348
121;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;3;26;18;1;16;8;25;20;17;4;32;13;121;20400
121;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;19;28;10;32;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;30;13;121;20362
121;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;1;12;29;21;25;26;18;7;16;8;3;20;17;4;32;13;121;21042
121;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;3;1;16;8;18;20;17;4;32;13;121;20528
121;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;5;28;10;30;22;24;19;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13;121;20866
121;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;19;28;10;30;32;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;22;13;121;20362
121;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;16;21;25;26;18;1;29;8;3;20;17;4;32;13;121;20542
121;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;29;19;28;10;30;22;24;5;15;7;12;31;21;25;26;18;1;16;8;3;20;17;4;32;13;121;20162
121;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;1;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;9;16;8;3;20;17;4;32;13;121;20322
121;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;16;26;18;1;25;8;3;20;17;4;32;13;121;21304
121;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;19;20;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;28;17;4;32;13;121;19842
121;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;19;28;10;30;3;24;5;15;7;12;29;21;25;26;18;1;16;8;22;20;17;4;32;13;121;20670
121;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;19;28;15;30;22;24;5;10;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13;121;19802
121;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;19;28;17;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;10;4;32;13;121;21688
121;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;19;28;10;30;21;24;5;15;7;12;29;22;25;26;18;1;16;8;3;20;17;4;32;13;121;20082
121;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;26;25;18;1;16;8;3;20;17;4;32;13;121;19962
121;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
1;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;23;16;8;3;20;17;4;32;13;121;20618
122;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;16;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;11;8;3;20;17;4;32;13;122;20682
122;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;19;28;10;20;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;30;17;4;32;13;122;20322
122;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;19;32;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;28;13;122;19902
122;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;16;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;14;8;3;20;17;4;32;13;122;20562
122;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;26;28;10;30;22;24;5;15;7;12;29;21;25;19;18;1;16;8;3;20;17;4;32;13;122;20162
122;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;19;26;10;30;22;24;5;15;7;12;29;21;25;28;18;1;16;8;3;20;17;4;32;13;122;20442
122;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;16;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;31;8;3;20;17;4;32;13;122;20742
122;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;24;9;11;2;27;31;19;28;10;30;22;14;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13;122;20708
122;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;13;3;20;17;4;32;8;122;20722
122;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;3;29;21;25;26;18;1;16;8;12;20;17;4;32;13;122;20022
122;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;26;21;25;29;18;1;16;8;3;20;17;4;32;13;122;20442
122;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;8;1;16;18;3;20;17;4;32;13;122;22284
122;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;30;14;9;11;2;27;31;19;28;10;6;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13;122;20348
122;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
1;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;23;16;8;3;20;17;4;32;13;122;20618
122;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
7;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;23;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13;122;20182
122;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;1;25;26;18;21;16;8;3;20;17;4;32;13;122;20290
122;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;8;7;12;29;21;25;26;18;1;16;15;3;20;17;4;32;13;122;20322
122;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;24;11;2;27;31;19;28;10;30;22;9;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13;122;20696
122;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;24;31;19;28;10;30;22;27;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13;122;20602
122;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;20;1;16;8;3;18;17;4;32;13;122;20162
123;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;19;1;10;30;22;24;5;15;7;12;29;21;25;26;18;28;16;8;3;20;17;4;32;13;123;20648
123;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;26;25;18;1;16;8;3;20;17;4;32;13;123;19962
123;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;19;28;10;30;22;24;3;15;7;12;29;21;25;26;18;1;16;8;5;20;17;4;32;13;123;19862
123;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;19;28;26;30;22;24;5;15;7;12;29;21;25;10;18;1;16;8;3;20;17;4;32;13;123;19768
123;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;26;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;9;18;1;16;8;3;20;17;4;32;13;123;20222
123;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;4;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;27;32;13;123;21860
123;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;19;28;10;30;26;24;5;15;7;12;29;21;25;22;18;1;16;8;3;20;17;4;32;13;123;19862
123;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;17;7;12;29;21;25;26;18;1;16;8;3;20;15;4;32;13;123;22308
123;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;19;28;10;30;22;21;5;15;7;12;29;24;25;26;18;1;16;8;3;20;17;4;32;13;123;20322
123;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;20;7;12;29;21;25;26;18;1;16;8;3;15;17;4;32;13;123;21310
123;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;19;28;10;30;22;20;5;15;7;12;29;21;25;26;18;1;16;8;3;24;17;4;32;13;123;19762
123;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;32;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;6;13;123;21056
123;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;19;28;10;30;22;24;21;15;7;12;29;5;25;26;18;1;16;8;3;20;17;4;32;13;123;20596
123;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
